day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx5	marker:Hcn4	marker:Gata4	up:Nkx2-5	up:Mef2c	up:Casz1	up:Arid3b	up:Gata5	up:Fos	up:Tbx20	up:Srf	up:Atf3	up:Irx2	up:Tsc22d1	up:Zbtb20	up:Irx4	up:Hoxb8	up:Mafg	up:Bbx	up:Prox1	down:Mycn	down:Id3	down:Hmgb1	down:Cnbp	down:Litaf	down:E2f5	down:Trp53	down:Lyar	down:Tgif1	down:Tfap4	down:Terf1	down:Tcf3	down:Hmgb3	down:Foxc2	down:Tcf15
E7.75	E775_First_heart_field	First_heart_field	-3.83	-4.05	0	0	0	3.7	4.4	0	0	3.3	2.7	0	0	0	0	3.7	0	0	0	0	0	0	0	3.7	5.9	4.8	0	0	2.7	4.2	0	0	2.7	3.7	4	0	0
E7.75	E775_First_heart_field	First_heart_field	-6.83	-2.67	1.7	1.7	2.3	2.3	3.5	0	2.3	1.7	0	0	1.7	0	0	2.7	0	0	0	1.7	1.7	0	2.9	3.9	5.6	4.4	0	2.7	3.3	4	2.7	1.7	0	1.7	3.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.14	2.76	0	0	0	0	0	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	3.8	5	6	4.8	0	0	2.9	3.8	0	2.3	0	2.3	3.3	0	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.21	0.53	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	2.1	0	0	0	2.7	0	0	3.6	2.1	5.6	4.8	0	0	2.7	3.8	2.1	0	2.1	0	3.4	0	3.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.89	0.03	0	0	1.9	0	0	0	2.5	0	1.9	0	0	0	1.9	1.9	0	0	0	2.5	1.9	0	2.5	4.8	5.6	5.2	1.9	1.9	2.9	4.4	1.9	0	2.5	2.9	3.7	2.5	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.75	-2.01	2.7	0	3.1	0	4	0	2.1	3.1	2.1	0	0	0	0	3.4	0	0	0	2.1	0	0	0	4.5	5.4	5.1	0	2.1	0	3.8	2.1	0	0	0	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.41	-2.14	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	0	0	0	0	2.6	2.6	0	2.9	4.9	5.9	4.7	2.9	2.6	3.9	4	1.9	1.9	1.9	2.9	3.6	2.9	2.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.42	-4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	1.7	0	0	2.9	4.7	5.9	4.9	2.3	2.3	3.5	4.1	2.3	2.3	0	2.7	3.9	2.3	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.74	2.59	2.4	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	3.8	3.8	5.8	4.9	2.4	3.1	0	4.3	0	2.4	2.4	0	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.2	-0.15	0	2.9	3.5	2.9	3.5	0	3.5	0	0	0	0	0	0	0	0	0	0	2.9	0	0	3.5	3.5	6	4.6	0	0	0	3.9	2.9	0	0	2.9	3.5	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.47	-4.27	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	2.9	0	0	0	0	0	0	3.2	4.5	5.9	5.2	1.9	2.5	3.6	1.9	1.9	0	0	1.9	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.93	-0.23	0	0	1.8	2.4	2.4	0	1.8	1.8	0	0	1.8	0	0	3.2	0	1.8	0	3.2	1.8	0	2.4	4.2	5.4	4.7	0	1.8	2.7	4.1	0	0	1.8	1.8	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.77	-0.95	0	0	0	0	0	0	2	0	3	0	2	0	0	2	0	0	0	0	0	0	2	4.9	5.7	5.1	2	0	3.5	4.1	0	0	3	2	3.9	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.2	-0.35	0	0	0	3.4	1.6	0	2.2	0	0	0	1.6	0	0	2.9	0	0	0	2.6	2.2	0	3.5	5.1	5.7	4.6	2.2	2.6	3.1	3.7	0	1.6	1.6	2.6	3.1	1.6	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.88	5.46	0	0	0	0	0	0	0	0	0	0	0	0	2.2	3.2	0	0	0	2.2	0	0	2.8	5.7	5.7	5	2.2	2.2	3.7	4	0	0	0	2.2	4	4	4.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.33	-1.89	0	0	0	0	0	0	1.7	0	0	0	0	0	0	2.3	0	0	0	0	1.7	0	2.3	2.3	6	4.9	2.3	2.7	3.6	4	3.2	0	0	2.3	3.8	0	3.2
E7.75	E775_First_heart_field	First_heart_field	-7.15	-2.2	2	1.4	2	3	3.2	2	2	1.4	2.8	2	2	0	0	2.6	1.4	0	0	2.4	2	0	2.6	4.2	5.5	4.6	2	2.6	2.8	3.5	2.4	0	2.4	2.4	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.86	4.01	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	2	2.6	0	3	3.8	6.1	4.9	3	0	2.6	4	0	2	2.6	0	4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.35	1.6	0	0	2	2	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	3.6	4.8	5.5	4.9	0	0	3.2	4.1	2.6	2	0	3	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.84	-0.49	0	0	0	0	0	0	2.8	0	2.4	0	0	0	0	1.8	0	0	0	1.8	1.8	1.8	3.3	3.4	5.4	4.9	1.8	2.8	3.1	4.1	1.8	0	2.8	2.4	3.6	2.8	3.3
E7.75	E775_First_heart_field	First_heart_field	-4.2	-3.61	0	2.1	0	3.9	4.2	2.1	3.1	3.6	2.1	2.1	2.7	3.1	3.3	3.9	0	0	0	2.1	3.1	0	2.1	4.1	5.3	4.9	3.1	2.1	2.7	3.6	2.1	0	0	3.1	3.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.58	1.25	0	0	1.8	0	2.4	0	0	2.8	1.8	0	0	0	0	2.8	1.8	0	0	0	2.4	0	3.5	4.8	5.8	4.7	1.8	2.4	2.8	4.3	0	2.4	1.8	2.4	4.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.42	1.01	0	0	1.9	3.3	2.9	0	2.5	1.4	2.3	0	1.9	1.4	0	3.1	0	0	0	0	2.3	0	2.7	4	5.4	4.9	0	2.5	2.9	3.9	2.3	0	2.9	2.7	3.5	1.4	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.46	-2.29	0	0	0	0	0	0	2.2	0	0	1.6	0	0	0	3.3	0	0	0	2.2	1.6	0	2.2	4.7	5.6	4.7	2.2	1.6	3.3	4.1	2.2	1.6	2.6	2.9	3.8	1.6	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.79	1.6	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	3.3	0	0	0	2.3	0	0	3.3	2.3	5.5	5	2.3	0	3.3	3.8	0	0	2.3	2.3	4	2.9	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.9	-1.84	0	0	0	0	0	0	2.8	0	2.2	0	0	0	0	2.8	0	0	0	2.2	0	0	3.2	4.8	5.4	5.1	0	2.2	3.2	3.7	2.8	2.2	0	3.2	3.5	2.8	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.65	3.18	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	1.9	0	2.5	3.8	5.9	4.2	0	3.2	3.4	4.6	2.5	2.5	0	1.9	4.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.62	-3.58	0	0	0	0	0	0	1.9	0	0	0	0	0	0	2.5	0	0	0	0	2.5	0	1.9	5.1	5.7	4.3	1.9	0	0	3.9	0	0	1.9	1.9	3.8	2.9	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.94	-2.36	0	0	0	3.4	4.2	0	0	0	2.8	2.1	0	0	0	4.2	0	0	0	2.1	2.1	0	0	4.9	5.6	4.9	0	2.1	3.7	4.1	0	0	0	2.8	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.02	-0.89	0	0	1.9	1.9	0	0	0	1.4	1.4	0	1.4	0	0	3.4	0	0	0	2.8	0	0	2.8	3.3	5.6	4.6	0	2.3	3.4	4.1	3.2	1.9	2.8	3.1	4.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.24	-2.59	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	2.7	5.3	5.7	5.2	0	3	3.7	3.7	0	0	0	2.7	3.5	2.7	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.21	3.25	0	0	1.8	0	0	0	0	0	0	0	0	0	0	2.8	2.4	0	0	2.4	2.4	0	2.4	4.8	5.7	4.8	1.8	2.8	1.8	3.9	2.4	0	1.8	2.4	4	2.4	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.9	-3.49	0	0	0	0	0	0	0	0	1.5	0	0	0	1.5	2.7	2	0	0	2.4	2	0	2.4	4.4	5.6	5.1	0	2.7	1.5	4.3	1.5	1.5	1.5	2.7	3.6	1.5	1.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.26	0.09	0	0	0	3	3.5	0	3	2	2	0	2	0	0	3	0	0	0	2.6	3	0	3.6	4.4	5.7	4.7	2	3	2	3.5	0	0	2	2.6	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.44	-2.07	0	0	0	0	0	0	1.8	0	0	0	0	0	0	2.7	0	0	0	1.8	2.7	0	0	4.5	5.8	4.7	0	3	3.2	3.4	2.4	3	2.4	3.2	4.2	1.8	1.8
E7.75	E775_First_heart_field	First_heart_field	-4.75	-3.85	2.1	0	2.1	4.5	4.5	0	2.1	2.1	3.4	0	2.1	0	0	3.6	0	0	0	0	2.7	0	0	4.8	5.1	4.8	0	2.1	2.1	3.8	0	0	2.1	0	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.23	1.15	0	0	0	0	0	0	1.7	0	1.7	0	2.6	0	0	1.7	0	0	0	1.7	0	0	2.9	4	5.5	5.1	0	3.4	2.9	4.5	2.3	1.7	2.9	2.9	4	2.9	4.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.34	-2.37	0	0	0	1.7	0	0	0	0	0	0	0	0	0	3.2	0	0	0	1.7	2.3	0	3.5	4.5	5.7	5	2.3	1.7	3.2	4.3	2.7	2.3	2.3	0	3.2	2.3	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.69	2.29	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	6	4.8	0	0	3.8	4.3	3.4	0	2.8	0	3.8	2.8	4.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.46	6.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.4	0	0	0	5.6	4.6	2.4	0	3	2.4	2.4	3.4	2.4	2.4	3.9	3.7	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.96	-1.3	1.9	0	2.5	3.5	4.1	0	1.9	1.9	0	1.9	1.9	0	0	2.5	0	0	0	0	2.9	0	2.9	4.7	5.9	5	0	1.9	2.5	3.9	1.9	0	0	1.9	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.67	1.14	0	0	0	2	0	0	2.6	0	0	0	2	0	0	2.6	0	0	0	2	0	0	3	5.1	5.7	5.5	0	2	3.6	4.3	2.6	0	2	2	3.9	2	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.27	4.04	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	2.3	4.2	6	4.4	2.3	0	2.3	4.4	0	0	0	3.3	4.2	3.6	4.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.77	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	3.5	5	5.6	5	2.9	3.5	2.9	3.9	0	0	2.9	2.9	5.2	0	3.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.97	1.85	0	0	0	0	1.9	0	2.5	0	2.5	0	1.9	0	0	0	0	0	0	0	1.9	0	3.7	3.4	5.5	4.8	1.9	2.5	3.4	4.2	0	0	0	1.9	4	0	5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.27	-1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	3	4.8	5.9	4.9	0	3.3	2.3	4	0	3	0	3	3.6	0	2.3
E7.75	E775_First_heart_field	First_heart_field	-4.86	-1.83	2.6	0	0	2.6	3.2	0	0	3.2	3.2	0	2.6	0	0	2.6	0	0	0	3.2	0	0	2.6	2.6	5.3	4.9	0	0	0	4.4	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.42	-2.95	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	3.1	4.9	5.8	5.2	2.1	2.7	3.1	4.3	2.7	2.1	0	3.1	3.6	3.1	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.13	2.14	0	0	2.2	0	2.2	0	2.6	0	0	0	0	0	0	2.6	0	0	0	1.6	2.6	0	1.6	4.1	5.6	4.8	0	2.6	2.6	3.9	2.6	0	2.6	3	3.7	1.6	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.17	-1.26	0	0	0	0	2.5	0	3.6	2.5	2.5	0	0	0	0	3.2	2.5	0	2.5	0	0	0	0	4.4	5.5	4.7	0	0	0	3.2	2.5	0	3.2	2.5	4.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.45	-3.05	0	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	4.5	5.8	4.9	2.1	0	2.7	4.5	2.7	2.1	2.1	2.1	3.6	2.1	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.74	1.01	0	0	0	0	2.3	0	0	0	0	0	1.7	0	0	1.7	0	0	0	2.6	1.7	0	3.4	4.2	5.6	5	1.7	2.3	3.3	4.6	2.3	0	2.3	1.7	4	0	0
E7.75	E775_First_heart_field	First_heart_field	-5.18	-4.59	2.9	0	0	4.8	2.9	0	0	0	4	0	2.9	0	0	4.3	0	0	0	3.6	0	0	0	2.9	5.2	4.5	0	0	0	2.9	0	0	0	0	2.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.81	2.24	0	0	0	0	0	0	0	0	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	0	4.3	5.7	5.1	0	1.9	3.7	4.4	1.9	1.9	1.9	2.9	3.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.52	-1.57	2.2	0	0	0	2.8	0	2.6	2.2	1.6	2.2	1.6	0	0	3.2	0	0	0	0	2.2	0	2.6	4.1	5.5	4.6	1.6	1.6	3	3.9	2.2	0	1.6	3.4	4	0	0
E7.75	E775_First_heart_field	First_heart_field	-6.19	-2.22	1.6	0	1.6	4.1	3.2	0	2.5	0	3.2	2.5	2.2	0	0	3.2	0	1.6	2.5	0	2.2	1.6	2.5	4.9	5.4	4.7	0	0	2.8	3.9	1.6	0	1.6	1.6	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.72	1.56	0	0	0	0	0	0	0	0	1.4	0	0	0	0	2	0	0	0	1.4	0	0	2.6	3	5.8	5.3	2.3	3.1	1.4	4.2	3	2.6	2.3	2.6	3.8	2.3	3.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.79	-1.75	1.5	2.1	2.5	0	3.1	0	2.1	3.1	1.5	2.5	2.1	0	0	2.5	1.5	0	0	1.5	1.5	0	3.1	4.8	5.4	4.3	2.7	2.1	0	3.6	0	1.5	0	2.5	3.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.47	-2.46	0	0	0	4.1	3	0	2.4	2.4	0	0	0	0	0	3.2	0	0	0	2.4	1.8	0	3.2	4.9	5.6	4.7	1.8	2.7	2.4	4.7	1.8	0	0	1.8	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.37	0.63	0	0	0	0	2.1	0	0	0	0	0	0	0	0	3.1	0	0	0	0	2.7	0	3.8	5.1	5.8	5.1	2.1	2.7	2.7	3.9	0	2.1	2.7	3.1	3.8	2.1	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.38	-2.27	2	0	2	3.5	3.5	0	2	3	0	0	2	0	0	2.7	0	0	0	2	2.7	0	0	3.9	5.4	4.8	2	0	3.3	4.2	0	0	0	2.7	3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.72	-1.99	2	0	0	2	2.6	0	2	0	2.6	0	0	0	0	3.8	0	0	0	0	0	0	2	4.5	5.6	5.2	2	0	3.8	3.8	2	0	0	2.6	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.24	3.61	0	0	0	0	1.7	0	2.3	0	0	0	0	0	0	2.7	0	0	0	0	2.9	0	2.3	4	5.6	5.3	1.7	0	3.3	3.5	2.3	2.7	0	2.3	3.5	2.3	4.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.97	3.22	0	0	0	1.9	1.4	0	0	0	1.9	0	0	0	1.4	1.9	0	0	0	0	2.3	0	2.3	4	5.8	4.7	1.4	2.8	3.5	4	0	2.3	1.4	3.1	4.1	3.4	4.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.29	0.5	0	0	0	2.2	0	0	0	0	0	0	0	0	2.2	2.2	0	0	0	0	2.2	0	3.2	2.8	5.6	4.8	0	0	2.8	3.9	2.8	0	0	3.7	4	2.2	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.85	-4.22	0	0	0	0	0	0	1.7	0	0	0	0	0	0	2.3	0	0	0	0	1.7	0	2.9	4.4	5.7	4.9	1.7	0	3.1	3.8	3.1	0	1.7	2.9	4.1	3.3	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.88	-3.59	0	0	0	1.8	0	0	2.8	0	0	1.8	1.8	0	0	2.4	0	0	0	0	0	0	2.4	4.6	5.7	4.6	0	2.8	3.1	3.8	2.4	1.8	0	1.8	4.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.63	0.37	0	0	0	0	0	0	0	0	1.8	0	0	0	1.8	3.3	0	0	0	1.8	1.8	1.8	3.6	4.8	5.6	4.9	2.4	1.8	2.4	4.4	2.4	0	3.1	2.8	3.7	3.1	3.6
E7.75	E775_First_heart_field	First_heart_field	-5.78	-1.17	0	0	2	3.8	2.4	1.4	2.6	2.4	3	2	1.4	1.4	1.4	2.8	0	0	1.4	1.4	2.4	1.4	1.4	4.2	5.3	5.2	1.4	0	3	4.1	1.4	0	1.4	3	3.7	0	0
E7.75	E775_First_heart_field	First_heart_field	-6.49	-2.88	2.1	0	1.5	3.1	3.1	1.5	2.5	2.7	1.5	0	0	0	1.5	3.1	0	0	0	2.1	3.1	0	1.5	2.1	5.4	4.9	0	2.1	2.9	3.9	0	1.5	0	2.5	2.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.22	1.36	0	0	0	1.8	2.8	0	1.8	0	0	0	0	0	0	2.8	0	0	0	0	2.8	0	3.9	3.3	5.8	4.8	0	2.5	2.8	4.5	2.8	1.8	1.8	2.5	4	2.8	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.92	0.35	2.9	0	2.9	3.5	2.9	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	6	5.2	0	0	0	3.5	3.5	0	0	2.9	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.64	3.37	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	4	3.4	5.8	5.1	2.1	3.1	0	3.8	0	2.1	0	3.1	3.4	3.1	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	-1.97	0	0	0	0	2.6	0	0	0	0	0	0	0	0	2	0	0	0	2	2.6	0	3	3.5	5.8	5.1	0	2	3.5	3.5	0	3	0	2.6	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.83	-0.38	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3	5.8	4.4	0	2.7	3.9	4.3	2	0	0	2	4	0	4.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.5	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	4	5.8	4.5	0	0	3.6	4.5	2	0	0	2.6	3.6	2.6	4.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.23	0.17	0	0	0	0	0	0	2.2	0	2.8	0	0	0	0	2.2	0	0	0	1.6	1.6	0	0	4.9	5.7	5	1.6	2.6	3.5	3.5	1.6	0	0	1.6	4.2	1.6	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.53	5.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6	1.9	0	0	3.8	5.6	4.7	0	2.9	3.9	4.5	2.9	2.9	0	1.9	3.6	4.2	4.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.72	1.02	2.9	0	0	1.9	3.1	0	2.9	1.9	2.9	0	1.9	0	0	3.8	0	0	0	2.5	2.9	0	2.9	4.4	5.6	4	2.5	1.9	2.5	3.9	1.9	1.9	1.9	2.9	4.2	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.57	1.5	0	0	1.7	3.3	0	0	1.7	0	0	0	1.7	0	0	3.1	0	0	0	0	1.7	0	2.7	4.2	5.6	4.8	0	2.3	3.1	4.6	2.3	1.7	1.7	3.3	3.8	1.7	4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.55	-1.33	0	0	0	3.7	2.7	0	2	0	3.3	0	2	0	2	2	0	0	0	2.7	0	0	2	3.1	5.6	4.9	0	2	3.1	3.7	0	0	2	3.3	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.78	-3.89	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	3.1	4.1	6	5.2	0	2.1	3.1	4.1	3.1	0	0	2.1	4	3.1	2.8
E7.75	E775_First_heart_field	First_heart_field	-3.42	-2.96	1.7	0	1.7	3.2	3.5	0	2.7	3	1.7	2.3	2.3	0	0	2.7	0	0	0	1.7	2.7	1.7	3	3.9	5.5	4.1	0	2.3	2.3	4.3	1.7	0	1.7	2.3	3.5	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.68	-3.51	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	1.7	0	0	2.3	2.3	0	0	4.7	5.9	5	1.7	3.1	3.1	3.9	0	1.7	2.3	3.3	3.6	2.7	0
E7.75	E775_First_heart_field	First_heart_field	-3.72	-4.22	0	0	0	3.8	3.6	0	2.6	0	3	2	2.6	2	0	3.6	2	0	0	2.6	0	0	2.6	4.3	5.5	4.3	0	2	2.6	2	2.6	0	0	3	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.18	1.92	0	0	0	0	0	0	2.3	0	0	0	0	0	0	1.7	0	0	1.7	1.7	1.7	0	4	3.9	5.8	5.5	1.7	1.7	3.4	4.2	2.7	2.3	0	2.7	3.9	3.2	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.64	-3.42	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	3.2	0	0	2.5	4.8	5.7	5	1.9	2.5	3.4	4.6	1.9	0	3.2	3.2	4.1	3.2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.91	2.62	0	0	0	0	0	0	1.7	0	0	0	0	0	0	3.1	0	0	0	1.7	0	0	2.3	2.6	5.7	5	2.3	2.3	3.4	4.4	1.7	2.9	1.7	1.7	4.1	3.4	4.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.79	-3.91	0	0	0	3.5	0	0	2	0	0	0	0	0	0	3.1	0	0	0	2	2	0	2	4.7	5.6	5.1	2	2	2	3.1	3.1	2	2	3.1	3.7	2.7	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.62	-2.87	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	2.1	5.7	5.7	4.6	2.1	3.1	3.7	3.4	2.7	0	2.1	2.7	4	2.1	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.86	-3.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	5.3	5.8	4.7	0	0	3.5	0	3.5	0	0	2.8	3.9	2.8	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.12	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	2.5	0	0	3.7	3.9	6	5.2	1.9	1.9	3.7	4.5	2.5	2.5	1.9	3.4	3.6	3.4	3.6
E7.75	E775_First_heart_field	First_heart_field	-5.72	-3.31	0	0	0	4.2	3.3	0	2.6	1.7	1.7	0	2.6	0	0	2.6	0	0	1.7	2.3	2.6	0	0	3.6	5.3	4.7	0	0	2.6	3.4	0	0	0	1.7	4.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.88	5.61	0	0	0	0	0	0	0	0	0	0	1.9	0	0	2.5	0	0	0	3.2	0	0	1.9	4.2	5.5	4.6	2.5	2.5	1.9	3.7	2.9	0	2.5	2.9	4.1	3.2	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.2	-0.33	0	0	2.3	2.3	2.9	0	2.9	0	0	0	2.3	0	0	3.8	0	0	0	0	0	0	0	4.1	5.6	4.8	2.3	3.3	2.3	4.3	0	0	0	4	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.38	4.01	0	0	0	0	2.5	0	0	0	3.2	0	0	0	0	0	0	0	0	0	2.5	0	0	4.3	5.6	5	2.5	0	4.1	4.3	2.5	0	2.5	2.5	3.9	3.9	4.4
