day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Dnd1	Dppa3	Gsc	Hhex	Ifitm3	Lhx1	Mesp1	Msx1	Msx2	Otx2	Sox17	Sp5	T
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.96	-0.6	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	1.26	-1.39	0	0	0	2.4	0	2.4	0	0	0	0	0	0	3.4	3
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.7	-0.48	0	0	0	2.9	0	2.9	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.85	0.83	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.52	0.65	2.1	0	0	0	0	2.1	0	0	0	0	2.7	0	3.6	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.35	-3.24	0	0	0	0	0	2.5	0	0	0	3.6	2.5	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.08	2.54	0	0	0	2.5	0	1.9	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-6.48	0.98	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.5	0.93	0	0	0	0	0	0	0	0	2.8	0	2.8	0	2.8	3.9
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.83	1.59	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-6.13	1.53	0	0	0	0	0	0	0	0	0	0	3	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.4	1.36	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.56	2.05	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.8	-2.01	0	0	0	2.3	0	0	0	3.3	0	0	2.3	0	2.9	2.9
E6.75	E675_Primitive_Streak	Primitive_Streak	0.06	1.36	0	2.3	0	0	0	2.3	0	0	0	0	0	0	2.9	0
E6.75	E675_Primitive_Streak	Primitive_Streak	8.34	-2.36	0	0	0	3.1	3.5	0	3.1	0	0	2.4	3.5	4	3.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-6.14	-0.26	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.74	2.48	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	1.02	2.5	0	0	0	1.8	0	1.8	0	0	1.8	0	0	0	0	1.8
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.55	2.02	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.35	2.24	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.46	0.25	0	0	0	2.5	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.56	2.7	0	0	0	0	0	0	0	0	0	0	3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.2	-1.68	0	0	0	0	0	2.4	0	4.4	0	0	1.8	0	2.8	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.65	-3.73	2.7	0	0	0	0	2.7	0	0	2.7	0	0	0	0	3.4
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.54	-0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.94	-0.5	0	0	0	2.2	0	0	0	3.2	0	0	3.2	0	2.2	3.5
E6.75	E675_Primitive_Streak	Primitive_Streak	3.4	-2.91	0	0	0	3.7	0	0	0	0	0	0	0	0	2.6	3.7
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.45	1.58	0	0	0	2.9	0	0	0	0	0	0	2.9	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.73	-0.84	0	0	0	3.1	0	2.4	2.4	2.4	0	0	2.4	0	4.1	3.9
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.98	-2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
E6.75	E675_Primitive_Streak	Primitive_Streak	0.17	-2.5	0	0	0	2.6	0	0	0	2.6	0	0	0	0	3.3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.55	0.36	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.8	3.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.06	-1.81	0	0	0	0	0	0	0	0	0	0	3.3	0	0	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.18	0.14	0	0	2.6	0	0	0	0	0	0	0	0	2.6	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.34	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.89	-0.96	0	0	0	0	0	0	0	0	0	0	2.7	0	3.3	2.7
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.38	3.09	0	0	2.2	0	0	2.2	0	0	2.9	0	0	0	0	2.2
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.62	0.91	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.13	1.19	0	0	0	0	0	0	0	0	0	0	3.2	0	0	2.5
E6.75	E675_Primitive_Streak	Primitive_Streak	2.3	-2.29	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.21	3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.31	1.36	0	0	0	0	0	2.7	0	0	2.3	2.7	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.17	0.93	0	0	0	0	0	2.8	0	0	0	0	0	0	2.8	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.65	-4.26	0	0	0	0	0	2.5	2.5	0	2.5	2.5	0	0	3.6	2.5
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.35	-1.68	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	6.02	-1.57	0	0	0	0	3.2	0	2.6	0	0	0	2.6	4.4	3.2	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.78	-2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.61	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	1.79	-2.78	0	0	0	2.1	0	0	2.1	4.1	0	0	0	0	2.1	2.7
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.12	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.38	1.76	0	2	0	3.2	0	0	0	0	3	0	0	0	2	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.16	0.11	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.31	0.15	0	2.5	0	0	0	0	0	2.5	3.2	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.56	3.22	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.26	1.16	0	0	2.5	0	0	0	2.5	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.54	-0.91	0	0	0	3.1	0	0	3.5	0	0	0	2.5	0	2.5	2.5
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.97	-5.91	2.9	0	0	0	0	2.9	0	4.5	0	0	0	0	0	4.7
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.24	-5.28	0	0	0	0	0	3	0	0	0	3	0	0	0	4.2
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.43	2.35	0	0	0	2.3	0	0	0	0	0	0	3	0	0	2.3
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.22	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.13	-3.48	0	0	0	0	0	0	0	2.4	0	0	0	0	3.7	3.9
E6.75	E675_Primitive_Streak	Primitive_Streak	5.95	-2.14	0	0	0	3.7	0	0	3.3	0	3.7	0	4	2.7	4.2	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.25	3.7	0	0	0	0	0	0	0	0	0	0	3.2	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.66	-0.62	0	0	0	0	0	0	2.3	0	3	0	2.3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.23	1.51	0	0	0	0	0	0	0	0	3.1	0	2.5	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.55	-1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	2.18	2.91	0	0	0	2.4	0	0	0	0	0	0	3.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.49	-2.76	0	0	0	0	0	2.9	2.9	0	0	0	2.9	0	2.9	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.17	0.68	0	0	0	2.2	0	0	0	0	0	0	0	0	2.9	2.2
E6.75	E675_Primitive_Streak	Primitive_Streak	0.97	-1.42	0	0	0	0	0	0	0	3.8	0	0	0	0	0	3.3
E6.75	E675_Primitive_Streak	Primitive_Streak	1.07	-0.77	0	0	0	2.4	0	0	0	4.1	0	0	2.4	0	3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.24	-6.17	3.9	0	0	0	0	2.8	0	2.8	2.8	2.8	0	0	0	4.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.49	-0.73	0	0	0	0	0	0	0	2.8	0	0	2.8	0	2.8	3.5
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.32	0.75	0	0	0	2	0	0	0	0	0	0	2	0	2.6	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.08	-3.68	2.5	0	0	2.5	0	3.5	0	0	0	0	0	0	0	3.5
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.9	-0.26	2.1	0	0	0	0	0	0	0	0	3.4	0	0	3.1	3.8
E6.75	E675_Primitive_Streak	Primitive_Streak	0.26	-2.25	0	0	0	2.5	0	0	2.5	5	0	0	0	0	2.5	3.8
E6.75	E675_Primitive_Streak	Primitive_Streak	3.99	1.53	0	1.8	0	1.8	0	1.8	3.6	0	0	1.8	2.4	0	0	2.4
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.75	-0.42	0	0	0	0	0	2.6	0	0	0	2.6	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.68	3.7	0	0	0	0	0	2.1	0	0	0	0	2.7	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-6.05	-1	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.48	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.42	-0.48	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.67	-0.26	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.11	3.31	0	0	0	0	0	2.3	0	0	0	0	3.4	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.1	0.29	0	0	0	0	0	0	0	0	2.4	0	2.4	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.11	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.89	-0.24	0	0	0	0	0	3.3	0	0	0	0	2.7	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.08	-2.3	0	0	0	0	0	0	0	0	0	0	3.3	0	0	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.13	1.07	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.16	0.27	0	0	0	0	0	2.1	0	0	0	2.1	2.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	4.83	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	1.78	-1.88	0	0	0	0	0	0	3.3	3.8	0	0	0	0	3.3	3.3
E6.75	E675_Primitive_Streak	Primitive_Streak	5.94	1.45	0	0	0	2.2	0	0	3.3	0	0	0	2.2	0	2.2	2.2
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.98	0.76	0	0	0	0	0	3.1	0	0	3.1	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.9	-2.04	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.91	-2.68	0	2.8	0	0	0	2.8	0	0	0	0	0	0	0	2.8
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.27	-2.54	0	0	0	0	0	2.5	0	2.5	2.5	0	0	0	3.6	3.2
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.66	-0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.66	-3.05	0	0	0	0	0	0	0	3.2	2.5	3.2	0	0	4.1	3.2
E6.75	E675_Primitive_Streak	Primitive_Streak	0.03	1.79	0	1.9	0	0	0	1.9	0	0	0	0	1.9	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.05	-1.98	0	0	0	2.4	0	3	0	4.9	0	2.4	0	0	2.4	2.4
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.68	-2.88	0	0	0	0	0	2.6	0	2.6	0	0	2.6	0	0	3.3
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.45	0.69	0	0	0	2.5	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.93	-0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.47	4.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.32	1.5	2.6	0	0	0	0	2.6	0	0	0	0	2.6	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.09	1.06	0	0	0	0	0	2.5	0	0	0	0	3.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.52	2.9	0	0	0	0	0	1.8	0	0	0	0	0	0	0	1.8
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.41	0.39	0	0	0	3.1	0	3.1	0	0	0	0	3.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.12	-2.94	0	0	0	0	0	2.5	0	4.4	0	0	0	0	3.6	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.31	-0.38	0	0	0	0	0	0	0	0	0	0	2.3	0	0	2.9
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.05	2.65	0	0	0	2.1	0	0	0	3.4	0	0	3.1	0	2.1	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.89	0.32	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	2.3
E6.75	E675_Primitive_Streak	Primitive_Streak	2.13	-2.21	0	0	0	0	0	3.2	2.5	2.5	0	0	0	0	3.6	2.5
E6.75	E675_Primitive_Streak	Primitive_Streak	0.37	-2.19	0	0	0	2.7	0	0	0	3.6	0	2.1	0	0	2.7	3.4
E6.75	E675_Primitive_Streak	Primitive_Streak	4.18	-1.02	0	0	0	3.7	0	0	2.6	0	0	0	0	0	3.3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.9	-0.01	0	0	0	2.5	0	0	0	0	0	0	0	0	0	3.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.84	1.72	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.05	2.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.27	-1.75	0	0	0	2.7	0	0	0	0	0	0	0	0	0	3.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.44	-1.86	0	0	0	0	0	0	0	2.5	0	0	0	0	3.5	4
E6.75	E675_Primitive_Streak	Primitive_Streak	4.97	2.61	0	0	0	0	3.2	0	0	0	0	0	0	0	4.1	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.13	4.43	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.76	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.82	1.84	0	0	0	2.4	0	2.4	0	0	2.4	0	2.4	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.47	1.22	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.51	-3.64	0	0	0	2.5	0	2.5	0	0	0	2.5	3.1	0	0	3.5
E6.75	E675_Primitive_Streak	Primitive_Streak	1.34	-0.42	0	0	0	2.6	0	0	0	3.8	0	2	2.6	0	2.6	2
E6.75	E675_Primitive_Streak	Primitive_Streak	0.44	-1.91	0	2.3	0	2.3	0	3	2.3	4.6	0	3	0	0	2.3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.83	-5.94	2.7	0	0	0	0	3.8	0	0	0	0	0	0	0	4.1
E6.75	E675_Primitive_Streak	Primitive_Streak	2.37	3.58	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.35	0.92	0	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.3	3.2	0	0	0	0	0	0	0	0	0	0	3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.19	2.54	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	5.05	3.59	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.45	2.31	0	0	0	2.6	0	0	0	0	0	0	2	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.51	1.5	0	0	1.9	1.9	0	0	0	3.2	0	1.9	0	0	2.5	1.9
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.56	-3.18	0	3.7	0	0	0	3.7	0	0	0	3.7	3.3	0	2.6	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.84	1.33	0	0	0	0	0	2.4	0	0	0	0	3	0	2.4	2.4
E6.75	E675_Primitive_Streak	Primitive_Streak	5.2	-0.3	0	0	0	4	0	3.1	3.5	0	0	0	3.5	0	4.3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.04	3.36	0	0	2.4	0	0	3.4	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.67	-2.34	0	0	0	0	0	0	0	0	0	0	0	0	3.2	3.9
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.04	-0.19	0	0	0	0	0	3	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.07	-4.25	0	2.6	0	0	0	0	0	0	0	3.3	2.6	0	0	3.7
E6.75	E675_Primitive_Streak	Primitive_Streak	2.94	2.64	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.64	-3	0	0	0	0	0	0	0	0	0	3.2	0	0	3.8	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.73	-3.24	0	0	0	0	0	3.6	0	0	2.9	0	0	0	2.9	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.92	-1.6	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	7.83	-1.22	0	0	0	2.1	3.1	0	2.7	0	0	0	0	3.9	2.1	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.07	2.74	0	0	0	0	0	0	0	0	2.5	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.31	-4.08	0	2.3	0	0	0	3	0	0	0	0	0	0	0	2.3
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.65	1.68	0	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.37	-2.22	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.63	0.93	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.05	-0.26	0	0	0	0	0	0	0	3.2	0	0	2.2	0	3.2	2.8
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.54	2.92	0	0	0	2.1	0	0	0	0	0	0	3.1	0	0	2.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.09	2.1	0	0	0	0	0	2.5	0	0	0	0	3.2	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.4	1.95	0	0	0	2.5	0	2.5	0	0	0	0	0	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.11	3.01	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.83	-0.97	0	0	0	2	0	0	3	3.6	0	2	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.1	-0.85	0	0	0	0	0	2.5	0	0	0	0	3.6	0	0	2.5
E6.75	E675_Primitive_Streak	Primitive_Streak	0.76	-2.84	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.46	-4.72	2.5	0	0	0	0	2.5	2.5	3.1	2.5	2.5	3.1	0	0	3.8
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.78	-1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.88	1.08	0	0	0	3.1	0	0	0	0	0	0	0	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.4	-2.64	0	0	0	0	0	2.4	0	0	0	0	0	0	0	2.4
E6.75	E675_Primitive_Streak	Primitive_Streak	-2.35	-0.1	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.94	-0.8	0	3.3	0	0	0	0	0	0	0	0	2.7	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.5	-0.42	0	2.2	0	0	0	2.2	0	0	2.2	0	0	0	0	2.2
E6.75	E675_Primitive_Streak	Primitive_Streak	-1.11	1.53	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	2.5	-1.84	0	0	0	2.6	0	2.6	0	0	0	2.6	0	0	4.1	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.46	1.62	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.36	0.55	0	0	0	0	0	2.6	0	0	0	0	0	0	0	2.6
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.55	3.21	0	0	0	3.3	0	2.9	0	0	0	0	0	0	3.3	2.3
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.25	-1.46	0	0	0	3.5	0	0	0	0	0	2.4	2.4	0	2.4	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.97	-0.03	0	0	0	2.9	0	0	0	0	0	0	2.9	0	2.9	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.05	-0.26	0	0	0	3.1	0	2.5	0	3.1	0	0	0	0	3.1	3.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.17	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.39	1.52	0	0	0	0	0	2.7	0	0	0	2.1	2.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	0.55	-1.28	0	0	0	2.2	0	0	0	3.5	0	0	0	0	2.2	2.2
E6.75	E675_Primitive_Streak	Primitive_Streak	6.79	-1.31	0	0	0	3.8	3.4	0	0	0	0	0	3.8	4.1	3.8	0
E6.75	E675_Primitive_Streak	Primitive_Streak	8.9	-2.12	0	2.6	0	3.7	0	0	0	0	0	0	2.6	4.5	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.92	1.85	0	0	2.3	2.3	0	0	0	0	0	0	3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.29	1.54	0	0	0	2.5	0	0	0	0	0	0	0	0	2.5	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.39	-1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-6.01	0.59	0	0	0	0	0	0	0	0	0	0	2.6	0	2	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-0.69	0.69	0	2.5	0	0	0	2.5	0	0	2.5	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.83	0.69	0	0	0	3	0	0	2.3	0	0	0	2.3	0	3	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.61	-0.82	0	0	2.5	3.1	0	0	0	0	0	0	3.1	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	3.34	3.43	0	0	0	0	0	2.1	0	0	2.1	0	3.2	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.57	1.86	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-4.71	-1.76	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	4.87	3.25	0	0	0	2.8	0	2.2	0	0	0	0	0	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-3.19	2.77	0	0	0	0	0	0	0	0	0	0	3	0	0	0
E6.75	E675_Primitive_Streak	Primitive_Streak	-5.14	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
