day	Anno	celltype	UMAP_1	UMAP_2	marker:Slc2a3	marker:Postn	up:Msx1	up:Pitx2	up:Hoxb6	up:Tsc22d1	up:Peg3	up:Klf6	up:Hoxb8	up:Jun	up:Cdx4	up:Twist1	up:Rarg	up:Sp5	up:Prrx1	up:Hoxd4	down:Foxf1	down:Hlx	down:Lin28a
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.3	2.02	5.1	1.9	4.3	2.8	2.5	3.1	4.3	2.8	0	1.9	0	2.8	0	2.8	1.9	1.9	2.5	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.1	8.66	2.2	0	0	3.2	0	3.5	2.2	3.2	0	2.2	0	2.2	0	0	0	0	0	0	2.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.02	-0.31	3.5	0	3.5	0	0	3.1	3.5	2.4	0	3.1	0	2.4	0	2.4	3.1	0	4	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.7	3.77	2.9	3.2	3.5	2.3	2.7	3.5	3.5	2.9	0	1.7	0	0	0	0	0	0	2.9	1.7	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.67	-3.6	1.8	0	3.7	0	0	3.9	4.1	3	0	3	0	2.8	1.8	3	2.8	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.87	-3.81	0	0	0	2.8	0	3.9	3.9	0	2.8	0	0	0	2.8	0	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.7	-1.34	2.7	0	0	2.1	2.1	0	2.7	0	0	0	0	0	0	0	0	0	4.3	2.7	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.94	-4.34	0	0	3.5	0	0	2.6	3	3.5	0	0	0	2.6	0	0	0	0	2.6	0	2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.35	-2.78	1.8	1.8	3.1	2.4	1.8	2.8	3.3	2.4	1.8	0	0	1.8	2.4	0	0	0	3.8	2.4	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.15	-5.63	0	0	0	2.2	0	2.8	3.9	2.2	2.2	2.8	0	2.8	0	0	0	0	2.2	2.2	2.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.43	2.83	5.1	3.5	3.7	4.1	2.4	3.7	3.1	2.4	2.4	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.98	-0.22	3.5	0	3.7	3.5	2.8	2.8	4.2	3.5	0	0	0	2.2	0	2.2	0	0	3.5	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.18	0.45	1.9	1.4	2.3	0	0	3.1	3.3	2.3	0	0	0	0	1.9	0	0	0	2.3	1.4	3.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.15	7.96	3.6	0	0	4.1	2.1	4.4	3.6	2.7	0	3.1	0	0	0	0	0	0	2.1	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.86	1.46	0	0	2.5	3.6	2.5	2.5	3.9	2.5	0	0	3.6	0	2.5	0	0	0	2.5	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.86	-2.05	3.7	0	0	3.5	2	3.9	3.9	3.3	0	0	0	2	0	0	0	0	4.1	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.76	0.5	0	0	0	3.3	0	2.7	4.2	0	3.3	0	3.3	0	0	2.7	0	0	3.3	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.42	-0.11	0	1.4	2.4	2.4	0	2.8	2.4	1.4	0	1.4	1.4	0	1.4	1.4	0	0	4	2.4	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.34	-3.12	3.1	0	2.7	3.1	0	3.1	3.3	2.7	0	2.4	2.4	2.7	0	1.5	0	0	1.5	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.36	-1.06	2.6	0	2.3	2.9	0	2.9	3.6	1.7	0	2.6	0	1.7	2.3	0	0	0	3.1	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.28	-4.6	2.5	0	4	0	0	4	2.5	0	0	2.5	0	2.5	0	0	0	0	0	0	2.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.74	4.19	5.1	4.5	3.8	4.3	2.8	2.8	3.4	3.4	0	0	0	0	0	0	0	0	0	2.8	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.47	-3.94	2.1	0	3.6	0	0	3.1	3.6	2.7	0	2.1	0	3.6	0	0	2.7	0	0	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.98	-4.42	2	0	2.6	0	0	3.9	3.9	3.6	0	3.8	0	0	0	0	0	0	2.6	2	2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.35	-3.43	3	0	4.3	3	0	0	4.1	0	3	0	0	0	0	0	0	0	3	0	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.24	-0.38	2.1	0	4	0	2.7	2.1	2.7	0	2.1	0	2.1	0	0	0	0	0	3.6	0	3.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.63	-4.69	3.1	2.1	0	2.1	3.1	0	3.1	3.1	0	0	0	0	0	0	0	0	3.9	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.13	-3.36	2.5	0	3.2	2.5	0	3.6	0	0	0	0	0	2.5	0	0	0	0	2.5	0	3.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.96	0.77	2.9	0	2.9	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	2.9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.28	-4.19	0	0	0	0	0	2.6	3.9	0	0	0	0	0	0	0	0	0	4.3	0	3.6
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	0.25	1.95	4.9	0	4.4	3	2.4	3.2	4.2	2.8	2.4	3	0	0	1.8	0	0	0	1.8	0	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.2	-2.11	3	0	0	3	0	3	3.3	3.3	2.3	0	0	0	2.3	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.36	3.59	5.2	3.1	3.7	3.5	3.1	4	4.5	3.7	3.5	2.4	0	0	0	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.75	-3.5	2.3	0	3.8	3.3	2.9	3.3	0	2.3	0	0	0	0	0	0	0	0	4.1	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.62	-4.49	3.7	0	2.2	3.2	3.5	3.2	2.2	2.8	0	0	0	0	0	0	0	0	3.5	2.2	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.45	0.4	2.1	0	2.5	2.1	1.5	2.5	3	0	0	0	0	0	2.5	0	0	0	3	2.1	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.95	-1.22	2.9	0	2.6	2.2	2.2	2.9	3.1	1.6	1.6	0	0	0	1.6	0	0	0	3.1	0	2.9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.13	-4.52	0	0	3.8	0	0	2.8	3.1	2.8	0	2.4	0	1.8	0	0	0	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.72	3.36	5.3	0	4.3	4.1	2.4	4.4	3.9	3.1	2.4	3.7	0	0	3.5	0	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.71	-2.58	2.2	0	3.2	3.7	0	0	2.2	2.8	0	0	0	0	0	0	0	0	4.1	2.2	2.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.49	3.53	3.8	4.5	4.3	3.1	3.1	3.4	3.8	3.8	0	0	0	0	2.1	0	0	0	2.1	0	3.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.59	7.2	3.9	0	3.1	4.1	0	3.7	3.4	2.7	2.1	3.7	0	2.7	0	0	0	0	2.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.95	-3.24	3.4	2.3	0	0	2.3	3.4	2.3	0	2.3	0	0	0	0	0	0	0	3.9	0	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.37	-3.95	3.2	2.8	2.2	2.2	2.8	3.2	2.2	2.2	2.2	2.2	0	0	0	0	0	0	3.2	0	3.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.26	-2.28	2.4	0	3	3	0	2.4	3.9	0	0	3	2.4	3	0	0	3	0	3	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.38	3.32	5.3	0	3.5	3.8	2.5	4.1	3.5	3.7	2.5	0	0	2.5	0	1.9	0	0	0	0	1.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.29	0.65	4.1	0	3.2	3.6	2.5	3.9	3.6	3.2	0	0	3.6	0	0	0	0	0	3.2	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.16	-3.42	3.9	0	2.9	0	2.9	3.5	3.5	3.5	0	0	0	0	2.9	0	0	0	2.9	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.92	-6.05	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	2.8	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.19	0.68	2.7	0	3.8	3.8	2.7	2.7	2.1	2.1	2.7	0	2.7	3.4	2.1	3.1	0	0	2.7	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.26	8.53	3.6	2.1	0	2.8	0	4	3.8	3.6	0	3.1	0	3.1	0	0	0	0	2.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.18	-2.98	3	0	2.3	0	2.3	3	3.4	3.4	0	0	0	0	0	0	2.3	0	3.4	2.3	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.14	-4.83	0	0	3.6	0	0	3	3	0	0	2.3	0	3.6	2.3	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.26	-4.45	0	0	3	0	2.4	0	3	2.4	0	0	0	2.4	0	0	0	0	4.1	2.4	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.35	-1.52	0	2.9	3.3	1.7	1.7	3.3	3.3	1.7	0	0	0	2.2	1.7	1.7	2.6	0	2.6	0	1.7
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.89	-0.03	2.3	0	3.8	3.6	0	2.3	2.3	3.3	0	0	2.3	2.9	0	0	0	0	3.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.98	-7.72	2.7	0	3.1	2.7	0	3.4	3.1	2.7	0	0	0	0	0	0	0	0	3.8	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.55	-4.34	0	0	2.3	2.3	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	3	3	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.05	-3.56	2.2	0	4.3	3.5	0	2.9	3.5	3.2	0	2.2	0	0	0	0	0	0	3.7	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.39	4.26	5.2	3.1	2.7	3.1	3.4	4.2	3.1	2.7	2.7	0	0	0	2.1	2.1	0	0	2.1	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.88	0.51	3.7	1.9	4.2	2.5	1.9	3.7	4.2	2.5	0	0	0	0	1.9	0	0	0	2.9	0	3.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.89	6.54	4.5	3.5	0	3.2	2.2	2.8	2.8	3.2	2.8	2.2	0	0	0	2.2	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.02	1.12	5.8	0	2.9	0	0	3.6	4.2	2.9	0	2.9	0	0	3.6	0	0	0	3.6	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.28	4.04	0	0	4.1	1.9	3.6	2.9	2.9	0	2.9	0	0	0	1.9	0	0	0	3.4	1.9	1.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.19	1.93	4.9	0	3.9	2.8	3.3	2.4	3.6	3	2.4	0	0	2.8	3	0	0	0	3	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.82	-4.93	2.7	2.1	3.1	2.7	0	3.8	2.7	2.1	0	0	0	0	0	0	0	0	3.6	2.1	2.7
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-1.03	3.29	5	0	4.4	0	0	3.7	3.3	3.3	2.7	0	0	0	0	0	0	0	2.7	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.59	3.56	2.4	0	3	0	2.4	2.4	2.4	0	0	2.4	3.4	0	2.4	0	0	0	4.1	2.4	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.67	-4.69	2.1	0	4.5	0	0	3.8	3.6	2.7	0	2.1	0	2.7	0	3.1	0	0	0	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.34	3.22	5.3	0	3.4	4.7	3.8	4.9	3.4	3.4	0	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.44	0.17	3.9	0	4.2	0	2.2	0	2.9	0	0	0	0	2.2	2.2	3.3	2.2	0	2.9	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.52	3.48	4.1	0	2.5	3.4	1.9	3.9	3.6	3.2	0	2.5	0	0	2.9	0	0	0	2.9	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.24	-3.47	0	0	2.2	3.3	2.2	3.8	3.9	2.9	0	0	0	0	0	0	0	0	3.9	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.87	-4.78	2.4	0	3.7	3.5	3.1	4	3.7	3.5	0	0	0	0	0	0	0	0	4.4	2.4	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.18	2.7	5.9	2.4	3.8	3.8	3.5	4	4.8	3.1	2.4	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.65	0.48	3.6	2.3	3.3	0	3.3	3.6	3.6	0	2.3	2.3	0	2.3	2.3	0	0	0	3.3	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.82	-4.96	2.2	2.2	2.2	3.2	2.9	2.2	2.2	2.2	0	0	0	0	0	0	0	0	2.9	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.59	-0.93	2.6	0	3.2	0	0	2.6	3.6	2.6	0	0	0	2.6	2.6	0	0	0	3.2	0	2.6
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.91	8.48	3.7	2.4	0	3.1	0	3.5	3.5	2.4	0	3.1	0	0	0	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.79	-1.85	2.9	1.9	0	3.6	2.5	4	3.7	2.5	2.9	0	0	0	0	0	0	0	4.3	1.9	2.9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.31	-3.77	2.5	0	3.1	2.5	2.5	3.5	4.2	3.1	0	2.5	0	3.8	0	0	0	0	3.1	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.65	-4.92	0	0	0	0	0	4.2	3.5	0	0	0	0	2.5	2.5	0	0	0	2.5	0	2.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.92	-1.48	2	0	3.8	3.8	2	3.2	3.9	2	0	0	0	2	2	0	0	0	2.6	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.63	1.5	4.9	4.3	3.6	2.3	3.3	3.6	4.5	2.9	2.3	0	0	2.3	2.9	0	0	0	3.3	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.59	0.04	2.6	0	4	3	2	2	3.5	2.6	0	3	2.6	3	2	2.6	2.6	0	2	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.23	0.26	2.6	0	4.3	0	3.2	2.6	3.2	3.2	0	0	0	0	2.6	2.6	2.6	0	2.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.39	-3.89	4.1	0	3.8	2.8	1.8	3.7	2.8	3	2.8	3	0	1.8	0	1.8	0	0	2.8	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	0.64	3.28	4.1	2.3	2.9	2.9	2.3	3.6	2.9	0	2.7	2.9	0	0	1.7	0	0	0	1.7	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.29	-4.76	0	0	4	0	0	3.3	2.7	0	0	3.3	0	0	0	0	0	0	4	0	3.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.34	-5.13	0	0	0	0	0	4	3.6	2.9	0	3.4	0	3.6	0	0	0	0	2.6	0	2.6
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.54	3.69	5.6	3.2	3.2	4.6	3.6	4.4	4.1	2.5	2.5	0	0	0	3.6	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.61	1.07	5.2	0	4.4	2.4	4.1	4.4	4.3	2.4	2.4	2.4	0	0	0	2.4	0	0	3.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.25	-3.84	2.9	0	0	2.3	0	3.6	4	2.9	0	0	0	0	2.3	0	0	0	4	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.74	2.38	4.1	0	4.7	3.4	2.8	3.8	2.8	4.1	0	2.2	2.2	0	3.2	2.2	0	0	2.2	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.18	-0.5	2.1	0	2.1	0	1.5	2.7	4	1.5	1.5	0	0	0	1.5	0	0	0	3.5	1.5	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.1	2.45	4.6	2.3	4	3.8	3.3	3.6	3.3	0	2.3	2.3	0	2.3	0	0	0	0	3.3	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.02	3.61	5.4	3.2	4.4	3.2	3.5	3.5	3.5	4.2	2.2	2.2	0	2.2	2.2	2.9	0	0	0	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.33	2.66	3.8	0	3.8	3	3	0	4.3	2.3	0	2.3	0	0	0	0	0	0	3.6	2.3	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-0.64	5	4.3	1.9	3.9	2.8	3.3	2.5	2.8	2.8	0	0	0	1.9	1.9	1.9	0	0	1.9	0	1.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.25	1.38	4.9	2.7	3.8	2.7	4.1	3.8	4.5	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6	-2.25	1.8	0	2.4	3.7	0	3.4	3.4	0	0	1.8	0	2.8	0	1.8	1.8	0	1.8	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.25	-5.69	0	0	3.9	0	0	3.9	2.7	2	0	2.7	0	3.1	0	0	0	0	3.9	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.01	2.93	5.3	2.9	0	0	2.9	4.6	4.8	3.5	0	2.9	0	0	3.9	0	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.95	4.8	2.3	0	3.5	0	3.8	2.7	3.5	0	2.3	0	0	1.7	1.7	0	0	0	2.7	1.7	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.27	-2.81	3.3	2.3	3.3	3.3	3.3	2.9	0	2.9	3.3	0	0	0	2.3	0	0	0	3.6	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.89	0.57	4.4	0	2.3	0	3.4	3.4	3.6	3	3	2.3	0	3.4	2.3	2.3	0	0	3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.77	-7.05	0	0	0	0	0	3.3	2.6	3	2	3	0	0	0	0	0	0	0	0	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.21	-4.5	0	2.5	3.1	3.1	0	2.5	2.5	0	0	0	0	0	0	0	0	0	3.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.92	0.4	2.7	0	3.5	1.7	3	1.7	2.7	2.3	0	0	0	0	2.3	0	0	0	3.2	0	3.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.07	-2.62	3.1	0	4	1.8	2.4	3.5	2.8	2.8	0	0	0	0	1.8	0	0	0	2.8	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.91	-2.71	3	0	4.1	3	0	0	3.7	0	0	0	0	0	0	0	0	0	4.1	3.7	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4	-0.22	1.7	0	3.7	3.1	2.3	3.4	3.8	2.9	1.7	1.7	2.3	2.3	0	0	1.7	0	3.3	2.3	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.99	-2.85	0	0	3.3	3.8	3	3.3	3.6	2.3	0	0	0	0	0	0	0	0	3.8	0	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.06	3	4.2	2	4.3	3.9	2.6	3.6	3.9	0	3.3	2	0	0	2	2	2	0	2	0	3.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.27	4.52	3.4	2	4.2	2.9	2	3.4	3.4	2	2.6	2	0	2.9	0	0	0	0	2.9	0	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.82	-4.89	2.2	0	0	2.2	2.2	2.2	2.8	2.2	2.2	0	0	0	2.2	0	0	0	3.9	3.5	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.78	-4.17	2	0	0	0	2	3.9	3.8	0	0	0	0	0	2	0	0	0	3.6	0	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.06	3.99	5.6	3	3	2.6	2.6	4.4	3	3.7	2.6	0	0	0	2	2	0	0	2	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-6.28	-2.85	2.7	0	2.7	1.7	1.7	3.2	2.9	1.7	2.7	1.7	1.7	1.7	1.7	1.7	2.3	0	3.3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.9	-0.87	0	0	3.2	3.2	1.7	3.3	3.5	3.2	0	1.7	0	1.7	1.7	0	0	0	3.9	2.3	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.83	-4.68	2.3	0	2.3	0	3.6	0	4.3	2.3	2.3	0	0	0	0	0	0	0	2.9	2.3	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.3	7.24	3.1	0	0	4.2	2.5	2.5	3.5	3.1	2.5	2.5	0	0	0	2.5	0	0	2.5	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.32	-0.98	3.1	0	3.3	2.3	0	2.6	3.4	1.7	0	1.7	0	2.3	0	3.3	1.7	0	2.6	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.15	6.97	4.2	0	2.8	3.5	1.8	2.8	2.4	2.4	2.4	1.8	0	1.8	0	0	0	0	3.6	0	3.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.37	1.75	4.9	2.3	4.2	3.6	3	3	4.3	3.6	3.6	0	2.3	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.24	-7.04	3.7	0	2.5	0	0	2.9	1.9	0	2.5	0	2.9	0	0	1.9	0	0	0	0	1.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.19	3.61	3.1	0	3.5	0	2.4	2.4	2.8	2.4	2.4	0	0	0	0	0	0	0	3.5	1.8	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.82	-3.47	2.8	3.2	2.2	2.2	2.8	2.8	3.5	3.7	2.2	0	2.2	0	2.8	2.8	0	0	2.8	2.2	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.39	-3.15	3.1	0	3.1	0	0	3.6	3.1	2.1	0	0	0	2.1	2.1	0	0	0	4.2	2.1	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.86	3.02	5	4	4.2	3.5	3.8	3.5	3.5	0	0	0	0	0	3.5	2.5	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.76	-1.42	2.8	2.1	2.1	2.8	0	3.6	3.1	2.1	0	0	0	0	2.8	0	0	0	3.6	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.67	5.32	4.3	0	4.2	3.4	3.1	3.6	3.6	3.1	0	3.4	0	0	0	2.1	0	0	2.1	0	2.7
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.53	3.06	5	3.5	3.5	4.6	3.9	5.4	3.9	3.9	2.9	0	0	0	0	0	0	0	2.9	0	3.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.3	0.75	2.5	0	3.7	2.9	2.5	2.9	3.9	2.9	1.9	1.9	0	0	0	0	0	1.9	3.9	0	2.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.86	0.48	4.2	0	4.7	0	3	3.6	3.9	3	3	2.3	3	3.4	0	3.4	2.3	0	0	0	3.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.36	-4.69	3.1	3.1	0	2.4	2.4	3.1	2.4	0	0	0	0	0	0	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.42	-2.71	2.6	0	3	0	2	2.6	3	2	2.6	0	0	0	0	0	0	0	3.9	2	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.22	2.49	2.4	0	2.4	2.4	1.8	3.4	3.2	2.7	0	0	0	0	0	0	0	0	3	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.41	3.11	5.5	3.6	3.9	2.3	0	2.3	4	4	2.3	3	0	0	0	3	0	0	3	2.3	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.12	2.42	4.7	3.4	4.6	3.7	2.5	4.3	4.3	2.9	1.9	2.5	0	0	2.5	0	0	0	2.5	0	0
