day	Anno	celltype	UMAP_1	UMAP_2	Car10	Hivep3	Jazf1	Ntng1	Pou6f2	Tshz2	Zfp804b
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.18	-4.72	0	0	0	6	0	6.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.35	-2.34	0	0	0	0	4.4	0	5.1
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.93	5.5	0	0	0	4.6	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.46	-3.55	5.4	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.34	-3.02	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.69	-4.67	5.4	0	5	0	0	4.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.62	2.58	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.5	4.15	0	0	0	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.26	3.14	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.68	-2.16	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.98	5.6	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.03	3.94	0	0	0	0	0	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.05	2.35	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.4	6.65	0	0	0	0	0	3.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.57	1.34	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.92	-5.18	5.4	0	0	5	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.31	3.02	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.03	2.21	0	0	0	4.5	0	6.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.36	3.26	5.4	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.73	3.98	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.04	1.8	0	4.1	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.69	3.78	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.67	4.52	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.67	2.37	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.88	-5.32	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.2	-2.99	6.3	0	3.9	5	0	3.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.58	1.61	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.04	4.68	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.6	-0.77	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.95	2.62	0	0	0	4.4	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.55	-5.1	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.56	3.73	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.17	3.05	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.39	-4.21	0	0	0	0	0	6.7	5.8
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.04	-3.65	0	0	5	0	4.4	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.92	5.69	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.28	-2.47	0	4.6	0	0	0	4.6	4.6
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.97	2.85	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.94	1.56	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.95	-3.83	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.95	2.29	0	0	0	4.2	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.05	5.31	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.19	-5.77	0	0	5.2	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.19	4.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.85	-0.75	0	0	0	0	0	0	6.6
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.11	2.86	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.57	-1.34	0	0	0	5.7	0	3.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.17	-0.51	6.2	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.16	4.9	0	0	0	0	0	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.17	3.35	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.13	3.14	0	0	0	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.69	3.3	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.54	-1.25	0	3.6	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.05	1.6	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.31	-6.03	0	0	0	0	0	4.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.1	-5.8	0	0	4.1	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.82	-6.48	0	0	4.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.69	-2.81	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.49	0.89	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.14	0.64	5.3	0	0	0	4.6	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.29	-0.7	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.14	2.9	0	0	0	4.7	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.61	-6.56	0	0	5	0	0	4.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.04	-0.76	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-7.16	-1.92	5.1	0	4	0	5.8	4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.98	4.7	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.61	-1.28	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.73	0.03	0	0	0	0	6.2	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.94	-2.23	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.66	-0.25	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.06	5.02	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.51	-4.6	4.9	0	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.55	-2.76	6.8	0	4.2	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.41	1.85	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.14	4.53	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.22	2.94	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.54	-1.04	5	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.54	-1.62	6	0	4.6	5	3.9	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.29	0.07	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.59	-6.64	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-7.33	-1.8	0	0	5.1	0	6	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.15	3.3	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.06	4.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.57	6.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.06	-5.27	0	0	0	0	5.9	5.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.05	-3.53	5.3	0	4.6	6	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.91	-5.39	0	0	0	5.2	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.6	4.74	0	0	0	0	0	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.03	-1.32	0	4.4	4.4	0	0	5.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.54	6.77	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.16	-1.06	0	0	0	0	5.6	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.85	3.56	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.08	-2.1	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.17	1.69	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.22	2.84	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.78	-2.08	4	4	4.7	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.19	5.78	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.14	5.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.5	-3.93	0	0	0	5.6	5.2	6.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.12	-5.57	3.7	4.3	3.7	5	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.13	-1.86	4.5	0	0	4.5	4.5	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.7	-6.01	4.6	4.6	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.62	-4.69	0	0	0	4.3	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.33	-0.09	5.6	0	5.2	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.33	-0.93	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.37	1.92	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.7	-1.52	5.4	0	3.8	4.5	3.8	5.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.55	-5.5	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.1	0.42	0	0	5.6	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.82	0.61	0	0	0	4	0	4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.89	6.48	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.21	0.24	7.1	0	0	4.2	0	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.18	1.95	0	0	0	0	0	0	4.6
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.44	2.81	0	0	0	0	5.4	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.41	4.96	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.37	2.21	0	0	0	0	0	6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.03	0.8	0	0	4.8	5.5	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.27	-0.96	6.9	4.1	4.1	6	0	4.8	5.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.24	5.78	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.52	1.36	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.41	1.2	0	0	4.1	4.8	4.8	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.73	1.5	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.1	5.26	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.44	4.38	0	0	4.5	4.5	0	5.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.26	-0.72	0	4.7	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.14	-2.69	0	0	0	0	5	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.78	-2.37	0	4.6	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.29	-3.22	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.8	0.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.3	-4.52	0	0	0	0	4.9	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.67	2.31	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.75	6.3	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.52	0.72	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.36	-1.3	6.7	0	4.9	0	0	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.93	2.15	0	0	5.5	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.48	4	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.25	-0.9	5.7	0	0	0	0	3.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.8	3.34	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.02	0.75	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.59	-3.55	0	0	0	5.5	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.69	-1.1	0	0	4.4	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.24	2.12	0	0	0	0	5.4	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.08	2.92	0	0	0	0	0	6.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.01	-0.42	0	0	4	5.8	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.26	-1.15	0	0	0	5.7	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.13	-4.59	3.9	0	0	6.5	0	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.61	-4.48	0	5.2	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.23	5.1	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.52	0.2	0	0	0	7	0	4.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.07	4.81	0	0	0	0	0	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.52	3.4	0	0	4.7	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.15	-3.88	0	0	0	4.7	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.41	-2.19	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.09	-0.19	0	0	4	0	0	4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.25	5.54	0	0	4.1	4.8	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.38	-4.01	0	0	0	0	0	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.54	3.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.42	5.67	5.2	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.08	0.51	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.06	0.21	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.31	2.16	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.14	-5.67	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.57	0.31	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.5	-1.53	5.8	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.11	-0.93	6.2	0	4.4	0	4.4	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.38	2.28	0	0	5.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.32	1.47	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.4	1.61	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.21	5.32	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.81	-0.76	0	4.4	4.4	5.1	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.37	3.63	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.28	1.53	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.11	-5.25	0	0	0	0	0	5.4	3.8
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.08	-0.92	5.7	0	4.4	0	0	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.18	3.38	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.58	1.65	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.51	-0.35	0	0	0	6.7	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.03	2.66	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	7.08	2.87	0	0	3.6	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.28	-2.77	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.76	-1.51	0	4	0	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.65	-5.6	0	0	0	0	0	6.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.83	-2.58	0	0	0	4.9	0	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.94	-2.4	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.72	-2.38	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.31	2.64	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.73	-6.09	0	0	0	4.3	4.3	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.41	-0.27	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.29	-4.31	0	0	4.6	5.7	0	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.84	2.91	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.44	2.49	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.84	5.18	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.77	3.18	0	0	0	0	0	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.44	3.54	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.37	-6.22	4.1	0	4.1	0	4.1	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.22	5.01	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.97	2.35	0	0	4.7	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.12	-6.14	0	3.9	3.9	0	0	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.46	-1.48	4.5	0	4.5	5.1	4.5	5.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.24	4.36	0	0	6.2	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.64	4.74	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.91	-0.73	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.25	-5.66	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.96	-3.09	0	0	5.4	0	0	7.2	5.4
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.8	-0.65	4.7	0	4.7	4.7	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.1	-1.08	0	0	0	4.1	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.53	1.5	0	0	0	5.4	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.42	1.03	0	0	4.5	0	0	4.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.34	-5.53	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.46	-0.04	5.9	0	4.3	4.3	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.61	0.23	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.65	5.06	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.15	4.46	4.2	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.24	-6.09	5.2	0	0	0	5.2	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-7.17	-2.35	0	3.5	4.6	0	5.7	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.77	4.39	0	0	0	0	0	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.8	-2.4	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.83	-4.75	6.4	0	4.4	0	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.35	0.5	6.4	0	0	0	0	6.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.1	-2.44	6.5	0	5.1	5.3	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.01	4.92	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.18	-0.73	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.93	3.36	0	5	0	0	4.3	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.38	-0.78	0	4.7	4.7	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.64	0.97	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.05	-5.76	5	4.3	4.3	0	0	5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.22	2.08	0	0	4.4	0	0	5.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.52	0.81	5	0	4.3	0	0	0	0
