day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hes3	up:Nkx1-2	up:Hoxb9	up:Sox2	up:Foxb1	up:Nr6a1	down:T	down:Tbx6	down:Msx2	down:Mixl1	down:Mesp1	down:Hes7	down:Klf5	down:Snai1	down:Hand1
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.69	-1.24	2	0	3.5	3.5	2.7	0	3.3	3.3	3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.66	-2.77	3.5	2.8	3.1	3.1	2.5	3.1	2.5	1.8	3.1	0	0	0	0	0	0	2.5	0	0
E8.25	E825_NMP	NMP	0.21	-2.98	3.7	3.7	2.7	2.7	3.3	0	2.7	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.5	4.12	4.3	2.9	3.5	3.5	2.9	2.9	0	0	2.2	3.5	0	0	2.2	0	2.2	2.2	0	0
E8.25	E825_NMP	NMP	3.89	-0.58	3.1	0	3.8	3.8	4.1	2.7	3.6	0	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.52	-3.4	2.1	2.1	3.9	3.9	4	3.4	0	0	3.4	0	0	0	0	0	0	0	2.1	0
E8.25	E825_NMP	NMP	2.08	0.46	4.1	3.1	2.7	2.7	3.8	3.6	0	2.1	4.1	0	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	0.85	3.63	3.4	2.1	3.6	3.6	2.1	3.1	0	0	3.1	0	0	0	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	0.13	2.09	3.3	3.3	2.3	2.3	0	2.9	0	3.3	2.9	2.9	0	0	0	0	3.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.49	-1.45	3.7	2.7	3.3	3.3	3.3	4	2.7	3.3	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.82	3.24	4.2	3.8	0	0	0	2.4	0	0	0	4.3	0	0	0	0	3.1	0	0	0
E8.25	E825_NMP	NMP	-2.47	-0.67	4.6	3.6	4	4	0	3.4	0	2.1	2.8	2.1	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	-1.74	-0.03	3.9	3.4	0	0	3.7	3.7	2.4	3	3.4	3	0	0	0	0	3.4	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.99	-3.76	2.3	0	3	3	2.3	0	2.3	1.7	0	0	0	0	0	0	0	0	1.7	0
E8.25	E825_NMP	NMP	-2.74	4.29	3.3	2.9	0	0	3.3	2.9	0	0	2.9	3.6	0	2.3	0	0	4.1	2.3	0	2.3
E8.25	E825_NMP	NMP	-0.56	0.34	3.5	3.5	2.2	2.2	3.5	2.8	0	2.2	0	2.8	0	0	0	0	2.8	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.6	-3.98	2.6	2	2	2	3	0	2	0	2	2	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.32	-1.94	3.2	2.2	3.7	3.7	2.2	3.7	2.2	0	3.5	0	0	2.2	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.77	-1.1	3	2	3.9	3.9	2.7	3.7	3.3	0	2.7	0	0	0	0	0	0	2	0	0
E8.25	E825_NMP	NMP	-0.77	-1.61	2.6	3.3	3.5	3.5	3.3	3.3	2	3.7	2.6	0	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	3.36	0.3	3.3	3.7	3.3	3.3	2.7	2.7	2	2	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.77	1.73	3.3	4.2	0	0	0	2.6	0	0	0	2.6	0	0	0	0	3.7	0	0	0
E8.25	E825_NMP	NMP	-2.11	-0.37	4.1	3.8	0	0	3.4	3.8	3.4	2.8	3.4	2.1	0	0	0	0	3.4	0	0	0
E8.25	E825_NMP	NMP	-1.16	2.36	3.1	3.1	2.5	2.5	3.1	3.1	0	0	0	3.1	0	0	0	0	2.5	0	0	0
E8.25	E825_NMP	NMP	-2.42	1.96	3.8	3.8	0	0	2.7	3.4	2.7	0	2.7	4.6	3.4	0	0	0	4.6	0	0	0
E8.25	E825_NMP	NMP	5.06	-1.41	3.6	0	0	0	3.6	3.8	3.8	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.08	-2.43	2.3	2.3	2.3	2.3	3	3.6	0	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	3.45	-0.21	2	0	3	3	0	3	2	2.6	3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.84	4.63	4.5	0	2.2	2.2	0	2.2	2.9	0	0	3.3	0	2.2	0	0	0	2.2	2.2	2.9
E8.25	E825_NMP	NMP	4.85	0.11	3.2	1.7	3	3	0	2.3	1.7	0	0	3.4	0	0	0	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.39	-5.29	2.5	2.5	2.8	2.8	3.8	2.5	3.1	1.9	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	4.02	-0.12	3.9	2.3	3.9	3.9	3.4	0	3	2.3	2.3	0	0	0	0	0	0	0	2.3	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.93	-3.01	2.1	2.1	3.4	3.4	3.1	3.1	3.6	2.1	3.6	0	0	2.1	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.06	1.45	4.2	2.6	3.6	3.6	1.9	3.2	0	3.4	0	4.3	0	0	0	0	4.4	1.9	0	0
E8.25	E825_NMP	NMP	1.78	0.21	3.4	0	2.4	2.4	3	4.1	3	2.4	3.4	3.9	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.95	1.72	3.5	3.7	0	0	2.2	2.2	2.2	3.5	2.8	3.7	2.8	0	2.2	0	2.2	0	2.2	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.5	-4.21	2.4	0	3.6	3.6	3.9	1.8	2.4	0	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.05	2.04	4.2	2.4	2.4	2.4	2.8	2.4	1.8	0	2.4	2.8	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	2.56	1.19	3.6	2.9	3.6	3.6	3.6	4.3	3.6	0	2.9	0	0	0	0	0	2.9	0	0	0
E8.25	E825_NMP	NMP	-4.74	2.59	3.9	3.8	2.7	2.7	2.1	2.1	0	2.7	2.7	4.4	0	3.4	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	-0.47	3.6	3.4	2.8	3.1	3.1	3.6	2.1	2.1	2.1	3.1	0	0	0	0	0	3.6	0	0	0
E8.25	E825_NMP	NMP	1.47	3.27	3.5	2.2	2.8	2.8	3.5	3.7	2.8	3.2	3.9	2.2	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-4.55	1.5	4.9	2	3	3	2	3.5	2	2	2.7	3.3	0	0	0	2	2.7	0	0	0
E8.25	E825_NMP	NMP	-2.88	1.67	4.1	2.9	1.9	1.9	2.5	0	1.9	2.9	2.5	3.6	0	0	1.9	0	1.9	1.9	0	0
E8.25	E825_NMP	NMP	0.39	3.09	3.7	3.1	2.4	2.4	3.1	3.7	3.7	0	3.9	3.1	0	0	0	0	4.1	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.74	5.61	3.1	2.8	2.1	2.1	0	2.1	2.8	2.1	2.1	2.8	0	0	0	0	2.1	0	0	2.8
E8.25	E825_NMP	NMP	-1.76	3.44	4.2	3.7	3	3	3	0	0	0	3	2.3	0	0	0	0	3	0	0	0
E8.25	E825_NMP	NMP	-2.1	-0.59	4.1	4.2	0	0	3.7	2.6	2	0	3.8	2.6	0	0	0	0	3.3	0	0	0
E8.25	E825_NMP	NMP	-2.52	-1.57	3.4	3.8	3.4	3.4	3.4	3.2	0	2.6	2.9	2.9	0	0	0	0	2.6	1.9	0	0
E8.25	E825_NMP	NMP	-2.88	-1.18	4.3	3.3	3.8	3.8	3.3	3.8	0	2	2.6	3.5	0	0	0	0	3.9	0	2	0
E8.25	E825_NMP	NMP	1.69	2.02	4.5	0	3	3	3.6	0	0	0	3.6	0	0	0	0	0	3	0	0	0
E8.25	E825_NMP	NMP	-2.46	-2.97	2.2	0	2.2	2.2	3.5	2.2	0	0	3.7	2.8	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	3.55	-0.44	3.3	0	2	2	3.5	3	3.5	2	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.48	0.27	3.8	3.2	0	0	3.2	2.8	0	0	3.4	4.1	0	0	0	0	2.2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.57	0.37	2.2	0	4.4	4.4	3.5	0	3.3	0	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.76	3.38	4.1	3.5	2.8	2.8	2.8	2.2	0	0	2.2	0	0	0	0	0	3.5	2.2	0	0
E8.25	E825_NMP	NMP	0.91	3.75	4.1	0	4.2	4.2	3.2	3.2	2.5	0	3.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	1.39	0.42	3.9	0	2.9	2.9	3.2	1.9	0	2.5	2.5	3.2	0	0	0	0	1.9	0	0	0
E8.25	E825_NMP	NMP	0.97	1.34	3.4	2.4	2.4	2.4	2.4	3	0	3	0	2.4	0	0	0	0	3.4	0	0	0
E8.25	E825_NMP	NMP	1.74	-0.59	3.2	2.8	3.2	3.2	3.2	2.8	0	3.6	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.29	1.08	4.1	3	3.3	3.3	3.5	3.7	2.6	2.6	2.6	2	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	-3.78	3.73	3.4	2.8	2.2	2.2	2.2	2.2	0	3.2	2.8	0	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	-3.22	3.55	3.4	4.1	3.4	3.4	0	2.4	0	0	3	4.7	0	2.4	0	3.9	3.7	0	0	0
E8.25	E825_NMP	NMP	1.85	-1.33	0	0	3.2	3.2	4.2	0	0	0	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.99	0.27	2.5	0	3.2	3.2	4.2	2.5	0	2.5	3.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	3.2	0.46	2.7	3.4	3.6	3.6	2.7	3.1	2.1	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.02	3.7	4.4	2.8	2.1	2.1	0	3.4	0	0	0	2.8	0	3.1	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-4.34	1.76	4.5	3.2	0	0	2.2	2.8	0	2.2	3.7	3.7	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-3.05	2.63	4.5	2.7	2.1	2.1	0	2.7	0	0	0	4.1	2.1	0	2.1	0	4.2	0	0	0
E8.25	E825_NMP	NMP	0.21	3.15	3.6	3.6	2.1	2.1	2.7	2.1	0	0	0	2.7	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.51	-1.93	3	0	3.3	3.3	0	3.3	0	2.3	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.85	3.65	4.8	3.6	2.5	2.5	0	0	0	2.5	2.5	4.1	2.5	0	2.5	3.2	2.5	0	0	2.5
E8.25	E825_NMP	NMP	-0.18	2.4	2.8	3.2	2.2	2.2	3.9	3.2	0	3.2	2.8	3.2	0	0	0	0	3.7	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.18	-2.83	4	2.1	2.8	2.8	2.1	3.6	2.1	2.8	3.4	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	1.6	-1.24	2.7	3	3.3	3.3	2	3	2	2	2.7	2	0	2	0	2	0	0	0	0
E8.25	E825_NMP	NMP	-1.64	4.34	3.4	0	2.3	2.3	3	2.3	0	0	2.3	3	0	3	0	0	0	2.3	0	0
E8.25	E825_NMP	NMP	0.42	-4.11	0	0	2.8	2.8	3.2	2.2	3.2	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-4.13	0.22	3.6	3.6	2.3	2.3	3.6	2.3	0	3.3	2.3	3.3	2.3	0	0	0	4.5	0	0	0
E8.25	E825_NMP	NMP	-2.03	3.29	4.6	3.3	3.3	3.3	2.3	0	2.3	0	0	3.8	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.83	1.95	4.4	0	2.7	2.7	0	4.1	2.1	3.1	2.1	3.6	0	0	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	-0.62	-0.35	2.1	2.8	0	0	3.6	3.1	2.1	0	2.8	3.6	0	0	0	0	0	2.1	0	0
E8.25	E825_NMP	NMP	3.69	0.4	3.4	3.1	3.9	3.9	3.4	3.9	0	3.4	2.1	0	0	0	0	0	0	0	2.1	0
E8.25	E825_NMP	NMP	-2.38	4.3	3.4	3.6	3.4	3.4	2.8	2.1	0	2.1	2.8	3.8	0	2.8	2.1	0	2.1	0	0	0
E8.25	E825_NMP	NMP	1.22	1.02	2.7	2.7	0	0	3.5	2.7	0	2.7	2.7	2.7	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	-4.89	-1.75	3.9	3.3	2.4	2.4	4	2.4	0	0	3.6	3.3	1.8	0	0	0	3.7	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.7	-5.73	2	0	3	3	3.3	0	2	2	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.95	2.44	4	2.8	0	0	0	2.1	0	0	2.1	3.8	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	-0.28	0.65	3.8	3	2.3	2.3	2.3	3.3	0	0	2.3	3	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.12	-0.87	4	2.7	3.6	3.6	2.1	4	3.6	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	4.23	0.36	0	2.1	2.7	2.7	2.7	2.1	3.4	0	2.1	0	0	0	0	0	0	2.1	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.92	0.34	0	0	3.8	3.8	2.3	3.6	2.3	0	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.12	0.37	4.1	3.6	3.2	3.2	1.9	3.8	1.9	2.5	2.9	0	0	0	0	0	1.9	0	0	0
E8.25	E825_NMP	NMP	-3.13	2.43	4.7	0	0	0	2.9	3.6	0	3.6	4	4	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.03	-4.27	2	0	3.3	3.3	3	0	2	0	3.5	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.92	5.81	4	0	0	0	3.4	4	2.8	2.8	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.48	4.07	4.1	0	0	0	2.9	2.9	0	2.3	0	3.6	0	2.3	2.3	2.3	3.6	0	0	2.3
E8.25	E825_NMP	NMP	-1.31	4.75	4.2	2.8	2.1	2.1	2.8	2.1	0	0	2.1	0	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	-3.6	2.12	4.6	3.6	2.6	2.6	2.6	0	0	3.6	2.6	4.4	2.6	0	2.6	0	4.1	2.6	2.6	0
E8.25	E825_NMP	NMP	1.94	0.19	3.5	2.2	2.8	2.8	2.8	2.2	2.8	2.2	3.5	2.2	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	3.56	0.48	2.9	2.2	3.3	3.3	3.8	3.5	0	2.2	2.9	0	0	0	0	0	2.2	0	2.2	0
E8.25	E825_NMP	NMP	4.1	-0.95	0	3	2.3	2.3	3	2.3	0	2.3	3	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4	-0.85	0	0	2.2	2.2	2.9	2.2	2.9	2.2	0	0	0	0	0	0	0	0	2.2	0
E8.25	E825_NMP	NMP	-3.73	-0.24	4.2	3.5	3.1	3.1	3.5	3.5	0	2.5	2.5	3.3	0	0	0	0	2.8	1.9	0	0
E8.25	E825_NMP	NMP	-0.44	-1.59	4.4	2.8	3.3	3.3	3.1	3.7	0	1.8	2.8	2.8	0	0	0	0	2.4	0	0	0
E8.25	E825_NMP	NMP	-2.71	2.11	3.7	3.7	2.4	2.4	2.4	4	2.4	0	0	3.7	3.1	0	0	0	3.5	0	2.4	0
E8.25	E825_NMP	NMP	3.37	1.09	2.8	2.2	2.2	2.2	2.8	2.8	0	0	3.7	0	0	0	0	0	3.2	0	2.2	0
E8.25	E825_NMP	NMP	-1.16	3.12	3.5	2.8	2.2	2.2	0	2.8	2.2	2.2	0	3.2	2.2	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-0.81	-0.92	3.5	3.3	3.7	3.7	3.7	3.3	3	3.3	3.3	3.3	0	0	0	0	3	0	0	0
E8.25	E825_NMP	NMP	2.68	2.62	2.6	2.6	3	3	3	3	2	2	2.6	0	0	0	0	0	0	0	0	2
E8.25	E825_NMP	NMP	0.4	-3.12	3.5	2.5	3.3	3.3	3.5	3.1	1.9	1.9	3.7	1.9	0	0	0	0	1.9	1.9	0	0
E8.25	E825_NMP	NMP	4.52	0.26	4	2.3	3	3	3.4	3.6	0	2.3	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.04	0.04	3.6	2.3	3.3	3.3	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.36	1.95	4.4	3.9	3.4	3.4	2.3	3.4	0	3.4	3	3.6	0	0	0	0	3.4	0	0	0
E8.25	E825_NMP	NMP	3.93	1.12	3.4	2.8	3.2	3.2	2.8	2.1	2.1	3.4	2.8	0	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	-2.96	0.83	4	2.3	2	2	2.6	2.6	2	2.8	2.8	2.8	1.4	0	0	0	3.1	0	1.4	0
E8.25	E825_NMP	NMP	-2	1.76	4.6	3.8	2.3	2.3	2.9	3.3	2.3	2.9	3.3	2.9	0	0	0	2.3	3.8	0	0	0
E8.25	E825_NMP	NMP	-4.11	0.37	4.2	3.2	3.2	3.2	0	1.9	0	0	1.9	3.6	0	1.9	0	1.9	2.9	0	0	0
E8.25	E825_NMP	NMP	-2.47	3.27	4	2.9	0	0	3.3	0	2.3	0	3.3	4.1	0	2.3	0	0	4.1	0	0	0
E8.25	E825_NMP	NMP	-2.72	-0.29	3.7	3.5	2.2	2.2	0	3.7	0	2.9	3.3	2.2	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-0.17	2.68	3.9	3.3	3.3	3.3	3.3	3.9	0	3.3	2.6	2.6	0	0	0	0	2.6	0	0	0
E8.25	E825_NMP	NMP	-3.45	0.28	4.2	3.6	3.6	3.6	3.5	2.8	1.8	2.8	3.5	3.1	0	0	0	0	3.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.2	-2.44	0	0	3.3	3.3	0	2.9	3.3	2.3	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	3.44	-0.19	0	2.3	4	4	2.3	2.9	0	0	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-4.19	1.92	4.5	3.6	3.4	3.4	2.4	3.3	1.8	2.4	3.3	4.2	1.8	1.8	0	0	3.3	0	0	0
E8.25	E825_NMP	NMP	0.55	-2.41	3.1	3.1	3.8	3.8	1.9	3.5	2.5	1.9	2.5	1.9	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-4.56	-1.14	3.8	0	3.2	3.2	3.8	2.5	3.6	2.5	3.2	4.1	0	0	0	2.5	4.7	0	0	0
E8.25	E825_NMP	NMP	-2.25	-2.48	4.2	1.9	2.5	2.5	3.2	3.7	0	2.5	3.2	1.9	0	0	0	0	2.5	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.75	-4.02	0	0	2.4	2.4	3.9	0	3	0	2.4	0	0	0	0	0	0	3	0	0
E8.25	E825_NMP	NMP	-1.69	-0.95	4.3	3.9	2.7	2.7	3.4	3.7	2.1	2.1	2.7	0	0	0	0	0	3.1	0	0	0
E8.25	E825_NMP	NMP	-3.77	-0.64	3.6	4	2.1	2.1	3.7	2.7	2.1	2.7	3.3	3.6	0	0	2.1	0	4.3	0	0	0
E8.25	E825_NMP	NMP	-2.65	-2.39	3.6	2.9	2.9	2.9	0	3.8	2.3	2.3	3.3	2.3	2.3	0	0	0	3.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.25	-2.56	2.9	0	3.4	3.4	2.9	1.9	2.5	1.9	0	1.9	0	0	0	0	0	0	1.9	0
E8.25	E825_NMP	NMP	0.07	0.08	0	2.9	0	0	2.9	2.9	0	1.9	2.9	0	0	0	0	1.9	1.9	0	0	0
E8.25	E825_NMP	NMP	-3.24	2.86	2.7	3.3	2.7	2.7	0	3.6	0	2.1	2.1	0	2.1	2.1	0	0	3.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.52	-2.07	3.8	2.1	2.1	2.1	3.4	3.1	2.1	0	3.4	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.61	0.86	3	2.6	2	2	3.5	3.3	2	2	3.7	2.6	0	0	2	0	3.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.21	-3.21	2.5	1.9	3.6	3.6	1.9	3.2	2.9	0	2.9	0	0	0	0	0	0	0	0	1.9
E8.25	E825_NMP	NMP	-0.52	2.55	3.8	3.6	2.1	2.1	3.1	2.7	0	0	2.7	2.1	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.52	3.26	4	2.9	0	0	0	0	0	0	0	4.8	3.6	0	0	0	2.9	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.06	-3.16	3.5	2	3	3	3.7	3.3	3.3	0	3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.76	1.3	4	4.2	3.4	3.4	3.4	0	0	3.1	2.1	3.1	0	0	0	0	2.1	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.09	-0.17	2.3	0	0	0	0	3.4	0	3	2.3	0	0	0	0	0	0	0	2.3	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.39	-0.26	2.6	0	2.6	2.6	3.5	0	2.6	0	3.3	0	0	0	0	0	0	3.3	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.78	-2.35	4.1	0	2.2	2.2	4.2	2.9	0	2.2	2.9	0	0	0	0	0	0	2.2	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.07	-1.2	3.5	3.1	3.5	3.5	3.5	3.5	2.5	0	2.5	0	0	0	0	0	2.5	0	0	0
E8.25	E825_NMP	NMP	-2.06	-2.52	3.6	3.8	1.9	1.9	3.2	3.4	1.9	2.6	3.8	2.6	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.48	1.81	3.8	3.5	3.9	3.9	3.3	0	2.9	0	3.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.91	0.05	3.4	1.9	3.6	3.6	0	2.6	1.9	0	2.6	2.9	0	1.9	0	0	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.44	2.22	3.6	0	3.1	3.1	2.7	3.6	0	0	3.1	0	0	0	0	0	2.1	0	2.1	0
E8.25	E825_NMP	NMP	-2.24	2.55	3.8	2.1	2.1	2.1	2.1	3.2	0	2.8	2.1	3.8	0	0	2.1	0	2.1	2.1	0	0
E8.25	E825_NMP	NMP	0.16	-0.07	3.4	2.3	2.3	2.3	3	2.3	0	2.3	0	0	0	0	0	0	3.9	0	0	0
E8.25	E825_NMP	NMP	-1.38	2.78	3.7	3	2.6	2.6	2	3.3	2	2.6	3.5	3	0	0	0	0	3	2	0	0
E8.25	E825_NMP	NMP	-3.45	-0.6	3.5	2.2	2.2	2.2	3.3	2.2	0	0	0	3.8	0	0	2.2	0	4.1	0	0	0
E8.25	E825_NMP	NMP	-4.61	1	3.9	2.5	0	0	0	2.5	0	3.2	0	4.3	2.5	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.42	3.19	3.9	2.4	3	3	3	3	0	2.4	3	0	0	0	0	0	2.4	0	2.4	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.88	-2.55	3.3	2.6	0	0	3.7	0	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-5.2	-0.12	3.6	0	0	0	2.1	3.1	0	3.4	2.7	4.4	0	0	2.1	0	2.1	0	0	0
E8.25	E825_NMP	NMP	0.12	3.72	4.4	3	3.9	3.9	4.1	3.7	0	3	3	0	0	0	0	0	3.7	0	0	0
E8.25	E825_NMP	NMP	4.29	-2.04	0	0	2.8	2.8	3.7	2.2	0	2.8	2.2	2.2	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-5.46	-0.89	3.2	3.4	1.9	1.9	3.9	2.9	1.9	2.9	2.9	3.6	1.9	0	0	2.9	1.9	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.98	-3.05	2.8	0	2.4	2.4	2.4	2.8	2.8	3.2	3.6	0	1.8	0	0	0	0	0	0	2.8
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.17	-2.36	2.6	2.6	3.3	3.3	3.6	3	2	2	3.5	0	0	0	0	0	0	2	0	0
E8.25	E825_NMP	NMP	-2.38	0.03	4.3	3.5	2.4	2.4	3.5	3.5	0	0	3.8	2.4	0	0	0	0	2.4	0	0	0
E8.25	E825_NMP	NMP	-1.97	3.5	4.1	3.9	3.6	3.6	3.9	2.6	0	2.6	2.6	0	0	0	0	0	2.6	0	0	0
E8.25	E825_NMP	NMP	2.1	-1.5	4.5	0	0	0	0	0	2.9	2.9	4	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.32	0.47	2.6	2	3.3	3.3	2	2.6	0	2.6	3.5	2	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	-1.79	-3.66	3.8	2.8	2.2	2.2	3.4	3.4	0	2.2	2.8	0	0	2.8	0	0	0	2.8	0	0
E8.25	E825_NMP	NMP	-1.51	-2.49	3.5	2.6	3	3	3.9	3	0	0	3.2	3	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	-4.7	0.98	4.5	2.7	2.1	2.1	2.7	3.6	0	3.3	2.7	4.8	0	0	0	0	4	0	0	0
E8.25	E825_NMP	NMP	1.65	2.28	4.2	3.5	2.9	2.9	2.9	0	2.9	0	3.5	2.9	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.33	1.29	3.7	3	3.7	3.7	3.9	3.9	2.4	2.4	0	3	2.4	0	0	0	3.4	0	0	0
E8.25	E825_NMP	NMP	-1.56	-3.49	3.4	3.2	2.7	2.7	3.2	3	0	2.3	2.7	2.7	0	0	0	0	1.7	0	0	0
