day	Anno	celltype	UMAP_1	UMAP_2	marker:T	marker:Noto	up:Foxj1	up:T	up:Noto	up:Jund	up:Mterf4	up:Meox1	up:Rfx3	up:Ebf1	up:Rfx2	up:Dmrtb1	down:Sox17	down:Gsc	down:Lhx1	down:Gata6	down:Otx2	down:Pa2g4	down:Hhex	down:Zfp706
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.3	-6.38	0	0	0	0	0	3.7	2	2	0	0	0	0	0	3.5	0	0	3.3	4.1	2	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.54	1.41	0	0	0	0	0	3.4	0	0	0	0	0	0	5.2	3.4	3.4	2.7	0	3.4	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.67	-5.95	0	0	0	0	0	3	0	0	0	0	0	0	2	3	3	0	2.6	3.8	2.6	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.02	1.99	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	2.3	3.4	3	2.3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.39	-2.76	2.3	0	0	2.3	0	2.3	0	0	0	0	0	0	0	3.6	4	2.3	0	3	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.53	0.24	3	2.3	3.4	3	2.3	3.4	0	0	0	0	0	0	0	4	2.3	0	2.3	3	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.8	-1.32	3	0	0	3	0	3	0	0	0	0	0	0	2.3	4.1	4.2	0	3.4	3.4	3.4	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.95	3.46	3.6	0	3.6	3.6	0	2.6	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.95	4.07	4.1	2.6	2.6	4.1	2.6	3.2	2.6	0	0	0	0	0	0	2.6	0	0	2.6	3.2	2.6	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.74	0.83	2.9	0	0	2.9	0	0	0	0	0	0	0	0	4.7	4	2.9	0	3.6	2.9	2.9	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.19	3.86	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	2.8	0	0	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.68	1.35	0	0	0	0	0	0	0	0	0	0	0	0	3.7	4	4	0	3.3	3.7	2.7	2.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.62	-0.31	0	0	0	0	0	0	0	0	0	0	0	0	3.4	3.8	3.8	3.8	2.7	0	2.7	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.01	-0.91	0	0	0	0	0	0	2.5	0	0	0	0	0	4.3	0	3.1	2.5	0	3.8	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.06	2.9	0	0	0	0	0	3.6	0	0	0	0	0	0	5	2.6	2.6	2.6	3.2	3.9	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.57	-0.58	4.1	0	2.6	4.1	0	0	0	0	0	0	0	0	0	3.2	3.6	0	0	3.2	0	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.24	-2.26	2.8	0	0	2.8	0	3.5	0	0	0	0	0	0	0	0	4.5	0	2.8	3.5	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.37	-1.08	3.4	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.3	4.09	1.9	0	0	1.9	0	3.3	1.9	0	0	0	0	0	4.7	0	1.9	0	0	3.8	2.5	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.74	1.8	2.9	0	0	2.9	0	0	2.9	0	0	0	0	0	3.5	4.2	0	3.5	2.9	3.5	3.5	4.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.95	-4.61	0	0	2.2	0	0	3.7	0	0	0	0	0	0	2.2	0	0	2.2	2.2	2.8	0	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.4	-4.89	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	2.8	3.4	0	3.7	3.4	0	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.28	-1.75	3.9	0	0	3.9	0	3.4	0	0	0	0	0	0	3.6	2.1	3.4	2.1	3.6	4	2.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.35	-0.38	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	4.9	0	0	0	0	2.8	4.1	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.79	-1.74	3.1	0	0	3.1	0	2.5	0	0	0	0	0	0	0	4	4.6	0	3.1	4.2	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.43	2.7	4	0	0	4	0	2.1	2.1	0	0	0	0	0	2.1	3.3	4	0	3.6	4.2	3.6	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.72	2.68	2.6	0	0	2.6	0	2.6	0	0	0	0	0	0	4.1	0	3.6	0	2.6	3.6	3.2	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.62	3.28	0	0	0	0	0	2.4	2.4	0	0	0	0	0	5.2	3	0	2.4	0	4.1	3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.26	-0.44	3.8	0	0	3.8	0	2.9	0	0	0	0	0	0	3.3	2.3	3.8	0	4	3.8	4	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.85	1.07	0	0	0	0	0	2.8	0	0	0	0	0	0	5.1	3.2	2.8	2.2	2.8	4	2.8	4.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.61	-2.45	3.3	0	0	3.3	0	0	0	0	0	0	0	0	0	3.1	3.5	2	2	3.9	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.28	3.28	0	0	0	0	0	2.7	0	0	0	0	0	0	4.2	0	0	2.7	2.7	3.3	0	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.06	3.56	3.8	2.5	0	3.8	2.5	0	0	0	0	0	0	0	0	0	2.5	0	0	3.5	2.5	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.31	3.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	3.3	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.69	2.72	4.8	2.5	3.5	4.8	2.5	2.5	3.1	0	0	0	0	0	0	0	2.5	0	3.1	3.8	3.5	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.7	-4.64	0	0	0	0	0	0	0	0	0	2.4	0	0	0	3	3.4	2.4	3.4	3.4	2.4	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.4	1.03	2.6	0	0	2.6	0	2.6	0	0	0	0	0	0	4.3	3.6	3.9	0	3.3	2.6	3.3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.51	1	0	0	0	0	0	0	0	0	0	0	0	0	5.2	3.3	4.2	0	4	2.7	3.3	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.91	-0.46	2.2	2.2	2.2	2.2	2.2	2.2	0	0	0	0	0	0	0	2.8	0	0	2.8	3.9	2.2	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.56	1.95	2.3	0	0	2.3	0	0	0	0	0	0	0	0	4.4	0	2.9	0	0	3.8	3.3	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.21	4.27	4.1	0	2.5	4.1	0	2.5	0	0	0	0	0	0	0	0	3.2	0	3.2	3.6	3.2	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.24	2.03	0	0	0	0	0	3	0	0	0	0	0	0	4.8	2.4	2.4	0	0	2.4	0	4.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.62	4.34	5.1	0	4.4	5.1	0	3.3	2.6	0	0	0	0	0	0	0	0	0	2.6	0	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.73	2.68	0	0	0	0	0	0	0	0	0	0	0	0	5.1	2.5	0	3.1	0	2.5	2.5	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.46	1.23	2.2	0	0	2.2	0	2.8	2.2	0	0	0	0	0	3.7	4.3	4.2	2.2	2.8	3.2	0	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.24	0.07	2	0	0	2	0	2	2	0	0	0	0	0	2.6	3.8	3.9	2	2	4.5	3.2	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.93	1.48	0	0	0	0	0	2.3	0	0	0	0	0	0	5.3	1.7	1.7	2.9	0	3.7	2.3	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.26	-5.45	1.5	0	0	1.5	0	2.5	0	0	1.5	1.5	1.5	0	5	1.5	3.7	2.7	3.3	4	3.1	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.57	0.25	3.7	0	0	3.7	0	2.6	0	0	0	0	0	0	0	3.8	3	2.6	2	4.1	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.83	-1.53	3.1	0	0	3.1	0	2.6	0	0	0	0	0	0	5	2.6	2.6	2.8	3.4	3.4	2.6	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.47	-0.72	3.8	0	1.8	3.8	0	1.8	0	0	0	0	0	0	0	3.9	3.9	1.8	3.2	3.7	2.8	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.28	0.45	1.8	0	0	1.8	0	0	0	0	0	0	0	0	4.5	2.4	2.8	1.8	2.4	4.3	3.4	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.84	2.2	2.9	1.9	0	2.9	1.9	2.5	1.9	0	1.9	0	0	0	3.3	3.5	4.1	2.9	2.9	3.3	2.9	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.7	1.88	0	0	0	0	0	1.9	1.9	0	0	2.6	0	0	5.1	3.6	3.7	2.9	3.2	3.6	3.4	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.43	1.17	0	0	0	0	0	3.6	0	0	0	0	0	0	3.6	4.3	3	2.3	0	4.6	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.33	2.64	3.9	2.2	2.2	3.9	2.2	0	2.9	0	0	0	0	0	0	2.9	3.2	0	0	4.1	2.2	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.63	3.92	0	0	0	0	0	2.1	2.1	0	2.1	0	0	0	4.6	2.7	2.1	0	0	4.4	2.7	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.38	1.61	4	0	1.9	4	0	2.9	2.5	0	1.9	1.9	0	0	0	3.5	3.5	1.9	3.7	4.1	3.2	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.35	-4.01	2.8	0	0	2.8	0	2.2	0	0	0	0	0	0	3.5	3.7	4	3.7	3.7	3.9	0	2.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.94	0.11	4	0	0	4	0	2.1	2.1	2.1	0	0	0	0	0	3.4	2.7	2.1	3.8	3.6	3.6	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.37	3.13	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	3.9	0	1.9	1.9	1.9	4.3	1.9	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.32	-0.36	3	0	0	3	0	2	0	0	0	0	0	0	4.4	4.4	4.5	0	3	3.3	3.7	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.83	0.68	3.6	0	0	3.6	0	2.9	0	0	0	0	0	0	1.9	4	4.5	2.5	2.9	4.5	3.4	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.13	1.08	3.9	0	0	3.9	0	2	0	0	2	0	0	0	3	3.7	3.7	2.7	3.3	4.1	2.7	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.23	1.03	0	0	0	0	0	2.1	2.1	0	0	0	0	0	4.9	3.2	4	3.2	2.8	3.6	2.8	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.53	-2.57	2.2	0	0	2.2	0	1.6	2.5	0	0	0	0	0	1.6	2.5	3.3	0	3.3	3.9	1.6	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.1	-0.77	2.5	0	0	2.5	0	1.9	0	0	0	0	0	0	5.1	4.1	4.6	3.2	3.6	3.8	3.4	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.71	2.67	0	0	0	0	0	2	0	0	0	0	0	0	4.1	3.3	3.5	2	2.7	2.7	0	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.75	2.61	0	0	0	0	0	2.1	0	0	0	0	0	0	4.4	0	2.1	2.1	2.8	4.1	2.8	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.5	3.4	0	0	3.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	4.1	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.52	-1.75	0	0	0	0	0	0	2.5	0	0	0	0	0	0	4	3.5	0	2.5	4.6	3.1	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.78	3.05	2.7	0	2	2.7	0	2	0	0	0	0	0	0	0	2.7	0	0	2.7	3.9	2	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.21	2.89	2.1	2.1	0	2.1	2.1	0	0	0	0	0	0	0	2.7	0	2.7	0	3.4	4.1	0	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.24	4.38	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	2.8	2.8	3.2	4.4	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.86	2.33	0	0	4	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	4	0	2.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.85	1.76	0	0	0	0	0	3	0	0	0	0	0	0	4.5	3	3.5	2	2.6	3.9	2.6	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.37	-3.31	2.7	0	0	2.7	0	0	0	0	0	0	0	0	2.7	2.7	2.7	0	4.7	4	0	2.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.55	-2.11	2.1	0	0	2.1	0	2.7	0	0	2.1	2.1	0	0	0	2.7	3.1	0	2.1	3.9	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.57	1.86	3.1	1.9	2.5	3.1	1.9	3.7	0	0	0	0	0	0	0	2.8	2.8	0	2.8	3.3	3.3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.34	3.74	2.2	0	4.2	2.2	0	3.7	2.2	0	0	0	0	0	0	2.2	0	0	0	3.2	0	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.58	3.28	4.5	0	2.2	4.5	0	2.8	0	0	0	0	0	0	0	2.8	2.8	0	2.8	4.4	3.5	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.45	-6.23	0	0	0	0	0	3.3	0	0	0	0	0	0	0	3.2	2.2	0	3.2	4.4	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.54	1.57	2.3	0	3.8	2.3	0	3.2	1.7	0	0	0	0	0	0	3.9	2.3	0	2.7	4.3	0	2.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.55	-2.33	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	3.6	2.9	0	2.5	4.2	1.9	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.2	2.21	2.6	0	0	2.6	0	2.6	0	0	0	0	0	0	4.9	3.2	3.7	3.1	2.9	4.1	2.6	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.99	-5.76	2.8	0	1.6	2.8	0	2.5	0	0	1.6	0	0	0	0	3	1.6	0	2.5	4.7	1.6	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.11	-0.1	2	0	0	2	0	2	0	0	0	0	0	0	0	2.6	2.6	2	0	4.2	3.3	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.99	-0.95	1.9	0	0	1.9	0	3.1	2.5	1.9	1.9	0	0	0	5	2.5	4.7	3.4	2.9	4.1	3.1	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.05	2.33	3.3	1.9	0	3.3	1.9	2.5	2.5	0	0	1.9	0	0	0	3.9	2.5	0	2.9	3.8	0	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.54	2.52	0	0	4	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	2.3	3.8	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.03	4.19	4.6	0	3.4	4.6	0	2.8	0	0	2.1	0	0	0	0	4	4.5	0	3.1	3.1	3.4	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.71	1.02	3	0	1.8	3	0	2.4	0	0	0	0	0	0	0	3	3.2	0	2.8	3.4	3.4	2.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.42	-4.75	2	0	1.5	2	0	2.6	1.5	0	2	0	0	0	2.4	2.4	2.9	1.5	2.6	4.6	1.5	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.65	2.83	4.4	3.5	4.2	4.4	3.5	2.9	1.5	0	1.5	1.5	0	0	0	2.9	2.4	0	1.5	3.8	2.4	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.05	4.24	2	0	0	2	0	2.6	0	0	0	0	0	0	4.1	0	2.6	3	3	4.2	3.3	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.93	-5	2.5	0	0	2.5	0	2.3	1.9	0	1.4	0	0	0	0	3.3	2.8	1.4	1.9	4.3	2.9	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.76	1.74	1.9	0	0	1.9	0	3.4	0	0	0	0	0	0	4.2	2.9	0	2.9	2.6	3.9	2.6	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.45	-1.05	3.1	0	0	3.1	0	2.1	2.1	0	0	0	0	0	4.7	3.4	4.7	2.7	2.7	4	3.1	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.48	-0.57	0	0	0	0	0	2.4	0	0	0	0	0	0	4.7	1.8	3.6	1.8	3.3	4.3	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.13	-6.06	0	0	0	0	0	0	2.3	2.9	0	0	0	0	0	3.3	3.6	0	0	4.3	0	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.25	1.52	0	0	0	0	0	0	1.7	0	0	0	0	0	5.4	2.9	4	3.7	1.7	4.2	2.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.29	-0.37	0	0	0	0	0	2.7	2.7	0	0	0	0	0	4.3	0	4.9	2.7	2.7	4.1	2.7	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.78	-1.6	2.1	0	0	2.1	0	2.5	2.1	0	0	0	0	0	0	3.4	3.8	1.5	3.4	4.5	3	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.76	2.41	2	0	0	2	0	2	0	0	2	0	0	0	5.4	3.4	3.8	2	3.2	4.4	3.2	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.01	-1.13	2.5	0	2.9	2.5	0	2.9	2.9	0	0	0	0	0	0	3.4	1.9	2.5	2.5	4.4	1.9	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.75	-2.57	3.8	0	0	3.8	0	1.8	0	0	0	0	0	0	0	4.2	3.3	0	3.1	4	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.48	-5.22	2.7	0	0	2.7	0	3.3	0	0	0	0	0	0	0	2.5	2.7	0	2.5	4.5	0	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.8	-1.53	2.5	0	0	2.5	0	0	1.8	0	2.5	0	0	0	4.2	3.1	3.8	1.8	2.5	4.2	3.1	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.54	-5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3.1	0	3.5	4.6	1.5	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.54	-2.3	2	0	0	2	0	2	0	0	2	0	0	0	0	4	3.7	0	3	3.8	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.31	-0.1	3.4	0	2	3.4	0	0	0	0	2	0	0	0	0	3.8	4	0	3.4	5	3	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.6	-0.05	2.1	0	0	2.1	0	0	2.1	0	0	0	0	0	3.9	2.1	4.3	2.1	3.1	4.6	2.1	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.97	-1	0	0	0	0	0	3	0	0	0	0	0	0	4.2	3	3.7	1.8	3.4	3.9	1.8	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3	1.86	2	0	0	2	0	2.6	2	0	0	0	0	0	5.9	4.4	4.3	0	3.3	2	2.6	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.75	-5.5	2.5	0	0	2.5	0	2.7	1.3	0	0	0	0	0	0	3	2.3	1.3	2.9	4	1.3	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.1	3.52	1.8	0	0	1.8	0	2.4	0	0	0	0	0	0	5.2	3.1	3.1	3.8	3.1	4.4	3.3	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.3	1.31	3	0	0	3	0	2	0	0	0	0	0	0	4.2	3.9	4.4	3.3	3.3	4.7	2	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.03	2.94	0	0	0	0	0	0	1.9	0	0	0	0	0	4.8	2.5	3.5	1.9	2.9	3.7	2.9	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.87	-2.3	2.6	0	0	2.6	0	0	2	0	2	0	0	0	0	4.2	4	0	2.6	4.6	0	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.68	-1.22	1.8	0	0	1.8	0	0	2.4	0	0	0	0	0	3.9	3.3	4.3	3.3	3.6	4.1	3.5	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.16	-3.13	2.1	0	0	2.1	0	1.5	1.5	0	0	0	0	0	1.5	3.7	3.2	2.7	3.1	4.3	2.1	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.95	-6.35	3.1	2.1	3.2	3.1	2.1	2.4	0	0	0	1.5	0	0	0	2.7	1.5	0	2.7	4.2	0	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.99	-1.82	3.4	0	0	3.4	0	2.5	1.9	0	0	0	0	0	0	3.2	3.2	0	2.9	3.8	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.31	1.08	0	0	3.2	0	0	2.1	0	0	0	0	0	0	0	3.8	2.8	0	2.1	3.8	2.1	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.07	-1.52	3.5	0	0	3.5	0	0	0	0	0	0	0	0	0	2.8	2.8	2.2	2.2	4.3	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.98	-0.97	1.7	0	0	1.7	0	1.7	2.3	0	0	0	0	0	4.5	2.7	4.3	3.2	3	4	3.2	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.29	3.67	3.5	2.5	3.1	3.5	2.5	3.1	0	2.5	0	0	2.5	0	0	0	4.2	0	3.5	2.5	3.5	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.17	4.07	2.5	2.5	5.1	2.5	2.5	3.8	0	0	0	0	0	0	0	2.5	0	0	0	3.8	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.88	-5.61	0	0	2.8	0	0	3.5	0	0	2.2	0	0	0	0	2.8	2.8	0	3.2	4.3	0	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.67	1.81	2.4	1.8	1.8	2.4	1.8	3	0	0	0	0	0	0	0	3	2.4	0	3.6	3.8	1.8	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.39	-1.39	0	0	2	0	0	2.7	0	0	0	0	0	0	0	4	3.1	0	3.5	4.3	2	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.82	-6.14	0	0	0	0	0	1.6	0	0	0	0	0	0	3.6	2.6	3	2.2	2.2	3.8	2.2	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.76	1.88	0	0	0	0	0	2.6	0	0	0	0	0	0	4.9	2	3.7	3	3	4.4	3.8	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.06	-2.39	2.4	0	0	2.4	0	2.4	0	0	0	0	0	0	0	4.2	3.9	0	2.4	3.4	2.4	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.72	-3.87	0	0	0	0	0	2.8	2.1	0	0	0	0	0	0	2.8	3.7	3.2	2.1	3.7	3.4	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.03	0.18	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	4.8	3.3	3.9	3.1	3.1	4	3.1	2.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.92	-0.79	0	0	0	0	0	2.5	0	0	0	0	0	0	0	3.6	4.1	0	0	4.5	2.5	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.44	-0.91	0	0	0	0	0	2.8	0	0	1.4	0	0	0	4.5	2.4	4.1	2	2.8	4.1	1.4	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.93	4.35	4.8	2.7	4.3	4.8	2.7	2.1	0	0	0	0	0	0	0	3.6	2.1	0	3.1	3.1	2.1	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.37	-0.61	2.9	0	1.9	2.9	0	2.9	0	0	0	0	0	0	0	2.9	3.9	1.9	2.9	4.2	1.9	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.58	-0.09	0	0	0	0	0	1.9	0	0	0	0	0	0	5	3.1	3.9	2.5	2.8	4.4	1.9	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.01	2.01	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	4.6	3.7	4.2	3.4	2.9	4.9	3.5	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.6	0.45	1.7	0	0	1.7	0	0	0	0	0	0	0	0	5	3.2	4	1.7	3.3	4	1.7	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.68	-1.87	2	0	0	2	0	2	0	0	0	0	0	0	0	2.6	3.5	0	2.6	4.1	2.6	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.48	-5.33	1.8	0	0	1.8	0	1.8	1.8	0	0	0	0	0	0	2.4	1.8	0	2.8	4.2	2.8	4.3
