day	Anno	celltype	UMAP_1	UMAP_2	marker:Bmp4	marker:Fzd4	up:Hand1	up:Foxf1	up:Msx2	up:Msx1	up:Etv2	up:Fos	up:Prdm6	up:Cdx2	up:Hoxb2	up:Hoxd1	up:Isl1	up:Prrx2	up:Irf1	up:Zfp703	down:Sp5	down:Lhx1	down:Mesp1	down:Mesp2	down:Pou5f1	down:Gsc	down:Sox4	down:Mixl1	down:Otx2	down:Eomes	down:Zic5	down:Irx5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.6	0.34	0	0	0	0	1.9	0	1.9	0	0	2.6	1.9	0	0	0	0	0	3.2	0	4.8	2.9	4	0	3.2	2.9	1.9	1.9	0	2.6
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.68	1.65	0	0	2.8	0	0	0	2.4	0	0	0	2.8	0	0	0	0	0	1.8	2.8	4.4	1.8	4	1.8	3.1	2.8	1.8	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.66	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	5	3	3.9	0	2.7	2.7	2	2	0	3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.51	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	3.6	2.1	4	0	3.1	0	0	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.31	-0.87	0	0	0	0	0	2.8	0	1.8	0	0	0	0	0	0	0	0	4.1	3.1	5.5	1.8	3.8	0	3.5	3.1	1.8	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.1	-0.96	0	0	0	0	1.7	1.7	0	0	1.7	0	1.7	0	1.7	0	0	0	3.3	3.4	4.3	0	4.4	1.7	3.6	2.6	0	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.21	2.52	0	0	2.1	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	2.1	4.8	0	3.1	2.1	2.7	2.1	2.1	2.1	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.05	1.48	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.9	5.1	2.3	4.4	0	3.6	3.1	0	3.3	2.3	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.59	2.03	0	0	3.6	3.4	3.6	3.4	1.9	1.9	1.9	0	0	0	0	0	0	0	0	0	3.7	0	2.9	0	1.9	0	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.26	0.4	0	0	3.6	1.7	0	1.7	5.4	2.3	1.7	0	0	0	0	0	0	0	0	1.7	2.7	0	3.9	2.7	3.2	2.3	1.7	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.9	2.4	0	0	0	0	0	0	2.3	0	1.7	0	0	0	0	0	0	0	3.5	0	4.8	2.7	4.9	0	3.2	3.5	0	3	1.7	1.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.85	0.19	0	0	3.1	0	3.1	1.9	0	0	1.9	0	0	0	0	0	0	1.9	2.8	2.8	4.7	0	3.8	0	3.7	1.9	1.9	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.68	-0.51	0	0	0	0	1.8	0	0	0	0	0	3.1	0	1.8	0	0	0	0	2.5	4.6	0	3.3	0	2.8	1.8	0	2.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.51	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2	4.2	3.8	4.1	2	2.6	3.3	2.6	2.6	2	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.09	-3.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	2.4	1.8	3.9	2.8	4.1	0	3.6	0	0	3.3	2.4	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.1	2.75	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3.6	3.4	5.3	2.3	4.3	2.3	4	5	0	2.3	2.3	3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.74	2.02	0	0	3.8	2.3	0	2.3	2.3	0	2.3	0	0	0	0	0	0	0	0	0	4.8	0	3.3	0	2.9	0	2.3	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.55	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	3.9	3.8	4.7	0	2.7	2.1	2.1	2.1	2.1	2.1
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.27	1.76	1.9	0	3.6	2.9	2.9	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	4.7	0	3.2	1.9	0	0	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.39	-1.66	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	3.8	4.4	3.6	2.6	2.6	4	0	0	3	0	3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.94	-0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	2.8	4.5	5.1	4.8	0	2.8	4.7	0	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.84	-0.39	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	5.3	3.5	3.3	3	2	4.4	2.6	2.6	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.45	-0.38	0	0	0	0	0	0	2.2	0	2.2	0	0	0	0	0	0	0	3.2	3.9	4	4.2	3.2	0	3.2	0	2.2	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.54	-1.61	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2.7	3.7	4.9	2	3	0	3.5	0	2	2.7	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.76	-2.24	0	0	0	0	0	2.9	0	0	0	0	0	0	0	1.9	0	0	3.8	2.5	4.5	0	4.1	0	3.6	1.9	0	0	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.47	-2.52	0	0	2.4	2.4	0	2.8	1.8	0	0	0	1.8	0	0	0	0	0	2.8	0	4.2	1.8	3.5	0	1.8	1.8	1.8	0	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.51	-3.68	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	4.7	3.1	4.2	0	3.4	0	2.1	3.1	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.08	-0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.9	5	0	4.5	0	1.9	2.9	2.6	3.4	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.17	-3.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	4.7	2.5	4.5	1.9	3.7	0	2.5	3.3	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.24	2.32	0	0	0	0	2.3	3.5	1.7	0	0	0	1.7	0	0	0	0	0	3.1	3.3	5.2	2.3	4.1	1.7	3.1	3.1	0	2.9	0	1.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.15	-1.3	0	0	1.8	0	2.8	3.7	1.8	0	1.8	0	0	0	0	0	0	0	2.4	3.2	3.8	1.8	3.6	1.8	2.4	1.8	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.08	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	4.4	0	0	2.1	2.1	3.1	2.1	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.56	-1.04	0	0	1.4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3.1	4.4	0	3.6	2.6	3.2	3.1	1.4	2.6	1.4	1.4
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.99	-1.64	0	0	2	0	2.6	3.3	2.6	0	0	0	0	0	2	0	0	0	3	3	4.3	2.6	2.6	2	2.6	2.6	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.83	2.23	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	3.5	2.8	5.5	2.4	4.7	0	2.4	3.9	0	3.5	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.75	-1.19	0	0	1.9	1.9	2.5	2.5	1.9	0	0	0	2.5	0	0	0	0	0	0	2.5	4	0	3.5	0	1.9	3.7	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-6.82	1.27	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4	0	4.3	0	4.9	0	2.6	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.98	0.9	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	3.7	2.7	5.1	2.1	4.8	3.1	2.7	3.7	2.1	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.52	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.1	4.6	2.1	4.5	0	3.4	3.4	0	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.8	-0.44	0	0	0	2	2	2.6	2	0	0	0	0	0	0	0	0	0	2	3.7	4.3	0	3	2	2	2	2	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.35	-1.52	0	0	0	2.7	0	0	0	0	2.1	0	2.1	0	0	0	2.1	0	2.1	2.7	4.2	0	2.1	0	2.7	0	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.57	0.34	0	0	0	0	2.2	2.2	0	0	0	0	0	0	2.2	0	0	0	3.5	2.8	4.3	0	3.5	2.8	3.2	2.8	2.2	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.17	0.31	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	3.4	3.4	4.9	1.9	4.2	2.9	2.9	3.5	2.5	3.1	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.45	1.55	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4.6	0	0	2	0	0	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.52	-0.19	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.8	3.4	4.6	2.8	4.5	0	3.4	0	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.62	0.02	0	0	3.7	3.1	3.5	0	2.4	0	0	0	0	0	0	0	0	0	0	0	4	0	3.7	2.4	0	3.5	0	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.21	2.42	0	0	1.9	0	2.5	0	0	0	0	0	1.9	0	0	0	0	0	2.9	1.9	5.1	0	4.1	0	3.7	2.9	1.9	2.9	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.56	-2.35	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	2.9	3.2	4.4	2.2	2.9	2.2	3.2	0	2.2	3.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.19	-3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6	3.7	4.1	3	3.9	2	2	0	2	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.59	-2	0	0	0	0	2.1	2.1	0	0	2.1	0	2.7	0	2.1	0	0	0	3.6	2.1	4.2	0	3.6	0	2.1	2.7	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.97	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	3.4	5.1	3.4	4.3	2.3	3.6	4	1.7	2.7	0	1.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.75	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3.2	3	4.9	2.6	4.4	0	3.2	3.4	0	3.4	0	3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.01	0.21	0	0	0	1.6	1.6	2.2	0	0	0	0	0	0	0	0	0	0	3.6	3	5.4	2.5	3.9	1.6	2.2	2.8	1.6	1.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.87	-3.31	0	0	0	0	2.3	0	0	0	0	1.7	0	0	0	0	0	0	0	1.7	4.8	0	3.4	0	2.7	0	0	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.48	1.68	0	0	0	0	2.3	3.6	0	0	0	0	0	0	0	0	0	0	3.6	3.3	5	3	4.4	0	0	3.3	3	3.3	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.83	-1.64	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	4	3.6	3.6	0	4.3	2.5	3.6	0	1.9	2.5	0	3.2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.8	0.21	0	0	0	0	2.1	0	0	2.1	2.1	0	0	0	2.7	0	2.1	0	3.6	2.7	4.4	0	4	0	2.7	3.7	2.1	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.14	1.8	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	3.4	2	5.5	2.7	4.5	0	2.9	3.5	1.5	3.4	1.5	1.5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.35	-0.29	0	0	0	0	0	0	1.8	1.8	0	0	0	0	0	0	0	0	4.2	1.8	5	3.3	5	0	1.8	3.3	2.8	3.1	1.8	2.4
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.03	-1.88	0	0	0	0	0	2.7	2.1	2.1	2.1	0	0	0	0	0	0	0	0	3.1	4.3	0	3.6	0	2.7	0	2.7	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.11	-1.57	0	0	0	0	1.8	2.4	1.8	0	1.8	0	0	0	0	0	0	0	2.4	3.2	4.5	0	3.6	2.8	3.2	2.4	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.5	-2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3	5.1	2.7	4.5	0	3	2.4	1.8	0	0	3.6
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.23	-0.33	1.7	0	3.2	0	1.7	1.7	0	0	0	0	1.7	0	1.7	0	1.7	0	1.7	0	4.9	2.3	3.4	0	2.3	2.7	0	1.7	0	1.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.42	-0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1.8	4.7	2.8	4.5	1.8	0	2.8	1.8	2.4	0	2.4
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.82	-2.74	0	0	0	0	1.9	2.9	1.9	0	0	0	0	0	0	0	0	0	0	3.7	4.5	0	1.9	0	3.2	0	0	1.9	0	2.5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.36	1.19	0	0	2.7	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	2.7	4.3	0	2.7	0	2.7	0	0	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.66	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	3.7	5.3	4.2	3.9	0	3.7	3.7	3.3	2.6	3.3	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4	2.74	0	0	4.1	3.6	2.3	3.6	2.3	0	2.3	0	2.9	0	0	0	0	0	0	0	4.8	0	3.3	0	2.3	3.3	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.49	-2.12	0	0	0	3.1	2.4	0	0	0	0	0	3.1	0	0	0	0	0	3.1	2.4	4.5	2.4	3.1	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.76	0.23	0	0	2.1	0	0	2.1	0	0	2.7	0	0	0	0	0	0	0	0	2.1	4.7	2.1	4.7	0	2.1	2.7	2.1	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.01	-1.35	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	2.5	3.5	3.3	4.3	0	2.8	1.8	2.5	1.8	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.79	-2.8	0	0	2.5	0	0	2.5	0	0	2.5	0	2.5	0	0	0	0	0	0	3.9	3.6	2.5	0	0	2.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.72	1.47	0	0	2.7	2.1	2.1	2.7	0	0	2.1	0	0	0	0	0	0	0	0	3.1	4.9	0	2.7	0	3.1	3.1	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.35	0.77	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	3.4	3	5.5	3.4	4.1	3.2	3	3.7	2.2	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.68	2.58	0	0	1.9	0	0	1.9	0	0	0	2.5	1.9	0	0	0	0	0	4	0	4.8	0	4.4	0	1.9	3.7	0	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.85	-1	0	0	1.6	0	2.2	0	1.6	0	1.6	0	0	0	0	1.6	0	0	2.2	2.6	4.4	0	0	0	2.6	2.2	2.2	1.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.59	0.09	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	3.1	2.8	4.3	0	3.4	2.1	0	2.8	0	2.1
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.13	-1.24	0	0	2.1	2.5	3	2.1	1.5	0	2.1	0	0	0	0	1.5	0	0	0	1.5	4.4	0	3.1	2.1	1.5	2.1	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.84	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	5.3	0	3.9	0	2.8	0	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.85	-0.27	0	0	0	1.8	2.4	0	1.8	0	0	1.8	1.8	0	0	0	0	0	1.8	1.8	4.9	2.4	4.1	0	3.1	1.8	0	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.33	0.57	0	0	2.6	2.2	2.9	1.7	0	0	1.7	0	0	1.7	0	0	0	0	2.6	0	5.4	0	3.9	0	0	3.3	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.15	-1.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	4.4	2	4	0	2.6	0	2	3	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.09	1.45	0	0	2.2	3.5	2.8	3.2	0	0	2.2	0	0	0	0	0	0	0	2.2	0	3.2	3.2	2.2	0	0	0	2.2	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.1	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	4.7	0	3.4	3.4	2.7	2.7	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.28	2.23	0	0	0	0	2.1	0	5	0	2.1	0	2.1	0	0	0	0	0	2.1	2.7	3.8	0	4	0	0	2.7	2.1	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.79	0.22	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2.6	2.6	4.4	2	4.6	0	3.3	0	2	2.6	0	2.6
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.51	-1.24	0	0	2.1	2.1	1.5	3	2.5	0	0	0	1.5	0	0	0	0	0	2.1	3.3	4.4	0	3.8	2.1	3.4	0	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.43	-2.94	0	0	0	0	1.8	0	0	0	1.8	0	2.5	0	0	0	0	0	3.1	2.8	4.5	3.5	3.1	0	3.1	0	0	1.8	1.8	3.1
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.65	1.56	0	0	3.6	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	4.3	0	2.9	0	2.9	0	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.27	1.62	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	3.4	3.8	4.5	2.5	3.8	3.2	4	3.2	1.9	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.88	-1.37	0	0	0	0	2.3	2.9	0	0	2.3	0	2.3	0	0	0	0	0	2.3	2.3	4.6	2.3	3.3	0	2.9	2.3	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.7	-0.06	0	0	1.6	0	0	0	1.6	0	1.6	0	0	0	0	0	0	0	2.8	3.1	4.9	3.4	3.9	2.2	3.4	2.8	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.4	-2.78	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	4	4.2	2.2	3.5	1.6	3.6	0	1.6	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.56	1.87	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2.6	2	4.1	0	4.7	2	2	2.6	2	2.6	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.66	2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	3.2	4.9	3.6	4.7	0	2.6	2.6	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.91	-3.34	1.6	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	1.6	3.6	4.1	2.2	3.5	0	3.5	0	1.6	2.2	1.6	1.6
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.05	-1.02	0	0	0	0	0	2.3	2.3	0	1.7	0	0	0	0	0	1.7	0	3.4	3.9	4.4	1.7	4	3.4	3.1	2.9	2.6	3.4	2.3	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.19	-2.77	0	0	0	0	0	1.7	0	0	0	0	1.7	0	0	0	0	0	4	1.7	4.8	4	4	0	3.2	1.7	0	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.44	0.99	0	0	0	0	2.4	2.4	0	0	0	0	2.4	0	0	0	0	0	4	0	5.3	0	4.3	0	0	2.4	0	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.89	-0.53	0	0	0	0	1.8	2.4	1.8	0	1.8	0	0	0	0	0	0	0	3.2	3.7	5.2	1.8	4.2	2.4	3	3.8	1.8	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.41	-0.63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3.5	3	4.7	2	3	3.7	3.7	2.7	2	2.7	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.77	0.11	0	0	3	2.7	1.8	0	2.4	0	0	0	0	0	0	0	0	0	0	2.4	4.6	0	3.2	0	3	2.7	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.49	0.88	0	0	0	0	0	3.4	1.7	0	0	0	0	0	0	0	0	0	3.7	4	5.5	2.2	4.4	3.1	3.1	3.6	2.6	3.1	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.87	1.76	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	3.3	0	4.6	0	2.6	0	2	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.14	2.37	0	0	4.4	3.1	3.9	3.8	0	0	0	0	2.7	0	0	2.1	0	0	0	0	4.5	0	3.1	0	0	3.4	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.44	1.85	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2.6	5.2	2	4.1	2.6	3.2	3	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.18	1.44	0	0	2.1	0	0	2.7	2.1	0	0	0	0	0	0	0	0	2.1	3.6	2.1	5.4	3.6	4.7	2.7	0	3.6	2.7	3.6	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.34	-2.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	4.4	0	2.8	0	2.8	0	2.8	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.2	-1.48	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3.7	4.3	0	3	3	2	2	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.72	2.58	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	4.1	3.4	5.2	2.5	3.7	1.9	2.9	3.8	2.5	2.9	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.64	-1.48	0	0	2.5	0	2.5	0	1.9	1.9	0	0	0	0	0	0	0	0	2.9	2.9	4.7	2.9	3.6	1.9	2.5	2.9	1.9	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.53	2.74	0	0	3.6	2.1	0	0	3.4	0	0	0	0	0	0	0	0	0	0	3.4	3.1	0	3.4	0	0	2.8	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.84	2.24	0	0	0	0	0	0	1.8	2.4	0	0	0	0	0	0	0	0	3.4	3.8	5.2	3.2	4.3	0	2.8	4.1	1.8	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.98	3.65	0	0	0	0	0	1.7	0	0	0	2.9	1.7	0	0	0	0	1.7	2.3	0	4.2	0	4.8	0	2.6	1.7	0	2.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.65	0.63	0	0	0	1.9	2.9	3.4	0	0	1.9	0	0	0	0	0	1.9	0	4	2.5	5.1	0	4.1	2.5	0	1.9	1.9	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	5.1	3.8	3.3	0	2.6	3.5	0	3.3	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.67	2.51	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3.2	1.7	5.4	3.5	4.6	1.7	3.3	3.6	0	3.3	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.11	2.63	0	0	0	0	0	2.3	1.7	0	0	0	0	0	0	1.7	0	0	4.2	1.7	5	3.2	4.2	2.7	1.7	3.8	2.7	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.69	2.16	0	0	0	0	0	2.6	2	0	0	2	0	0	0	0	0	0	3.3	0	4.5	2	4.5	2.6	3.6	4.2	2	3.8	2	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.43	1.98	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	1.8	3.2	5.2	2.4	4.3	0	3	3	1.8	3.2	1.8	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.24	-0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	1.8	5.1	2.8	4.3	0	2.4	2.4	0	1.8	0	3
