day	Anno	celltype	UMAP_1	UMAP_2	marker:Tnnt2	marker:Myl4	marker:Myl7	up:Bcl11a	up:Nfib	up:Nfia	up:Mecom	up:Tox	up:Foxp2	up:Sox5	up:Npas3	up:Nr3c1	up:Gli3	down:Nr6a1	down:Arid3b	down:Gata4	down:Lin28b	down:Lef1	down:Mef2c
E9.5	E95_First_heart_field	First_heart_field	4.73	2.97	4.1	3.4	5	0	3.4	4.1	0	0	4.1	0	0	0	0	0	3.4	4.1	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.98	-0.37	4.5	4.5	4.5	0	3.8	0	0	0	0	0	0	0	0	0	3.2	0	4.5	0	4.2
E9.5	E95_First_heart_field	First_heart_field	6.03	0.37	4.2	3.5	0	0	0	0	0	0	0	0	0	0	0	0	4.2	5.4	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	-3.71	-0.11	0	0	0	0	4.2	4.6	0	0	5.5	4.6	4.2	0	5.3	4.9	0	4.2	0	0	5.1
E9.5	E95_First_heart_field	First_heart_field	-4.96	-4.18	0	0	4	4.7	0	4.7	0	0	5.1	0	0	0	0	5.1	0	0	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	6.09	2.26	3	3.7	3	0	4.1	3	5.1	0	3	0	4.4	0	3	3	0	4.1	3.7	3.7	4.4
E9.5	E95_First_heart_field	First_heart_field	6.29	-2.75	3.7	4.1	3	0	0	0	0	0	0	0	0	0	0	4.9	4.1	3.7	0	3.7	4.6
E9.5	E95_First_heart_field	First_heart_field	3.71	-3.19	4.5	5.6	4.5	0	5.2	4.5	0	0	4.5	0	0	0	0	0	0	0	0	5.6	0
E9.5	E95_First_heart_field	First_heart_field	5.75	-2.53	4.1	4.1	4.1	0	4.5	0	0	4.1	0	0	0	0	0	4.5	0	0	0	4.1	3.4
E9.5	E95_First_heart_field	First_heart_field	-2.52	-4.75	4.2	4.2	4.2	0	0	4.9	0	0	4.9	6.2	4.2	0	0	0	0	5.3	0	4.2	4.2
E9.5	E95_First_heart_field	First_heart_field	-0.83	2.41	0	0	0	4.1	0	0	0	0	4.1	0	0	0	4.1	0	0	0	0	4.1	4.1
E9.5	E95_First_heart_field	First_heart_field	-3.14	1.47	3	4.1	0	0	0	3	0	0	4.4	4.1	3	0	4.6	4.4	0	5.2	4.4	3	3
E9.5	E95_First_heart_field	First_heart_field	-2.57	-3.98	4.1	4.1	4.1	0	3.5	3.5	0	3.5	4.1	0	0	0	0	0	4.5	5.1	0	0	5.1
E9.5	E95_First_heart_field	First_heart_field	0.82	-0.91	0	5.5	4.4	4.4	0	4.4	0	0	0	0	5.1	0	0	0	0	4.4	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-4	-3.45	4.8	5.5	0	0	0	5.2	0	0	4.1	0	0	0	0	0	0	5.7	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	-3.02	2.95	3.9	4.6	0	0	3.9	0	3.9	0	3.9	0	0	0	3.9	5	0	0	0	3.9	0
E9.5	E95_First_heart_field	First_heart_field	2.37	1.68	4.5	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.57	4.73	4.2	4.8	0	0	0	0	0	0	4.8	0	0	0	4.8	5.2	0	0	4.8	5.5	4.2
E9.5	E95_First_heart_field	First_heart_field	5.55	-1.23	0	3.9	3.9	0	0	0	5.7	3.9	0	0	0	0	0	5	0	5.7	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.19	-1.5	0	4.6	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	5.3	0	5.3
E9.5	E95_First_heart_field	First_heart_field	-0.49	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.84	2.77	5.2	0	4	0	0	3.3	3.3	0	0	0	3.3	0	4	3.3	4.4	5.3	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	7.28	-0.98	3.5	4.6	3.5	0	0	5.1	4.6	0	0	0	3.5	0	3.5	3.5	0	0	3.5	0	5.2
E9.5	E95_First_heart_field	First_heart_field	2.7	-2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	5.7	0.15	4	0	0	0	4.7	0	0	0	4	0	0	0	0	0	0	0	0	0	4
E9.5	E95_First_heart_field	First_heart_field	0.45	-1.67	4.2	4.2	0	0	4.9	0	0	0	0	0	0	4.2	0	0	0	4.9	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	-3.63	-1.4	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	4.8	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.72	1.28	4.6	0	0	0	4.6	4.6	0	0	4.6	0	0	0	0	0	0	5.3	4.6	0	0
E9.5	E95_First_heart_field	First_heart_field	4.07	1.03	4.2	4.9	4.9	0	0	0	0	4.2	0	0	4.2	0	0	4.2	0	5.3	4.9	0	0
E9.5	E95_First_heart_field	First_heart_field	4.86	1.42	4.9	3.8	0	0	4.9	0	0	0	4.5	0	3.8	0	3.8	0	3.8	4.5	0	4.9	5.2
E9.5	E95_First_heart_field	First_heart_field	3.21	1.45	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	4.9	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.22	-2.4	0	4.2	0	0	5.6	5.8	0	4.2	4.2	0	4.9	4.2	0	4.9	0	5.8	5.3	4.2	5.8
E9.5	E95_First_heart_field	First_heart_field	5.4	-0.96	3.9	4.6	0	0	4.6	5.5	0	4.6	0	0	0	0	0	4.6	5	5.7	3.9	0	5
E9.5	E95_First_heart_field	First_heart_field	4.53	2.85	3.6	0	3.6	0	5	4.3	0	0	4.3	4.3	0	0	0	0	0	0	4.3	4.3	3.6
E9.5	E95_First_heart_field	First_heart_field	0.25	2.06	5.5	5.5	4.8	0	4.8	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.71	4.51	5.4	4.3	5.4	4.3	0	5	0	0	5.4	0	0	0	0	0	5	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.61	-1.22	4	4	4	0	5.8	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.63	-1.5	3.4	0	0	4.1	5.8	5.5	0	0	5.6	0	4.1	0	4.1	3.4	0	5.6	0	3.4	5
E9.5	E95_First_heart_field	First_heart_field	4.19	-3	4.3	5	5.2	0	3.6	3.6	0	0	0	0	3.6	0	0	0	0	0	0	3.6	3.6
E9.5	E95_First_heart_field	First_heart_field	-0.61	-0.62	4.4	5	4.6	0	4.9	0	0	0	3.7	0	3.7	0	0	3	3	4.9	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	4.52	-3.09	4.4	5.1	0	0	5.3	0	0	0	0	0	0	0	0	0	0	5.6	0	6	0
E9.5	E95_First_heart_field	First_heart_field	4.72	1.97	0	3.8	4.5	0	0	3.8	0	0	0	0	5.2	0	0	5.4	0	3.8	0	3.8	4.9
E9.5	E95_First_heart_field	First_heart_field	-0.24	-2.48	0	4.9	0	0	0	0	0	0	0	4.5	3.8	0	0	0	0	4.5	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	0.18	-2.94	3.9	5.5	4.6	0	3.9	0	0	0	0	0	0	0	0	4.6	4.6	4.6	3.9	0	5
E9.5	E95_First_heart_field	First_heart_field	5.86	-1.58	0	0	0	0	5.3	5.3	0	0	0	0	0	0	0	0	0	4.6	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	2.04	-0.93	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	-0.54	2.8	0	0	5.4	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.77	2.12	4.4	4.4	4.4	0	4.4	0	0	0	4.4	0	4.4	0	0	0	4.4	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-6.87	-2.96	3.3	0	0	0	5.3	4	3.3	0	0	0	4.4	0	0	3.3	4	4.4	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.62	0.3	5.8	5.4	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.19	-3.35	4.1	4.1	0	0	5.7	4.8	0	0	0	0	4.8	0	0	0	5.2	5.7	4.1	4.8	5.4
E9.5	E95_First_heart_field	First_heart_field	-2.17	1.28	0	2.9	4	0	4	0	4	0	0	2.9	4	0	4.8	4	0	2.9	4.3	0	4.5
E9.5	E95_First_heart_field	First_heart_field	-5.89	-4.26	0	0	0	5.3	0	0	0	0	0	0	0	0	5.7	0	0	6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.68	-2.83	0	0	0	0	4.4	4.4	0	0	0	4.4	4.4	0	0	0	0	0	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-6.52	-4.49	3	0	4.1	3	4.8	4.1	3.7	0	4.4	4.4	4.4	0	3.7	4.4	0	5	4.6	0	5.6
E9.5	E95_First_heart_field	First_heart_field	3.85	1	0	5	5.9	0	5	0	0	0	0	0	0	0	0	4.3	0	5	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	-6.73	-5.66	0	3.4	0	3.4	5	5.7	0	0	0	3.4	4.1	0	3.4	5.5	4.5	4.5	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	-2	2.75	0	0	5.1	0	4.7	0	0	0	0	0	4.7	0	4.7	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	2.11	1.66	0	3.9	0	0	4.6	0	0	0	0	0	0	0	0	3.9	0	0	4.6	0	0
E9.5	E95_First_heart_field	First_heart_field	5.59	2.07	4.8	4.1	0	0	4.8	0	0	0	0	0	4.1	0	0	4.1	0	4.1	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	-7.44	-4.85	0	0	0	0	4.3	6.4	0	0	4.3	4.7	0	0	0	4.7	0	4.7	3.6	0	4.3
E9.5	E95_First_heart_field	First_heart_field	2.88	1.32	0	5.6	0	0	4.9	0	0	0	0	0	0	0	0	0	0	5.6	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	2.42	-2.69	4.4	0	0	5	0	4.4	0	0	0	0	0	5	0	6	5.7	0	0	5	0
E9.5	E95_First_heart_field	First_heart_field	0.87	2.21	4.7	0	4.7	0	0	0	0	0	4.7	0	0	5.4	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.42	0.21	4.1	3	0	0	4.1	3	3	0	0	0	0	0	0	4.8	3.7	3	0	0	5.1
E9.5	E95_First_heart_field	First_heart_field	-2.17	3.85	0	4.2	4.9	0	4.9	0	4.9	0	4.9	0	4.2	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.4	1.42	3.9	3.2	4.3	0	0	0	4.8	3.2	3.9	0	3.2	0	0	3.2	0	3.2	0	0	3.2
E9.5	E95_First_heart_field	First_heart_field	-2.29	1.06	0	4.4	3.7	0	0	0	0	4.4	4.4	0	0	0	3.7	4.8	0	3.7	4.4	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-1.01	4.95	0	0	4.2	0	0	4.2	0	4.9	4.9	0	0	0	4.2	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.57	-3.66	4.8	4.8	3.8	0	0	4.4	0	0	0	0	0	0	0	0	0	4.4	0	4.8	4.4
E9.5	E95_First_heart_field	First_heart_field	-1.89	0.61	3.4	3.4	4.1	0	0	0	4.5	0	3.4	0	0	0	4.5	4.5	0	0	4.5	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.91	-1.97	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	5.8	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	2.05	-0.95	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	6.5	0	5.4	0
E9.5	E95_First_heart_field	First_heart_field	4.27	-0.93	4.7	0	4	0	4.7	0	0	4	0	0	0	0	0	0	5.1	6.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.88	-0.44	4.6	5.3	0	0	3.9	3.9	0	3.9	0	5.3	0	0	0	0	0	0	3.9	3.9	3.9
E9.5	E95_First_heart_field	First_heart_field	-3.79	2.88	4.2	4.2	4.2	0	0	0	4.9	4.2	4.2	4.2	0	0	0	0	0	5.3	0	4.2	0
E9.5	E95_First_heart_field	First_heart_field	4.83	0.71	0	0	5.1	0	0	4.5	5.1	4.5	0	0	0	0	0	0	0	5.8	5.5	0	0
E9.5	E95_First_heart_field	First_heart_field	3.02	-4.4	4.4	3.8	4.9	0	5.4	4.4	0	0	0	4.4	0	0	0	0	0	5.7	4.4	4.4	4.4
E9.5	E95_First_heart_field	First_heart_field	-0.67	1.67	0	6	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.22	-1.64	5.6	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	6.64	1.25	0	3.1	0	0	3.1	5	0	0	0	0	0	0	0	3.1	0	4.9	4.5	0	3.8
E9.5	E95_First_heart_field	First_heart_field	-5.28	-3.63	5.1	5.1	0	3.7	0	4.8	0	0	0	0	0	3.7	0	0	0	5.1	0	0	3.7
E9.5	E95_First_heart_field	First_heart_field	4.85	1.44	4.3	0	5	0	0	4.3	0	0	0	0	0	0	0	5.4	0	4.3	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	2	1.12	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	5.4
E9.5	E95_First_heart_field	First_heart_field	-0.3	3.3	4.9	0	5.6	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.31	-0.27	4.9	0	4.9	0	0	0	0	0	0	0	0	0	4.2	0	0	0	4.9	0	4.9
E9.5	E95_First_heart_field	First_heart_field	5.82	0.27	0	4.1	0	0	4.1	4.8	4.1	0	0	0	0	0	0	0	4.8	4.1	4.1	5.2	0
E9.5	E95_First_heart_field	First_heart_field	4.24	2.67	4.1	0	4.1	0	4.1	0	0	4.7	0	0	0	0	0	4.1	0	4.1	0	0	4.1
E9.5	E95_First_heart_field	First_heart_field	-7.22	-2.01	0	0	0	4.3	5.4	5	0	0	5	0	6.1	0	0	5	0	5.7	0	0	5
E9.5	E95_First_heart_field	First_heart_field	-6.54	-4.76	0	0	0	0	0	5.2	0	0	4.9	4.5	0	0	3.9	0	0	6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.42	-1.49	5.1	5.1	5.1	0	5.1	4.4	0	0	0	0	0	0	4.4	0	0	5.1	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-4.16	-1.16	0	0	0	4.4	4.8	3.7	0	0	5.9	4.8	0	0	3.7	0	4.4	5.6	0	0	5.7
E9.5	E95_First_heart_field	First_heart_field	1.14	0.21	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.82	-4.67	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	4.2	0	4.2	0
E9.5	E95_First_heart_field	First_heart_field	3.06	-0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-6.73	-5.88	0	0	0	0	0	5.2	0	0	0	4.1	4.1	0	0	0	0	5.9	4.8	0	5.2
E9.5	E95_First_heart_field	First_heart_field	6.02	2.35	4.5	3.8	3.8	0	3.8	0	3.8	0	3.8	0	0	0	4.5	0	0	5.2	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	-2.74	-4.09	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	5.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.12	-4.39	5.2	4.8	0	0	4.8	3.2	0	0	0	0	3.9	0	0	5	4.3	6.1	0	4.6	4.6
E9.5	E95_First_heart_field	First_heart_field	-2.58	-5.16	0	4.7	0	0	0	0	3.7	0	5	0	0	0	4.3	0	0	4.3	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	-2.99	3.57	0	0	4.4	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.29	-3.96	4.6	3.5	0	0	0	0	0	0	3.5	0	3.5	0	0	0	0	5.1	0	4.2	5.1
E9.5	E95_First_heart_field	First_heart_field	-0.63	0.95	5	0	6.8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
E9.5	E95_First_heart_field	First_heart_field	-2.11	1.62	0	0	0	0	4.3	0	4.9	0	0	0	0	0	4.3	0	0	0	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	4.41	-2.7	3.3	4.9	0	0	4.4	4.7	0	0	0	0	3.3	0	0	0	0	5.2	0	4.4	4.9
E9.5	E95_First_heart_field	First_heart_field	-3.64	-1.01	3.8	0	0	3.8	4.4	0	4.4	0	6.2	5.5	3.8	0	4.4	4.8	0	4.4	0	0	5.3
E9.5	E95_First_heart_field	First_heart_field	-3.3	1.38	0	0	0	0	0	0	0	0	0	0	3.9	0	3.9	3.9	0	3.9	0	0	3.9
E9.5	E95_First_heart_field	First_heart_field	3.93	-0.84	5.2	4.8	5.2	0	5.5	0	0	0	0	0	0	0	0	4.1	0	4.8	0	4.1	4.1
E9.5	E95_First_heart_field	First_heart_field	-7.36	-4.84	0	0	0	0	0	5.5	0	0	0	0	4.4	0	0	4.4	0	6.2	0	0	5.1
E9.5	E95_First_heart_field	First_heart_field	-6.19	-3.32	4.4	0	0	0	0	6.4	0	0	0	0	4.4	0	0	5.8	0	5.8	0	4.4	4.4
E9.5	E95_First_heart_field	First_heart_field	-6.61	-2.68	0	4.2	0	3.1	4.5	5.9	3.1	0	4.9	0	0	0	3.1	4.7	0	5.7	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	6.28	-2.11	4.5	3.1	4.5	0	0	3.8	3.1	0	4.5	0	4.5	0	0	3.8	4.2	4.5	4.9	0	3.1
E9.5	E95_First_heart_field	First_heart_field	-7.2	-5.85	0	3.7	0	0	5.6	6.1	4.4	0	0	4.4	3.7	0	3.7	3.7	0	6.3	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	3.63	0.77	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.57	-2.82	4.4	0	4	0	4.7	4.7	4	0	0	4.7	0	4.9	0	0	5.1	5.3	4	3.4	3.4
E9.5	E95_First_heart_field	First_heart_field	1.38	0.37	0	4.2	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_First_heart_field	First_heart_field	-0.56	2.85	0	0	0	0	5.3	0	6.2	0	0	0	0	0	0	0	0	0	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-6.36	-2.65	4.2	0	0	4.2	5.5	6	0	0	4.9	4.2	0	0	4.9	0	4.9	4.2	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	-2.34	2.45	5.3	5.7	6.7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.89	-1.7	5.9	4.6	0	0	5.7	0	0	0	0	0	0	0	0	0	0	4.6	0	4.6	0
E9.5	E95_First_heart_field	First_heart_field	-4.13	-4.47	3.5	4.8	3.5	3.5	0	4.2	0	0	3.5	0	4.2	3.5	4.2	4.6	0	5.3	0	0	3.5
E9.5	E95_First_heart_field	First_heart_field	-0.73	4	0	0	0	0	5.3	0	0	5.3	0	5.3	0	0	4.7	0	0	0	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-1.38	3.87	4.8	4.8	4.1	0	0	4.8	5.7	0	0	0	0	0	0	4.1	0	4.1	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.6	1.65	4.8	0	0	0	5.5	4.8	0	0	0	0	0	0	0	0	5.5	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.73	-0.48	4.4	4.4	0	0	5.1	0	0	0	5.5	4.4	0	0	0	0	0	5.1	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-1.43	-2.29	0	5.3	0	0	0	4.7	0	0	0	5.8	0	0	0	0	0	4.7	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	0.93	-2.61	3.8	4.4	0	0	4.8	3.8	3.8	0	4.4	4.8	0	0	0	0	4.4	5.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.32	-3.29	0	0	0	0	5.3	4.6	0	0	0	5.3	0	0	0	0	0	0	4.6	0	5.3
E9.5	E95_First_heart_field	First_heart_field	7.33	1.21	4.1	3.7	3.1	0	4.4	4.1	3.7	0	0	0	0	0	0	0	4.4	4.4	3.7	0	5.4
E9.5	E95_First_heart_field	First_heart_field	2.19	-1.34	4.3	5	0	0	5.4	0	0	0	0	0	0	0	4.3	0	0	5.4	4.3	4.3	4.3
E9.5	E95_First_heart_field	First_heart_field	1.83	0.63	6.4	5.1	5.5	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	4.4	0
E9.5	E95_First_heart_field	First_heart_field	4.24	0.17	0	0	5.6	0	0	4.9	0	0	0	0	0	0	0	0	0	5.6	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	-0.21	2.11	5.2	5.2	5.6	0	0	0	0	0	0	0	4.5	0	5.9	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.31	-1.15	4.7	4	5.1	0	4.9	0	0	0	0	0	3.3	0	3.3	5.3	0	4.7	4.7	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-1.64	-3.18	4.9	3.8	4.5	0	0	3.8	0	0	4.5	0	0	0	0	0	0	5.4	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	6.61	-2.81	4.8	4.6	0	0	3.7	3	0	0	3	0	0	3	0	3.7	0	4.9	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	4.06	-1.78	0	5.1	3.8	0	3.1	3.8	0	0	0	4.9	0	3.8	0	4.7	0	5.8	0	0	3.1
E9.5	E95_First_heart_field	First_heart_field	-5.51	-1.87	0	0	0	0	0	3.9	0	4.9	5.5	0	0	0	3.2	4.3	0	5.9	0	0	3.9
E9.5	E95_First_heart_field	First_heart_field	2.49	-4.12	0	4	4.7	0	0	4	0	0	0	0	0	0	0	0	0	5.1	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-2.64	3.37	0	4.3	0	0	0	4.3	0	0	4.3	4.3	0	0	0	5.4	0	0	0	4.3	0
E9.5	E95_First_heart_field	First_heart_field	3.56	-0.11	0	3.4	4.1	0	3.4	0	0	0	0	0	0	0	0	0	0	5	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	3.15	0.45	5.2	0	4.5	0	0	4.5	0	0	0	0	0	0	0	5.9	0	5.9	0	4.5	4.5
E9.5	E95_First_heart_field	First_heart_field	5.38	-2.15	0	3.7	0	0	4.4	0	0	0	0	0	3.7	0	0	0	0	5.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.73	-0.56	0	0	0	4.2	0	0	4.2	0	4.2	4.9	0	0	0	0	0	5.5	0	0	5.8
E9.5	E95_First_heart_field	First_heart_field	0.16	1.26	4.7	4.7	6.3	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	4.7	0
E9.5	E95_First_heart_field	First_heart_field	-3.27	-0.48	0	0	4.2	0	0	0	4.9	0	5.3	5.8	0	0	0	5.8	4.9	4.9	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	1.55	1.34	4.8	4.8	5.9	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.64	-3.29	0	0	0	4.4	4.4	6.6	0	0	4.4	0	0	0	5.1	0	0	6.2	0	4.4	5.1
E9.5	E95_First_heart_field	First_heart_field	-2.13	-2.68	0	0	0	0	0	0	0	0	6	5.8	0	0	0	0	0	4.7	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-6.42	-5.44	3.7	0	0	0	4.4	0	0	0	3.7	4.8	3.7	0	3.7	4.4	3.7	5.9	3.7	4.8	4.4
E9.5	E95_First_heart_field	First_heart_field	5.34	2.73	4.5	0	4.3	0	3.6	3	3	0	3	4.7	0	0	3	4.7	0	4.5	0	3	3
E9.5	E95_First_heart_field	First_heart_field	-5.42	-3.44	0	5.6	0	0	5.6	5.7	0	0	4	5.6	0	0	0	5	0	4.6	0	0	5
E9.5	E95_First_heart_field	First_heart_field	-1.97	1.97	4.9	3.1	4.5	0	0	3.1	4.7	0	3.1	4.7	0	0	0	3.1	0	0	3.1	3.8	3.1
E9.5	E95_First_heart_field	First_heart_field	-2.75	3.98	0	0	0	0	0	0	4	0	4	5	0	0	4	4.6	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.31	-1.15	5.1	0	0	0	0	0	4.7	0	4	0	0	0	4.7	5.6	0	4.7	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.43	4.03	4.7	4.7	5.4	0	0	0	0	0	4.7	4.7	0	0	0	0	0	0	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-1.55	3.45	3.9	3.9	0	0	0	0	4.6	0	4.6	0	0	0	3.9	0	0	0	4.6	0	0
E9.5	E95_First_heart_field	First_heart_field	-6.08	-3.51	0	0	0	4.3	0	0	0	0	5	0	0	0	0	0	0	5.9	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	-5.46	-3.84	0	0	0	0	6.5	5.9	0	0	6	5.9	4.8	0	4.8	0	0	5.7	3.7	0	3.7
E9.5	E95_First_heart_field	First_heart_field	-2.15	2.94	3	0	3	0	0	0	6.4	4	0	3.6	3	0	4.3	5.1	0	3	3.6	3.6	3
E9.5	E95_First_heart_field	First_heart_field	4.63	-1.52	0	0	4.6	0	4.6	0	3.9	0	0	0	0	0	0	0	0	4.6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.57	-0.57	4.8	5.2	0	0	3.4	0	0	0	0	0	0	0	0	0	3.4	5.8	0	3.4	5.2
E9.5	E95_First_heart_field	First_heart_field	0.85	1	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0
E9.5	E95_First_heart_field	First_heart_field	5.26	2.41	5	3.6	0	0	4.3	0	0	0	0	0	3.6	0	0	3.6	0	4.7	5.2	0	4.3
E9.5	E95_First_heart_field	First_heart_field	1.34	-0.08	5.1	5.9	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
E9.5	E95_First_heart_field	First_heart_field	-3.12	3.21	0	3.6	2.9	0	0	3.6	4.3	2.9	2.9	3.6	2.9	0	0	4.5	0	0	2.9	2.9	2.9
E9.5	E95_First_heart_field	First_heart_field	5.17	-2.26	3.9	4.6	0	0	4.6	0	0	0	0	0	0	3.9	0	0	0	5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.86	-1.35	4.4	5.1	0	0	4.8	3.8	0	0	0	0	0	0	0	0	0	3.8	0	3.8	5.4
E9.5	E95_First_heart_field	First_heart_field	3.04	-1.71	4.8	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.52	-2.99	4.4	4.4	3.7	0	0	0	3.7	0	5.1	3.7	0	0	0	0	3.7	5.5	0	4.4	3.7
