day	Anno	celltype	UMAP_1	UMAP_2	Atp1a2	Epha7	Itga11	Lamc3	Mkx	Nfia	Zfpm2	Zic1	Zic4
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.9	-3.61	0	0	0	0	0	7.1	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.23	-1.75	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.32	2.26	0	0	0	0	5.7	0	5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.02	1.82	0	6.6	0	0	0	5.5	5.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.52	0.57	0	0	0	0	0	5.3	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.33	4.29	0	0	0	5.3	0	5.3	6	0	5.3
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.44	3.6	0	5.7	0	0	0	6.4	5.7	5.3	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.32	-0.01	0	5	0	0	0	0	5	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.08	-1.53	0	5	0	0	0	0	5.7	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.15	1.27	0	5.7	0	0	0	0	0	4.6	4.6
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.26	3.94	0	6	0	0	0	0	6	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.31	-2.6	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.92	1.94	0	5	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.58	-3.46	0	5.8	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.19	-5.48	0	0	0	0	0	6	4.7	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.51	-1.34	0	0	0	0	0	4.8	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.43	2.67	0	5.8	0	0	0	0	0	0	5.1
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.3	0.39	0	0	0	0	0	5.2	0	4.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.8	2.65	0	5.4	0	4.3	4.3	0	4.3	0	4.3
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.74	-2.95	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4	0.76	0	0	0	0	0	5.6	4.9	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.8	-1.22	0	4.7	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.45	-3.96	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.63	1.91	0	7.1	0	0	0	5.9	4.1	0	4.1
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.02	5.72	0	4.4	0	0	4.4	5.7	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.13	0.79	0	4.9	0	0	4.9	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.6	-5.71	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.92	5.02	0	0	0	0	0	6.6	5.6	0	5.6
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.74	2.44	0	0	0	0	0	6.2	4.4	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.7	2.15	0	0	0	0	0	5.9	4.8	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.17	4.83	0	0	0	0	5.8	5.1	5.1	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.11	-4.6	0	0	0	0	0	5.1	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.48	4.36	0	0	0	0	0	4.8	4.4	4.4	3.7
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.53	4.88	0	0	0	0	0	0	0	0	5.5
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.8	2.71	0	5.6	0	0	0	0	0	4.5	4.5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.05	-1.99	0	0	0	0	0	4.2	4.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.67	2.52	0	0	0	0	0	5.5	5.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.59	0.92	0	5.4	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.56	6.4	0	0	0	0	0	4.7	0	5.3	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.71	-2.05	0	5.4	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.93	-4.39	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.71	-5.65	0	0	0	0	0	4.6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.08	0.5	0	5.2	0	0	0	0	4.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.67	2.43	0	5.1	0	0	0	0	4.7	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.77	1.29	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.18	0.99	0	5.2	0	0	0	4.8	0	4.8	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.27	-4.76	0	6.1	0	0	0	5.4	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.61	-3.21	0	4.5	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.12	-2.25	0	4.3	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.18	-4.16	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.68	-2.02	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.47	3.83	4.3	5	4.3	0	0	0	4.3	0	5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.51	-4.8	0	0	0	0	0	5.3	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.3	-0.58	0	6.9	0	0	0	5.3	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.05	2.97	0	6.4	0	0	6	5.3	0	0	5.3
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.82	-4.25	0	5	0	0	0	5	3.9	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.16	0.47	0	0	0	0	4.9	6	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.24	1.59	0	0	0	0	0	6.1	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.79	3.97	0	4.6	0	5.3	5.3	4.6	5.3	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-7.38	2.32	0	0	0	0	0	6	6.7	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.91	-1.73	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.29	1.74	0	4.9	0	4.9	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.69	4.84	0	4.4	0	0	4.4	6	6.1	4.4	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.48	-2.35	0	5.3	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.27	3.07	0	4.8	0	5.5	0	4.8	6.5	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.13	0.12	0	4.5	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.38	2.73	0	6.1	0	0	0	0	0	5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.51	3.76	3.9	3.9	0	3.9	3.9	0	5.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.01	1.79	0	6.2	0	0	0	0	0	0	6.2
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.77	-2.43	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.78	-2.38	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.58	-4.47	0	0	0	0	0	4.6	0	0	4.6
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.35	0.81	0	0	0	0	0	5.7	5.1	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.07	4.75	0	0	0	5.2	0	5.2	5.2	0	5.2
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.54	-1.48	0	4.7	0	0	0	5.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.23	1.19	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.8	3.15	0	4.3	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.12	-1.82	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.05	1.12	0	5.9	0	0	0	4.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.73	-0.12	0	0	0	0	0	6.6	0	5.5	5.5
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.82	1.8	0	5.3	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.04	0.62	0	4.1	0	0	4.1	5.7	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.3	4.72	4.7	5.8	0	0	0	4.7	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.28	-4.08	0	4.2	0	0	0	4.2	4.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.43	-5.18	0	4.3	0	0	0	5.4	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.62	-2.26	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.37	2.85	0	5	3.9	0	0	3.9	4.6	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.02	1.54	0	6.3	0	0	0	0	0	5.8	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.67	-1.57	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.21	-5.4	0	0	0	0	0	3.8	3.8	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.22	3.04	0	4.8	0	4.8	0	0	5.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.48	3.97	0	6.8	0	4.9	4.9	0	6.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.56	2.68	0	0	0	0	0	0	5	5	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.6	-5.7	0	0	0	0	0	5.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.29	2.11	0	0	0	0	0	6	0	4.6	5.3
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.22	4.73	0	5.1	0	0	0	5.5	5.1	4.4	3.7
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.39	0.79	0	4.5	0	0	0	0	4.5	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.6	-1.19	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.37	3.45	0	0	0	0	5.6	6.1	5.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.77	-2.82	0	0	0	0	0	4.8	4.8	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.57	0.92	0	6.1	0	3.8	0	4.5	3.8	3.8	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.05	-1.88	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.88	4.28	0	4.4	0	0	0	4.4	5.8	4.4	4.4
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.23	-4.52	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.6	1.41	0	0	0	0	0	6.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.02	2.73	0	5.8	0	0	0	0	5.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.66	-2.93	0	0	0	0	0	0	5.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.62	3.09	0	0	0	0	0	0	0	5.2	5.9
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.06	-0.5	0	0	0	0	0	6.2	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.03	-0.82	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.85	1.12	0	5.8	0	0	0	0	0	4.5	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.15	-2.45	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.88	0.23	0	5.5	0	0	0	4.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.5	-1.03	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.46	-0.98	0	3.9	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.13	1.25	0	5.6	0	0	0	4.9	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.72	1.18	0	6.1	0	0	0	0	0	6.1	5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.64	-3.28	0	5.3	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.6	3.51	0	5	0	0	4.3	5	4.3	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.31	-4.36	0	0	0	0	0	4.1	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.17	-0.3	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.07	-0.36	0	4.8	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.18	3.7	0	0	0	0	0	5.6	0	4.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.39	3.81	3.9	5.8	0	4.6	0	3.9	5	5	4.6
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.09	1.87	0	4.6	0	0	0	5.7	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.17	-1.72	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.14	0.54	0	5.2	0	0	0	4.5	5.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.01	1.67	0	5.5	0	0	0	4.8	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.88	4.45	0	6.2	0	0	0	0	7.4	4.6	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.88	2.97	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.55	3.26	0	5.7	0	0	0	0	5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.29	3.37	0	4.8	0	0	0	5.1	5.3	3.7	4.4
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.64	3.86	0	6	0	3.8	5.2	5.4	6.5	4.5	3.8
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.95	-0.82	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.34	1.06	0	4.9	0	0	0	0	4.9	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.77	0.67	0	0	4.6	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.12	-0.64	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.69	5.82	0	0	0	0	4.6	4.6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.17	-2.36	0	6.1	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.02	2.55	0	0	4.5	0	0	5.2	4.5	4.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.31	1.25	0	4.6	0	0	0	0	0	0	4.6
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.63	1.47	0	0	0	0	0	5.7	4.3	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.09	-4.25	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.27	2.85	0	6	0	0	0	6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.24	0.91	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.04	3.92	0	4.2	0	0	0	4.9	6	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.29	0.99	0	4.7	0	0	0	5.8	4.7	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.01	1.41	0	0	0	0	0	0	5.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.98	-1.82	0	4.9	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.65	-2.81	0	0	0	0	0	4.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.59	2.63	0	4.7	0	0	0	5.4	0	4.7	4.7
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.86	1.93	0	0	0	0	0	4.2	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.42	2.56	0	0	0	0	0	5.9	0	4.3	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.92	2.02	0	4.8	0	0	0	0	0	4.8	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.16	2.09	0	0	0	0	0	6.5	0	0	5.1
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.61	4.69	0	5.6	0	0	0	6.3	6.5	4.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.74	2.91	0	5.3	5.3	0	0	0	5.3	5.3	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.4	-1.58	0	5	0	0	0	5.7	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.35	0.98	0	5.4	0	0	0	5	4.3	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.68	1.52	0	5.4	4.7	0	0	0	0	0	5.4
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.91	2.38	0	5	0	0	0	5	0	0	5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.82	-4.06	0	0	0	0	0	5.5	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.13	-3.93	0	4.8	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.09	3.07	0	0	0	5	0	5	5.7	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.47	2.02	0	0	0	0	4.9	6	4.9	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.6	-4.93	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.99	3.15	0	5	0	0	5	5.7	5.7	5	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.66	-2.45	0	5.4	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.48	-0.86	0	0	0	0	0	4.7	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3	2.72	0	3.7	3.7	0	3.7	5.4	0	3.7	4.3
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.31	2.36	0	6.5	0	0	0	4.7	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.29	3.45	0	6.7	3.9	0	0	6	5	0	3.9
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.07	3.04	0	4.7	0	0	4	5.1	5.1	4	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.33	-2.27	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.66	-4.28	0	4.9	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.28	2.89	0	5.2	0	0	4.1	5.2	5.7	4.1	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.66	-2.53	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.97	2.52	0	5.4	0	0	0	4.9	4.3	4.3	4.9
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.51	-1.03	0	5.5	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.42	4.58	0	0	0	0	0	0	0	4.8	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.56	6.25	0	4.4	0	0	3.7	5.5	6.2	3.7	5.1
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.63	-3.6	0	4.1	0	0	0	5.5	4.1	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.26	-2.89	0	6.2	0	0	0	5.9	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.7	4.23	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.54	-4.15	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.99	2.2	0	0	0	0	5.1	4.4	5.5	4.4	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.88	-0.79	0	5.4	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.91	4.96	0	0	0	4.8	4.8	0	4.8	0	4.8
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.41	2.47	0	4.1	0	4.1	5.5	5.7	4.8	0	4.1
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.11	2.46	0	4.5	0	0	0	0	0	0	4.5
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.15	1.28	0	4.6	0	0	0	0	0	4.6	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2	4.49	0	6	4.2	4.2	0	4.2	6.4	0	4.2
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.62	0.97	0	4.2	0	0	4.2	4.9	5.3	0	4.2
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.61	1.57	0	0	0	0	0	6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.15	1.52	0	6.4	0	0	4.3	5.6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.08	1.56	0	6.2	0	0	4	5.4	4.7	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.08	3.54	0	0	0	0	0	5.3	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.65	1.19	0	6.8	4.8	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.64	2.16	0	0	0	0	0	6.2	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.62	6.04	0	0	0	0	0	5.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.99	-2.69	0	0	0	0	4.2	4.8	0	4.2	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.39	-1.42	0	5.1	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.16	2.3	0	0	5.2	0	0	5.9	0	5.2	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.15	4.63	0	4.5	0	0	4.5	5.6	5.6	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.69	-4.76	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.81	0.77	0	0	0	0	0	4.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.88	-3.1	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.1	0.69	0	0	0	0	0	4.6	0	3.9	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.67	-4.74	0	0	0	0	0	5	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.03	-0.42	0	0	0	0	0	5.5	6.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.67	-3.43	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.33	2.66	0	0	0	0	5.5	0	6.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.46	4.77	0	0	0	0	4.3	5.9	4.3	0	5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.71	0.7	0	0	0	0	0	0	6	4.9	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.86	3.61	0	6.3	0	4.2	4.9	4.2	5.3	4.2	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.22	-2.31	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.24	-4.06	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.37	4.61	0	6	0	0	4.9	5.6	4.9	0	4.9
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.4	6.04	0	4.6	0	0	0	6	5.3	4.6	4.6
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.34	-3.93	0	4.5	0	0	0	0	6.1	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.93	1.5	0	4.9	0	0	0	4.9	4.9	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.7	-5.8	0	0	0	0	0	5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.15	1.53	0	5.9	0	0	0	5.2	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.05	-5.1	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.93	1.89	0	4.2	0	0	0	4.8	0	0	4.8
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.17	-2.09	0	0	0	0	0	0	6.3	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.4	4.16	0	6.1	0	0	5	0	5	0	6.1
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.43	-1.13	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.68	2.68	0	0	0	0	0	4.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.87	2.64	0	6.5	0	0	0	0	5.1	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.49	-1.81	0	0	0	0	0	0	5.8	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.77	4.69	0	4.9	0	0	0	5.6	4.9	5.3	4.3
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.82	0.15	0	5.3	0	0	5.3	6.4	5.3	0	0
