day	Anno	celltype	UMAP_1	UMAP_2	marker:Isl1	marker:Tbx1	up:Nkx2-5	up:Nkx2-6	up:Jun	up:Tlx1	up:Maff	up:Mef2c	up:Arid3b	up:Tsc22d1	up:Etv5	up:Sox9	up:Xbp1	up:Irx2	up:Pax6	up:Hey2	down:Lyar	down:Foxf1	down:Mycn	down:Hoxb1	down:Hoxa1	down:Gata6	down:Osr1	down:Alx1	down:Hoxb2	down:Hoxa2	down:Twist1	down:Hoxd1	down:Meox1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.37	1.88	2.4	0	3.5	0	0	0	0	4.2	2.4	4.3	0	0	2.4	0	0	0	3.1	0	0	0	0	3.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.31	0.71	0	0	4.2	0	0	0	0	3	3	3.3	0	0	2.3	0	0	2.3	3.6	0	2.3	2.3	0	2.3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.48	-4.82	2	3	2	0	0	0	0	0	2	2.6	0	2	2	0	0	0	3.3	0	3.5	0	0	0	0	0	2.6	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.83	-2.16	2.5	0	3.2	0	0	0	0	4.3	0	3.6	0	1.9	1.9	0	0	0	4.1	0	0	0	0	2.5	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.02	1.62	2.1	0	3.7	0	0	0	0	3.2	2.8	3.4	0	0	2.1	0	0	0	4.2	0	2.8	0	0	3.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.61	2.68	0	0	4.5	0	0	0	0	2.6	0	3.9	0	0	3.7	0	0	0	3.3	0	3.7	0	0	2.6	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.28	0.94	0	0	2.5	0	0	0	0	3.1	0	0	0	0	2.5	0	0	0	4	3.1	2.5	2.5	0	3.1	0	0	3.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.03	-1.8	0	0	2.4	0	0	0	0	0	2.4	3.1	0	0	2.4	0	0	0	4.3	4	2.4	3.1	3.1	4	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.62	2.88	0	0	0	0	0	0	0	2.3	2.3	3.3	0	0	2.3	0	0	0	4	4	4.2	2.3	0	2.3	0	0	3.3	0	2.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.51	-3.36	3.1	3.1	2.1	0	3.1	0	0	2.1	2.1	3.1	0	0	2.8	0	0	0	3.8	3.1	0	0	0	2.1	2.1	2.1	3.1	2.1	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.53	-0.73	2.2	2.8	2.8	0	3.7	2.2	0	4	0	4.4	0	0	2.8	0	0	0	3.2	0	3.2	0	0	3.7	0	0	2.8	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.87	-4.08	2.8	0	2.4	0	2.4	0	0	3.6	1.8	1.8	0	0	3.1	0	0	0	4.8	0	2.8	1.8	1.8	3.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.11	5.18	1.8	0	2.4	0	1.8	0	1.8	3.5	1.8	1.8	0	0	2.4	1.8	0	0	3.5	2.8	3.1	3.1	1.8	0	1.8	0	2.4	0	1.8	1.8	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6	3.85	1.8	0	2.8	0	0	0	0	3	2.4	3.3	0	0	0	0	0	0	3.3	0	2.8	2.4	0	0	0	0	2.8	1.8	1.8	0	2.4
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.16	-2.66	3.7	0	0	0	3.1	0	2.4	4	0	4.4	0	0	0	0	0	0	4	0	4	0	0	0	0	2.4	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.43	3.25	2	0	3.3	0	2	0	0	4.1	2	3.5	0	0	3.3	0	0	0	3.7	0	2	2.7	0	2.7	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.55	5.25	2.4	0	3.4	0	1.8	0	1.8	3.6	2.4	3.6	0	0	1.8	0	0	0	3.8	1.8	2.8	2.4	3.7	0	0	0	2.4	1.8	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.67	-4.31	3.9	2	3.1	0	0	0	0	3.1	2	2.7	0	2	2.7	2	0	2	3.3	0	2	0	0	2	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.76	-1.91	0	2.5	3.2	0	2.5	0	0	0	0	3.9	0	0	0	0	0	0	3.9	3.9	3.2	0	2.5	3.2	0	2.5	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.11	-1.18	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	0	0	4.1	3.7	3.7	2.9	2.9	3.2	2.2	0	0	0	2.2	0	2.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.57	-2.6	3.1	2.1	0	0	3.1	0	0	2.1	0	0	0	0	2.1	0	0	0	3.6	3.1	3.4	2.7	2.1	0	2.1	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	7.85	1.74	0	0	2.4	0	3.4	0	0	0	2.4	2.4	0	0	3	0	0	0	4.3	3	3	0	0	0	0	2.4	3	2.4	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-7.82	4.51	1.5	0	2.4	0	0	0	0	1.5	0	2.9	1.5	0	1.5	1.5	0	0	4.1	0	2	1.5	2.4	0	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.29	-4.58	3	3.7	2	0	2	0	0	3	2	3.3	0	0	3	2.6	0	0	4	2	4.3	0	0	0	0	0	2.6	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.17	1.51	2.9	0	3.9	0	2.2	0	0	3.5	0	3.9	0	0	0	0	0	0	3.3	3.8	2.2	0	2.2	3.5	0	2.9	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.46	1.29	1.6	0	2.2	0	0	0	0	3.4	1.6	3.5	0	0	3.1	0	0	0	4.3	3.6	3.5	1.6	0	3.2	2.6	1.6	1.6	0	0	1.6	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.06	-0.77	2.4	2.4	0	0	0	0	0	0	0	4.1	0	0	0	0	0	0	4.4	3.4	3	3	3.4	3.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.54	3.48	2.7	0	0	0	2.1	0	0	0	0	3.1	0	2.1	0	0	0	0	3.6	2.1	3.6	4.1	2.7	2.1	2.7	2.7	2.7	2.1	2.1	2.1	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.47	1.78	3.2	0	2.5	0	3.2	0	0	3.2	0	3.6	0	0	0	0	0	0	4.1	0	2.5	0	0	2.5	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.05	-1.38	1.5	2.5	2.5	0	0	0	0	0	0	3.5	0	0	2.1	0	0	0	4.3	3	2.7	1.5	2.7	2.7	1.5	2.7	3.1	1.5	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.93	-4.46	3	3.4	2.4	0	0	0	0	0	0	2.4	0	2.4	0	0	2.4	0	3	0	2.4	0	0	2.4	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.44	2.13	0	0	0	0	0	0	0	0	2.3	2.3	0	0	2.3	0	0	0	3.6	3	4.3	0	3	0	2.3	2.3	0	2.3	2.3	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-8.32	3.21	2	0	3	2	0	0	0	3.9	2.6	3	0	0	3	0	0	2	4.2	0	2	0	0	2	0	0	3.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.98	2.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3	0	0	4	0	0	3	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.24	-4.37	2.3	0	3.3	0	3	0	2.3	2.3	3	3.3	0	0	0	0	0	0	4.5	0	3	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.39	5.48	2.6	0	2.6	0	1.9	0	0	1.9	1.9	2.9	0	0	0	0	0	0	4	0	2.6	2.6	1.9	0	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.29	-3.79	3.7	2.4	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3.7	3	2.4	0	0	3.4	0	2.4	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.01	-0.63	0	0	0	0	0	0	0	2.6	0	3.6	0	0	0	0	0	0	3.6	3.6	2.6	0	3.2	3.2	0	3.2	3.2	0	0	0	3.6
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.96	-1.16	0	0	2.3	0	0	0	0	0	2.3	2.3	0	0	2.3	0	0	0	4.3	3.8	2.9	3.6	2.3	3.6	0	3.6	0	0	2.3	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.72	-3.44	0	3.6	0	0	2.6	0	0	2.6	0	3.2	2	0	2	0	0	0	4.7	2	3.8	0	2	2.6	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.47	0.56	0	0	0	0	2.1	0	0	0	0	2.1	0	0	2.1	0	0	0	3.9	2.7	4.2	2.7	4.4	3.4	2.1	2.1	0	2.1	2.7	0	2.7
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.14	-0.62	0	2.6	0	0	2	0	0	3.7	0	2	2	0	2	0	0	0	3.5	3.3	2.6	0	3.7	2.6	0	2	2	2.6	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.22	3.33	0	0	0	0	0	0	0	0	2.4	3.4	0	0	0	2.4	0	0	3.4	4.4	2.4	2.4	3	2.4	0	3	2.4	2.4	0	3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.22	-3.47	3.1	2.4	3.1	0	3.8	0	0	3.1	0	2.4	0	0	2.4	0	0	0	4.4	3.5	3.1	0	0	2.4	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.15	-2.02	0	0	3.8	0	2.2	0	2.2	3.8	0	2.9	0	0	2.9	2.2	0	0	3.9	0	0	0	0	2.9	0	2.2	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.62	0.38	0	0	0	0	0	0	0	0	2.9	2.9	0	0	0	2.2	0	0	3.7	2.9	4.4	2.2	2.9	0	2.9	3.5	0	2.9	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.39	-3.87	3	0	2.6	0	2.6	0	0	4	2.6	2.6	0	0	2.6	0	0	0	4.1	3.3	0	0	2.6	2	0	0	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.64	-1.08	0	0	4	0	2.5	0	2.5	4	3.1	4.3	0	0	2.5	0	0	0	0	0	3.1	0	2.5	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.74	4.74	2.3	0	1.7	0	1.7	0	0	3.3	1.7	3.4	0	0	0	1.7	0	0	3.8	3.3	1.7	0	2.3	2.3	0	0	1.7	0	0	1.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.84	-4.23	2.9	0	0	0	2.5	0	0	3.8	1.9	2.9	0	0	0	0	0	0	3.7	2.5	3.1	0	0	2.9	0	3.4	2.5	0	1.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.31	0.14	3	0	2.4	0	2.4	0	0	3	0	3.4	0	0	0	0	0	0	4.6	4.3	2.4	0	0	0	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.51	-1.2	2.7	3	4.2	2	3.3	2	0	2.7	2	4.5	0	0	3.3	0	0	0	3.9	0	2	2	0	2.7	0	0	2.7	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.01	2.19	3.5	0	0	0	0	0	0	2	0	2.6	0	0	0	0	0	0	3.3	3	3	2.6	0	2	2	2.6	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.14	-3.71	2.9	2.2	2.9	0	3.5	0	2.9	0	0	2.9	0	0	2.2	0	0	0	4.1	2.2	3.3	2.2	2.9	0	0	0	0	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.99	-3.67	1.8	2.4	0	0	0	0	0	0	1.8	3.3	0	0	1.8	0	0	0	3.8	0	0	2.4	2.4	2.4	0	0	3.5	0	0	0	3.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.45	2.65	0	0	2.1	0	0	0	0	3.6	2.1	4	0	0	2.1	0	0	0	3.6	2.1	2.1	0	0	2.1	0	0	0	0	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.28	-3.06	3.5	0	3.3	0	2	0	2	3.8	2	2.6	0	0	2	0	0	0	3.8	0	3	0	0	3	2	0	2	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.83	1.52	2.2	0	3.7	0	2.2	0	0	4.7	2.8	3.7	2.2	0	0	0	0	0	3.2	0	0	0	0	2.2	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.9	-1.24	2.4	2.4	0	0	2.4	0	0	0	0	3	0	0	2.4	0	0	0	3.7	2.4	4.1	0	2.4	2.4	0	2.4	3.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.36	1.88	2.4	0	4.3	0	0	0	0	4	2.4	3.1	0	0	0	0	0	0	3.5	3.1	3.5	0	0	3.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.79	4.08	2.1	0	0	0	2.8	0	0	2.1	0	3.4	0	0	0	0	0	0	3.8	3.4	3.4	0	2.8	2.8	2.1	0	0	2.1	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.8	1.17	0	0	0	0	0	0	0	0	2.5	3.5	0	0	2.5	0	0	2.5	4.2	3.5	3.8	0	0	3.1	0	3.1	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.55	-5.1	3.2	3	2	0	2.6	0	2	3	0	2	0	0	0	0	0	2	4.1	2	3.5	0	0	2.6	0	0	0	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.99	3.6	0	0	0	0	0	0	0	0	0	2.7	0	0	2.7	0	0	0	4.4	4.2	3.4	0	4	3.7	2.7	0	0	0	0	3.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.26	-1.11	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.1	0	0	4.2	3.1	3.6	0	3.1	2.1	0	0	3.6	0	0	0	2.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.03	-5.14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3.6	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2	-3.83	3.1	0	2.4	0	2.4	0	1.8	3.5	2.4	3.6	0	0	3.3	0	0	0	3.6	0	2.4	0	0	0	0	1.8	1.8	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.51	-4.51	2.3	0	0	0	3	0	0	0	2.3	3.4	0	0	0	0	0	0	4	3	3.4	0	0	3	0	0	2.3	0	2.3	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.42	1.47	2.7	0	2.7	0	0	0	0	4.2	0	4	0	0	0	0	0	0	3.7	3.7	0	3.7	2.7	0	0	2.7	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.3	2.01	0	0	0	0	0	0	0	0	2.1	3.4	0	0	0	0	0	0	4.1	3.8	3.4	0	3.1	2.7	2.7	2.7	2.1	2.1	0	2.1	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.09	1.5	0	0	0	0	2.4	0	0	0	0	3.4	0	0	0	0	0	0	3.4	3.9	2.4	3.4	0	3.7	0	2.4	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.46	-3.61	3.7	1.8	3.3	0	0	0	0	3.5	2.8	3.9	0	0	2.8	0	1.8	0	4	0	3.1	0	0	1.8	0	0	0	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.09	1.56	2.5	0	0	0	0	0	0	0	0	2.5	0	0	3.2	0	0	0	5.1	3.8	3.6	0	3.6	2.5	0	3.2	3.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.02	-5.17	3.1	3.6	3.4	0	2.1	0	0	0	2.1	3.4	0	0	0	0	0	0	4.4	2.1	3.6	0	2.1	2.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.09	0.02	3.1	0	2.1	0	0	0	0	0	0	3.6	0	0	0	2.1	0	0	3.8	4.2	4.4	0	0	3.6	2.1	2.7	2.7	2.1	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.19	2.99	0	0	3.2	0	1.9	0	1.9	3.9	0	3.4	0	0	2.9	0	0	0	3.6	1.9	0	0	0	3.2	0	0	1.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.87	-0.8	3.1	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	3.1	3.1	4	3.1	0	2.5	0	3.1	4.2	0	0	0	2.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.28	-2.36	0	2.4	3	0	3.4	0	2.4	2.4	0	0	0	0	2.4	0	0	0	4.4	3	3.7	2.4	0	2.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.68	2.27	0	0	0	0	2.2	0	0	2.2	0	2.9	0	0	2.2	0	0	0	4.4	0	3.5	0	2.9	3.3	2.2	2.2	3.5	2.2	0	2.2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.81	4.25	2.5	0	0	0	2.5	0	0	4.1	2.5	3.6	0	0	2.5	0	0	0	4.2	3.6	3.6	0	0	3.2	0	0	3.2	0	3.2	2.5	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.62	-0.99	3.1	2.7	3.6	0	3.3	0	0	3.7	0	3.7	0	0	0	0	0	0	4.1	4.2	0	0	0	3.6	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.54	3.55	0	0	0	0	0	0	0	0	0	2.5	0	2.5	2.5	0	0	0	4.7	2.5	4.4	0	0	3.1	3.1	3.8	0	0	0	2.5	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.58	0.62	0	0	0	0	2.6	0	0	2	0	3.5	0	0	2	0	0	0	4.1	2	3.3	2.6	3.7	2	2	0	2	0	2.6	0	2.6
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.8	1.44	2.7	0	3.7	0	2.7	0	0	3.4	0	2.7	0	0	0	0	0	0	3.4	0	3.7	0	0	0	0	0	2.7	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.7	-3.43	2	2	2.6	0	2.6	0	0	2.6	2.6	2	0	0	0	2	0	2	3.5	4	4	2	0	2	0	0	2	2	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.91	2.85	2.8	0	2.1	0	0	0	0	4	2.8	3.4	0	0	0	0	0	0	3.2	2.1	4.5	0	0	3.7	0	0	2.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.85	-3.94	2.4	2.4	0	0	3.8	0	0	2.4	0	2.4	2.4	0	2.4	2.4	0	0	4	0	0	0	0	3.5	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.7	-1.8	2.6	0	0	0	2.6	0	0	3.3	2.6	3.3	0	0	0	0	0	0	4.1	0	0	0	0	3.6	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.86	0.5	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	3.3	3.8	4.1	2.2	2.2	2.2	2.2	2.2	3.3	0	2.2	2.2	2.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-7	-0.08	3.5	0	0	0	3.2	0	0	3.2	0	2.2	0	0	2.2	2.2	0	0	3.5	0	0	0	0	2.2	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.75	-3.49	0	0	2.5	0	2.5	0	0	3.7	1.9	3.7	2.5	2.5	2.5	0	0	0	4.3	0	0	0	0	2.9	0	0	0	0	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.66	1.13	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	3.6	2.3	4.4	0	2.3	2.3	3	2.3	3	0	2.3	2.3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.83	1.24	0	0	3.4	0	0	0	0	3.9	3.4	3.4	0	0	3	0	0	0	4	0	0	0	0	3.6	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.19	1.09	2.3	0	0	0	2.9	0	0	0	2.3	2.3	0	0	2.3	0	0	0	3.3	2.9	3.6	0	3.6	2.9	2.3	0	2.9	0	2.3	0	2.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.08	-0.14	0	0	0	0	2.8	0	0	0	0	2.8	0	0	0	0	0	0	2.2	3.9	3.9	2.2	2.8	2.2	2.8	2.2	0	3.2	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.73	0.44	3	0	2.4	0	0	0	0	3.4	0	3.7	0	0	0	0	0	0	3	0	2.4	0	0	0	0	0	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.23	-2.86	3.5	3	2.8	0	1.6	0	0	2.2	0	2.5	0	1.6	3.2	0	0	0	4.5	2.8	2.8	0	0	2.8	0	0	2.8	2.2	1.6	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.45	-5.32	3.3	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	3.7	0	3.3	0	0	4	2.6	2.6	0	0	0	2.6	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.01	-3.76	2.8	0	0	0	2.2	0	0	2.2	2.2	0	0	0	2.2	0	0	0	3.2	2.2	4	0	0	2.8	0	0	0	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.72	0.04	2.1	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	3.8	2.1	4.2	2.1	4.1	3.4	2.1	2.8	0	0	0	2.1	4.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.76	-0.74	0	0	0	0	0	0	0	0	2.7	3.3	0	0	0	0	0	0	3.7	3.7	4.2	0	2.7	0	0	3.3	0	2.7	0	0	3.7
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.29	0.5	3.2	2.2	0	0	2.9	0	0	0	0	2.2	0	0	0	0	0	0	3.9	4.4	4.1	0	3.5	3.2	0	2.2	3.2	3.2	0	0	2.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.12	-3.78	3.9	2.9	3.7	0	3.2	0	0	2.9	0	3.5	0	0	2.2	0	0	0	4.4	0	2.2	0	2.2	2.2	0	2.2	2.2	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.51	-0.92	0	2.2	0	0	2.2	0	0	2.2	0	2.9	0	0	0	0	0	0	4.7	2.9	3.3	2.2	2.2	3.5	2.9	0	2.2	0	0	0	2.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-8.19	0.66	2	0	3	0	2	0	0	2.7	0	2.7	0	0	0	0	0	0	4.1	0	0	0	0	0	0	0	3	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.2	-4.47	3.2	2.2	2.2	0	2.2	0	0	3.2	0	0	2.2	0	0	0	0	0	3.7	3.2	2.2	2.2	2.2	3.2	0	0	2.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.66	2.56	3.1	0	0	0	1.6	0	0	0	0	3.2	0	0	1.6	0	0	0	3.9	3.9	3.8	2.2	3.1	2.6	2.6	1.6	2.8	1.6	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.52	3.39	2	0	3.3	0	0	0	0	4.3	0	3.5	0	0	3	0	0	2	4.4	0	4.1	0	0	2	0	0	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.65	-5.37	0	0	0	0	3.5	0	0	0	2.2	3.5	0	0	0	0	0	0	2.9	0	3.5	0	2.2	2.9	2.9	2.9	0	0	2.2	2.2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.93	0.52	0	0	2.9	0	0	0	0	0	0	3.6	0	0	0	0	0	0	2.9	2.9	4	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.56	4.59	2.3	0	0	0	2.3	0	0	0	2.3	3.8	2.3	0	0	0	0	2.3	4.4	3.3	2.3	2.9	2.3	0	0	0	0	0	2.9	2.3	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.15	0.12	2.2	0	2.2	0	2.9	0	0	3.9	0	2.2	0	0	2.9	0	0	0	3.2	0	0	0	0	2.9	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.93	-3.71	3.1	2.5	3.1	0	0	0	0	2.5	2.5	3.1	2.5	0	0	0	0	0	4.2	2.5	4.2	2.5	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.94	0.65	2.2	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	3.9	2.2	2.9	2.9	2.9	2.9	3.5	2.9	3.5	2.9	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.76	3.31	0	0	0	0	3.7	0	0	0	0	2.6	0	0	0	0	0	0	4.1	2.6	3	2	2.6	0	0	0	0	0	0	2.6	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6	0.51	0	0	2.6	0	2.6	0	0	3.3	0	3.7	0	0	0	0	0	0	4.8	0	4.6	0	0	3.3	0	0	0	0	0	0	0
