day	Anno	celltype	UMAP_1	UMAP_2	Abcb4	Bcl11a	Etv6	Hba-x	Hbb-bs	Kel	Myb	Nr3c1	Runx1	Slc4a1	Snca	Tspan8
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.04	-1.9	0	0	0	6	0	4.9	0	0	0	4.9	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.35	3.04	0	0	0	8.1	4.7	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.71	-3.12	0	0	0	6.2	0	4.9	0	0	0	4.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.48	-0.25	0	0	4.1	6.8	0	4.1	0	0	0	5.2	4.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.8	-2.17	0	0	5.6	6.3	0	4.5	0	0	0	4.5	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.16	-2.31	0	0	0	7.2	0	5.4	0	0	0	6.1	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	5.3	2.93	0	0	0	9	0	5.3	0	0	0	7	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.83	3.99	0	0	0	8.2	5.3	0	0	0	0	5.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.32	-3.75	0	0	0	5.3	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.98	-2.04	0	0	0	5.1	0	5.1	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.82	-1.88	0	0	0	6.9	0	0	0	0	4.8	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.07	-2.03	0	0	0	5	0	4.3	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.47	2.95	0	0	0	7.6	0	4.3	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.07	-2.22	0	0	0	0	0	5.5	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.85	-4.2	0	0	0	7	0	0	0	0	0	6.5	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.13	-1.04	0	0	0	7.1	5.3	0	0	0	0	6.4	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.07	1.51	0	0	0	7.6	0	0	0	0	0	6.2	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.96	4	0	0	0	8.3	4.3	4.3	0	0	4.3	6.6	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.27	-3.42	0	0	0	4.7	0	0	0	0	0	5.4	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.24	-1.24	0	0	0	7.3	0	4.9	0	0	0	6.2	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.82	2.59	0	0	0	7.9	0	0	0	0	0	5.5	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.71	-1.88	0	0	0	7	0	4.7	0	0	0	5.4	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.95	-2.55	0	0	0	6.3	0	4.6	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.36	1.29	0	0	0	6.3	0	5.3	0	0	0	7.3	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.03	-0.7	0	0	0	6.5	0	0	0	0	0	7	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.37	-1.84	0	0	0	5.8	0	6.2	0	0	0	5.8	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.04	-0.79	0	0	0	7.2	0	5.7	0	0	0	4.3	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.2	1.27	0	0	0	9	0	5.9	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.04	3.55	0	0	3.8	6.4	3.8	4.9	0	0	0	5.7	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.46	-4.07	0	0	0	6.4	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.02	-0.22	0	0	0	7.9	0	0	0	0	0	5.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.16	-0.99	0	0	0	7.2	0	5.2	0	0	0	6.3	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.54	-3.43	0	0	0	5.4	0	4.3	0	0	4.3	4.3	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.3	-3.28	0	0	0	6.7	0	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.76	3.07	0	0	0	6.5	0	0	0	0	0	6.3	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.39	-1.69	0	0	0	6.3	0	4.3	0	0	5.4	5.4	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.38	-3.29	0	0	0	7.9	0	0	0	0	0	6.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.45	-2.37	0	0	0	4.9	0	0	0	0	0	4.9	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.1	0.32	0	0	0	7.8	0	0	0	0	4.3	6.3	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.17	-1.16	0	0	0	6.4	0	4.3	0	0	0	5	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.23	-2.68	0	0	5.4	6	0	0	0	0	0	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.25	1.21	0	0	0	6.9	0	0	0	0	4.7	4.7	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.31	2.74	0	0	0	8.1	0	0	0	0	0	5.7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.39	-3.93	0	0	0	6.7	0	0	0	0	0	5.7	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.92	-0.38	0	0	0	6.4	0	4.4	0	0	4.4	6	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.73	-2.44	0	0	0	7.5	0	5.1	0	0	0	0	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.01	-2.45	0	0	0	6.9	0	0	0	0	0	5.3	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.07	4.45	0	0	0	6.9	0	4.2	0	0	0	5.6	4.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.95	4.74	0	0	0	6.4	0	5.2	0	0	0	5.8	4.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.63	-2.07	0	0	0	5.8	0	5.1	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.74	0.83	0	0	0	6.5	0	0	0	0	0	5.8	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.88	-2.28	0	0	0	7	0	0	0	0	0	5.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.23	-1.45	0	0	0	6.2	0	5.1	0	0	0	4.4	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.45	-1.45	0	0	0	6.5	0	0	0	0	0	0	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.78	-1.82	0	0	4.3	6.2	0	5	0	0	4.3	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.78	4.77	0	0	0	8.5	4.1	4.1	0	0	0	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.16	-1.17	0	0	0	7.1	0	4.9	0	0	4.9	0	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.49	3.31	0	0	0	8.2	0	4.8	0	0	0	6.4	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.94	-2.53	0	0	0	6.6	0	5.5	0	0	0	0	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.25	4.24	0	0	5.1	8.6	0	5.8	0	0	0	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.82	0.43	0	0	0	7.6	0	0	0	0	0	5	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.1	-0.21	0	0	0	7	0	4.3	0	0	0	4.3	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.73	-4.24	0	0	0	7.4	0	0	0	0	0	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.61	-1.24	0	0	0	6.1	0	0	0	0	0	6.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.59	3.92	0	0	0	8	0	4.6	0	0	0	6.7	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.3	-3.17	0	0	0	7.2	0	5.2	0	0	5.2	0	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.01	2.24	0	0	0	8.1	0	4.8	0	0	0	0	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.25	-0.7	0	0	0	7.5	0	5.3	0	0	0	6.2	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.63	-2.9	0	0	0	6.1	0	6	0	0	0	4.4	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.12	-0.89	0	0	0	8	0	0	0	0	0	5.1	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.92	3.31	0	0	0	8.8	0	0	0	0	0	7.1	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.53	-1.31	0	0	0	7.3	0	5.2	0	0	0	5.2	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.55	3.31	0	0	0	7.2	0	0	0	0	0	7.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.31	1.04	0	0	0	7.7	0	0	0	0	0	6.6	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.78	-3.82	0	0	0	7.2	0	0	0	0	0	4.9	6.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.75	-1.8	0	0	0	0	0	4.8	0	0	0	4.8	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.17	-2.61	0	0	0	6.5	4.6	5	0	0	0	5.9	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.17	0.66	0	0	0	7.4	0	4.2	0	0	0	5.6	4.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.49	0.58	0	0	0	7.7	0	0	0	0	0	6.1	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.57	-3.57	0	0	0	5.5	0	0	0	0	0	5.9	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.06	-2.65	0	0	0	5.5	0	0	0	0	0	5.5	6.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.94	-3.35	0	0	0	6.5	0	0	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.3	-2.99	0	0	4.9	6.7	0	4.9	0	0	0	4.9	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.59	-2.5	0	0	0	7.2	0	4.7	0	0	0	5.8	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.63	1.82	0	0	0	7.3	0	0	0	0	0	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.01	-2.46	0	0	0	6.8	0	5	0	0	0	5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.46	-2.07	0	0	0	5.9	0	0	0	0	0	4.8	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.21	-3.48	0	0	0	6.8	0	5.9	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.59	-2.66	0	0	0	6.9	5	0	0	0	0	5.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.09	2.54	0	0	4	8.2	0	0	0	0	0	6.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.66	2.62	0	0	0	7.3	0	4.6	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.56	1.64	0	0	0	7.1	0	0	0	0	5	7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.05	0.4	0	0	0	7	0	5.4	0	0	0	5.7	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.27	1.71	0	0	0	7.8	0	0	0	0	0	5	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.71	-1.77	0	0	0	7.1	0	0	0	0	0	6.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.37	-1.95	0	0	0	6.4	0	0	0	0	0	5.3	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.06	-2.99	0	0	0	6.6	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.98	-0.22	0	0	0	7.7	0	0	0	0	0	5.8	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.71	-2.63	0	0	0	6.5	0	4.6	0	0	0	4.6	6.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.48	2.3	0	0	0	5.8	0	0	0	0	0	5.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.84	3.49	0	0	0	7.7	4.1	0	0	0	4.1	6.3	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.5	-1.49	0	0	0	7.1	4.8	5.5	0	0	4.8	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.94	-3.15	0	0	0	0	0	5.4	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.33	-0.43	0	0	0	8	0	5.1	0	0	0	6	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.98	1.14	0	0	0	8.2	0	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.43	-3.22	0	0	4.7	5.4	0	4.7	0	0	0	4.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.82	4.11	0	0	0	6.9	0	3.7	0	0	0	5.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.1	1.03	0	0	4.7	7.6	0	5.4	0	0	0	4.7	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.18	-1.91	0	0	0	6.5	0	5.1	0	0	0	0	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.48	4.53	0	0	0	7.5	0	5.4	0	0	0	6.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.49	-0.57	0	0	0	6.5	0	0	0	0	0	5.7	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.17	-3.1	0	0	5.5	5.5	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.84	-0.66	0	0	0	6.4	0	4.2	0	0	0	5.3	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.47	-3.3	0	0	0	6.6	0	0	0	0	0	5.5	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.48	-3.3	0	0	0	7.4	0	4.7	0	0	0	5.8	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.89	-2.98	0	0	0	0	0	5.1	0	0	0	0	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.99	0.29	0	0	0	7.9	0	0	0	0	0	5.1	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.51	-3.1	0	0	0	5.2	0	0	0	0	0	6.3	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.72	0.85	0	0	0	7	0	4	0	0	4	0	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.46	-2.6	0	0	0	0	0	5.9	0	0	0	5.9	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.93	-3.11	0	0	0	5.2	0	5.2	0	0	0	0	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.88	4.46	0	0	0	7.1	0	0	0	0	0	5.5	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.71	0.44	0	0	4.2	6.2	0	4.2	0	0	0	4.9	4.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.37	0.01	0	0	0	8.1	0	0	0	0	0	6.1	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.65	0.74	0	0	0	7.6	0	5.7	0	0	0	5.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.78	-3.36	0	0	0	6.4	0	4.5	0	0	0	5.1	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.87	-3.59	0	0	0	0	0	5.3	0	0	5.3	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.79	-2.28	0	0	0	7.2	0	0	0	0	0	6.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.21	-1.79	0	0	0	5.9	0	0	0	0	0	3.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.39	-0.16	0	0	0	6.7	0	0	0	0	0	6.2	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.71	4.73	0	0	4.1	7.1	4.1	0	0	0	0	5.5	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.65	-0.06	0	0	0	7.4	0	4.8	0	0	0	5.5	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.9	0.07	0	0	0	6.9	0	4.4	0	0	0	6.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.26	4.95	0	0	0	8.2	0	0	0	0	0	6.2	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.96	-0.06	0	0	0	7.6	0	4.5	0	0	4.5	4.5	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.48	-0.88	0	0	0	6.5	0	4.8	0	0	0	4.8	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.57	-0.74	0	0	0	5.6	0	4.9	0	0	0	5.6	6.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-5.25	-2.96	0	0	0	5.2	0	0	0	0	0	5.2	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.33	0.76	0	0	0	7.8	5.1	5.1	0	0	0	5.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.38	0.39	0	0	0	7	0	3.9	0	0	0	6.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.29	-1.56	0	0	0	8	0	5.2	0	0	0	5.2	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.94	-3.01	0	0	0	6.8	0	0	0	0	4.8	0	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.72	1.09	0	0	0	7.5	0	5.2	0	0	0	4.5	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.13	-0.2	0	0	0	6.6	0	4.1	0	0	0	5.9	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.1	-0.85	0	0	0	6.3	5.2	5.6	0	0	4.6	5.9	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.24	0.19	0	0	0	7.1	0	6.1	0	0	5	6.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.5	0.51	0	0	0	7	0	0	0	0	0	4.3	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.62	-1.02	0	0	0	7.6	0	4.8	0	0	0	4.8	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.6	0.79	0	0	4.6	7.3	0	0	0	0	0	5.3	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.37	-3.79	0	0	0	6	0	5.3	0	0	0	5.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.72	-3.19	0	0	0	5.1	0	0	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.98	-2.67	0	0	0	8	0	5.3	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.07	0.25	0	0	0	6.5	0	4	0	0	0	5.3	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.41	-1.77	0	0	0	5.8	0	0	0	0	0	0	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.6	3.59	0	0	0	7	0	5.6	0	0	0	4.9	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.58	-1.1	0	0	0	7.6	4.8	0	0	0	0	5.5	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.09	-2.45	0	0	0	6.6	0	5.2	0	0	0	5.2	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.4	-3.37	0	0	0	4.7	0	0	0	0	4.7	4.7	4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.97	-1.64	0	0	0	7.7	0	0	0	0	0	5.3	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.2	-3.01	0	0	0	5.8	0	4.7	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.19	-0.72	0	0	0	6.7	0	6	0	0	0	4.7	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.31	-3	0	0	0	7.5	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.71	0.67	0	0	0	7.1	0	5.4	0	0	0	5.7	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.34	1.19	0	0	0	7.5	0	0	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.21	0.24	0	0	0	7	0	4.9	0	0	0	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.39	-0.14	0	0	0	8	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.35	-0.9	0	0	0	6.7	0	4.6	0	0	0	5.2	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.34	-0.24	0	0	0	7.1	4.1	5.2	0	0	0	5.2	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.51	0.6	0	0	0	7.7	4.9	4.3	0	0	0	5.3	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.47	-0.39	0	0	0	7.4	4.4	5.5	0	0	0	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.86	-3.46	0	0	0	0	0	0	0	0	0	5.2	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.47	-1.24	0	0	5.3	6.9	0	0	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.2	-1.38	0	0	4.9	6.9	0	6	0	0	0	6.7	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.09	-2.06	0	0	0	6.3	0	4.7	0	0	0	5.8	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.13	3.15	0	0	0	7.6	5.1	0	0	0	0	5.8	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.68	-1.14	0	0	0	7.4	0	5	0	0	0	5.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.08	-1.92	0	0	4.4	6.2	0	5.1	0	0	0	5.8	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.22	-3.22	0	0	0	6.3	0	0	0	0	0	5.9	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.25	-3.13	0	0	0	6.5	0	0	0	0	0	5.1	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.92	0.62	0	0	0	7.4	0	4.8	0	0	0	5.6	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.48	-3.79	0	0	0	6.7	0	0	0	0	0	5.4	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.72	-3.47	0	0	5.2	6.3	0	5.2	0	0	0	6.6	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.72	-3.04	0	0	0	6.4	0	0	0	0	0	0	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.29	2.31	0	0	0	7.5	0	4.6	0	0	0	5.7	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.3	0.71	0	0	0	7.9	0	0	0	0	0	5.6	4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.32	2.26	0	0	0	7.5	0	5.3	0	0	0	6	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.54	1.34	0	0	0	7.6	0	5.3	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.43	-2.36	0	0	0	5.8	0	5.1	0	0	0	0	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.21	-2.47	0	0	0	7.2	0	5.2	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.13	-0.69	0	0	0	7.8	0	0	0	0	0	5.1	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.94	-1.86	0	0	0	6.7	0	5.8	0	0	0	6.5	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.2	-2.55	0	0	0	7.5	0	0	0	0	0	5.2	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.78	-2.32	0	0	0	5.8	0	4.7	0	0	0	5.4	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.64	-1.04	0	0	0	6.5	0	0	0	0	0	6.5	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.4	0.41	0	0	0	7.1	0	6.4	0	0	0	5.7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.05	-3.79	0	0	0	0	0	6	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.69	1.07	0	0	0	7.8	0	5.2	0	0	0	7.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.51	1.03	0	0	0	7	0	0	0	0	0	6.2	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.9	-2.77	0	0	0	5.8	0	4.9	0	0	0	5.3	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.09	-1.54	0	0	0	6.8	0	5.6	0	0	4.9	5.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4	-2.17	0	0	0	5.7	0	0	0	0	0	4.8	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.96	2.53	0	0	0	7.7	0	0	0	0	0	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.35	-2.13	0	0	0	4.9	0	4.9	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.28	-1.86	0	0	0	6.7	0	5.4	0	0	5.4	6.5	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.43	3.53	0	0	0	8.2	0	5	0	0	0	6.4	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.01	0.31	0	0	0	7.3	0	0	0	0	0	5.5	4.4	0
