day	Anno	celltype	UMAP_1	UMAP_2	E2f4	Hba-a1	Hba-x	Hbb-bh1	Klf1	Klf3	Thra	Ybx3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.64	-1.53	2.5	5.9	6.1	7.1	3.2	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.28	1.91	3.7	4.5	5.9	7.5	3.5	0	2.6	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.09	1.52	3.5	5.9	6.1	8	3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.81	-0.54	2.9	6.4	7.1	7.9	2.3	0	2.3	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.32	1.94	3.2	5.8	6.7	7.6	3.2	0	2	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.38	0.04	0	5.6	6.2	7.3	3.2	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	2.77	0.33	2.1	0	0	2.8	2.1	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.14	-1.1	2.7	6.1	6.8	7.9	3.2	0	2.4	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.5	-1.13	3.6	5.8	6.8	8	2.5	1.8	0	2.5
E7.75	E775_Blood_prog	Blood_prog	3.52	-1.15	0	0	0	0	2.6	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-1.02	1.83	3.1	0	3.3	7	2.5	0	1.9	2.5
E7.75	E775_Blood_prog	Blood_prog	2.47	-0.97	3.2	2.2	0	6	0	0	2.2	3.7
E7.75	E775_Blood_prog	Blood_prog	6.27	-2.17	1.7	0	0	2.7	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-1	0.47	2.5	3.5	3.1	6.7	2.8	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.06	1.85	3	6.4	7.7	8	3	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-2.04	-0.46	2.4	5.3	5.4	7.4	3.9	0	0	3.9
E7.75	E775_Blood_prog	Blood_prog	-1.6	-0.17	2.4	3.6	5.2	7	2.8	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-0.1	-0.95	1.8	3.7	3.9	6	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	-0.82	-0.03	1.8	3.8	4.2	6.6	2.8	0	1.8	2.4
E7.75	E775_Blood_prog	Blood_prog	-0.86	1.79	2.8	3.6	2.4	6.8	2.4	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	3.65	0.2	3.4	0	0	4.3	0	0	0	4.6
E7.75	E775_Blood_prog	Blood_prog	1.53	-2.39	2.6	1.7	0	6.9	0	0	1.7	3.5
E7.75	E775_Blood_prog	Blood_prog	0.12	-1.43	2.7	3.4	2.4	6	2.4	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.43	-0.77	1.9	3.3	4.3	7.4	2.9	1.9	0	3.8
E7.75	E775_Blood_prog	Blood_prog	1.88	1.01	2.3	4.1	2.3	6.9	2.7	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.02	-0.87	3.5	5.6	5.8	7.7	3	2	2	3.3
E7.75	E775_Blood_prog	Blood_prog	1.75	-2.78	2.4	0	0	5.4	2.4	0	2.1	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.68	-0.06	2.6	5.9	7.1	8	2.6	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	5.2	3.58	2.6	0	0	1.7	1.7	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.53	0.36	0	6.6	7.4	8.1	3	0	2.6	3.4
E7.75	E775_Blood_prog	Blood_prog	6	1.53	3.3	0	0	0	0	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.66	-0.03	2.9	5.4	6.1	6.8	2.5	1.9	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-3.32	2.71	3.2	4.2	3.7	6.9	3.4	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.01	1.49	1.8	6.8	6.4	8.1	3.5	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-2.58	1.87	0	2.9	0	6.2	2.2	0	0	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.91	-1.84	1.7	6.2	7.5	8.1	3.4	1.7	1.7	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.29	-2.82	2.1	6.5	7.3	7.4	2.8	0	1.5	2.5
E7.75	E775_Blood_prog	Blood_prog	4.49	-0.47	3	0	0	2.7	1.8	0	1.8	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.82	-2.11	3.2	6.3	7	7.6	3.6	1.6	1.6	3.2
E7.75	E775_Blood_prog	Blood_prog	0.99	-0.05	0	2.7	2.3	3.2	1.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-0.28	1.6	0	2.5	4	5.3	1.9	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	6.07	-1.59	3	0	0	3	0	0	2	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.96	-1.33	2.3	4.8	5	7	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.18	0.21	2.5	5.6	6.4	7.3	3.1	1.9	0	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.15	1.92	2.6	5.4	6.3	7.4	3.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	1.83	1.4	2.4	0	0	3.4	3.3	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	0.46	-2.01	2	4	0	6.8	3.2	0	2	3.5
E7.75	E775_Blood_prog	Blood_prog	3.79	0.23	2.3	0	0	4.3	1.7	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	-2.57	2.52	2	3.3	4.3	7.2	2	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.82	1.99	2.9	6.2	7.2	7.9	4	0	1.9	3.2
E7.75	E775_Blood_prog	Blood_prog	-0.58	1.57	0	0	0	6.8	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.43	-2.21	3.7	5.8	6.5	7.5	3.3	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.77	2.33	3.2	6.5	6.9	7.9	0	0	1.9	1.9
E7.75	E775_Blood_prog	Blood_prog	-0.05	-1.9	0	0	2.3	6.1	2.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.49	1.29	2.9	5	6.7	7.4	2.9	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.12	-1.03	1.9	6.2	7.4	7.9	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-2.66	1.41	2.8	3.7	4.8	6.7	2.8	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	-1.84	-2.14	4.1	4.2	4.9	7.3	4.1	2.2	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.98	0.77	2.4	5.5	6.3	7.7	1.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	2.36	-0.26	2.9	0	0	5.4	3.1	0	1.9	3.8
E7.75	E775_Blood_prog	Blood_prog	4.91	-2.45	1.9	0	0	1.9	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.16	2.4	2.2	6.6	7.4	8.3	3.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.38	-2.1	3	5.5	6.3	7.9	2.3	0	1.7	3
E7.75	E775_Blood_prog	Blood_prog	4.2	0.05	0	0	0	4.2	1.8	0	0	0
E7.75	E775_Blood_prog	Blood_prog	2.4	-0.73	2.7	0	0	2.7	0	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	6.08	-1.15	2.7	0	0	0	0	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.62	-0.07	3.1	7	7.6	8.4	4.3	1.9	2.5	2.9
E7.75	E775_Blood_prog	Blood_prog	3.99	-0.03	2.8	0	0	0	0	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	2.03	-1.63	2	0	0	6.4	3	0	2	3.3
E7.75	E775_Blood_prog	Blood_prog	2.8	-0.5	2.2	0	0	2.2	0	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	1.77	-1.31	2.1	0	0	4.5	3.1	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.15	2	0	4.5	5.4	7.3	2.5	0	1.9	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.8	-0.45	2.5	5.5	6.2	7.1	2.5	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	0.71	-2.49	2.9	0	0	5.3	1.9	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.64	0.96	0	4.9	5.8	7.5	3.7	2.4	0	2.4
E7.75	E775_Blood_prog	Blood_prog	4.47	0.89	0	0	0	4.7	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.29	-0.43	3.2	6.6	7.4	7.9	3.6	0	1.8	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.47	1.61	3.1	5.6	4.9	6.6	3.1	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	6.27	1.24	3.5	0	0	3.5	2.5	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.27	0.62	0	6.4	7.2	7.9	2.6	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-1.92	0.66	2.5	3.5	2.9	7.2	2.9	0	1.9	3.8
E7.75	E775_Blood_prog	Blood_prog	4	0.79	1.9	0	0	1.9	2.5	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	4.86	1.06	2.4	0	0	0	2.4	1.8	0	3.4
E7.75	E775_Blood_prog	Blood_prog	5.31	1.08	2.7	0	0	3.1	2.1	0	2.1	3.4
E7.75	E775_Blood_prog	Blood_prog	1.88	-1.85	3.1	0	1.8	5.4	2.8	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.1	2.34	3.1	4.2	6.1	6.6	2.5	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	2.15	-2.51	3.1	0	0	4.4	2.7	0	1.7	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.69	1.22	3.2	4.7	5.4	7.2	3.8	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.96	-2.03	1.7	6.7	7.1	7.7	3	0	1.7	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.12	1.18	0	6	6.9	7.9	1.9	1.9	0	2.9
E7.75	E775_Blood_prog	Blood_prog	3.55	-0.42	0	0	0	2.9	2.9	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	5.1	-1.04	3.2	0	0	3.9	0	0	0	3
E7.75	E775_Blood_prog	Blood_prog	2.26	-2.04	3.4	0	1.6	1.6	1.6	0	1.6	1.6
E7.75	E775_Blood_prog	Blood_prog	1.79	-1	3	2.6	0	6.5	3	0	0	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.1	1.86	3.2	7.1	7.6	8	3.7	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	3.54	-2.63	0	0	0	4.8	3.3	0	0	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.08	1.83	2.8	7	7.6	8.1	3.7	0	0	3
E7.75	E775_Blood_prog	Blood_prog	3.23	-2.31	2.6	2	0	4.9	3.3	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-1.45	-0.91	2	3.8	4.7	4.2	4	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.06	0.63	2.8	5.5	6.7	7.9	2.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.03	-0.79	2.5	4.3	3.6	6.5	2.5	0	1.9	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.28	-0.66	3.3	5.1	5.7	7.9	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.11	-1.24	0	4.3	4.2	6.4	3.9	0	2.4	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.96	2.22	3.4	6.4	7.2	8.3	2.7	2.1	0	3.6
E7.75	E775_Blood_prog	Blood_prog	1.05	-2.52	1.6	2.9	0	5.3	3.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.56	1.92	1.9	6.3	6.4	7.8	2.5	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.21	0.64	3.4	5.8	6.2	7	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-0.2	-1.02	2	4.5	2	2.6	3.9	0	2	2.6
E7.75	E775_Blood_prog	Blood_prog	0.39	0.02	2.7	0	1.7	4.9	3.2	0	0	3
E7.75	E775_Blood_prog	Blood_prog	-1.41	2.01	3.3	4.5	4.2	6.2	2	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	1.75	-0.97	2	2.6	4.1	6.6	2.6	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	5.2	-3.14	2.8	0	0	4	0	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	2.55	-1.45	0	0	0	0	2.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	-3.13	0.33	0	3.7	4.7	6.7	2.1	0	2.1	2.8
E7.75	E775_Blood_prog	Blood_prog	-0.64	-1.52	2	4.4	0	6.2	3	0	0	3
E7.75	E775_Blood_prog	Blood_prog	3.91	0.55	2.5	0	0	5.1	2.5	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.34	2.3	3	7	7.2	7.8	2.6	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.45	0.54	1.9	5.7	6.5	7.6	3.5	0	1.9	2.9
E7.75	E775_Blood_prog	Blood_prog	3.52	-3.04	2.9	0	0	5.2	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	5.43	0.73	2	0	0	3.7	2	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.26	-0.08	1.6	5.7	5.4	6.2	2.6	0	1.6	2.6
E7.75	E775_Blood_prog	Blood_prog	3.89	-0.46	2.1	0	0	5	2.1	0	2.1	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6	2	3.5	7.1	7.7	8.2	3.5	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	-0.88	1.51	2.1	2.1	3.8	5.7	0	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.14	-2.17	2.7	5.3	5.3	7.5	2.3	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	6.27	-2.36	3	0	0	2.2	0	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.28	-0.53	2.3	5.8	6.8	7.7	2.7	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-0.99	0.92	0	3.8	4.1	6.7	3.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	1.16	-2.21	2.4	2.4	2.4	5.1	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	2.52	0.29	1.8	0	1.8	1.8	1.8	0	2.4	2.8
E7.75	E775_Blood_prog	Blood_prog	0.82	0.97	2.9	1.9	2.9	6.1	2.5	1.9	0	3.2
E7.75	E775_Blood_prog	Blood_prog	-1.57	-2.83	2.9	4.2	0	6.3	2.6	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.42	-0.27	2.6	2.6	0	4.7	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	1.17	3.42	2	4.5	0	5.9	2.6	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.44	2.26	2.6	4.7	5.8	7.3	3.2	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	4.97	-1.94	2.8	0	0	3.6	0	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.09	2.75	0	6.5	4.2	2.4	2.4	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5	1.93	2.9	6.2	5.4	7.3	2.9	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.04	-2.26	2.6	4.8	6.5	7.3	3	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	-3.31	-2	1.6	5.7	6.2	7.5	2.2	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	0.17	0.89	3	3.5	1.8	6.1	2.4	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.88	-0.86	0	4.6	5.3	7	3.5	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	1.51	-1.48	2.4	0	0	5.6	3.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.15	-0.75	3.2	5.7	5.5	7.1	2.2	0	2.2	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.42	0.7	2	7	7.9	7.8	2	0	2	2
E7.75	E775_Blood_prog	Blood_prog	1.02	-1.38	1.9	1.9	1.9	6.7	3.3	0	1.9	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.86	0.17	0	6	7.1	8.1	2.4	0	2.4	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.68	-0.29	2.6	6.2	7.3	8.2	3.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.34	-2.26	1.8	4.4	2.7	7.2	2.7	1.8	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.9	2.25	2.8	5.5	6.8	8	2.1	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.42	2.46	2.6	5.8	6.3	7.5	3.3	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	3.13	-2.6	0	0	0	3.6	2.5	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.29	-0.05	2.8	5.3	5.5	7.5	2.8	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	2.34	-3.06	2.2	3.5	2.2	5.3	3.2	0	2.2	3.5
E7.75	E775_Blood_prog	Blood_prog	-0.81	-1.32	2.6	4.2	4.4	6.4	3.5	2	2	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.73	2.97	2.5	5.4	5.9	7.3	3.2	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.24	1	0	4.2	5.3	7.7	2.6	2	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-1.52	1.85	3.3	2	3.7	5.8	2.6	0	2.6	2.6
E7.75	E775_Blood_prog	Blood_prog	2.75	-1.98	2.4	0	0	3.9	3.1	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	6.34	-1.52	1.9	0	0	5.1	0	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-0.73	0.74	2.9	4.4	4	6.6	2.5	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	6.55	-1.51	2.9	1.7	0	2.2	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.24	0.59	1.9	1.9	0	6.9	3.6	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.02	-0.82	2.4	0	0	6.3	3.1	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.6	0.47	3.1	6.1	5.8	7.1	3.8	0	2.1	2.7
E7.75	E775_Blood_prog	Blood_prog	7.07	0.68	0	0	0	0	0	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	4.31	-2.51	3.7	0	0	5.2	3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.6	2.33	0	5.5	6	7.8	2.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.05	-0.03	1.8	5.6	5.5	7.2	3.4	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	1.13	-1.73	2.7	4.4	3.4	5.4	2.7	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.5	0.99	2.5	5.7	6.6	7.8	3.8	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.12	-1.22	2.4	6.5	6.9	7.9	3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.87	0.43	2.4	6	7.1	8	2.8	1.8	2.8	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.46	2.3	0	4.3	4.7	7.4	3.2	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.18	-0.68	3	4.2	4.6	6.6	4.1	0	1.7	3
E7.75	E775_Blood_prog	Blood_prog	6.17	0.6	0	0	0	3.1	0	0	0	1.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.38	-0.03	1.9	4.4	5.7	8	2.9	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	3.45	-0.47	2.5	1.9	0	2.5	2.5	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.28	2.29	2.3	6.2	6.7	7.2	3	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.92	2.44	2.7	5.5	6.8	8	2.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	5.16	-0.52	2	0	1.4	2.6	0	1.4	0	3
E7.75	E775_Blood_prog	Blood_prog	-0.38	-2.13	2.5	2.9	2.5	6.8	4	0	1.9	3.2
E7.75	E775_Blood_prog	Blood_prog	3.41	0.48	0	0	2.8	4.7	2.4	0	1.8	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.07	2.92	3.7	4.9	4.9	7.6	2.1	0	0	0
E7.75	E775_Blood_prog	Blood_prog	2.96	0.36	1.9	0	0	2.9	2.9	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	6.58	2.4	0	0	0	0	0	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	0.68	-1.23	3.7	0	0	5.1	1.9	0	1.9	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.88	2.28	3.1	5.5	4.2	4.8	2.4	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	2.69	0	2.6	3	0	2.6	2	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.06	-0.6	3.1	5.6	6.5	7.1	3.1	1.8	1.8	2.8
E7.75	E775_Blood_prog	Blood_prog	4.09	-1.15	2.9	0	1.9	5.4	1.9	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.19	-0.21	2.8	6.2	7.1	7.9	3.1	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	1.28	-2.71	1.8	1.8	2.5	6.4	2.8	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	6.23	-2.9	2.8	0	2.2	0	0	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	-1.32	-1.41	3	3.2	2.7	7.1	1.8	0	2.4	3
E7.75	E775_Blood_prog	Blood_prog	3.83	1.41	3.4	0	0	5	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.12	-1.19	2.6	5	5.1	7.7	3.1	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	5.7	-2.24	2.6	0	0	0	0	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.79	1.56	0	6.7	7.2	8.1	0	2.9	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.72	0.23	3	6.4	7.3	8	3.8	1.8	0	3.2
E7.75	E775_Blood_prog	Blood_prog	4.51	1.14	1.8	0	0	3.7	0	0	1.8	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.02	0.95	2.5	5.5	5.9	7.4	3.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.11	-0.14	0	5.5	4.8	7	3.1	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.56	0.65	3.1	5.6	4.9	7.7	3.1	0	1.7	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.58	3.08	3.3	4.7	6.2	6.9	2.3	0	1.7	2.9
E7.75	E775_Blood_prog	Blood_prog	-2.03	-2.95	2.9	4.7	0	6.4	1.9	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.27	-0.22	3	6	6.3	7.6	3	0	2.2	1.6
E7.75	E775_Blood_prog	Blood_prog	-1.04	-0.97	2.5	4	4.4	6.8	4.5	0	0	4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.43	0.14	3	6.7	7.4	8.2	3	0	1.7	3.9
E7.75	E775_Blood_prog	Blood_prog	3.43	0.43	1.8	0	0	0	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.15	1.66	3.5	7.2	7.6	8.4	3.2	0	2.2	2.8
E7.75	E775_Blood_prog	Blood_prog	-2.48	-0.3	1.7	4.1	5	6.8	0	1.7	0	3
E7.75	E775_Blood_prog	Blood_prog	3.95	-2.93	3	0	0	6.2	0	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	2.51	-1.82	2.2	2.8	2.8	5.7	3.5	0	2.2	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.48	-2.01	2.3	5.9	6.9	7.3	3	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.45	0.15	2.7	0	2.1	4.7	2.1	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	1.59	1.14	0	0	0	4.2	2.5	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.29	0.68	3.1	7	6.9	8.1	2.8	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-0.35	-0.57	0	3.7	4.8	7.4	2.8	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.82	1.19	0	4.6	6.2	7.4	2.4	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	1.95	-2.8	2.6	0	0	6.7	1.9	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.72	-0.65	2.4	6.3	6.7	7.9	3.8	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	4.62	0.36	2.8	0	0	0	0	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.89	-1.09	3	5.4	6	6.9	3.2	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.08	-2.74	1.7	0	0	6.2	2.6	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.78	-1.16	2.3	6.5	7.2	8	3	1.7	3	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.22	1.53	2.8	5	3.2	5.9	3.2	0	2.2	2.8
E7.75	E775_Blood_prog	Blood_prog	1.1	-2.29	2.6	0	0	4.8	2.6	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.97	-0.17	2.8	6.2	6.9	7.8	3.5	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.04	-1.11	2.5	6.1	7.3	7.9	2.9	1.9	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.4	0.31	2.5	6	6.5	8	2.5	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.91	2.52	3.4	6.2	7	7.6	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-3.11	2.18	3	4.5	3.5	6.5	2.7	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.71	2.47	2.6	5.7	6.9	7.6	2.6	0	2.6	3.3
