day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxb9	up:Nkx1-2	up:Sox2	up:Nr6a1	up:Foxb1	up:Lyar	down:T	down:Tbx6	down:Mixl1	down:Snai1	down:Hes7	down:Hand1	down:Klf5	down:Mesp1	down:Msx2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.14	-0.78	3.1	3.1	3.4	3.6	3.4	0	3.1	2.1	3.4	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.09	-4.7	3.6	2	4.2	3.2	3.5	2	0	2.6	4.4	0	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.91	-1.43	2.8	0	2.8	4.1	3.8	0	0	0	4.7	0	0	0	0	0	0	0	0	2.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.5	-1.13	3.2	3.7	2.2	0	3.5	2.8	3.5	2.8	3.9	0	0	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.43	-1.09	4.1	2.3	3.3	2.3	3.6	2.3	2.3	2.9	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.45	-0.58	3.4	0	3	3	3.4	3	2.3	3.6	4.2	2.3	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.53	-4.28	3.5	2.7	3.2	3.5	3	2.7	3.4	2.7	4.3	1.7	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.35	-1.87	3.1	2.1	3.1	3.1	3.1	2.1	2.7	2.1	3.4	2.1	0	0	0	2.1	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.2	2.23	4.5	2.5	0	2.5	0	0	3.2	0	4.4	3.9	0	0	0	3.2	0	0	3.6	3.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.21	-2.32	3.7	0	2.6	3.2	3.4	1.9	2.9	1.9	4.1	0	0	0	0	0	0	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.23	-0.74	3.3	3.3	3.6	4.2	2.3	2.3	2.3	0	4.2	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.51	2.14	4.1	0	0	2.8	3.6	2.4	1.8	0	4.3	4.2	0	1.8	2.4	3	1.8	3	0	3.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.62	-3.96	4.1	3.3	3.5	1.8	3.5	2.5	3.6	1.8	4.2	0	0	0	0	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.68	-4.57	3	0	3.6	3.2	3	0	2	2	4.8	0	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.94	-0.37	3.2	1.9	0	3.4	3.7	2.5	2.5	3.2	4	4	2.5	0	0	4.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.65	-1.24	3.2	2	3.6	3.2	3.4	0	3.4	3.2	3.6	0	0	0	0	2.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.16	1.93	4.6	0	3	3	4.3	0	3	0	4.6	4.1	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.2	-1.72	4.4	3.3	3	3	2.3	0	2.3	2.3	4.6	3	0	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.26	1.77	3.6	3.6	2.8	2.8	2.8	0	2.1	2.8	4.4	4.5	0	2.1	2.1	2.8	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.31	-0.47	2.3	0	2.9	3.3	3.6	0	2.3	0	4.1	2.3	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.42	1.8	3.9	3.4	0	3.1	0	2.1	2.7	0	4.8	2.1	0	0	0	4	0	2.7	0	2.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.95	0.43	3.8	3.2	2.6	3.2	3.2	2	3	2	4.1	3.8	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.95	-3.41	4.8	2.9	4.2	3.5	0	3.5	0	0	4.2	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.17	1.76	3.4	2.1	0	3.2	3.2	0	2.8	2.1	4.2	2.1	0	0	0	2.1	0	2.1	0	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.23	3.73	4.2	0	0	0	0	0	0	0	4.2	4.4	2.7	0	0	0	0	2.7	2.7	2.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.23	-1.82	3.8	2.1	3.6	2.7	3.1	2.1	2.7	3.1	4.7	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.78	-2.15	4.3	4.1	3.9	3.5	3.3	2.2	2.2	2.9	3.8	2.2	0	0	0	0	0	2.2	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.71	2.08	4.1	3.3	0	0	2.6	0	3.9	0	4.1	3.9	2.6	0	0	3.6	0	0	3.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.24	1.12	3.8	2.8	0	0	3.4	0	4.1	2.8	4.1	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.58	-1.48	3.4	3.6	1.9	3.6	4.1	0	1.9	1.9	4.1	2.5	0	0	0	1.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.4	-3.14	3	3.5	3.5	3.5	3	2	2.7	2.7	4.7	0	0	0	0	3	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.66	-0.46	3.5	0	3.9	3.3	3.3	2.9	2.9	2.2	3.9	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.1	0.5	3.1	0	3.1	2.1	3.4	0	2.1	2.1	4.2	3.1	2.1	0	0	3.9	0	0	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.09	2.38	4.1	2.7	2.1	0	3.1	0	3.4	0	4.4	3.8	0	0	2.1	3.6	0	0	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.42	-0.98	3.7	2.2	2.8	3.2	3.7	2.8	2.8	2.2	4.9	2.2	0	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.63	-4.81	3.7	0	3.6	3.3	3.3	2.7	2.7	1.5	3.7	0	0	0	0	0	0	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.02	-0.36	4.4	2.6	0	3.5	0	0	3	3.5	4.3	4.3	2	0	2	3.5	0	0	3.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.7	-3.08	3.5	3.5	3.5	3	2	2	3.3	2.6	4.3	2.6	2	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.48	0.26	4.5	2.7	0	2	3.5	0	3	0	4.1	3.5	0	2	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.02	2.44	3	0	3.6	0	3.6	0	3	0	4.5	4.5	0	0	0	4.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.29	-2.53	2.4	0	4.2	0	2.4	2.4	2.4	0	4.2	0	0	0	0	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.28	1.7	3.9	0	0	3.1	3.9	0	0	2.4	4.5	0	0	0	2.4	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.36	-2.76	4.2	3.2	3.8	3.2	2.5	0	0	2.5	4.2	4	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.24	-2.72	3.5	3.3	2	3.3	4.2	2	3.9	3.1	3.9	2	0	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.62	-4.43	3.3	3	3.7	3.8	0	0	3.3	2.6	4.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.77	-3	3.7	3.7	3.5	2.7	3.6	0	2.7	2.7	4.1	2.3	1.7	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.74	-1.2	3.9	3.7	2	2.7	3.7	0	3.3	0	4.1	4	0	0	0	3.3	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.2	1.83	3.3	2	2.7	3.5	3	0	2	2	4.3	2.7	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.21	-0.19	4.3	2.7	2	3	3.3	3	3.3	2.7	3.9	3.3	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.1	-4.01	3.9	2.7	3.1	3.6	3.6	0	3.4	0	4.1	2.1	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.04	1.81	3.3	2.3	0	2.9	3.3	2.9	3.3	0	4.2	3.8	0	0	0	2.9	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.52	5.34	4.5	0	2.9	3.1	2.5	0	3.4	0	3.9	3.9	0	2.9	0	2.5	2.5	0	1.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.1	-2.88	3.2	1.8	3.6	3	3.2	1.8	1.8	1.8	4.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.83	2.3	2.3	2	2	1.4	3	0	1.4	2.3	4.4	3.8	2.6	0	0	3.3	0	2	1.4	1.4
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.87	3.64	4	2.1	0	2.1	0	0	2.1	2.7	2.1	4	2.1	3.1	0	3.6	2.1	0	3.6	3.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.2	1.3	3.3	3	2.6	3.3	3	0	3.3	0	4.1	3.3	0	0	0	0	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.28	-1.81	2.6	3.2	2.9	3.6	4	2.2	2.2	2.6	4.2	2.2	0	0	0	2.6	0	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.87	0.3	2.2	0	2.5	2.5	2.2	2.5	2.5	0	4.3	1.6	0	0	1.6	1.6	0	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.35	-2.52	0	3.3	2.6	4.2	3	2	2.6	0	3.8	2	0	0	0	2.6	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.85	5.11	3.4	0	0	2.5	0	0	3.2	1.9	4.4	3.7	1.9	1.9	1.9	0	0	0	3.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.12	2.28	4.3	1.8	0	3.6	3.1	0	3.1	1.8	3.8	3.3	1.8	1.8	0	0	0	1.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.72	-1.6	2.5	2.7	3.1	2.5	3.1	2.1	2.1	0	4.4	2.1	1.5	0	1.5	2.9	0	0	1.5	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.52	3.78	3.2	0	0	2.9	0	0	0	0	3.2	3.8	0	0	0	3.2	0	2.9	2.9	2.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.98	1.82	1.9	0	1.9	1.9	4	1.9	1.9	0	4.2	1.9	0	0	0	3.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.52	-4.58	2.4	2.4	2.8	2.4	2.8	0	2.4	1.8	4.3	0	0	0	0	1.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.88	2.01	2	0	0	2	2	0	2.9	2.4	4.3	4.6	2.6	0	2.4	3.8	0	0	1.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.61	-3.62	3.6	2.5	2.9	3.6	3.6	2.5	3.2	2.9	4.1	0	0	0	0	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.48	-3.11	2.7	0	3.6	3.3	3.6	2.7	3.3	2.7	3.7	0	2.1	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.13	-1.68	3.6	4.2	0	3.2	0	0	0	3.2	4.5	3.6	0	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.34	0.76	3.5	3.6	3.5	3.5	2.7	0	2.7	1.7	4.6	3.2	1.7	0	0	3.5	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.08	0.45	0	2.3	3	3	3.4	0	2.3	0	3.9	0	0	0	2.3	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.96	-2.4	3	2.4	3	0	3.4	0	3.7	0	4.2	0	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.17	-0.37	4.1	2	3.2	3.6	3	2.6	3.2	2	4.6	3.6	2	0	0	4.2	0	0	2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.79	2.23	2.3	0	0	0	3.7	0	2.7	0	4	4.2	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.33	0.13	1.8	1.8	2.8	0	3.3	0	2.8	0	4.2	4.1	2.4	0	0	1.8	0	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.38	-3.49	3.5	2.9	3.9	2.9	3.3	0	2.5	0	4	1.5	2.1	0	1.5	2.9	0	1.5	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.75	-2.19	3.9	3.1	3.4	2.7	3.8	0	0	0	4.3	2.1	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.91	0.19	2.7	0	2.7	2.7	3.5	0	3	0	4.3	2.7	0	0	0	2.3	0	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.2	-2.73	2.6	3	2.2	3.2	3.6	0	2.6	2.8	4.7	1.6	0	0	0	3.2	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.73	4.16	2.7	1.8	0	1.8	2.7	0	1.8	2.4	4.3	3.4	3	1.8	3	3.5	0	3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.38	-3.75	3.5	0	2.7	3.4	3.3	1.5	2.9	0	4.7	3	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.32	-0.85	2.4	1.5	0	2.4	3.7	0	1.5	0	4.3	2	0	0	0	0	0	1.5	0	1.5
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.96	-2.28	2.7	2.1	3.4	2.1	2.7	0	2.7	2.7	4.6	2.7	0	0	0	3.1	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.63	-1.06	3.6	0	1.9	3.4	2.9	0	3.9	2.9	2.5	0	0	0	0	1.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.12	-0.83	3.8	1.8	2.4	3.6	3.1	1.8	3.6	1.8	4.9	1.8	0	0	0	4.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.97	-1.09	4.2	1.7	0	1.7	3.4	1.7	1.7	1.7	4.2	4	1.7	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.07	2.23	1.8	1.8	0	2.4	3.6	1.8	1.8	1.8	4.7	1.8	0	0	1.8	2.4	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.79	0.81	4.2	1.7	3.9	2.7	1.7	2.7	2.3	2.3	4.7	3.2	0	0	0	2.7	0	2.3	0	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.56	1.84	2.5	2.5	3.1	0	3.8	0	3.1	0	4.2	0	0	0	0	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.22	-1.55	3.6	2.2	1.6	3.4	3	0	2.8	2.2	4.3	2.8	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.63	-3.83	2.2	0	2.6	3.2	2.2	1.6	3	1.6	4.8	1.6	0	0	2.2	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.86	2.34	2.1	0	0	0	3.4	0	1.5	0	4.4	4.1	0	0	0	3.4	0	0	1.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.17	0.6	3.9	2.3	2.3	2.7	3.6	0	3	2.3	4.4	3.3	0	0	0	1.7	0	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.12	-0.26	3.4	3.3	2.9	1.7	2.2	0	2.2	0	4.7	1.7	0	0	0	3.6	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.55	-2.1	1.8	3.1	3.9	3.3	2.8	0	3.3	1.8	4.9	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.01	4.64	3	0	2.7	1.7	1.7	0	3	0	3.9	3.4	2.3	2.3	3.5	2.3	0	1.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.5	0.59	3.6	3.4	3	1.8	2.4	0	3.2	3	4.4	0	0	0	0	0	1.8	0	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.68	3.46	3.7	1.8	1.8	3	3.2	0	3.6	1.8	4.3	3.8	2.4	0	1.8	3.4	0	1.8	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.91	1.9	3.9	3.2	0	2.3	2.3	0	2.7	1.7	4.6	3.3	0	0	0	2.3	0	2.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.1	2.46	4	2	3	3.3	3.3	0	2	3.9	3.5	4	3.3	2	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.97	2.63	2.1	1.5	1.5	1.5	3.8	0	0	1.5	4	3.5	1.5	0	1.5	3.5	0	0	1.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.55	0.7	3.5	1.9	2.9	2.5	3.1	2.5	3.5	0	4.1	3.1	1.9	0	0	3.8	0	2.5	2.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.03	-2.17	4.1	4.1	2.8	1.8	2.4	0	3.1	2.8	3.6	3.5	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.54	-4.69	0	2.8	3.4	3	1.6	2.8	3	2.2	4.5	1.6	0	0	0	1.6	0	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.51	-0.43	4.1	0	0	3.7	2.8	1.6	2.5	2.2	4.1	3.7	3.2	0	0	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.34	1.9	1.7	0	3.5	2.3	4.3	0	1.7	1.7	4.1	1.7	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.94	-0.31	3.7	0	3.4	3.1	2.6	1.6	2.6	1.6	4.1	3.8	2.2	0	0	3.9	0	0	1.6	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.85	5.22	2.9	1.9	0	1.9	0	0	0	2.5	4	3.2	3.4	0	2.9	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.53	-1.78	4	2.6	2.8	2.8	3.4	0	2.6	3	4.2	2.6	2	0	0	3.2	0	0	2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.94	1.78	2.8	2.2	2.8	2.8	3.2	0	2.8	2.2	4.1	2.8	0	0	0	0	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.94	-3.36	4.4	2.8	3.2	3.5	3.7	0	2.6	2.6	4.4	2.6	0	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.17	0.56	4	2.1	3.6	3.9	2.7	2.1	2.7	0	4	3.4	0	2.1	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.52	2.25	4.1	0	0	3.7	0	0	3	0	4.6	4.8	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.32	-1.49	2.9	2.1	1.5	3.5	3.3	0	3.1	2.1	4.4	3.1	2.1	0	0	2.9	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.99	4.51	3.8	0	0	0	2.5	0	1.9	0	3.6	3.7	0	0	0	2.5	0	0	2.9	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.36	-4.08	2.3	1.7	3.5	3.2	2.9	0	1.7	2.3	4.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.14	-1.31	3.6	3.1	1.7	3.8	4.3	0	2.7	2.7	4.3	2.9	0	0	0	2.7	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.04	-3.29	2.7	2.1	3.9	3.4	3.4	2.7	2.1	0	4.4	0	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.37	-0.63	3.3	0	2	1.4	3.3	1.4	3.3	2	4.2	3.4	0	0	0	2	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.99	-4.16	3.2	0	0	0	2.8	2.2	0	0	4.7	2.2	0	0	0	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.66	2.5	2.8	0	0	2.5	3.1	1.9	2.5	1.9	4.6	3.7	1.9	0	0	3.1	0	1.9	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.36	2.22	4.1	3.4	1.9	2.9	2.5	0	3.2	0	4.4	3.7	1.9	2.9	0	2.9	0	1.9	2.9	3.4
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.41	-2.11	2.8	2.8	2.5	3	3	0	3.3	1.6	3.9	2.8	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.97	-4.02	4	3.5	2.7	3.6	3.9	1.9	3.5	3.2	4.2	2.9	0	0	1.4	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.04	2.04	4	2.8	2.8	3.7	2.8	0	0	2.8	2.8	2.8	0	0	0	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.73	-0.87	4	1.7	3.6	2.6	3.6	0	2.6	0	4.5	2.6	0	0	0	2.3	1.7	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.1	-2.54	4.4	3	2.5	2.8	3.3	0	3.2	2.1	4.4	3.4	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.43	1.43	2.7	3	1.7	2.3	3.9	0	2.3	0	4.5	3	0	0	1.7	2.3	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.45	4.27	2.6	0	0	2.9	2.9	0	2.6	2.6	3.9	3.6	3.6	0	1.9	4.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.82	-3.27	2.7	0	3.6	3	2.3	0	2.7	1.7	4.5	0	0	0	0	1.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.8	2.5	2.2	2.2	0	2.6	3.8	1.6	2.8	0	3.7	1.6	0	0	0	2.2	1.6	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.54	-2.67	3.8	2.9	2.9	3.4	3.7	0	2.6	0	4.2	2.2	0	0	0	2.6	0	1.6	1.6	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.79	-0.06	2.8	1.8	3.3	2.8	3.6	0	1.8	2.5	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.51	-3.83	3.1	2.6	2	3.1	3.9	2.4	2.8	0	4.4	2	0	0	0	1.4	1.4	0	0	1.4
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.57	2.49	3.5	2.3	1.7	2.7	3.4	2.3	3.4	2.7	4.3	4	3.4	1.7	0	4	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.35	1.66	2.6	1.4	1.4	1.4	0	0	2	0	4.3	3.4	0	0	0	2.6	1.4	0	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.25	3.91	3.4	0	1.8	0	0	0	2.4	1.8	4.4	4.3	0	0	0	2.7	0	1.8	1.8	1.8
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.66	1.12	3.9	2.9	1.7	2.9	2.3	2.3	2.7	0	3.9	2.9	0	0	0	1.7	0	1.7	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.19	-4.55	2.7	0	3.4	3.5	3	2.7	3.4	2.7	4.3	1.8	0	0	0	1.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.78	-1.62	3.8	2	2	2.6	3	2.6	3	2	4.4	2	0	0	0	3	0	0	0	0
