day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Arid3b	Foxc2	Gata5	Irx1	Irx5	Mef2c	Myl4	Myl7	Nkx2-5	Pax3	Tbx1	Tcf15	Tnnt2	Tsc22d1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.7	4.42	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.14	1.47	2.7	2.1	2.1	0	2.7	3.1	0	0	3.8	2.7	0	0	0	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.3	-2.86	0	0	0	0	0	0	3.1	2.8	4.5	2.8	0	0	0	2.1	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.14	3.63	3.9	2	0	0	0	2.6	0	0	2.6	0	0	0	2	0	2.6
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.38	-0.57	0	0	0	2.3	2.3	0	3.6	5.9	7.2	4.7	0	0	0	5.9	4.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.28	-0.65	1.8	0	0	0	1.8	3.2	1.8	0	2.7	2.4	0	1.8	1.8	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.48	-3.67	2.3	1.7	1.7	0	0	2.3	0	0	1.7	0	0	0	3.5	1.7	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.59	5.73	3.1	1.9	2.9	0	0	3.4	0	0	1.9	0	1.9	0	0	0	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.83	-1.78	1.8	1.8	0	0	1.8	2.8	2.8	0	1.8	2.4	0	0	0	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.06	5.45	0	0	2.9	0	0	2.9	0	0	0	0	0	0	0	0	1.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.31	-1.68	0	3.5	0	2.5	0	0	3.8	4.5	6.1	3.1	0	0	0	3.5	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.34	2.62	2.4	0	1.8	0	1.8	1.8	0	0	4	0	1.8	0	1.8	0	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.33	1.55	0	1.6	0	1.6	0	1.6	2.8	4	5.6	3.6	0	0	0	4.2	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.19	4.78	3	0	3	0	0	0	0	0	2.6	0	0	0	0	0	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.75	-0.69	2	0	2	0	0	2	0	0	3.9	0	0	0	2	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.67	1.4	3.1	0	0	0	0	3.4	0	0	2.1	0	0	0	2.7	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.07	3.98	4.5	2.1	3.8	0	2.7	3.1	0	0	3.1	0	0	0	2.7	0	2.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.18	-1.9	0	2.9	0	2.3	0	0	4	5.1	6.1	3.3	0	0	0	4.5	4.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.68	-2.88	0	0	3.7	0	0	0	0	0	0	0	0	0	4.4	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.19	-0.27	0	0	2.1	0	2.1	0	0	0	0	0	0	3.8	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.82	-1.19	0	1.9	2.8	0	2.5	2.5	2.5	1.9	2.5	1.9	0	3.1	2.5	0	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.59	3.75	0	2.1	2.1	0	0	0	0	0	3.4	0	0	0	0	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.62	2.91	3.7	0	0	0	0	3	0	0	2.4	0	0	0	0	0	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.3	-2.88	2.6	2.6	1.9	1.9	0	0	2.9	0	4	2.9	0	2.9	0	2.6	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.49	5.21	4.3	0	3.4	0	1.9	1.9	0	0	0	0	0	2.5	3.4	0	1.9
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-3.9	0.39	0	2.4	2.8	2.8	0	0	3.4	4.6	5.8	2.4	0	0	3.7	4.2	3.4
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.09	-1.98	2.6	2.6	0	0	0	0	3.2	4.7	5.7	3.2	0	0	0	4.5	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.94	-1.95	0	0	3.6	0	0	0	0	0	2	0	0	0	4.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.37	-0.25	0	2	2.6	0	2	0	2	0	0	0	2	3.3	4.6	0	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.52	-2.56	0	0	2.1	0	0	0	0	0	0	0	2.1	0	5	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.35	1.64	1.7	1.7	0	0	0	1.7	0	0	2.6	0	0	0	0	0	1.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.38	5.69	3	1.4	2.3	0	1.4	0	2	0	2	3	0	0	0	0	2.6
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.49	0.54	0	3.4	0	1.6	1.6	0	3.6	4.9	6.5	3.6	0	0	0	5.2	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.41	1.38	3.3	2.2	0	1.6	1.6	2.2	1.6	0	2.2	0	0	1.6	0	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.28	1.63	0	0	0	0	1.5	2.1	1.5	4.5	6.4	3.5	0	0	0	4.9	3.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.09	5.07	2.9	2.5	2.9	0	0	1.9	0	0	2.9	2.9	0	0	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.36	4.38	3.3	1.6	2.2	0	2.2	1.6	0	0	2.5	0	1.6	0	3.3	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.67	5.95	2.3	2	2.8	0	2.3	2.6	3	0	3.6	1.4	0	0	0	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.14	0.2	1.5	1.5	0	2	0	0	3.7	4	5	2.9	0	0	0	3.8	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.59	-1.1	0	0	0	0	0	2.7	2.7	0	3.8	4.1	0	2.1	0	0	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.23	-1.04	0	2	2	3	0	3	3.5	0	0	2	0	3	0	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.47	-2.48	2.6	0	2	2	0	2.6	2.6	0	2.6	2.6	0	2.6	0	0	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.93	-0.14	0	2	2.7	0	2	2.7	0	0	0	0	0	3	4.4	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	4.72	0.05	2.1	2.1	2.8	0	2.1	2.5	0	0	2.5	0	0	0	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.14	-2.25	2.6	0	3.3	0	0	0	0	0	0	0	0	0	2.6	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.14	-1.15	0	0	2.6	0	1.6	1.6	2.2	0	0	0	0	1.6	1.6	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.71	-0.8	0	0	0	2	0	2.6	3.8	2	4.2	3.2	0	3	0	0	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.93	0.08	0	3.1	3.7	0	2.1	3.1	0	0	2.7	0	0	3.6	4.8	0	2.1
