day	Anno	celltype	UMAP_1	UMAP_2	down:Klf6	down:Pitx2	down:Creb3l1	down:Tsc22d1	down:Peg3	down:Snai2	down:Prdm6	down:Tcf4	down:Tead1	down:Zfp711	down:Gata6	down:Hmg20b	down:Zfhx3	down:Purb	down:Tbx20	down:Epas1	down:Pbx1	down:Creb3	down:Myrf	down:Foxp1	down:Mbnl2	down:L3mbtl3	down:Tead4	down:Hlx	down:Dpf3	down:Tcf7l1	down:Gata5	down:Ets1	down:Zeb1	down:Cxxc4	down:Creb3l2	down:Zfp9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.49	-4.06	1.9	0	0	0	2.5	0	2.5	0	1.9	0	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.62	0.39	2.9	2.9	0	2.9	3.6	0	0	0	0	0	0	2.9	0	2.9	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.1	3.72	2.1	0	0	2.1	2.1	0	2.1	0	2.1	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.3	-0.46	3	0	0	3.3	2.2	0	0	1.6	0	0	2.5	1.6	0	2.2	0	0	1.6	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.07	-1.52	3.2	2.2	0	2.8	2.8	0	0	0	0	0	2.2	0	0	0	0	0	2.8	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.69	-1.5	2.2	0	0	2.8	2.2	0	2.2	0	0	0	0	2.2	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.43	2.87	0	1.9	1.9	1.9	2.9	0	1.9	0	0	0	0	0	0	0	0	0	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.95	-1.1	3	0	0	0	3.7	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.75	-0.77	2.4	0	0	2.4	3.7	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.53	3.65	3	0	0	3.4	3	0	2.3	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	0	2.3	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.44	-2.53	2.3	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.48	1.5	1.5	0	0	1.5	3	0	0	1.5	0	0	1.5	0	0	2.7	0	0	0	0	0	0	0	1.5	0	0	0	0	0	2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.04	-1.45	2.3	0	0	3.3	1.7	0	1.7	1.7	0	0	0	1.7	0	0	0	0	1.7	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.5	-4.43	0	0	0	3.4	2.9	0	2.5	1.9	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.61	3.59	2.7	0	2.1	2.1	3.4	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.82	-1.01	2	0	2	0	3	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.01	-0.58	0	0	0	2.2	3.2	0	3.2	0	2.2	0	2.2	2.8	2.2	0	0	0	2.2	2.2	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.13	-1.68	2.1	0	0	2.7	3.3	0	0	2.1	0	0	2.1	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.68	4.03	0	0	0	0	3.8	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.24	-5.22	0	0	0	3.8	3.5	0	3.5	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.63	-3.36	2.1	0	0	2.7	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.79	-2.01	2.8	0	0	2.8	0	0	2.2	3.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.05	-4.44	2.6	0	0	2	3	0	2	0	2	0	2	0	0	2	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.16	-1.3	2.8	0	0	2.8	3.2	0	3.2	2.1	0	2.1	2.1	2.1	2.1	0	2.1	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.14	-0.09	0	0	0	3.3	2.9	0	2.2	0	0	0	0	3.3	0	2.2	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.46	-0.17	0	0	0	2.6	2.6	0	0	0	0	0	2.6	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.5	-1.82	3.1	0	0	0	2.4	0	2.8	0	0	0	0	2.4	1.8	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.64	-1.85	2.7	0	0	2.3	2.7	0	0	1.7	0	0	1.7	0	0	0	1.7	0	0	0	1.7	0	0	2.3	0	0	0	0	0	1.7	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.9	2.5	3	1.8	0	2.4	2.4	0	0	1.8	2.8	0	0	2.8	0	0	0	0	2.4	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.19	-1.53	0	0	0	3.3	2.6	0	0	0	0	0	2	2.6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.92	0.97	0	2	0	2.6	2.6	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-6.11	-0.25	2.2	0	0	3.5	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.68	4.95	2.3	0	0	0	2.9	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.07	0.21	0	2.8	0	2.8	2.8	0	0	0	0	0	0	2.8	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.21	1.62	3	0	0	3	3.7	0	2.4	0	2.4	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4	0	3	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.1	-2.72	3.2	0	0	3.5	2.8	0	2.8	0	0	0	0	0	0	2.2	0	0	2.2	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.56	-0.3	2.9	0	0	3.8	2.9	0	1.9	0	0	0	0	0	0	2.9	0	0	0	1.9	0	0	0	0	1.9	0	1.9	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.01	-2.95	0	0	2	3.5	2	0	2	0	0	0	0	2	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.88	-1.67	1.9	0	0	2.9	2.9	0	2.6	0	2.6	0	0	2.6	0	0	1.9	0	1.9	2.6	0	0	1.9	2.6	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.65	5.11	0	0	0	3.5	2.5	0	0	0	0	0	3.1	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.75	-4.69	1.9	0	0	2.9	2.9	0	2.5	1.9	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2	3.89	2.8	0	0	0	4.7	0	0	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.36	-0.22	1.8	0	0	2.5	2.5	0	2.8	1.8	0	0	0	2.8	0	0	0	0	2.8	2.5	0	0	0	0	0	0	1.8	0	0	0	1.8	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.11	0.58	2	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.9	0.48	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.04	4.29	0	0	0	2.8	3.2	2.2	2.8	0	0	0	0	2.2	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.63	0.62	2.1	0	0	2.7	2.7	0	2.9	0	1.5	0	1.5	1.5	1.5	0	0	0	2.5	1.5	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.52	0.83	2.3	0	0	0	2.3	0	2.3	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.26	-2.11	2.1	0	0	0	0	0	2.1	2.1	2.7	0	2.7	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.03	-2.2	2.7	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.76	-1.11	2.3	0	0	1.7	1.7	0	1.7	1.7	1.7	0	0	1.7	0	0	0	0	1.7	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.65	5.6	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.62	3.84	0	0	0	2.6	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.66	2.61	2.7	0	0	1.8	2.4	0	1.8	0	0	0	0	1.8	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.7	-0.02	0	0	0	0	2.8	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.25	-3.04	0	0	0	3.3	2.9	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.47	-1.4	4	0	0	0	2.9	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.85	-2.98	2.1	0	0	2.7	2.1	0	2.7	2.1	2.1	0	2.1	2.1	0	0	2.1	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.27	0.9	2	0	0	2.6	2.6	0	2.6	2	0	0	2	2.6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.55	-2.13	2.3	2.3	0	3	2.3	0	0	0	0	0	2.3	1.7	0	0	0	0	1.7	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.87	2.19	2.9	0	0	2.9	3.6	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.84	-1.63	2.1	0	0	1.5	3.5	0	2.7	0	1.5	0	1.5	2.1	1.5	1.5	0	0	1.5	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-6.37	0.02	0	0	0	0	3.1	0	0	0	0	0	2.5	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.68	-2.69	2.8	0	0	2.8	2.4	0	1.8	1.8	0	0	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.7	0.35	2.9	0	0	2.5	2.9	0	2.9	1.9	0	0	0	1.9	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.34	3.87	2.5	0	0	0	3.5	0	2.5	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.7	-0.28	3.3	0	0	2.3	2.3	0	0	0	0	0	2.9	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	5.22	-3.26	2.2	0	0	2.2	0	0	0	0	0	0	2.2	1.6	1.6	0	0	0	2.2	0	0	0	1.6	0	0	0	0	1.6	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.86	-1.42	0	0	0	2.3	3.2	0	1.7	1.7	0	0	1.7	1.7	0	0	0	0	1.7	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.19	0.87	0	0	0	0	3.3	0	2.6	0	0	0	0	0	0	2.6	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.02	-2.45	0	0	1.8	2.4	1.8	0	2.4	1.8	0	0	1.8	2.4	0	0	1.8	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.92	2.28	3.3	0	0	2.2	3.5	0	0	2.2	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.7	-0.03	2.7	0	0	2.3	2.3	0	1.7	0	0	0	0	1.7	0	1.7	0	0	1.7	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.84	-5.24	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.38	-0.49	3.1	0	0	0	3.5	0	2.4	3.1	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.57	2.65	3	0	0	2.4	2.4	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.83	-4.47	0	0	0	3.5	2.8	0	3.2	2.2	0	0	2.2	2.2	0	0	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.03	-0.38	0	0	0	2.9	3.3	0	2.3	0	0	0	2.3	0	0	0	0	0	2.3	2.3	0	0	0	0	2.3	0	2.3	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.76	0.19	0	0	0	2.9	3.6	0	1.9	0	0	0	1.9	1.9	1.9	0	1.9	0	0	0	0	0	0	1.9	0	0	0	0	1.9	0	1.9	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.3	-0.26	0	0	0	2.7	3.3	0	3.3	0	0	0	0	0	0	0	0	0	3.3	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.51	4.89	0	0	0	0	3.8	0	2.5	2.5	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	5.05	-3.91	0	0	0	0	3.1	0	0	0	0	0	0	2.1	2.1	0	0	0	2.7	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.12	2.62	1.8	3.1	0	2.4	2.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.04	-1.03	0	0	0	2.5	4	0	2.5	0	0	0	0	3.1	0	0	0	0	3.1	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.6	0.94	3.4	0	0	2	2.9	0	2.6	0	0	0	0	2.6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.59	4.52	2.7	0	0	2.1	2.1	0	2.1	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	2.1	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.12	-0.73	0	0	0	2.1	2.7	0	2.7	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.66	-3.77	2	0	0	3	2.7	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.09	2.6	1.6	0	0	2.5	2.8	0	0	0	2.2	0	1.6	2.5	0	1.6	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.94	1.95	2.1	0	0	2.7	2.7	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.6	-1.91	1.8	1.8	0	2.4	2.8	0	1.8	0	2.4	0	2.4	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.63	-0.5	2.8	0	0	2.8	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.1	4.8	2.4	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.27	-3.22	3.4	0	0	2.1	2.7	0	2.1	2.1	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.21	3.79	0	0	0	3.5	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.44	-1.83	3.7	0	0	0	0	0	3.7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.83	-0.06	3.8	0	0	2	3	0	2.6	2	3	0	0	2.6	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.01	-2.31	3.1	3.1	0	2.1	3.8	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.17	-0.27	2.1	0	0	0	2.1	0	2.7	2.1	2.1	0	0	2.7	0	0	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.66	-1.82	2.4	0	0	3.2	2.4	0	0	1.8	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2	0.22	3.7	2.4	0	2.4	3.4	0	0	0	0	0	2.4	2.4	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.83	-2.68	3	0	0	1.8	1.8	0	2.4	1.8	0	0	0	0	0	0	0	0	1.8	0	0	1.8	0	0	0	0	1.8	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.59	3.72	0	0	0	3.8	3.1	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.45	4.05	0	0	0	3.2	3.2	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.3	5.39	2.4	0	0	3	3	0	0	0	3	0	0	3	0	0	2.4	0	2.4	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.07	-2.07	0	1.7	0	3	2.7	0	2.3	1.7	1.7	0	1.7	1.7	0	0	0	0	2.3	0	0	0	0	0	1.7	0	0	0	0	1.7	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.84	0.51	2.7	0	0	2.7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.29	5.26	0	0	0	0	3.1	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-5.82	-0.87	2.6	0	0	3.2	3.6	2.6	2	0	0	0	0	3	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.65	-1.62	0	0	0	3.6	3.9	0	2.5	0	0	0	0	3.2	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.28	-3.83	1.9	0	0	1.9	3.2	0	2.5	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.6	-0.39	3.4	0	0	3.5	2.8	0	1.6	0	0	0	1.6	0	0	1.6	1.6	0	2.2	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.73	0.41	2	0	0	2	2.6	0	2.6	0	0	0	0	2	2	2	0	0	2.6	2	0	2	0	0	2	0	0	0	0	0	0	0	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.67	-0.66	2.5	1.9	0	2.5	1.9	0	2.9	0	0	0	2.5	2.5	1.9	1.9	0	0	1.9	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	5.31	-2.15	2.1	0	0	3.4	2.1	0	0	0	1.5	0	2.1	1.5	0	0	0	0	2.5	1.5	0	1.5	0	1.5	0	0	0	2.1	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.01	-5.04	1.9	0	0	2.9	2.9	0	2.5	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0	1.9	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.97	-0.53	0	0	0	2.3	2.9	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.42	0.37	4	2.3	0	0	4	0	2.9	2.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.37	-2.73	0	0	0	2.1	3.1	0	0	0	0	0	2.1	2.1	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0
