day	Anno	celltype	UMAP_1	UMAP_2	marker:Rorb	marker:Trpm3	marker:Epha6	up:Tox	up:Casz1	up:Vsx2	up:Mecom	up:Pou2f2	up:Meis1	up:Dach1	up:Zbtb16	up:Myb	up:Plagl1	up:Zfpm2	up:Npas3	up:Rax	up:Baz2b	up:Zfhx4	up:Zfp532	up:Tbx3	up:Zeb2	down:Mitf	down:Sox5	down:Pax2	down:Sox6	down:Pbx3	down:Otx2	down:Prdm16	down:Meis2	down:Nr2f2
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.02	-1.79	5.5	5.5	0	5.5	0	4.8	0	0	6.6	4.8	5.9	0	0	0	5.5	0	5.5	4.8	0	0	6.4	0	0	5.5	0	6.2	0	0	5.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.58	1.66	0	6.1	0	0	4.5	0	5.2	0	5.6	5.6	0	0	0	4.5	0	0	0	0	4.5	4.5	0	4.5	4.5	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.05	0.32	5.8	6.4	0	5.6	0	5.2	6.1	4.5	4.5	6.4	0	0	0	0	5.2	0	5.8	0	0	0	0	0	0	0	0	0	0	0	4.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.19	-1.42	7.3	0	6.7	0	0	0	5.3	5.7	5.7	6.2	0	0	4.6	0	4.6	0	0	4.6	0	0	0	0	6	0	0	5.7	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	2.1	-2.15	0	5.2	0	0	0	0	0	0	4.5	4.5	0	0	4.5	0	4.5	0	5.2	0	0	4.5	5.2	0	6.1	5.6	4.5	5.2	0	0	4.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.77	-2.09	5.8	4.5	7.3	6.5	3.8	0	4.5	5.8	5.9	6.3	4.9	0	0	3.8	6.2	0	5.5	0	4.9	3.8	4.5	0	0	0	0	0	0	0	5.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.29	-5.31	3.4	5.3	5.2	3.4	0	0	3.4	0	4.1	6.2	4.1	0	3.4	3.4	5.2	0	5	3.4	4.1	0	4.1	0	4.8	0	4.5	4.8	0	3.4	4.1	4.5
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.1	-2.19	0	6.3	0	0	4.5	4.5	4.5	0	5.9	6.8	0	0	0	0	4.5	0	0	0	0	0	0	0	4.5	5.2	0	4.5	0	0	5.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.98	-1.77	5.2	0	0	7	0	0	5.2	0	6.1	0	5.2	0	0	5.6	4.5	4.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.43	3.59	5.2	6.7	3.6	5.3	0	0	6	0	6	6.8	0	0	3.6	0	0	0	4.3	0	3.6	0	4.3	0	3.6	0	4.9	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	5.2	-1.63	0	4.2	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	5.3	0	0	0	4.2	4.9	6	5.6	4.9	6.1	0	0	6.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.54	-2.12	4.6	5.3	0	6	0	0	0	0	5.7	0	0	0	0	5.3	4.6	0	0	0	0	0	5.3	0	5.3	4.6	0	4.6	0	0	5.7	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.1	1.05	5	6.7	0	0	0	0	0	0	4.3	0	0	0	0	0	4.3	0	5	0	0	0	5	6.4	6.8	0	5.9	4.3	0	0	5.9	4.3
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.11	-0.57	5.9	6.2	6.4	4.3	0	4.9	4.9	0	4.9	6.4	4.3	0	0	0	6	0	4.9	4.3	0	0	4.9	0	0	0	0	0	0	0	4.3	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.64	-1.83	5.5	6.5	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	4.9	4.9	0	0	4.9	5.5	0	6.6	4.9	0	0	0	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.89	-4.85	5.3	0	4.2	5.8	4.9	0	0	0	5.3	7.4	0	0	0	0	4.2	0	4.2	4.9	4.2	0	4.9	0	4.9	0	0	5.6	0	0	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.48	-5.33	7.7	0	0	0	0	0	0	0	0	7.4	6.3	0	0	0	0	0	5.3	0	4.2	0	0	0	0	0	0	0	4.9	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.44	2.33	4.2	6.5	6.7	0	4.2	0	5.6	0	5.3	5.8	4.9	0	0	5.3	4.2	0	5.6	0	0	4.2	4.2	0	0	0	0	0	0	0	4.2	4.9
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.84	0.8	0	5.3	4.2	0	0	5.3	4.9	4.9	6	6	0	0	0	0	4.2	0	4.9	4.9	0	0	4.2	0	0	0	0	4.9	0	0	4.2	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.2	-0.72	5.4	6.1	4.4	5.9	4.4	3.8	6.5	3.8	5.5	6	3.8	0	0	4.4	5.5	3.8	5.1	4.4	4.4	0	4.4	0	0	0	0	4.8	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.93	-4.61	8	5.6	0	5.6	0	0	0	0	5.6	5.6	6.8	0	0	4.9	4.9	0	6	0	0	0	5.6	0	0	0	6	6	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.56	4.84	5.1	7.5	0	0	0	0	0	0	4	5.6	0	0	0	0	5.1	0	4.7	0	0	0	0	5.7	5.1	0	0	4	4	5.1	5.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.16	-2.03	4.8	4.1	0	5.5	0	5.2	0	0	5.9	4.8	5.2	0	5.5	0	4.1	0	6.2	0	0	0	5.7	0	0	0	0	4.1	0	0	4.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.42	-1.39	6.5	5.3	6.3	5.7	0	3.9	3.9	0	4.6	6.1	0	0	0	0	6.1	0	6.3	4.6	0	0	5.5	0	0	0	4.6	0	0	0	3.9	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.88	2.2	0	7.2	0	0	0	0	0	0	3.8	3.8	0	0	0	0	3.8	0	4.9	0	3.8	0	0	5.9	6	0	5.4	5.6	5.4	4.9	5.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.92	-3.25	7.1	0	4.6	0	0	0	0	0	6	6	5.7	4.6	0	0	4.6	0	6	0	4.6	0	0	0	0	0	0	0	4.6	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.63	-1.95	6.3	4.2	0	5.6	0	0	0	0	4.2	0	0	0	4.2	0	0	0	4.2	0	0	0	0	0	0	4.9	4.2	0	0	0	5.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.58	3.19	0	5.2	4.8	4.1	0	5.2	5.5	0	5.9	6.4	4.1	0	4.1	0	0	0	0	0	4.1	0	4.8	0	4.8	0	0	5.2	0	0	4.8	4.1
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.31	1.61	5.2	4.7	5.7	5.2	4.3	4.3	0	0	5.6	5.4	5.6	4.3	4.3	3.7	3.7	0	5.4	0	4.7	4.7	4.3	0	0	0	0	4.3	0	0	0	3.7
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.28	1.83	4.5	6.1	0	0	0	0	6.1	3.9	4.5	6.5	5.2	0	0	0	5.2	0	5.5	3.9	0	0	4.5	0	0	0	0	5.6	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.35	-2.7	5.8	5.8	6.5	7.1	0	5.1	0	0	5.8	5.8	0	0	5.1	0	5.1	0	5.1	5.1	5.1	0	5.8	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.47	-0.84	6.8	4.8	6.6	6.9	0	4.8	0	0	5.9	5.5	0	5.9	0	4.8	6.2	0	0	4.8	0	0	4.8	0	5.5	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.85	-4.69	5.6	4.9	0	4.2	4.9	0	6.7	0	4.2	0	4.2	0	0	0	5.6	0	6.1	4.2	4.2	0	5.8	0	5.3	0	4.9	4.9	0	0	4.2	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	3.93	-1.82	5.1	6.4	0	0	0	3.8	4.4	0	5.1	4.8	0	0	0	0	5.1	0	5.1	0	0	0	5.3	4.4	0	4.4	4.4	6.8	0	0	6.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.98	3.75	0	6.8	5	4.3	0	0	5.7	0	5.4	5.7	0	0	0	0	0	0	5.4	5.4	0	0	0	5	0	0	0	5.9	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.2	-2.47	7.3	6.2	0	6.1	4.3	4.3	5	5.4	4.3	5.9	6.5	4.3	4.3	0	5.7	0	5.9	0	4.3	0	0	0	0	4.3	0	4.3	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.21	-4.02	7.5	4.5	0	6.1	0	5.1	5.5	0	5.1	5.1	6.2	0	0	0	5.1	0	5.5	0	0	0	6.2	0	0	0	0	5.5	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.13	1.07	6.2	4.3	6	5.3	4.3	4.3	0	4.9	5.3	6.7	6	0	0	4.3	5.3	0	4.9	0	0	0	0	0	0	0	4.3	4.3	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.55	2	0	6.4	0	5.8	0	4.6	6.6	0	6.4	6.3	3.9	0	0	0	5.5	4.6	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.59	1.97	6.4	6.3	5.6	6.2	5.4	0	6	0	5.1	4	0	0	4	0	4	0	4.7	0	0	0	5.1	0	0	0	0	6.2	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.21	-5.16	4.1	0	0	6	5.2	0	0	0	4.8	7.3	0	0	0	0	5.2	0	6.2	4.1	4.1	0	4.1	0	0	0	0	4.8	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.63	0.29	6.2	5.3	6.2	5.7	5.3	4.6	0	5.3	6.4	0	5.3	4.6	4.6	0	0	0	6.4	4.6	4.6	0	0	0	0	0	0	5.7	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.43	5	4.9	6.3	0	0	0	0	0	3.8	5.9	4.5	0	0	0	4.5	0	0	4.5	3.8	0	0	4.9	5.4	5.2	0	5.2	0	5.2	4.9	3.8	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.29	-1.85	0	5.9	0	0	0	0	0	0	4.8	4.8	0	0	4.2	0	0	0	5.2	0	4.2	0	4.8	4.2	4.8	4.2	4.8	5.2	0	0	6.2	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.13	-0.2	6.1	4.8	6.1	6.4	4.8	0	5.5	0	5.5	7	5.5	0	4.8	4.8	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.17	0.9	0	6.2	0	6.6	0	0	0	0	5.7	6.9	0	0	0	0	0	5.3	5.3	0	0	5.3	5.7	0	0	0	0	0	0	0	0	4.6
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.95	-0.44	6.1	0	6.9	6.1	4	0	0	0	5.8	6.1	5.6	0	4	0	0	0	5.4	4	4	4	5.4	0	0	0	0	4	0	0	6.2	4.7
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.8	-0.82	0	6.2	6.5	0	0	0	0	0	5.3	5.3	4.6	0	0	4.6	5.3	0	5.7	4.6	5.3	0	6	4.6	0	0	0	0	5.7	0	5.3	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	3.38	3.88	0	7.3	0	3.8	0	0	0	0	3.8	6.9	0	0	0	0	5.2	0	4.9	0	0	0	0	5.9	5.2	0	5.4	5.2	0	4.5	5.4	4.5
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.62	2.61	0	6.9	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	5.5	0	0	0	0	5.9	0	0	0	4.8	0	4.8	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.24	-1.57	7.1	0	6.8	5.7	0	5.3	4.6	4.6	6	4.6	5.7	0	4.6	0	0	0	4.6	4.6	0	0	4.6	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	1.83	-3.15	3.7	4.4	0	0	0	0	0	0	5.9	4.4	5.3	0	0	0	0	0	5.1	0	0	0	5.1	4.4	5.3	5.1	0	6.1	0	0	4.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.08	-0.16	6.1	5.4	6.2	5.3	3.3	0	5.5	0	5.3	5.7	4.7	0	3.3	4.7	4.7	0	4.7	3.3	3.3	0	4.7	0	4	0	0	4.4	0	0	4	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.98	1.99	4	7	0	0	0	0	0	0	5.4	5.4	0	0	0	0	4.7	0	4	0	4	0	4.7	6.5	0	0	6.2	5.8	0	4	5.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	2.8	-2.36	0	5.4	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	4.3	0	0	0	0	4.3	6.1	6.1	5.7	7	0	0	4.3	5
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.98	-3.23	6.8	5.4	5.4	0	0	4	0	0	4.7	4.7	0	0	4.7	4.7	0	0	5.1	4	4	4	5.1	4	0	4	0	5.4	0	0	5.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.43	1.97	4.9	5.9	0	0	0	0	4.9	0	6.2	6	0	0	0	0	4.9	0	4.9	0	4.3	0	0	0	4.9	0	0	5.3	0	0	5.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.43	2.54	6.3	5.9	0	4.8	3.5	3.9	5.8	4.2	5.5	6.2	4.2	0	2.9	0	5.2	0	2.9	0	3.9	0	4.2	4.4	0	3.9	4.6	4.8	0	0	4.8	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.12	-2.13	5.6	5.4	0	0	0	0	0	0	5.6	0	4.7	0	0	0	0	0	6.2	4	0	0	5.1	5.1	6.2	5.4	5.8	5.1	4	4	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.26	-0.24	5.7	4.9	6.5	5.6	3.5	0	4.6	4.2	5.1	6.1	5.3	0	0	3.5	5.7	3.5	3.5	3.5	0	0	4.6	0	0	0	4.2	3.5	4.2	0	5.7	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.98	1.47	4.3	5	0	5.9	0	0	6.1	5	5.8	0	4.7	0	4.7	0	4.3	0	4.7	0	3.6	0	4.3	0	0	0	4.3	4.3	3.6	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.22	-3.28	6.2	5.8	3.9	4.6	0	0	0	0	0	5.3	5	0	0	0	5	0	6.1	0	0	0	5	3.9	5.8	5.5	0	0	0	0	3.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.66	1.82	5.5	5.9	4.8	5.5	0	0	6.6	0	6.7	5.9	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	4.8	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.3	4.74	5.6	6	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	5.6	6.3	0	0	0	0	4.9	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.89	1.88	4.5	6.7	0	4.5	0	0	0	0	0	0	0	0	0	0	5.2	0	3.8	0	0	0	0	5.4	5.2	0	5.6	4.5	0	4.9	4.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.23	-2.06	6.6	5.4	5.7	0	0	0	0	5	4.3	0	5	0	0	0	0	0	4.3	0	5	0	5.4	5	0	4.3	4.3	6.6	0	0	5	4.3
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.15	3.13	0	7	0	4	0	0	0	0	4.8	4.2	0	0	0	0	4.2	0	5	0	0	0	0	5.7	4.2	0	4.9	4	4.9	5.3	4.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	3.74	-2.19	0	4.7	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	4.7	0	4.7	0	0	0	6.3	6.1	4.7	6.1	4.7	0	6.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.66	3.37	0	6.3	0	0	0	0	5	0	5	6.7	3.6	4.3	3.6	3.6	4.3	0	5.2	0	3.6	0	0	3.6	4.3	0	0	4.7	0	0	4.3	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.64	1.96	5.2	7	0	0	0	0	0	0	0	5.9	0	0	0	3.6	5.2	0	4.7	3.6	0	0	5.6	5.8	4.3	0	5	4.3	3.6	4.3	5.4	5
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.09	3.35	0	6.8	0	0	0	0	0	0	4.2	0	0	0	0	0	4.2	0	4.9	0	0	0	0	6.1	0	0	4.2	4.9	5.3	5.6	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.93	-2.6	6.9	4.2	6.1	4.2	4.2	0	0	0	5.6	5.3	4.2	0	4.9	0	5.3	0	4.9	4.2	0	0	6	0	0	0	4.9	0	0	0	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.92	2.95	5.4	5.8	6.1	4.7	0	3.6	6.1	0	6.1	6.4	4.7	0	0	0	5	0	5.6	4.5	3.6	3	0	3	0	0	0	4.5	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.25	2.85	0	7.4	0	0	0	0	0	0	3.6	5.5	4.3	0	0	0	4.3	0	4.3	0	0	0	0	6.1	5.2	0	4.7	5.9	0	4.3	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.14	-3.24	7.1	4.7	4.4	4.9	4.4	0	0	4.4	5.9	5.1	3.3	0	5.4	4	5.5	0	5.3	4.9	4	0	5.4	0	4	5.3	4.4	4	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.67	1.91	4.3	5.4	4.7	0	0	0	4.3	5	5.4	6	0	0	3.6	0	3.6	0	5.4	3.6	0	0	3.6	0	0	4.3	4.7	5.8	0	0	4.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.14	-4.1	7.9	0	4.1	4.8	0	5.2	0	4.8	6	6.5	5.2	0	0	0	4.1	0	4.8	4.8	0	0	5.2	0	0	0	0	4.8	0	0	5.2	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.9	-2.8	4.7	5.2	0	0	0	0	0	0	3.6	4.7	0	0	3.6	4.3	4.3	0	3.6	0	4.3	0	0	5	5.6	5.8	4.7	6.1	4.7	3.6	4.3	5.9
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.36	2.62	4.1	5.5	0	0	0	0	0	0	5.2	4.8	0	0	0	0	0	0	0	0	0	0	0	4.8	4.8	0	0	4.8	4.8	0	5.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.81	3.21	4.3	5.4	4.6	4.3	4.3	3.3	6.1	0	6	6.5	4.3	0	0	0	5	0	4.3	3.9	3.3	0	3.3	3.3	0	0	0	6.1	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.93	-2.46	7.3	4.8	0	0	0	4.8	0	0	6.4	0	0	0	5.5	0	0	0	0	5.5	0	0	0	0	4.8	0	0	0	0	0	4.8	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.46	4.61	3.9	6.6	3.9	0	0	0	0	0	5.5	6.2	0	0	0	0	3.9	0	0	0	0	0	4.6	5.8	4.6	0	0	4.6	0	5.3	5	5
E11.5	E115_Retinal_neurons	Retinal_neurons	0.78	2.15	0	6.3	0	4.7	0	0	5.3	0	4.7	5.3	5.7	0	0	0	4.7	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.8	2.59	4.7	6	0	0	0	0	4.3	0	6.3	6.3	4.7	0	0	0	4.3	0	5.8	5.4	5	0	5.2	4.3	0	0	0	4.7	0	0	3.7	4.7
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.07	-0.66	0	4.3	6.6	0	5	4.3	6.6	0	4.3	0	0	0	0	0	5.9	4.3	5.6	0	0	0	5.4	0	0	0	0	7.1	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.5	2.72	4.7	7.1	4.7	0	0	0	0	0	0	4.7	0	0	0	0	0	0	4	0	0	0	0	5.3	5.1	0	5.7	5.1	6.4	5.6	4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.43	2	0	6.4	0	5.2	0	0	5.7	3.9	5.2	6.6	4.3	0	0	0	4.8	0	5.3	0	3.9	0	4.3	0	0	0	0	3.3	4.6	0	4.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.6	0	6.3	5.5	6.7	6.2	0	0	5.1	0	6	6.8	0	4.4	4.4	4.4	4.4	5.8	5.1	0	0	0	0	0	4.4	0	0	0	0	0	5.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.83	1.66	4.2	5.8	7	0	0	0	5.3	4.9	4.2	6.2	4.9	0	0	0	4.9	0	4.2	0	4.2	0	0	0	4.9	0	0	4.9	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.72	2.33	4.9	6.3	4.9	4.9	0	0	4.5	4.9	6.1	6.2	3.8	0	0	3.8	0	0	5.2	3.8	3.8	0	0	4.5	3.8	0	0	4.5	4.5	0	4.9	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.49	4.24	3.8	6.6	0	0	0	0	0	0	0	4.9	4.2	0	3.1	0	4.5	0	4.2	0	3.8	0	0	5.5	0	0	4.5	5.8	0	4.2	5.5	3.1
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.5	0.92	5.9	5.6	0	5.2	0	4.6	4.6	0	5.2	7.3	4.6	0	0	0	4.6	0	4.6	0	5.2	0	0	0	0	0	0	0	4.6	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	1.29	-0.56	4.3	4.9	0	5.2	0	0	0	0	5.8	6	5.2	0	0	0	3.6	0	6	0	3.6	0	3.6	4.3	5.6	5.2	0	4.7	0	0	6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.38	-0.68	4.2	0	5.8	5.8	0	5.6	0	0	6	0	0	0	0	0	0	0	4.9	0	0	0	5.8	0	4.9	4.2	0	4.9	0	0	5.6	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.82	-1.66	4.2	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	5.8	5.6	6.4	5.3	0	0	5.3	4.2
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.84	4.25	3.9	6.6	0	0	0	0	0	0	4.3	6.3	0	0	0	3.2	0	0	4.3	0	0	0	0	5.9	4.8	0	5.2	4.3	3.2	0	4.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.52	-0.75	0	5.1	6.6	4	4.7	4.7	0	0	5.1	5.4	0	0	0	4	4	4.7	5.4	0	4	0	0	0	0	4	0	5.6	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.39	-2.23	0	5.5	0	0	0	0	0	0	4.6	0	0	0	0	0	3.9	0	5.7	0	3.9	0	5.5	4.6	5.7	4.6	3.9	5.3	0	3.9	5.7	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.89	-1.76	6.7	5.5	0	4.4	0	5.1	4.4	4.4	5.1	5.8	0	0	4.4	0	4.4	0	4.4	0	5.1	0	0	0	0	0	0	4.4	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.17	5	5.5	6.8	4.3	0	0	0	0	0	4.3	6	0	0	0	0	5.2	0	5.2	0	3.6	0	0	5.4	5.8	0	3.6	5	3.6	3.6	5.5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.71	3.9	0	6.5	6.3	0	0	0	6.7	0	5.4	5.9	0	0	0	0	4	0	4	0	4	0	4.7	0	0	0	5.6	4.7	0	0	5.9	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.91	4.4	4.3	6.7	0	0	0	0	0	0	0	5.4	0	0	0	0	5	0	4.3	0	0	0	0	6.5	0	0	5.4	0	5.7	0	4.3	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.97	3.18	0	5.8	4.7	0	0	0	4.7	0	0	5.8	0	0	0	0	5.4	0	0	4.7	0	0	0	5.8	4.7	0	0	6.3	0	0	5.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.89	0.38	0	6.4	4.8	0	0	5.5	0	0	5.5	5.9	0	0	4.8	0	0	0	5.5	0	0	0	0	0	0	0	0	4.8	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.16	3.71	4.9	5.9	3.5	0	0	0	0	0	3.5	5.3	0	0	0	0	3.5	0	4.6	0	4.2	0	0	5.8	0	0	5.9	5.8	4.9	0	6	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.04	3.74	5.5	6.3	4.3	4.3	0	0	3.6	0	6.1	6.7	0	0	0	0	4.7	0	5.2	3.6	4.3	0	0	4.7	5.2	0	0	4.7	0	4.7	4.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.69	2.84	5.2	4.9	5.4	4.9	0	3.8	4.9	3.8	5.9	6.3	3.8	0	0	0	5.2	0	5.2	0	3.8	0	4.9	0	0	0	0	5.2	0	0	4.9	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.84	3.08	5	6.3	3.8	5.5	0	0	0	0	4.2	4.2	0	0	0	0	4.7	0	4.5	3.1	0	0	3.1	5.7	4.9	0	4.2	6	4.7	0	4.7	3.1
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.08	0.49	6.2	5.2	0	5	0	0	6.1	0	4.6	6.7	5.2	0	0	4.6	6.1	0	5.2	4.6	5.2	0	4.6	0	5	0	0	5.9	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.98	1.78	0	5.9	5.4	3.8	3.8	0	6	0	6.2	5.7	5.9	3.8	0	0	3.8	0	5.4	3.8	3.8	3.8	5.4	0	4.9	0	0	5.9	0	0	3.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.7	2	5.7	5.5	5.2	5.4	3.4	3.4	5	0	6.1	6.3	5	4.1	0	0	4.5	0	5.4	0	0	3.4	5	0	0	0	0	4.5	0	0	4.8	4.1
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.57	1.65	5.3	4.9	4.2	5.8	0	4.9	5.6	0	4.9	6	0	0	4.2	0	4.2	0	0	6.3	0	0	0	0	0	0	0	0	0	0	4.2	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.13	0.04	5.8	5.3	5.6	5.8	3.5	4.2	5.4	4.2	6.7	5.8	5.1	0	0	0	3.5	0	5.9	3.5	0	0	5.1	0	0	0	0	4.6	0	3.5	5.3	0
