day	Anno	celltype	UMAP_1	UMAP_2	marker:Sim1	marker:Pax2	marker:Mecom	up:Dach1	up:Prdm16	up:Grhl2	up:Hnf1b	up:Tfap2a	down:Tshz2	down:Zeb2	down:Zeb1	down:Meis1	down:Ebf1	down:Nr2f2	down:Osr1	down:Meis2	down:Pknox2	down:Hoxa3	down:Zfhx4	down:Hoxc4	down:Tshz1	down:Foxp2	down:Zfp516	down:Zbtb16	down:Foxn3	down:Bnc2	down:Pbx1	down:Hoxa5	down:9430076C15Rik	down:Wt1	down:Hoxc5	down:Rora	down:Hoxc6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.5	1.9	2.6	5	4.2	3.7	0	0	0	2.6	5.2	0	0	4.6	0	3.3	0	5.2	4.4	0	4.2	3.3	0	3.3	3.7	3.7	3.7	3.7	5.3	2.6	0	3.7	2.6	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.13	1.2	4.2	4.6	0	3.5	0	0	3.5	0	0	0	5.3	5.9	3.5	4.2	4.2	5.5	0	0	0	0	0	4.2	0	0	4.2	0	4.2	4.2	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.73	4.31	4	5.2	0	5.5	0	2.7	0	0	2.7	0	2.7	4	4	2.7	2.7	5.5	2.7	0	2.7	0	2.7	0	3.7	2.7	3.3	0	4.7	2.7	0	0	2.7	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.74	2.9	0	0	2.4	5.4	0	0	0	0	2.4	3.8	0	4.8	0	3.5	2.4	4.3	4	3.5	3.1	0	2.4	3.1	2.4	3.1	2.4	0	5.3	0	0	2.4	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.94	3.02	4	5.8	5	4.9	0	0	0	2.6	2.6	0	0	3.3	0	0	0	4.2	0	2.6	0	2.6	0	2.6	0	2.6	4	0	4	0	0	0	0	2.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.96	0.27	4.3	0	0	3.7	0	0	0	0	5.2	3.7	4.3	4.6	4.8	0	2.6	6	3.7	2.6	3.3	0	3.3	3.3	3.7	0	0	0	3.3	2.6	0	0	0	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.7	1.32	2.9	3.3	0	4.5	0	0	0	0	4.3	5	4.2	4.9	3.6	2.3	5.3	6	4.5	3.8	2.9	2.9	4.3	3.8	3.6	4	2.3	2.9	5.8	2.3	0	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.22	-0.79	2.2	5.9	4.2	5.1	0	0	0	0	5.8	2.9	3.5	4.9	0	3.5	0	4.3	3.9	2.2	4.3	0	0	3.9	3.5	0	4.2	3.3	5.9	2.2	2.9	2.2	0	5.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.05	2.89	0	5.8	0	4.4	0	0	0	0	5.4	0	0	4.9	0	3.5	2.8	4.2	0	2.8	3.5	0	2.8	0	2.8	2.8	0	2.8	6	0	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.84	-1.86	4.3	0	0	5	0	0	0	0	5.1	4.6	3.9	5.2	4.6	3.4	4.3	5.3	3.9	2.3	4.2	3.7	0	0	2.3	3.7	3.7	0	5.5	0	0	2.3	2.3	4.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.02	1.46	0	0	3.3	4	0	0	0	0	3.3	3.7	3.3	3.3	2.6	3.7	3.3	4.5	2.6	4.2	0	0	3.7	0	2.6	3.3	3.7	0	4.9	0	0	0	0	2.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.21	3.72	0	4.4	3	5.6	0	0	0	0	4.1	3	0	5.1	0	3.9	0	5.7	3	2.4	4.2	0	3	4.4	3.4	0	3	3.4	5.7	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.03	-0.78	4.6	5.3	4.8	5.6	0	0	0	0	5.4	4.2	4.8	5	4.8	4.8	0	5.3	3.1	2.4	0	3.8	2.4	3.8	2.4	3.1	3.8	3.1	5.1	0	0	0	0	4.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.39	3.37	2.7	5.6	4.3	4.1	0	0	0	0	4.7	2.7	0	3.7	0	0	2.3	4.5	2.3	3.3	0	0	1.7	0	2.9	3.6	3.5	0	4.9	0	0	0	0	2.9	1.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.11	4.2	0	5.1	5.2	4	0	0	0	0	4.5	2.7	2.1	4.8	2.1	3.1	0	4.8	2.1	2.1	3.7	0	3.9	2.1	2.7	3.1	3.6	0	5.6	3.4	0	0	0	3.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.55	1.11	1.7	5.2	3.7	5.1	0	0	0	0	5.2	4.6	3.7	4.9	4.2	1.7	2.7	5.5	3.8	2.3	3.9	2.7	2.3	3.3	3.7	2.9	3.7	3.2	6	1.7	2.3	1.7	2.3	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.56	2.82	2.6	5	2.6	3.3	0	0	0	0	4.7	3.7	4.5	4.6	2.6	3.3	3.3	5.9	0	3.9	4.2	2.6	0	0	3.7	0	2.6	0	6.1	3.3	0	0	0	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.6	-2.62	2.2	0	2.2	5.8	0	0	0	0	5	3.9	4.6	5	5.4	4.2	3.5	5.8	3.9	3.5	4.1	2.2	2.2	0	3.8	2.9	3.8	0	5.6	2.2	0	2.2	0	3.8	2.2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.63	-0.27	0	0	0	0	0	0	0	0	5.6	4.5	4.4	5.2	4.8	4.5	3.2	5.7	0	3.8	5.2	3.6	0	3.6	4.2	2.5	4.8	2.5	6.8	0	0	0	0	5.1	3.2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.35	3.47	4	5.7	5.9	5.3	0	0	0	0	5	3.3	0	4.9	0	0	0	5.5	3.3	0	3.7	2.6	3.3	0	2.6	4.2	4.2	0	5.3	0	2.6	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.22	1.43	0	3	3.7	5.5	0	0	0	0	4.1	4.1	4.8	4.8	3	4.8	4.4	5.8	0	3.7	4.1	0	4.4	0	0	4.1	3	0	5.8	0	0	4.1	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.13	1.19	0	5.8	4.4	3	0	0	0	0	4.9	3.7	4.1	4.9	0	3.7	0	5.4	3.7	0	0	3	3.7	0	0	3.7	0	0	4.9	0	0	0	0	4.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.56	-0.39	0	0	2.8	5.6	3.9	0	0	0	5.3	5.1	2.8	4.2	2.8	3.9	3.9	5.8	3.5	0	3.5	4.2	2.8	0	0	2.8	3.5	0	6	0	0	0	2.8	0	2.8
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.35	1.13	3.1	6	5	4.2	0	0	0	0	4.5	4.3	0	5.3	2.5	4	3.1	5	0	2.5	0	3.1	2.5	0	2.5	3.1	4	0	5.5	0	0	0	0	3.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.36	-1.56	2.3	4.6	2.3	4.6	0	0	0	0	5.6	3.8	4.5	5.2	5.1	2.9	4	5.5	4.6	2.3	3.8	3.6	3.6	3.3	3.6	0	4	0	6.1	3.6	0	2.3	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.09	1.01	3.7	5.4	2.6	4.9	0	0	0	0	4.6	4.6	3.7	4.5	0	3.9	2.6	5.5	3.3	0	2.6	2.6	0	0	0	0	3.3	0	5.9	0	0	0	0	4.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.51	2.11	3.1	5.3	3.8	0	0	0	0	0	4.8	4.1	4.1	4.8	0	0	3.1	5.2	0	3.1	3.1	0	3.8	0	0	3.8	3.1	0	4.7	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.62	2.65	2.6	3.7	0	4.6	0	0	0	0	4.4	3.7	3.3	5.3	0	4.5	2.6	5.9	2.6	4	3.3	0	0	3.7	0	3.7	2.6	3.3	6.1	2.6	2.6	0	0	2.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.33	-1.22	4.3	0	2.1	5.2	0	0	0	0	4.9	4	3.8	5.2	4.7	3.8	3.4	5.5	3.1	3.4	3.9	3.4	0	3.1	2.1	3.1	3.4	2.1	5.1	0	0	2.1	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.19	-1.59	0	0	0	5.5	0	0	0	0	5.9	4.7	4.9	5.2	3.6	0	2.6	6	4.5	3.9	4.5	3.3	3.3	4.1	3.3	0	0	0	6.4	0	3.9	3.3	0	4.1	3.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.95	3.47	3.4	5.1	3.8	4.2	0	0	0	0	4.5	3.6	0	3.9	3.6	2	0	5.7	2.6	2	3.2	0	0	2	2	2.6	3.2	0	4.4	2	0	0	0	3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.27	3.66	1.8	5.5	4.4	4	0	0	0	0	4.7	4	0	4	3.3	3.3	0	5.2	2.4	2.4	2.8	1.8	3.6	0	1.8	3.1	3.3	0	5.2	2.4	1.8	0	1.8	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.36	2.97	4.2	4.6	3.5	4.6	0	0	0	0	5.5	3.5	0	4.6	0	3.5	0	5.6	4.2	0	0	0	0	0	0	0	3.5	0	5.9	4.2	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.67	1.45	0	4.7	0	3	0	0	0	0	4.9	3.7	0	4.9	3.7	3	0	5.4	0	3	3	4	0	0	3	3	3	0	6.4	0	0	3.7	0	3.7	3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.39	2.22	3.6	0	0	4.7	0	0	0	0	3.9	4.9	4.1	4.9	3.6	3.6	4.3	6.1	2.6	3.6	3.6	3.2	3.2	2.6	0	0	3.9	2.6	5.8	2.6	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.56	-1.11	1.9	0	1.9	1.9	2.5	0	0	0	4.5	3.4	4.7	5	5.1	3.7	3.5	5.7	4.1	3.1	2.9	3.5	2.5	4.3	3.8	2.5	4	3.9	5.7	0	1.9	0	1.9	4.2	1.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.89	0.68	0	5.7	4.7	5.5	0	0	0	0	5.6	1.8	1.8	4.6	5	4.1	0	5.7	3.6	3	2.4	2.8	0	3.2	3.2	2.8	1.8	3.6	5.4	1.8	0	0	0	4.1	1.8
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.43	3.86	0	5.5	3.6	3.6	0	0	0	0	4.8	2.6	0	3.9	3.9	3.6	2.6	5.5	3.2	3.2	0	0	0	4.7	3.2	0	3.9	4.1	5.3	2.6	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.64	0.34	3.4	0	0	5.4	0	0	0	0	2.8	4.9	0	4.1	4.3	0	4.1	5.9	4.6	3.4	0	3.8	3.4	2.8	4.1	0	3.8	0	5.2	0	0	0	0	2.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.84	-1.83	0	0	4.1	4.8	0	0	0	0	5.3	4.9	4.4	5.4	2.9	2.9	3.6	5.8	3.8	3.6	2.9	4	3.8	2.3	3.3	3.8	2.3	0	5.4	2.3	0	2.9	0	3.3	2.3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.12	-2.56	2.8	0	0	3.1	0	0	0	0	4.8	3.1	3.8	5.4	5.3	3.6	0	5.7	5.3	3.4	3.6	4.4	3.8	2.1	3.6	2.1	2.1	3.4	5.3	2.1	0	3.4	0	5.3	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.64	0.09	0	3.3	0	5.3	0	0	0	0	3.7	3.7	2.7	3.7	5.2	2.7	3.7	5.9	4	2.7	4.2	0	3.3	2.7	3.3	0	3.3	0	5.5	3.3	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.69	-1.45	0	0	3.1	4.5	0	0	0	0	5.8	4.4	3.5	4	5.2	4.4	2.4	5.5	4	2.4	4.1	3.7	4.8	2.4	0	2.4	4	0	6	2.4	0	0	0	3.5	3.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.04	2.44	0	3.8	2.4	4.5	0	0	0	0	3.1	0	4	4	0	0	3.5	5.1	3.1	0	4	2.4	3.5	0	2.4	0	3.8	2.4	5.6	0	0	3.1	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.99	1.88	0	4.2	0	4.7	0	0	0	0	3.5	2.2	2.2	5.6	0	3.5	2.9	5.5	3.5	0	3.8	3.3	3.9	3.3	2.9	2.9	3.5	3.8	5.8	0	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.45	3.11	2.8	5.2	0	4.9	0	0	0	0	0	0	3.5	3.5	0	4.2	0	5.1	0	0	3.5	0	0	2.8	0	3.9	0	3.9	4.9	0	0	0	2.8	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.11	4.37	0	5	2.7	5.3	0	0	0	0	3.9	2.7	3.4	3.9	0	2.7	0	5.3	3.9	2.7	2.7	2.1	2.1	2.7	2.1	3.6	3.6	2.1	4.7	2.7	0	0	0	0	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.8	0.92	0	4.7	3.8	4.2	0	0	0	0	4.9	3.8	3.8	5.2	2.3	2.3	0	5.9	2.3	2.3	3.6	0	2.9	0	0	3.6	2.9	2.3	6.4	0	3.6	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.66	0.96	0	0	0	0	0	0	0	0	4.5	3.8	0	4.9	0	0	0	6.6	5.1	0	3.8	3.8	4.5	0	0	0	3.8	0	6.8	0	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.04	0.76	0	0	0	5.1	0	0	0	0	2.9	4.6	3.6	5.2	4.5	2.9	0	5.4	4.8	2.9	5.2	3.6	4.6	0	4	2.9	4	0	5.9	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.44	1.58	0	3.1	0	5.7	0	0	0	0	2.4	5.3	3.5	5.1	4.8	3.1	4.2	6.1	4	2.4	4.6	4	3.1	0	4.2	2.4	4.2	2.4	5.7	2.4	0	2.4	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.85	0.59	5	0	0	5.5	0	0	0	0	0	4.8	0	5.1	3.7	3.7	3.7	6	4.4	3.1	4.8	0	0	3.7	0	0	3.1	0	5.6	0	0	0	0	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.19	0.41	0	3.2	3.2	0	0	0	0	0	4.7	5.4	3.8	5.4	0	3.2	3.2	5.4	4.2	3.2	0	3.2	4.2	0	0	3.8	0	0	5.4	0	0	3.2	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.86	1.95	0	4.9	0	3.5	0	0	0	0	4.2	4.7	2.8	4.6	4.4	2.8	3.5	6.2	0	0	0	2.8	4.2	2.8	2.8	0	2.8	4.2	6.5	2.8	3.5	2.8	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.01	-0.11	0	5.2	0	6.2	0	0	0	0	5.7	4.8	0	4.7	0	3.1	3.1	6.1	3.1	2.4	3.1	4	0	3.5	3.8	4.2	3.5	0	5.9	2.4	2.4	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.31	0.83	0	0	3.1	3.6	0	0	0	0	4.6	4.5	4	4.4	4.4	3.4	3.1	5.6	4	2.1	3.8	3.6	3.4	0	3.4	2.1	2.1	0	5.6	0	0	0	0	2.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.32	-2.25	0	3.1	0	4.7	0	0	0	0	5.2	4.1	4.8	4.4	0	4.1	3.1	5.7	3.8	3.1	3.1	3.8	3.8	0	4.1	3.8	3.8	0	5.7	0	0	0	0	0	3.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.32	-2.06	4	0	0	5	0	0	0	0	4.6	4.7	0	4.2	5.2	4.5	3.5	5.7	4.3	2.5	4.5	2.5	4	2.5	3.1	3.5	3.1	0	5.8	0	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.16	2.06	0	5.2	0	5.2	0	0	0	0	4.4	3.8	3.4	4.9	0	4	2.7	4.8	3.4	0	4.4	0	4	4.3	0	3.4	4.3	3.4	6.1	0	3.8	0	0	3.8	2.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.14	2.15	3.7	5.3	3.7	4.3	0	0	0	0	5	4.1	0	5.3	3.1	3.1	2.4	4.8	0	0	3.5	0	2.4	4.8	3.5	2.4	3.1	3.5	5.8	0	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.47	-0.11	0	3.5	0	3.8	0	0	0	0	4.7	5	3.2	4.6	3.5	2.5	3.8	5.3	3.8	4	3.2	4	3.5	0	3.8	3.2	4.2	4	6	0	2.5	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.65	1.54	0	0	0	3.5	0	0	0	0	4	4.4	2.4	5	0	3.1	0	5.6	4.4	3.5	0	0	3.7	0	3.5	3.5	3.5	2.4	5.4	3.1	3.1	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.67	-0.49	0	4.9	3.6	4.9	0	0	0	0	5.5	3.6	2.3	4.9	4.6	4	2.3	5.6	3.6	2.9	3.8	3.3	0	4.3	3.3	3.3	3.6	3.8	4.7	2.9	0	2.3	0	4.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.72	3.3	0	3.6	4.2	4.6	0	0	0	0	3.8	3.6	4.7	4.4	2.3	3.6	3.8	5.2	2.3	2.3	4	2.3	3.3	2.3	3.3	2.9	2.9	0	6.1	0	0	0	0	2.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.13	1.16	3.2	4.9	3.8	3.2	0	0	0	0	3.8	5.2	0	4.2	0	3.8	3.8	5.7	3.8	0	4.2	0	3.8	0	4.2	3.2	3.8	4.7	6	3.2	0	0	0	3.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.88	-1.8	3	0	0	5.6	0	0	0	0	5.2	4.3	4.3	5.5	4.1	4.1	0	5.6	4.3	3	0	0	4.1	3	0	0	3	3.7	5.6	0	0	0	3	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.23	0.49	0	0	0	4.7	0	0	0	0	4.6	4.2	0	4.4	0	3.5	2.8	6.2	4.2	2.8	0	2.8	3.9	3.5	0	4.2	4.4	0	5.8	0	0	0	2.8	2.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.63	4.19	0	3.9	3.9	4.7	0	0	0	0	3.5	3.9	2.8	4.9	0	0	2.8	5.5	3.5	0	3.9	2.8	3.5	0	3.5	3.5	0	4.4	5.3	0	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.67	2.48	4.3	0	0	4.3	0	0	0	0	4	4	0	4.5	4.3	3.6	0	5.7	0	2.9	3.6	0	0	0	2.9	0	4.3	3.6	5.4	0	2.9	2.9	2.9	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.83	1.56	0	4	3	4.9	0	3	0	0	4.9	0	0	4.9	0	3.6	0	6	3.6	0	3.6	0	0	4.3	0	3.6	3	5	5.9	0	3.6	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.35	1.92	0	4.5	3.9	0	0	0	0	0	3.9	3.9	0	4.5	4.9	0	0	4.5	0	0	3.9	0	3.9	3.9	0	0	0	0	5.2	0	3.9	0	3.9	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.39	-0.35	0	0	4.6	4.6	0	0	0	0	3.9	3.9	0	5.2	0	5.5	3.9	5.2	0	0	3.9	3.9	0	3.9	3.9	3.9	4.6	0	3.9	0	0	3.9	0	5	3.9
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.41	-1.92	0	0	0	4.6	0	0	0	0	4.6	6	4.2	4.2	6.2	0	0	4.6	5.1	3.5	3.5	4.2	0	0	0	0	4.6	3.5	4.6	0	0	0	0	4.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.84	3.55	0	6	4.1	4.8	0	0	0	0	4.4	4.4	0	5.1	0	4.1	2.6	5.1	4.1	2.6	2.6	2.6	4.1	2.6	3.2	0	2.6	3.9	5.4	2.6	0	0	0	4.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.93	0.49	3.5	4.9	0	5.3	0	0	0	0	5.1	0	3.5	4.2	0	0	3.5	5.6	4.2	0	0	0	0	0	0	0	4.2	0	5.1	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.48	0.81	0	0	0	3.4	0	0	0	0	4.1	4.5	4.5	5.2	4.8	4.5	4.1	6	0	4.1	0	4.1	0	0	0	4.5	0	0	5	0	0	0	0	3.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.23	0.45	0	5.6	4.2	5.1	0	0	0	0	5.6	4.9	4.6	3.5	4.9	0	3.5	0	0	0	0	4.2	0	0	0	0	4.6	0	5.6	3.5	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.41	-1.53	0	4.8	3.5	5.6	0	0	0	0	5.8	5	3.9	5.1	3.9	3.5	3.5	5.8	3.9	2.8	0	2.8	4.2	2.8	2.8	3.9	0	0	6.2	2.8	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.33	0.78	0	5	2.3	4.1	0	0	0	0	5.6	3	0	5.1	0	2.3	0	5.3	2.3	3.4	3.4	3.7	0	3	3.7	2.3	3.7	3.4	5.4	2.3	0	0	0	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.71	1.36	4.4	4.2	3.2	3.7	0	0	0	0	4.3	4.1	2.2	4.9	5	4.1	3.2	6	2.8	0	4.3	2.2	2.2	2.2	2.2	2.8	3.2	0	5.3	0	0	0	0	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.34	-0.26	0	0	3	4.8	0	0	0	0	5.4	4.6	0	5.4	5	4.1	4.4	5.4	0	0	5.3	0	0	0	3	0	3	3.7	6.2	3	0	3.7	0	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.63	2.55	5.1	4.7	3.6	5.6	0	0	0	0	3.8	3.8	0	4.5	2.3	3.3	0	5.1	3.6	2.3	2.3	0	3.6	4.8	3.3	3.6	3.3	0	5.1	0	0	0	0	2.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-5.09	2.95	3.7	5.2	4.1	5.5	0	0	0	3	4.1	3.4	0	0	2.4	0	0	4.1	0	0	3.4	0	0	0	3.4	3.9	0	0	4.6	3.4	0	0	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.52	2.18	0	0	4.3	0	0	0	0	0	5	5	0	3.7	0	0	3.7	4.3	0	4.3	0	0	3.7	4.3	0	0	0	0	5.4	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.74	-0.06	0	0	0	4.9	0	0	0	0	4.9	3.3	0	5	3.3	4	4.6	6	4	3.3	4.6	4	4	0	3.3	0	0	0	5	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.49	4.21	0	5	5.1	3.5	0	0	0	2.8	3.2	2.8	0	2.8	0	2.2	0	3.9	2.2	2.8	0	2.2	2.2	3.5	3.7	2.2	3.2	0	5	0	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.04	2.2	2.1	3.4	3.8	4.8	0	0	0	0	3.9	3.8	3.1	4.9	3.1	3.9	2.1	5.5	3.8	4.2	4.2	3.6	2.1	2.1	2.7	3.9	3.1	2.7	5.9	0	0	0	2.1	3.8	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.73	3.13	4.4	5.5	6	3.1	0	0	0	2.7	3.1	2.7	0	3.1	2.1	3.4	0	4.2	0	0	2.1	0	0	0	2.1	3.9	0	0	4.8	3.4	0	0	0	3.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.46	-0.93	3.8	2.8	0	4.9	0	0	0	0	5.7	4.7	4.1	4.5	5.2	4.1	0	6.4	3.8	3.8	3.4	4.7	4.1	2.8	3.8	3.8	3.8	0	6.2	2.8	0	0	0	3.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.91	0.03	0	4.2	3.5	4.9	0	0	0	0	4.2	4.9	3.5	4.6	0	0	4.2	5.7	4.2	3.5	4.6	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.98	4.17	0	4.7	4.1	5	0	0	0	0	4.6	0	4.9	4.7	0	3	0	5.4	3	0	4.1	0	3	3	0	3.7	4.1	0	5.9	3.7	3	0	0	3.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.06	3.8	0	5.1	0	4.9	0	0	0	0	4.6	0	3.5	4.9	0	0	0	4.2	3.5	0	4.2	0	0	3.5	3.5	4.2	4.6	0	5.3	3.5	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.06	-0.69	4.9	0	4.9	4.4	0	0	0	0	5.5	3.8	3.8	3.8	5.1	3.8	0	5.8	0	3.8	4.4	3.8	0	0	0	0	3.8	0	5.5	0	3.8	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.77	3.21	0	4.4	0	3.3	0	0	0	0	4.7	0	3.3	5.1	0	3.3	0	4.9	5.1	4	3.3	4	0	4.4	4	5.5	0	3.3	5.1	0	0	3.3	0	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.22	2.75	0	5.4	0	5.1	0	0	0	0	0	0	0	4.7	0	0	0	5.6	4.7	0	0	0	4.7	0	0	0	0	0	5.1	4	0	0	0	4	0
