day	Anno	celltype	UMAP_1	UMAP_2	marker:Tcf21	marker:Isl1	marker:Gata4	up:Mycn	up:Hmga2	up:Id2	up:Meis1	up:Mef2c	up:Foxc2	up:Irx1	up:Zic3	up:Irx5	up:Tcf15	up:Meis2	up:Twist1	up:Hmgb1	up:Irx3	up:Foxp1	up:Tbx1	up:Tgif1	up:Gata5	up:Osr1	up:Alx1	up:Sox4	up:Prrx2	up:Prrx1	up:Id3	up:Foxc1	up:Otx2	up:Meox1	up:Gata6	up:Pbx1	up:Id1	up:Rarb	down:Lyar	down:Hand1	down:Mixl1	down:Msx1	down:Evx1	down:Msx2	down:T	down:Cdx2	down:Tbx3	down:Prdm6	down:Cdx1	down:Myc	down:Cdx4	down:Foxf1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.27	2.29	0	0	0	0	3.5	3.5	0	0	0	0	0	0	0	2.2	0	5.7	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	2.2	0	3.2	0	4.5	3.7	0	3.2	2.2	3.5	0	3.9	0	2.2	0	3.5	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.86	-1.8	2.3	0	0	0	2.3	1.4	0	0	0	0	0	0	0	1.4	0	5.5	0	1.4	0	1.4	0	0	0	2.3	0	0	3.5	0	0	0	2	2.3	1.4	0	4.6	3.5	0	2.3	0	2.3	0	3.5	0	1.4	0	2	0	3.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.82	-1.14	2.3	0	0	3	3.9	2.3	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	2.3	0	0	0	0	0	4.2	0	0	0	0	2.3	3	2.3	3.4	4.7	0	3.4	0	3.9	0	3.4	3	0	0	0	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.33	-1.11	0	2.2	0	0	3.2	2.8	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	2.8	0	0	4.1	0	0	0	2.2	0	2.2	0	4.3	4.5	0	2.2	0	2.2	0	3.2	2.2	2.2	0	0	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.31	-2.15	1.9	1.9	0	2.9	3.6	2.9	2.5	0	0	0	0	0	0	2.5	1.9	5.4	0	0	0	1.9	1.9	0	0	2.5	1.9	0	4.2	0	0	0	1.9	1.9	0	0	3.8	3.8	0	3.4	1.9	2.9	1.9	0	0	1.9	0	1.9	0	3.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.71	-4.66	2.9	0	0	3.5	3.3	1.9	0	0	2.5	0	0	3.5	4.8	2.5	1.9	5.3	2.5	0	0	2.5	0	0	0	3.1	2.5	0	3.3	1.9	0	3.3	1.9	1.9	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	1.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.75	1.88	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	2.8	0	0	0	2.8	0	0	5.3	0	0	0	0	2.8	3.5	0	4.2	3.5	2.8	2.8	0	0	0	3.5	0	0	0	2.8	0	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.16	-1.13	0	0	2	2.7	3.5	2	0	0	0	0	0	0	0	0	0	5.7	0	2	0	0	0	0	0	0	0	0	4.7	0	0	0	2	2	2	0	4.5	4.2	0	3.5	0	2	0	0	2	0	0	0	0	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.24	-2.91	0	0	0	3.5	2.7	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	2	0	0	3.1	0	0	4.6	0	0	2	0	0	2	0	4	4.9	0	3.5	0	3.1	0	2	0	0	0	2.7	0	4.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.56	-0.89	0	0	0	3.5	3.8	3	2	2	0	0	0	0	0	0	0	5.8	0	0	0	2.6	0	0	0	2.6	0	0	5.1	0	0	0	2	0	4	0	4.4	4.5	0	3.8	0	2.6	0	0	2.6	2.6	0	3	0	3.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.01	-4.54	0	0	0	3.9	4.1	3.9	2	2	2	0	0	0	0	0	0	6	0	2.6	0	2.6	0	0	0	3	0	0	4.8	0	0	0	2.6	2	3.5	0	4.1	2.6	0	0	0	0	0	2	0	0	0	0	0	2.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.2	2.5	0	0	0	2.2	2.2	2.8	0	0	0	0	0	0	0	2.2	0	6.1	0	0	0	2.2	0	0	0	3.5	0	0	4.2	0	0	0	0	0	3.2	0	4.5	4.2	0	4	0	0	0	4.4	2.2	2.2	0	2.2	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.42	0.03	0	0	0	0	3.3	2	0	0	0	0	0	0	0	2	0	5.6	0	0	0	2.6	0	0	0	2	0	0	4.6	0	0	0	0	0	3.3	0	4.4	4.1	0	2	0	3.3	0	2	2	2	0	2.6	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.41	-0.72	0	0	1.7	1.7	1.7	2.7	0	0	0	0	0	0	0	0	0	5.4	0	0	0	2.3	0	0	0	3	0	0	4.6	0	0	0	1.7	1.7	1.7	0	3.9	3.6	0	1.7	1.7	3.2	2.3	0	0	1.7	0	1.7	0	3.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.67	4.13	0	0	0	2.3	0	3.6	0	0	0	0	0	0	0	2.3	0	5.9	0	0	0	3.4	0	0	0	2.3	0	0	4.6	0	0	0	2.3	0	3.6	0	4.5	4.4	0	0	2.3	3.4	3.4	3.6	0	0	0	3	3	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.99	1.45	0	0	1.8	0	3.4	0	1.8	0	0	0	0	0	0	0	0	5.7	0	1.8	0	1.8	0	0	0	0	0	0	4.1	0	0	0	0	1.8	2.7	0	4.2	3.8	2.7	2.7	0	3	0	0	2.4	0	0	2.4	0	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.08	-2.99	0	1.8	0	3.3	2.8	3.4	0	0	0	0	0	0	0	0	0	5.6	0	2.4	0	0	0	0	1.8	1.8	0	0	4.5	0	0	0	1.8	0	1.8	0	4	3.6	0	3	0	2.8	0	0	1.8	1.8	0	2.4	0	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.64	-0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	2	0	0	2	0	0	0	3	0	0	3.3	0	0	0	0	2	0	0	4	4.2	0	0	0	0	3	2.6	0	0	0	2	0	3.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.74	-4.87	3.1	3.1	0	3.5	4	4.7	0	0	0	0	0	0	0	0	0	5.9	2.7	2	2	2	0	0	0	3.1	2	0	5	0	0	0	2	2	3.5	2	4.1	0	0	0	0	2	0	0	0	0	0	2	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.73	-2.61	1.7	0	0	2.3	3.1	3.1	0	0	0	0	0	0	0	0	0	5.7	1.7	0	0	1.7	0	0	0	2.9	0	0	3.8	0	0	0	0	0	1.7	0	3.3	4.8	0	2.7	0	3.1	1.7	1.7	0	2.3	0	1.7	0	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.46	-5.25	2.7	3.3	2	4.1	4.4	3.7	0	0	0	2	2	0	0	2.7	0	5.8	2.7	2	0	2	0	0	2	2	2.7	0	4.5	2	0	2	2.7	0	2.7	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.5	3.3	0	0	0	1.9	2.6	3.6	0	0	0	0	0	0	0	0	1.9	5.7	0	0	0	3.4	0	0	0	2.6	0	0	5.1	0	0	0	2.6	1.9	4.1	0	4.5	4.4	0	3.4	1.9	3.2	2.6	3.9	0	1.9	1.9	2.6	1.9	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.97	0.99	0	0	1.9	3.1	2.5	0	0	0	0	0	0	0	0	2.5	0	5.9	0	0	0	2.5	0	0	0	3.4	0	0	3.5	0	0	0	0	2.5	1.9	0	4.5	4.4	0	2.5	0	2.9	0	0	2.5	1.9	0	1.9	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.32	-0.92	0	1.9	0	1.9	3.2	1.9	0	0	0	0	0	0	0	0	1.9	5.9	0	0	0	0	0	0	0	1.9	0	0	4.5	0	0	0	2.9	0	4.1	0	3.8	3.4	0	0	0	3.4	0	2.5	0	2.5	0	1.9	0	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.01	1.47	0	0	2.1	2.7	3.1	2.7	0	1.5	0	0	0	0	0	1.5	0	5.6	0	0	0	2.5	0	0	0	2.5	1.5	0	4.5	0	0	0	1.5	1.5	3.2	0	4.1	4.2	0	3.9	1.5	3.1	2.1	1.5	1.5	0	1.5	1.5	1.5	3.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.95	-3.75	0	3.9	3	3	3.7	3.4	2.4	3.4	0	0	2.4	0	0	0	0	6	0	0	0	3	3	0	0	0	0	0	5.2	0	0	0	2.4	2.4	4.8	0	4.2	3	0	2.4	0	2.4	0	0	3	0	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3	-1.89	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2.4	0	0	3.7	4.4	0	3.1	0	0	0	0	0	3.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.19	4.23	0	2.8	0	3.4	3.1	2.1	0	0	0	0	0	0	0	0	2.1	5.7	0	0	0	0	0	0	0	2.8	0	0	4	0	0	0	0	0	3.1	0	3.6	2.8	2.1	3.4	3.1	2.1	3.1	3.8	0	2.1	2.8	2.1	3.1	2.8
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.99	1.08	2.5	0	0	2.5	3.2	0	0	0	0	0	0	0	0	2.5	2.5	5.9	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	0	0	0	3.6	3.6	0	0	0	2.5	0	2.5	0	2.5	0	0	0	4.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.4	0.39	0	0	0	2.9	2.9	2.9	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	3.3	0	0	5.3	0	0	0	0	0	0	0	4	3.6	0	3.6	0	2.9	0	0	0	0	0	2.3	0	3.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.51	-4	2.7	2.7	0	2.7	3.3	2.7	2.7	0	4	0	0	2.7	3.3	2.7	0	6	0	2.7	0	0	0	3.3	2.7	3.3	2.7	2.7	4.6	0	0	0	2.7	0	2.7	2.7	3.3	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.48	1.59	0	1.4	1.4	2.3	2.6	3.3	0	0	0	0	0	0	0	0	0	5.7	0	0	0	3	0	0	0	2.6	1.4	0	4.1	0	2	0	2	2	2.8	0	4.3	4.2	1.4	3.7	2.3	3.5	1.4	0	1.4	1.4	1.4	2.3	1.4	3.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.31	0.41	0	1.7	2.3	2.7	4.3	0	0	0	0	0	1.7	0	0	0	2.3	5.8	0	1.7	0	3	0	0	0	3	0	0	4.6	0	0	0	2.7	2.3	2.3	0	4.6	0	1.7	0	0	0	3.4	0	0	0	0	1.7	0	2.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.25	0.96	0	0	2.3	2.3	3.6	2.3	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	2.3	0	0	5.1	0	0	0	2.3	0	3	0	4	4.6	0	3.4	0	3.4	0	2.3	2.3	0	0	0	0	3.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.55	0.01	0	2.1	2.1	3.4	4.2	0	0	0	0	2.1	0	0	0	2.1	0	5.5	0	2.7	0	3.1	0	0	0	3.4	0	0	4	0	2.1	0	0	2.1	0	0	5	2.1	2.1	0	0	2.1	0	0	0	2.1	0	0	0	0
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.05	-2.2	0	0	0	2.6	0	3.5	0	0	0	0	0	0	0	0	0	5.6	0	0	0	2	0	0	0	3.2	0	0	4.9	0	0	0	0	0	0	0	4.4	5	0	3	0	2.6	0	2	0	2	0	2.6	0	4.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.88	0.42	0	1.5	0	2.9	4.3	1.5	0	1.5	0	0	0	0	0	0	0	5.5	0	0	0	2.7	0	0	0	3.1	0	1.5	4.5	0	1.5	0	2.4	2.4	3.2	0	4.4	3.8	1.5	3.7	1.5	1.5	0	0	1.5	2.1	0	2.1	0	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.98	3.87	2.3	3.3	0	3.3	0	2.3	0	0	0	0	0	0	0	0	0	6	0	0	0	2.9	0	0	0	2.9	0	0	3.3	0	0	0	0	0	2.3	0	4	2.9	2.3	0	0	2.3	4.1	4	0	0	0	0	2.3	0
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.52	-0.57	0	0	0	0	3.1	3.8	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	4.2	4.3	0	3.5	0	3.1	0	2.5	2.5	0	0	3.1	0	2.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.41	0.81	0	0	1.4	2.4	3.5	2	0	1.4	0	0	0	0	0	0	0	5.7	0	0	0	1.4	0	0	1.4	0	0	0	3.7	0	0	0	0	1.4	3	0	3.9	4.4	0	3.6	2	2.6	0	0	0	2	0	2.6	0	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.8	-1.6	0	0	0	2.2	3.8	3.5	0	0	0	0	0	0	0	2.9	0	5.7	0	0	0	0	2.2	0	0	2.2	0	0	3.9	0	0	0	0	0	0	0	3.9	4.7	0	2.2	0	3.3	0	2.2	0	0	0	2.2	0	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.38	-4.48	1.7	1.7	0	3.6	3.7	3.9	0	0	1.7	1.7	1.7	2.7	2.3	1.7	1.7	5.9	0	0	0	3.2	0	1.7	0	2.9	1.7	0	5.4	0	0	0	0	1.7	2.7	0	4	2.9	0	0	0	0	1.7	0	0	0	0	1.7	0	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.31	0.04	0	0	2.5	0	3.7	1.9	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	1.9	0	5	2.9	1.9	3.2	0	0	1.9	0	2.5	1.9	0	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.74	2.34	0	0	0	0	2.8	3.2	0	0	0	0	0	2.2	0	0	0	6	0	0	0	2.2	0	0	2.2	0	0	0	4	0	0	0	0	0	2.2	0	4.4	3.5	0	3.5	0	2.2	0	4.2	0	0	0	0	2.8	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.3	-1.4	2.3	0	0	0	2.3	2.9	0	0	0	0	0	0	0	2.9	0	5.9	0	0	0	2.9	0	0	0	3.3	0	0	4.3	0	0	0	0	2.3	2.3	0	4	4.8	0	0	0	2.9	0	0	0	2.3	0	0	0	3.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.58	4.25	0	2.3	0	0	3.3	2.9	0	0	0	0	0	0	0	2.3	0	6	2.3	0	0	3.3	0	0	0	0	0	0	4.5	0	0	0	0	2.3	4.5	0	4	4.7	2.3	3.8	0	2.9	0	4.1	2.3	2.3	0	2.3	3.6	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.6	5.53	0	3.2	0	0	2.8	2.2	0	0	0	0	0	0	0	0	0	5.6	0	2.2	0	2.2	0	0	0	4	0	0	3.9	0	0	0	0	0	2.8	0	3.9	3.5	0	0	2.2	2.2	0	2.2	2.8	2.8	0	0	3.9	2.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.69	4.93	2	3	0	2	0	4.6	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.6	0	2	0	2	2	2	5.2	0	0	0	2	0	4	0	4.4	4.6	0	3.3	2	2	2	4	0	3	2	3	2.6	3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.58	3.05	0	2.4	0	0	2.4	2.4	0	0	0	0	2.4	0	0	1.7	0	5.8	0	0	0	1.7	0	0	0	2.4	0	0	3.7	0	0	0	1.7	0	3.9	0	4.4	3.8	1.7	1.7	1.7	3.8	1.7	3.4	0	1.7	0	1.7	0	2.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.24	-3.03	0	0	0	2.5	3.7	1.9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	1.9	0	3.8	3.6	0	3.7	0	2.5	0	0	1.9	2.5	0	0	0	3.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.58	3.62	0	0	0	2.4	0	4.4	0	0	0	0	0	0	0	2.4	0	6.1	0	0	0	3.4	0	0	0	3.4	0	0	4.8	0	0	0	0	0	0	0	4.2	4.7	0	3.7	2.4	3.7	3.4	4.4	0	0	0	2.4	3	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	7.12	-1.65	0	0	0	2.2	2.8	0	0	0	0	0	0	0	0	3.5	0	5.4	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	2.8	2.8	0	4	3.7	0	3.2	0	3.2	0	0	0	2.2	0	0	2.2	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.18	-1.05	0	0	2.6	3.3	2.6	2	2	0	0	0	2	0	0	0	0	5.8	0	2	0	2	2.6	0	0	2.6	0	0	4.4	0	0	0	2.6	2.6	2	0	4.4	4	0	3.3	3	2.6	0	0	0	0	0	0	0	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.31	-0.41	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	2.7	0	4	4	0	2.1	2.1	3.6	0	0	2.1	2.1	0	2.1	0	3.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.96	-4.49	2	0	0	4.2	0	2	2	0	2	0	2.6	2	4.2	3	0	5.6	0	2	2	3	0	0	0	3	3	2	4.3	0	0	2.6	0	3	0	0	3.9	0	0	0	0	0	2	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.35	4.08	0	3.2	0	3.7	2.8	3.2	0	0	0	0	0	2.1	0	2.1	2.1	5.9	0	0	0	2.1	0	0	0	3.2	0	0	4.4	0	0	0	0	3.2	4.2	0	4.7	3.8	0	3.4	2.8	2.8	0	2.1	2.1	0	2.1	0	3.2	2.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.71	-3.65	2.7	0	0	4.4	4.4	3.3	0	0	3.3	0	0	0	0	2.7	0	6.1	0	2.7	0	2.7	0	0	0	0	2.7	0	4.4	0	2.7	0	0	0	4	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.64	-3.72	0	0	0	2.4	0	0	0	0	0	0	0	0	0	1.8	1.8	5.5	0	0	0	1.8	0	0	0	1.8	0	0	3.5	0	0	0	1.8	1.8	1.8	0	3.9	4.1	0	3.4	0	3.5	0	1.8	0	3	0	0	0	4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.13	-4.49	0	3.4	2.1	4	4.1	4	2.8	2.8	0	0	0	0	0	2.8	0	6	0	0	0	0	2.8	0	0	2.8	2.1	0	5.1	0	0	0	3.2	2.1	4.1	0	4.6	0	0	3.4	0	2.8	0	0	0	2.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.56	1.71	0	0	2	0	3.3	2	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	4	4.7	4.6	4.7	3.1	3.9	0	0	2	3.3	0	3.5	0	4.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.23	1.52	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	5.5	0	0	0	2.4	0	0	0	0	0	0	5.2	0	0	0	0	0	3.4	0	3.7	4.7	0	3.7	2.4	3.7	2.4	3.4	2.4	2.4	0	0	2.4	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.58	-4.13	3.3	0	0	4.1	3.3	4.5	2.3	0	2.9	0	0	3.3	2.3	0	0	5.8	0	2.9	2.3	2.9	0	0	0	2.9	0	0	5.9	0	2.3	0	0	0	4.5	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.21	-4.54	3	3	3	4	3.7	0	2	3	0	0	0	3	0	2.7	0	5.8	2	2	0	3	0	2	0	2.7	2	0	5	2	0	0	2.7	2	3.5	2	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.98	-2.06	0	0	0	0	3.4	3.6	0	0	0	0	0	0	0	3	0	5.6	0	0	0	2.3	0	0	0	0	0	0	4	0	0	0	2.3	3	0	0	3	3.9	0	4.3	0	3.9	0	2.3	3	2.3	0	0	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.07	-1.52	0	0	0	0	0	3.5	0	0	0	0	0	0	0	2	0	5.5	0	0	0	0	0	0	0	2	0	0	4.9	0	0	0	0	2	3.5	0	4.2	4.2	0	2	0	3	0	2	2	0	0	2	0	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.57	2.73	0	0	0	0	3.6	4	0	0	0	0	0	0	0	2.1	0	5.5	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	2.1	2.1	0	4.3	4.2	0	3.1	3.1	2.1	2.7	3.8	0	2.7	0	3.4	0	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.62	-1.37	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	5.7	0	2.1	0	2.1	2.1	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	4.9	4.3	0	2.1	0	2.7	0	2.1	0	0	0	2.1	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.86	1.8	0	1.9	0	0	2.9	3.6	0	0	0	0	0	0	0	0	1.9	5.7	1.9	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	1.9	2.9	0	4.4	4.7	0	3.4	0	1.9	2.6	2.9	0	2.6	0	3.4	0	2.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.5	-0.4	0	1.7	2.3	3.5	3.2	0	0	0	0	2.3	1.7	0	0	1.7	0	5.8	0	0	0	2.7	0	0	0	3	1.7	1.7	4.5	0	0	0	0	2.3	2.3	0	4.7	3.5	0	2.3	0	2.3	0	0	2.3	0	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.51	2.35	0	0	0	2.6	2.6	3.3	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	2	0	4.8	0	0	0	0	0	2.6	0	4.5	4.7	0	3.5	2	3.5	0	4.2	2	0	0	2	3	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.73	4.15	0	2.3	0	4.2	3	0	0	0	0	0	0	0	2.3	0	0	6.1	0	0	0	3	0	0	0	2.3	2.3	0	3.6	0	0	0	0	0	0	0	3	3	0	3.3	0	0	2.3	2.3	2.3	0	3	2.3	0	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.21	2.69	0	0	0	2.5	2.9	3.9	0	0	0	0	0	0	0	0	1.9	5.5	0	0	0	1.9	0	1.9	0	2.5	0	0	5	0	0	0	0	0	2.9	0	4.4	4.9	0	3.6	1.9	2.5	0	2.9	1.9	0	0	1.9	2.5	3.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.51	-3.76	1.8	1.8	1.8	3.8	3.2	3.2	1.8	0	0	0	0	0	1.8	1.8	1.8	6	0	0	0	2.7	2.4	0	0	2.7	1.8	0	5.3	0	0	0	3	3.2	3.8	0	3.6	3.7	0	2.7	0	1.8	0	0	2.4	0	0	0	0	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.68	5.32	0	2.9	0	2.2	0	3.9	0	0	0	0	0	0	0	0	0	6	0	0	0	3.3	0	0	0	2.2	2.2	0	4.5	0	0	0	2.2	0	3.9	0	3.8	4.2	0	4.3	2.2	3.5	3.3	3.9	2.2	2.2	0	3.3	3.3	2.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.72	0.89	0	0	0	0	2.8	2.8	0	0	0	0	0	0	0	1.8	0	5.6	0	0	0	1.8	0	0	0	2.4	0	0	4.5	0	0	0	0	1.8	1.8	0	4.3	4.5	0	0	1.8	3.1	0	3.8	0	0	0	1.8	0	3.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.9	-0.67	0	0	0	3.3	3	0	0	0	0	0	0	0	0	0	0	6.3	2.3	0	0	3.3	0	0	2.3	0	0	0	4.2	0	0	0	2.3	0	2.3	0	4.4	2.3	0	2.3	0	3	0	0	2.3	0	0	0	0	3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.7	-0.61	0	0	2.2	2.9	4.2	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	2.2	0	0	0	0	0	0	4.3	0	0	0	0	0	3.2	0	4.4	4.3	0	2.2	0	3.2	0	0	0	2.2	0	0	0	3.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.52	2.46	2.2	2.2	0	2.2	3.4	2.2	0	0	0	0	2.2	0	0	2.8	0	5.8	0	2.2	0	3.2	0	0	0	3.2	2.2	2.2	5.1	0	0	0	3.4	2.2	4	0	4.4	4.7	0	3.7	2.2	2.2	2.8	4.2	0	0	2.2	2.2	0	4.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.87	3.28	2	2	2	2.6	2.6	4.3	0	0	0	0	0	0	0	2	2	5.5	0	0	0	0	0	2	0	3	2.6	0	4.2	0	0	0	2	0	3.7	0	4.4	4.5	0	3.3	0	3.5	3.7	4.8	2	2.6	2	0	2.6	3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.18	3.95	0	2.5	1.9	2.5	3.5	2.5	0	0	0	0	0	0	0	1.9	0	5.7	0	0	0	2.5	0	0	0	1.9	0	0	3.7	0	0	0	2.5	0	3.7	0	4.8	3.7	1.9	3.3	1.9	3.1	2.5	2.5	2.9	1.9	0	1.9	2.5	3.3
