day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxc8	up:Hoxb9	up:Hoxa7	up:Hoxc6	up:Msx1	up:Hoxa9	up:Hoxc4	up:Sox4	up:Etv4	up:Hoxc9	up:Evx1	up:Hoxb6	up:Hoxb8	up:Hes7	up:Zfp503	up:Hoxa3	up:Tbx6	down:Hoxa1	down:Zic3	down:Meis2	down:Jund	down:Pbx2	down:Tshz1
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.01	1.93	2.8	0	2.4	0	2.8	2.4	0	1.8	0	1.8	1.8	0	2.4	1.8	1.8	3.2	0	1.8	1.8	1.8	3.9	0	2.8	2.8	1.8	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.63	1.2	2.6	2.6	3.3	0	3	0	0	2	0	2.6	3.5	2	0	0	0	3	0	0	2	0	4	2	2	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.94	0.99	4.3	3.5	2.4	3.5	3.5	0	0	4.4	0	2.4	3.8	3.5	0	2.4	0	4.3	2.4	0	0	0	0	0	3.1	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.55	-1.11	4.1	3.9	3.6	4.6	2.6	0	2.6	2.6	2.6	0	0	2.6	2.6	3.2	0	3.6	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.4	0.94	4.5	0	0	0	0	2.9	0	0	0	0	2.9	0	0	0	0	3.6	0	2.9	0	0	2.9	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.48	-0.43	2.6	2	3.3	0	2.6	0	0	0	0	0	3.3	2.6	2	2	0	3.5	2	0	0	0	2	0	2	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.36	3.01	3.8	2.8	2.2	0	3.4	0	0	4.4	0	2.2	2.2	2.8	0	2.8	0	2.2	0	0	0	0	3.7	0	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.13	3.42	3.5	2.6	3	2	3	2	0	0	0	0	3.8	0	0	3.2	3.2	4	2	2	2	0	3.2	2	0	2	2	2.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.53	1.16	4.5	2.7	2.1	3.3	3.6	2.1	3.3	0	0	0	3.6	3.7	3.1	0	3.7	3.3	4	2.7	2.1	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.29	-1.35	4.2	3.5	2.9	4.2	0	3.5	2.9	2.9	0	0	0	0	0	3.5	0	2.9	0	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.82	-0.27	3.7	3	3.7	2.4	3.9	0	2.4	2.4	0	0	3.9	2.4	2.4	2.4	0	3	3.4	0	3	2.4	4.3	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.13	3.86	3.4	3.2	2.7	0	3	3.2	1.7	2.7	0	0	3	1.7	0	2.3	2.7	3.6	1.7	0	0	0	3	0	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.49	2.1	3.4	3.4	0	2.1	2.1	2.1	2.1	3.1	0	0	3.9	3.8	0	0	2.7	3.1	2.7	3.4	0	0	2.7	2.1	2.1	3.1	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.05	-0.8	0	0	3.1	0	2.5	0	0	2.5	0	0	4	0	0	0	0	3.1	0	0	0	0	2.5	0	3.1	0	2.5	3.1
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.63	-0.42	0	0	3.4	0	2.8	0	0	2.8	0	0	2.1	3.2	0	0	2.1	3.4	0	2.1	0	0	3.2	3.2	0	0	0	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.14	4.09	3.5	3.3	3	0	3.3	0	0	2	0	0	2	3	0	2.6	0	3.8	2	0	0	0	2	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.96	-2.41	2.3	2.9	3.6	3.6	2.3	0	2.3	0	0	3.3	3.3	2.9	0	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.51	-0.43	4.9	3.5	2.9	4.2	2.9	3.5	2.9	4.4	2.9	2.9	3.5	2.9	0	0	0	3.9	2.9	0	0	0	0	0	0	0	0	2.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.25	0.07	3.2	4	3.8	4	3.2	3.5	2.5	0	0	2.5	3.8	0	0	0	0	3.5	3.2	3.2	0	0	0	0	0	0	0	2.5
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.45	1.66	3.3	3	2.7	2.7	2.7	0	0	4.1	2	3.3	4.2	4	3	2	3.3	3	2.7	2.7	2.7	0	3	0	0	2.7	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.73	-0.24	3.6	0	3.3	0	0	0	0	2.3	0	0	0	0	0	0	2.3	2.3	2.3	0	0	0	2.3	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.83	-2	3.4	3	3	4.1	0	0	2.4	3	2.4	2.4	3.4	3.4	0	2.4	0	3	3.4	2.4	2.4	3.4	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.63	3.2	3.3	0	3.3	0	2.6	0	0	3.3	0	0	2.6	3.3	0	0	0	3.7	0	0	0	0	2.6	0	2.6	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.24	-0.84	3.9	3	0	3.5	0	0	0	3.3	0	0	3.3	2	2	3.5	2.6	4.1	3.7	2	2	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.42	-1.2	0	0	3.5	0	0	0	0	2.5	0	0	3.5	0	0	0	0	3.1	0	0	0	0	3.5	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.12	-2.02	3.6	0	2.3	0	3.3	0	0	3.3	0	0	2.3	4	2.3	2.3	3.3	2.9	0	2.3	2.3	0	2.9	2.3	0	0	2.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.18	-0.02	4	2.9	0	3.6	3.8	2.3	3.3	2.3	0	0	2.9	3.3	0	2.9	2.9	3.3	3.6	2.9	0	0	2.9	0	3.3	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.85	0.85	4.2	2.9	1.9	2.9	3.1	1.9	2.5	2.9	0	1.9	3.1	2.9	3.1	1.9	1.9	2.9	2.5	3.1	1.9	1.9	0	0	1.9	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.37	0.27	4.1	3	3.4	3	2.4	0	2.4	3	2.4	3.4	2.4	0	0	0	0	0	0	3	0	0	2.4	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.21	-2.17	3.8	0	2.3	2.9	2.3	0	2.3	4.3	2.3	0	2.9	2.3	0	2.9	2.3	3.3	2.3	0	0	0	0	0	0	0	3.3	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.46	-0.75	2.4	0	3.4	0	3	2.4	0	0	0	0	3.4	0	0	0	0	3	0	0	0	0	2.4	0	0	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.6	0.5	4.2	3.5	2	2.6	3.5	2	2	3.5	0	0	3.5	3	0	3.5	2.6	2	2	2	2	0	2.6	0	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.57	1.38	3.6	2.7	3.1	3.9	3.8	3.1	0	3.8	2.1	0	3.9	3.1	0	3.1	4.1	4.4	3.9	2.1	2.7	0	0	0	0	2.1	2.1	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-6.27	-0.44	3.2	0	2.8	0	3.7	2.8	0	0	0	2.2	4.3	2.8	0	0	0	4.2	0	0	0	0	2.2	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.69	-0.65	3.6	2.3	3	4.4	3	3	2.3	2.3	0	3	3.4	0	0	2.3	2.3	3.4	0	0	2.3	0	0	0	0	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1	1.53	4	1.9	2.9	3.8	3.1	2.9	2.9	2.9	0	0	3.8	4.1	1.9	1.9	0	3.7	2.9	0	1.9	0	2.5	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.07	-4.77	3.5	2.6	0	3	3	3	2.6	3.9	2	0	2.6	3	0	2	2	2	0	0	2	2	2	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.12	1.46	3.4	2.6	3.6	3.4	3.4	2.6	1.9	2.9	0	1.9	3.9	2.9	1.9	1.9	0	4	1.9	3.2	0	0	0	0	0	1.9	0	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.65	0.64	4.3	2.8	0	4.7	3.8	0	2.2	4.6	0	2.2	3.2	2.2	0	2.8	2.8	4.3	3.4	2.2	2.2	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.13	-1.47	3.5	3.2	3.7	4.1	3.5	0	2.2	2.2	0	2.2	2.2	3.2	0	0	0	3.5	0	2.8	0	0	2.2	0	2.8	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.25	-1.86	4.6	0	0	3.8	2.7	4.1	2.7	4.3	3.4	0	2.7	3.4	3.4	0	3.8	2.7	2.7	0	3.4	0	2.7	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.58	-0.17	4.4	2.5	2.5	2.5	3.1	0	0	2.5	0	0	3.5	3.8	2.5	3.5	3.5	2.5	4.5	0	3.5	0	2.5	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.86	1.89	3.6	3.8	0	3.6	3.6	2.1	0	2.7	0	2.1	3.8	3.4	0	3.1	0	3.6	3.8	2.7	0	0	2.7	0	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.82	3.09	3.2	3.2	2.6	2.8	2.8	0	0	2.2	0	0	3.7	3.8	1.6	1.6	1.6	3.8	1.6	1.6	0	0	3.1	0	0	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.38	-0.41	4.1	3.8	0	3.5	2.9	2.9	0	3.5	0	2.9	3.3	3.3	2.2	3.5	0	4.1	0	2.2	0	0	0	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.31	0.89	3.6	2.3	2.7	2.3	2.3	0	0	1.7	0	0	2.3	2.3	0	0	0	2.7	1.7	1.7	0	0	3.3	0	0	1.7	1.7	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.63	1.2	2.2	0	3.9	0	2.8	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	3.7	0	0	2.8	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.42	1.75	2.4	2.4	3.3	0	3.3	0	0	2.4	0	0	3.1	3.3	0	0	1.8	3.6	0	1.8	0	0	3.6	0	3.1	1.8	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.08	0.97	4.3	3.6	2.3	4.7	4	2.3	2.3	0	2.3	0	3.8	2.9	3.3	2.9	2.3	2.3	3.3	2.3	0	0	0	0	0	2.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.91	0.7	3.5	3.7	3.7	3.7	3.5	0	3.1	4.4	0	0	4.1	0	0	3.5	0	3.7	3.5	3.1	0	0	2.4	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.33	-0.98	4	2.7	2.7	4.3	3.4	3.1	2.7	0	3.1	0	3.1	2.7	0	0	3.1	2.7	0	0	0	0	2.7	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.85	0.7	0	0	2.2	0	0	0	0	0	0	0	2.2	2.9	0	0	0	3.2	0	0	2.2	0	3.5	0	2.2	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.1	0.09	3.9	3.7	2.3	3.7	3.4	0	0	2.3	0	0	4.1	3.4	2.3	2.3	2.3	3	3	2.3	3.4	2.3	0	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.44	-2.3	2.2	0	2.8	0	2.2	0	0	0	0	0	2.8	3.2	0	0	2.2	2.2	0	0	2.2	0	3.7	2.8	0	0	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.65	0.31	4.2	2	2	3.3	3.5	2	2	0	2.6	2.6	3.5	4	3	2	2	3	0	0	2	0	3.7	0	2	0	2	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.44	-2.25	4.2	3.8	3.6	4.2	3	2.3	0	2.3	0	0	3	3.6	3	3	2.3	4.2	3	0	2.3	2.3	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.11	-2.85	4.1	2.4	3	3.9	0	2.4	0	0	0	3.4	0	0	0	2.4	2.4	4.1	4.1	3	2.4	0	0	0	0	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.66	-3.11	3.5	3	2	2	2.7	0	0	0	0	3.7	2	3.3	0	0	0	3	2.7	0	0	0	0	0	2	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.35	0.82	4.3	2.5	3.8	4.1	3.9	1.9	2.9	3.1	1.9	2.5	2.9	2.5	1.9	2.5	0	3.7	2.5	2.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.99	3.82	2.7	2	2	0	3	2	0	2.7	0	0	3.3	2	0	0	0	3.3	2	0	0	0	3.7	2	2	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.19	2.94	2.7	2.1	3.4	0	2.7	0	0	3.1	0	0	2.1	2.1	0	0	2.1	2.1	0	0	2.7	0	3.6	0	2.1	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.03	-1.6	4.2	0	3.7	3.7	3.5	3.3	0	2	0	2	3.3	3.8	0	0	0	4.3	3	2	2.6	0	2	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.67	-1.48	3.6	3.2	3.2	2.9	3.4	1.9	1.9	2.5	1.9	2.9	3.4	2.9	1.9	1.9	2.9	3.7	2.9	0	0	0	0	0	0	0	1.9	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.8	2.19	2.6	0	4	0	0	0	0	3	0	0	0	0	0	0	2	3	2	2	0	0	3.2	2	3.6	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.69	-2.5	3.3	3	2.6	3.3	3.6	2	2	2.6	0	2	3.3	2	2	2	0	4	2.6	2.6	0	0	2	0	0	2.6	2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.25	1.04	3.3	3.1	2.9	2.3	2.9	1.7	1.7	3.1	1.7	2.3	3.1	2.9	0	1.7	1.7	3.6	1.7	2.6	2.6	0	1.7	0	0	1.7	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.81	-0.91	3.4	0	3.4	0	2.7	0	0	0	0	2.1	0	2.7	0	0	0	3.1	0	0	0	0	3.1	0	3.1	0	2.1	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.96	1	3.1	2.8	3.5	0	3.5	1.8	0	0	0	0	3.5	1.8	0	0	1.8	3.5	1.8	1.8	2.4	0	1.8	2.4	3.3	2.8	0	1.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.34	-0.84	4.7	3.2	2.2	4.5	3.5	2.8	0	3.2	0	2.2	3.7	3.7	3.5	0	2.2	3.5	4.2	0	0	2.2	0	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.01	3.57	4	2.9	1.9	1.9	1.9	1.9	0	3.7	0	0	2.5	2.5	0	0	1.9	3.6	0	0	2.5	0	2.5	0	0	2.9	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.76	0.1	0	2.2	2.2	0	3	0	0	0	0	1.6	3.3	1.6	0	0	0	1.6	1.6	0	1.6	0	3	0	2.2	0	0	1.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.77	-1.33	3.3	0	4	0	3.6	0	2.3	0	0	0	2.9	0	0	0	0	4	0	2.3	0	0	2.3	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.52	3.16	3.4	0	3.4	0	2.8	2.8	0	4.1	0	0	2.8	0	0	2.8	0	3.4	0	0	0	0	3.4	0	2.8	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.51	0.86	3.7	1.9	1.9	1.9	3.9	2.5	3.1	3.1	1.9	1.9	2.9	1.9	1.9	0	1.9	2.9	1.9	3.1	0	0	3.7	0	2.9	1.9	1.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-5.96	-2.7	3.2	3.5	2.9	3.3	2.9	2.3	1.7	3.2	2.7	3.2	2.3	0	2.7	0	0	2.7	3.3	1.7	0	0	0	1.7	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.38	-0.95	2.6	2	2.6	2	3.2	0	0	2.6	0	0	2	2.6	0	2.6	2.6	3.2	3	0	2.6	2	3	2	0	2	2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.05	-2.54	3.4	3.7	3.4	4.4	3.7	0	0	3	0	3	3	3.9	0	3.4	2.4	3	3.7	0	0	0	2.4	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.24	-1.24	0	0	3.6	0	0	0	0	0	0	0	2.9	2.3	0	0	2.3	2.9	0	0	0	0	3.3	0	0	2.3	2.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.14	3.88	2.6	3	2	0	0	2	0	3	0	0	0	2	0	0	2	2.6	2	0	2	0	3.5	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.33	1.49	4.5	3.9	1.9	3.8	2.5	0	0	2.8	0	3.3	3.5	2.8	1.9	3.1	0	3.9	3.1	2.5	1.9	1.9	1.9	0	1.9	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.86	-0.58	3.8	2.9	3.8	3.3	2.2	2.9	2.9	2.9	0	3.3	2.9	3.5	0	2.9	0	3.8	3.5	2.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2	0.58	4.1	1.9	3.4	3.7	2.9	0	2.5	3.2	0	0	3.7	3.2	0	1.9	1.9	4.3	3.4	1.9	1.9	0	0	0	1.9	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.6	-0.73	3.5	2.8	3.2	2.8	2.2	2.2	0	2.2	2.2	2.2	3.9	2.2	0	2.2	3.2	3.7	0	0	0	2.2	2.2	0	2.2	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.18	-0.17	3.7	3.3	2.7	0	3.3	3.3	0	4.4	0	0	3.3	0	0	3.3	0	3.7	0	0	0	0	3.3	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.49	1.89	2.9	2.3	2.3	3.3	2.6	2.3	1.7	3.3	0	2.6	3.7	2.9	0	1.7	2.3	2.9	3.7	1.7	0	2.3	2.6	2.3	3.3	1.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.11	-1.11	3.6	3.3	2.9	4.1	3.3	0	2.3	3.3	0	2.9	2.9	0	0	0	0	4.1	4.6	2.9	0	0	2.9	2.3	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.4	1.81	2.9	2.9	2.9	0	2.9	0	0	0	0	0	3.6	0	0	0	0	3.3	0	2.3	0	0	3.3	2.3	2.3	2.3	2.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.12	0.52	3.7	2.7	0	4	3.3	2.7	2.7	0	2.7	0	3.3	3.7	0	2.7	0	2.7	2.7	0	0	0	2.7	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.82	1.24	4.3	3.7	1.7	3.5	3.2	3	0	0	0	1.7	4.2	2.7	1.7	1.7	2.3	3	3.4	0	3	0	2.3	0	1.7	0	1.7	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.82	-1.73	4	3.2	2.8	2.2	3.2	0	2.2	3.7	0	2.8	3.5	2.8	0	0	2.2	2.8	2.2	2.2	2.2	2.2	2.2	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.33	-2.04	4	0	2	3.9	0	0	2	3.9	0	2	2	3.6	0	2	0	2	3.8	2	0	0	2	0	0	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.09	1.69	3.7	2.8	4.4	2.8	2.2	2.2	0	0	0	2.2	3.2	3.5	0	2.8	0	3.7	0	0	0	0	2.8	0	0	2.8	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.48	-2.65	2.9	2.9	2.2	3.8	2.2	2.2	0	2.9	0	0	4.1	2.9	0	0	0	3.5	0	2.2	0	0	2.2	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.81	-1.8	3.4	2.4	3.4	3.4	2.4	3	2.4	3	0	2.4	2.4	2.4	2.4	0	0	2.4	2.4	0	0	0	0	0	3	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.05	-2.06	4.1	2.7	3.3	4	3	2	2.7	4.2	2	2	3.3	3.5	2.7	2	0	3	3.3	2	2	0	0	0	2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.37	-0.5	0	0	4.2	0	0	0	0	2.3	0	0	2.9	2.3	0	0	0	4	0	0	2.3	0	2.3	0	2.3	3.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.08	1.41	3.9	4.1	0	3.2	0	0	0	0	0	2.5	3.2	2.5	0	0	2.5	2.5	4.3	2.5	0	2.5	0	0	0	0	2.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.07	-2.46	3.5	2.9	2.2	2.9	3.5	2.9	0	2.2	0	0	2.2	2.9	0	2.2	0	3.2	0	0	0	0	2.2	0	2.2	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.31	1.82	3.4	2.9	3.2	3.4	3.4	2.5	1.9	4.2	0	0	3.4	3.7	0	1.9	3.4	3.6	1.9	2.5	1.9	0	2.9	0	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.03	1.56	4	3.6	0	3.3	3.6	3.3	0	4.1	0	2.9	3.6	4	0	2.3	0	3.6	3.8	2.9	0	0	2.3	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.57	-3.23	3.8	2.1	3.6	2.1	3.8	2.1	2.1	2.7	0	2.1	2.7	0	0	0	2.1	3.9	2.1	3.4	2.7	0	3.1	0	0	2.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.29	0.34	3.1	1.8	3.6	0	2.8	0	1.8	0	0	0	0	2.8	0	1.8	1.8	3.3	1.8	0	0	0	1.8	0	2.4	0	0	1.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.75	-2.42	3.4	0	2.1	0	2.7	0	0	2.1	0	2.1	3.1	3.8	0	0	2.1	2.7	2.7	0	2.7	0	2.1	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.43	-1.27	4	2.3	3.6	4	3.3	0	0	3.8	2.3	2.9	2.9	2.9	0	2.3	2.3	3.8	0	0	0	0	2.3	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-6.09	-0.57	3	2.4	3	4.2	2.4	2.4	2.4	0	2.4	0	3.4	3	3	2.4	0	3.9	0	3	3	0	2.4	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.24	-2.28	2.8	2.2	2.2	2.2	2.2	0	2.2	2.8	0	2.2	2.8	3.7	2.2	2.2	0	2.8	0	2.2	0	0	2.2	0	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.41	0.41	3.2	3.5	2.2	0	3.5	3.7	0	2.2	0	0	3.9	0	0	2.2	0	3.9	0	2.2	3.2	0	2.8	0	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.72	0.44	3.2	3.2	0	3.6	0	3.2	0	3.2	0	2.6	2.6	3.6	0	0	3.6	3.9	0	0	0	0	2.6	0	0	3.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.88	0.74	4	3.7	3.3	5.1	3.3	0	0	2.6	2.6	2.6	3.3	2.6	2.6	2.6	0	0	0	0	0	2.6	0	0	0	0	2.6	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.76	2.92	3.2	0	4.2	2.2	3.2	2.2	2.2	2.9	0	0	2.2	3.5	0	0	2.2	3.7	2.2	0	0	0	3.2	0	2.2	2.2	2.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.2	-0.81	4.5	2.2	0	3.3	2.9	2.2	2.9	3.3	3.3	2.2	3.9	2.2	0	2.2	3.3	2.2	2.2	0	0	3.3	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.8	-1.6	3.2	2.8	3.5	0	3.7	0	0	0	0	2.2	3.2	0	0	0	3.2	4.1	0	2.2	0	0	0	0	3.5	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.94	-1.18	3.3	2.3	3.3	0	0	0	2.3	2.3	0	0	3.3	3.6	0	0	0	2.3	2.3	0	2.3	0	2.9	2.3	2.3	3.6	0	0
