day	Anno	celltype	UMAP_1	UMAP_2	Casz1	Epha6	Mecom	Mitf	Oca2	Pou2f2	Rora	Rorb	Sox6	Trpm1	Trpm3	Tyr	Vsx2	Zfp385b	Zmat4
E11.5	E115_Retina_neuron	Retina_neuron	0.69	2.47	0	0	5.7	0	0	0	0	5.3	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.74	-3.03	4.9	6	0	0	0	0	4.9	5.6	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.22	2.51	4.8	4.8	4.8	0	0	0	4.1	4.8	4.1	0	5.5	0	4.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.18	2.93	0	6	6.4	0	0	0	5.3	0	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.68	-2.05	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.66	-5.6	0	0	6.1	0	0	0	0	0	4.4	0	6	0	0	4.4	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.43	-1.77	0	5.5	0	0	0	0	0	5.9	4.8	0	6.2	0	0	4.8	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.72	2.73	0	6.2	5.7	0	0	0	0	0	4.6	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.52	2.27	4.7	5.8	0	0	0	0	6.1	4.7	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.5	1.11	0	4.1	0	0	0	0	0	5.9	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.76	2.46	0	6.2	0	0	0	4.8	5.9	0	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.34	0.16	3.5	0	5.5	0	0	3.5	4.2	5.5	0	0	5.1	0	4.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.36	1.76	0	6.7	0	0	0	4.2	4.2	6.5	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.94	1.38	0	0	5.8	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.71	0.12	0	7.1	0	0	0	0	0	5.4	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.41	-2.77	4.7	4.7	0	0	0	4	4.7	6.9	4.7	0	4.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.12	3.06	0	5.5	4.8	0	0	0	0	0	0	0	6.7	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.13	3.01	0	5.3	6.3	4.7	0	0	4.7	0	5.3	0	6.4	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.55	1.29	0	4.3	0	0	0	5	0	4.3	4.3	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.55	0.14	0	0	5.7	0	0	0	6.1	5	4.4	0	4.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.96	-0.53	0	6.2	0	0	0	0	5.5	0	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.99	-6.69	0	6.2	4.6	4.6	0	4.6	0	0	5.2	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.35	1.18	5.3	0	6	0	0	0	6.4	5.3	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.12	-0.08	0	6.1	5.4	0	0	5.4	6.1	6.7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.89	-0.64	0	0	0	0	0	4.8	0	7.8	0	0	0	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.81	1.4	0	0	5.1	0	0	0	5.1	0	5.1	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.64	3.12	5.5	6.2	5.5	0	0	0	0	7.1	5.5	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.37	-5.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.16	4.42	0	4.6	6.2	0	0	0	5.3	4.6	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.57	-5.99	0	0	0	0	0	0	0	0	5.5	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.98	-0.3	4.3	5.4	4.3	0	0	0	5.4	7.2	0	0	5	0	0	4.3	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.81	3.72	0	0	5.8	0	0	0	6.9	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.72	-1.83	0	0	4.6	0	0	0	0	6.8	0	0	0	0	4.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.86	3.02	0	0	5.7	0	0	0	5	5.7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.4	-4.47	0	0	0	4.4	0	0	0	0	5.5	0	4.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.81	0.74	0	5.4	0	0	0	0	5.8	5.8	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.01	2.53	4.2	4.8	4.8	0	0	4.8	0	5.5	0	0	5.8	0	4.8	4.2	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.58	0.33	0	0	5.1	0	0	0	5.7	7.1	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.05	1.59	0	5.3	0	0	0	0	0	0	0	0	5.3	0	6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.69	0.68	0	6.4	5.7	0	0	6.4	5.7	5.7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.36	2.48	0	0	6.2	0	0	5.5	6.2	0	0	0	6.2	0	5.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.63	2.23	5.1	0	6.2	0	0	0	0	5.8	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.44	-1.22	4.7	4.7	0	0	0	4.7	0	5.4	0	0	5.8	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.14	-5.03	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.99	-6	0	0	0	0	0	0	0	0	4.5	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.18	1.36	0	0	0	0	0	5	5	0	5	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.99	-4.8	0	0	0	0	0	0	6	0	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.14	-0.79	0	0	0	0	0	4.4	0	0	4.4	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.79	-4.88	0	0	0	0	0	0	0	0	5.4	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.79	-0.45	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.17	0.98	4.5	5.2	5.2	4.5	0	0	4.5	5.6	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.21	2.94	0	5.1	0	4.4	0	0	4.4	4.4	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.25	-2.18	0	0	0	0	0	0	5.1	7.6	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.37	3.05	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.84	-1.28	5.4	4.7	0	0	0	4.7	0	0	4.7	0	4.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.28	2.98	0	0	0	0	0	0	6.5	5.1	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.35	4.64	4.3	5.4	5.4	0	0	0	4.3	5.7	4.3	0	6.6	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.31	0.3	0	5.8	0	0	0	0	0	0	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.17	-1.66	0	5.4	0	0	0	0	5.4	6.5	0	0	5.4	0	6.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.78	2.9	0	5.4	0	0	0	0	4.7	4.7	0	0	5.8	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.46	1.85	0	7.1	5.1	0	0	5.1	0	6.2	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.55	-0.9	0	6.8	0	0	0	0	0	7.2	0	0	0	0	5.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.63	3.27	0	0	5.3	0	0	5.3	0	0	0	0	6	0	6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.5	3.28	5.9	4.8	5.5	0	0	0	0	0	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.56	1.03	4.9	0	0	0	0	0	4.9	6.3	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0	-6.4	0	0	4.8	0	0	4.8	0	0	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.26	3.06	0	4.8	5.5	0	0	0	4.8	0	4.8	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.29	2.85	5	0	6.4	0	0	0	0	6.1	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.44	2.9	0	4.3	6.6	0	0	0	5.9	4.3	0	0	7.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.36	0.7	0	3.9	5.2	0	0	0	5.7	6.1	4.6	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.33	-0.58	0	5.7	5.7	0	0	5	5	6.6	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.46	-1.17	0	0	0	0	0	4.3	5.4	6.2	0	0	0	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.06	0.57	0	5.4	0	0	0	5.4	0	6.1	0	0	6.8	0	5.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.24	3.86	4.6	4	6	0	0	0	4	4	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.52	2.21	0	0	0	0	0	0	6	5.6	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.05	-5.92	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.92	2.87	0	6	0	0	0	0	0	6.4	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.1	2.79	4.8	4.8	5.5	0	0	0	0	0	4.8	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.29	-5.86	0	0	0	0	0	0	5.2	0	0	0	5.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.68	-0.54	0	0	0	0	0	0	5.5	6.4	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.67	-5.34	0	0	5.4	0	0	0	0	5.4	0	0	6.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.01	2.11	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.34	-4.74	0	0	0	0	0	0	5.3	0	0	0	4.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.56	-4.67	0	0	0	0	0	0	0	0	5.4	0	4.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.1	-5.8	0	0	5.9	0	0	0	0	0	5.5	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.31	0.79	0	0	5.4	0	0	0	0	0	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.14	1.83	5.1	5.8	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.16	1.52	0	6.4	5.3	0	0	0	6.7	5.3	0	0	5.3	0	6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.08	1.09	0	0	4.8	0	0	4.8	0	5.5	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.79	1.42	4.8	5.5	6.6	0	0	0	5.9	5.5	0	0	5.5	0	5.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.55	4.48	0	4.3	5	0	0	0	5.7	0	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.18	-0.95	0	0	0	0	0	0	5.5	7.5	0	0	5.5	0	5.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.77	0.43	0	7	6	0	0	0	6.3	6.7	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.34	0.29	0	5.7	5.3	0	0	0	0	7.2	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.51	0.53	0	0	5.4	0	0	0	5.4	0	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.62	-5.68	0	0	0	5.8	0	0	0	0	4.7	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.63	-0.07	0	4.3	4.3	0	0	0	5	6.5	0	0	4.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.31	0.8	5.5	4.8	5.9	0	0	4.8	4.8	4.8	4.8	0	6.1	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.33	0.02	6.1	0	0	0	0	5.4	6.1	6.8	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.23	-1.03	0	5.4	0	0	0	0	0	4.7	4.7	0	4.7	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.88	2.55	0	6.6	5.6	0	0	4.9	0	0	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.7	1.08	0	5.4	5.4	0	0	0	0	0	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.57	0.74	5	6.6	6.1	0	0	0	5	0	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.61	0.78	0	4.8	0	0	0	0	5.9	4.8	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.68	-4.48	0	0	0	4.5	0	0	4.5	0	0	0	4.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.08	2.63	0	0	5.5	0	0	3.9	0	0	0	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.67	-4.87	0	0	0	0	0	0	4.8	0	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.48	2.41	0	6.2	6.2	0	0	0	0	0	4.6	0	0	0	5.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.33	4.09	0	5.3	5.3	0	0	0	0	5.7	0	0	6.6	0	0	4.6	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.59	-4.41	0	0	0	0	0	0	0	5.9	0	0	5.2	0	4.5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.4	0.03	0	0	0	0	0	0	5.5	4.8	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.11	-0.72	0	0	5.5	0	0	0	0	7	4.9	0	0	0	4.9	4.9	0
E11.5	E115_Retina_neuron	Retina_neuron	1.51	1.97	0	0	0	0	0	0	0	5.5	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.21	3.56	0	5.1	4.7	0	0	0	4.7	4	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.78	3.21	0	0	0	0	0	0	5.4	0	5.4	0	6.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.26	-0.77	0	0	0	0	0	0	5	5.7	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.52	-0.93	0	0	0	0	0	5.3	0	5.9	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.66	4.86	0	6.3	6.3	4.9	0	0	0	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.32	-2.26	4.8	4.8	0	0	0	0	5.5	6.4	0	0	5.9	0	4.1	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.44	-0.05	0	0	6.4	0	0	0	6.1	4.8	0	0	7.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.04	2.12	0	6.1	4.7	0	0	5.4	5.4	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.66	0.76	4.7	5.4	0	0	0	0	4.7	5.4	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.27	3.76	0	6.3	0	0	0	0	4.6	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.57	4.99	0	0	0	0	0	0	5	0	5	0	5	0	5	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.31	2.85	0	5.2	5.2	0	0	0	5.2	5.2	0	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.8	4.39	5.6	5.6	4.9	0	0	0	4.9	0	4.9	0	6.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.82	-0.48	5.1	5.8	0	0	0	0	0	6.7	5.1	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.07	-6.32	0	0	5.2	0	0	0	5.2	0	5.2	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.21	1.25	0	0	5.1	0	0	0	5.1	5.8	5.1	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.28	1.03	0	6.9	5.1	0	0	0	5.8	6.2	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.06	1.55	0	4.7	4.7	0	0	5.3	0	6	0	0	6	0	5.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.28	-0.26	0	5.3	0	0	0	0	6	5.3	0	0	6	0	5.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.38	-1.84	0	5.4	0	0	0	4.7	5.4	6.1	4.7	0	5.4	0	5.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.11	0.01	0	0	4.8	0	0	5.5	0	4.8	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.08	-0.53	5.2	5.2	0	0	0	5.2	5.2	7.5	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.96	-5.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.24	-0.33	4.9	6.7	5.6	0	0	0	4.9	5.6	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.37	-5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.84	0.18	0	0	4.4	0	0	4.4	5.1	7	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.33	3.07	4.8	0	4.8	0	0	4.8	5.5	5.5	4.8	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	2.66	2.72	0	4.8	5.5	0	0	0	5.9	0	0	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.78	-0.4	0	5.1	0	0	0	0	0	5.1	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.5	-5.28	0	0	0	0	0	5.1	6.2	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.41	1.67	0	0	4.8	0	0	0	0	4.8	0	0	5.5	0	4.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.66	-0.16	0	0	5.2	0	0	0	5.9	7.8	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.41	-0.77	0	0	0	0	0	5.1	4.4	6	0	0	6	0	4.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.54	-6.61	0	0	5.4	0	0	0	0	0	0	0	4.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.06	3.28	4.9	4.9	5.6	0	0	0	0	0	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.54	4.07	0	0	5.8	0	0	0	3.9	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.83	1.29	0	0	6.5	4.7	0	0	4.7	4.7	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.56	2.43	4.2	6.3	6	0	0	0	0	4.2	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.12	2.08	4.6	0	4.6	0	0	0	4.6	4.6	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2	2.54	0	6.8	5	0	0	5	5	5	0	0	5.7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.42	4.03	0	5.8	5.1	0	0	0	5.8	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.19	0.14	0	0	5.8	0	0	0	5.1	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.21	-0.94	0	6	5.4	0	0	4.7	6.3	7	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.42	2.69	5.1	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.77	1.03	0	6.5	4.9	0	0	0	0	0	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.05	2.41	0	0	6.3	0	0	0	0	0	0	0	6.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.27	-4.89	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.8	2.21	0	4.5	4.5	0	0	5.2	0	0	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.27	0.37	0	0	0	0	0	0	5	6.3	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.19	-3.57	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.06	-1.36	0	0	4.6	0	0	0	5.7	5.3	0	0	4.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.24	2.97	0	0	6.3	0	0	0	0	5.2	5.2	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.09	1	0	0	0	0	0	0	6.4	0	0	0	6.4	0	0	0	5
E11.5	E115_Retina_neuron	Retina_neuron	3.37	-3.18	0	0	0	0	0	0	5.8	0	5.4	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.16	0.97	0	0	5.4	0	0	0	0	0	0	0	5.8	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.53	-1.16	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.22	0.32	0	0	5.2	0	0	0	6.3	6.8	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.81	-0.11	0	5.8	0	0	0	4.2	5.6	6	0	0	6.5	0	5.8	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.03	1.26	0	0	5.3	0	0	0	0	5.3	0	0	6	0	5.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.26	-0.34	0	5.6	0	0	0	0	4.5	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.61	4.34	0	6.2	0	0	0	0	5.1	0	0	0	6.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.35	1.63	0	5.6	5.6	0	0	0	4.9	4.9	0	0	4.9	0	5.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.07	2.19	4.4	6.2	0	0	0	0	0	5.1	0	0	5.5	0	4.4	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.02	4.14	4.2	6	7	0	0	0	5.8	0	0	0	6.6	0	4.2	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.78	-0.96	0	4.6	0	0	0	0	4.6	6.4	4.6	0	4.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.48	1.16	0	4.8	6.3	4.1	0	4.1	5.7	5.9	4.1	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.88	-0.67	0	4.4	0	0	0	0	0	4.4	0	0	5.1	0	0	4.4	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.78	0.46	0	5.6	4.3	0	0	0	4.3	5.9	0	0	5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.84	3.68	0	4.6	5.7	0	0	0	4.6	0	0	0	6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.85	-2.43	0	4.6	0	0	0	0	4.6	6.7	0	0	6.6	0	4.6	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.92	1.98	0	4.9	6.9	0	0	5.5	0	0	0	0	6.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	0.92	2.45	0	0	5.4	0	0	0	5.8	0	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.35	3.91	0	5.2	0	0	0	0	5.2	4.5	0	0	6.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.43	0.74	0	0	0	4.4	0	0	0	5.1	0	0	6.2	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.7	2.71	0	0	5.6	0	0	4.5	0	0	0	0	5.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.83	-2.84	4.1	0	4.1	0	0	0	0	5.4	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.23	2.78	0	6.3	5.4	0	0	4.3	4.3	5.4	4.3	0	5.4	0	0	4.3	4.3
E11.5	E115_Retina_neuron	Retina_neuron	0.05	2.75	0	0	0	0	0	4.3	0	4.3	0	0	6.8	0	4.3	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-5.75	-1.24	0	0	0	0	0	5	5	6.1	0	0	6.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.66	1.68	4.7	5.4	4.7	4.7	0	4.7	4.7	5.8	0	0	6.6	0	4.7	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.79	0.25	0	6.4	4.8	0	0	0	4.8	6.4	0	0	5.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.85	0.24	0	0	0	0	0	0	0	5.1	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.49	2.83	4.5	4.9	4.9	0	0	0	5.9	3.8	0	0	4.9	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.04	-2.05	0	0	0	5	0	0	4.3	4.3	0	0	5	0	0	0	0
