day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx4	marker:Hoxa11	up:Pitx1	up:Hoxc9	up:Hoxa10	up:Hoxa9	up:Hoxa7	up:Hoxc8	up:Prrx2	up:Smad7	up:Twist1	up:Snai1	up:Twist2	up:Gata5	up:Bbx	up:Hoxc10	up:Smarca1	up:Zfx	up:Hey2	up:Hoxc11	up:Jun	up:Gata4	up:Tcf21	up:Smad6	up:Klf14	up:Tbx2	down:Mesp1	down:Pou5f1	down:T	down:Hoxb1	down:Foxf1	down:Mixl1	down:Evx1	down:Sub1	down:Cdx2	down:Cdx4	down:Irf1	down:Msx2	down:Foxo4	down:Cdx1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.36	-1.37	0	0	0	2.8	0	0	0	0	2.2	0	0	3.2	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	3.9	2.8	0	3.2	3.2	0	2.8	4.7	3.9	4.1	2.2	2.8	0	2.8
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.38	1.6	2	0	2.6	0	3.2	2	2	2.6	3	3	3	3	0	0	2.6	0	0	2.6	0	0	2	2	0	2.6	0	2.6	2	2	0	0	3	0	2	3.6	2	3.2	0	3.8	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.24	2.01	0	0	1.7	0	0	0	2.7	0	2.7	0	2.7	0	0	0	2.3	0	1.7	0	0	0	0	0	2.3	0	0	0	0	1.7	0	1.7	3.5	0	1.7	3.9	3.1	3.5	0	1.7	0	2.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.83	1.92	0	0	2.4	0	0	1.8	1.8	1.8	1.8	0	0	0	0	0	2.4	0	0	0	0	0	1.8	0	0	0	0	0	0	0	1.8	1.8	2.7	0	2.4	4.8	1.8	3.5	0	2.7	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.13	0.37	0	0	0	0	2	0	2.6	0	2	0	0	2.6	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	2.6	0	3	3.5	2.6	3.3	4.8	4	4.3	0	3.7	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.5	-1.19	0	0	0	0	2.1	0	0	0	0	0	0	2.8	0	0	2.1	0	0	3.1	0	0	0	0	0	0	0	0	2.8	3.1	2.1	2.1	3.8	0	2.1	4.4	4	3.8	0	2.8	2.1	0
E7.75	E775_Allantois	Allantois	-4.62	-1	0	1.8	3.6	1.8	2.8	1.8	0	0	3.2	3.2	2.4	2.8	1.8	1.8	2.8	0	1.8	1.8	0	0	3	0	0	1.8	0	0	0	0	0	0	3	0	0	4.4	3.4	2.4	0	2.8	0	0
E7.75	E775_Allantois	Allantois	-1.89	1.44	0	0	2.9	2.9	2.3	2.3	2.9	2.9	0	2.9	2.3	2.3	0	0	2.9	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	0	4.2	3.6	2.3	0	2.9	2.3	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.82	0.22	1.9	0	0	1.9	0	1.9	2.5	2.9	0	0	0	0	0	0	1.9	0	0	2.5	0	0	0	1.9	0	0	0	0	2.5	1.9	0	2.5	3.6	0	3.4	4.6	3.2	3.6	0	2.5	1.9	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.88	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	1.9	0	0	0	1.9	1.9	0	2.5	3.1	0	1.9	4.4	3.5	2.5	0	1.9	2.5	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.54	0.15	0	0	0	0	0	0	0	0	0	2.3	0	2.9	0	0	0	0	2.3	0	0	0	0	0	2.3	2.3	0	0	2.9	3.6	0	0	3.8	0	0	4.7	2.9	2.9	0	3.3	0	2.9
E7.75	E775_Allantois	Allantois	-1.46	0.8	0	0	3.7	3	4.1	0	3	0	0	0	0	3.7	3	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.7	0	0	0	3	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4	2.37	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2.6	3	0	3	2.6	0	0	4.1	2.6	0	0	3	2	3.2
E7.75	E775_Allantois	Allantois	-2.65	-0.41	0	0	3.2	2.8	2.2	0	2.2	2.2	3.2	2.2	0	0	0	0	3.5	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.8	0	0	2.8	0	0	4.4	3.2	3.5	0	2.2	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.35	-1.62	0	1.7	0	3.2	3	3.6	3	3.8	3	3	0	2.3	0	0	2.3	2.3	0	0	0	0	2.3	1.7	0	1.7	0	1.7	2.3	2.3	0	2.3	3.6	0	0	3.9	3.6	4.3	0	4.1	0	1.7
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.3	-1.8	0	0	3.8	0	2.7	2.1	3.6	3.4	2.7	2.1	0	0	0	0	3.1	2.1	0	0	0	0	2.7	0	0	2.7	0	2.1	3.4	3.4	0	0	3.1	2.1	0	4.2	2.7	3.6	0	3.9	2.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.86	0.84	0	0	3.5	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	3.9	0	2.2	4.9	3.9	0	0	3.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.13	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3.1	2	0	0	0	0	3.1	0	0	2	3.5	0	0	5.3	0	0	0	2	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.85	1.31	0	0	0	2.2	0	0	2.2	2.2	0	0	0	0	3.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	4	0	0	4.8	4.4	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.38	-0.24	0	0	1.9	1.9	0	0	0	1.9	0	0	1.9	2.9	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	1.9	3.2	2.6	0	3.2	0	1.9	5.1	3.9	1.9	0	3.2	0	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.34	0.86	0	0	2.2	0	2.8	0	0	0	0	0	0	2.2	0	0	2.2	0	2.2	2.2	0	0	2.2	0	0	0	0	0	0	3.2	0	0	3.7	0	0	4.8	4.2	2.8	0	2.2	2.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.09	-2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	3.3	0	0	3.8	2.3	0	4.8	4.1	3.6	0	2.9	2.3	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.37	-1.73	0	0	3	0	2	0	0	3	2	3	0	2.6	0	0	0	0	0	0	0	0	2.6	0	2	0	0	0	3.7	2.6	2	0	3	0	2	4.9	4	2.6	0	2	0	2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.46	-1.23	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	3.9	3.7	1.7	2.4	2.7	1.7	1.7	5.2	3.4	0	1.7	3.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.57	-0.42	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	3	2.4	3.4	2.4	3	0	2.4	4.4	4.4	3	0	3.7	3	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.25	0.07	0	0	1.9	1.9	0	0	0	0	0	0	1.9	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	2.9	0	0	3.4	3.2	0	0	3.7	0	1.9	4.4	2.9	2.5	0	2.5	2.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.31	-3.79	0	0	0	0	3.5	0	0	0	2.2	2.2	0	2.2	0	0	2.9	0	0	0	0	0	0	0	0	2.2	0	0	4.5	0	3.3	0	2.2	0	2.2	4.9	3.9	3.3	0	3.5	2.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.89	1.72	0	0	2.8	0	0	0	0	0	2.2	2.2	0	2.2	2.2	0	2.2	0	2.2	0	0	0	2.2	0	2.2	0	0	0	0	0	2.8	0	4.2	0	2.2	4.9	4.2	0	0	2.2	2.8	2.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.44	-2.26	0	0	0	0	0	0	0	0	2.6	2	2	2.6	0	0	3	0	2	0	0	0	0	2	2	0	0	0	4.1	2	3.7	0	3	0	0	4.6	4.8	2.6	0	3.5	2	2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.63	0.51	0	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	1.9	0	0	0	0	0	2.5	1.9	0	0	0	0	4.2	2.9	2.5	3.1	3.3	1.9	1.9	4.7	2.5	2.5	0	3.1	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.18	-1.13	0	0	0	0	0	0	0	0	0	1.9	0	2.5	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	2.5	1.9	2.5	1.9	3.8	0	3.1	4.7	3.7	3.1	1.9	4.1	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.98	1.07	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	2.3	0	0	2.3	0	0	0	0	0	0	2.3	0	0	3.6	0	0	4.9	4.1	2.9	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.63	-1.1	0	0	0	0	0	0	0	0	0	0	1.8	2.4	1.8	1.8	2.4	0	0	1.8	0	0	0	0	0	1.8	0	0	2.8	3.1	3.1	0	2.4	1.8	0	4.9	4.2	3.3	0	0	0	1.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.5	-0.42	0	0	2.2	0	2.2	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	2.8	3.2	0	2.8	4.1	0	2.2	5.1	4	3.5	0	2.8	2.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.75	-0.22	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	2.6	0	0	3.6	3.6	2.6	0	4.1	3.2	3.2	5.4	3.2	0	0	3.2	2.6	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.12	-1.38	0	0	1.8	0	0	0	0	0	0	0	0	2.5	0	0	3.1	0	2.5	0	0	0	0	0	0	1.8	0	0	3.3	3.1	0	1.8	3.3	2.5	2.5	4.2	3.9	3.1	1.8	4	2.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.68	0.05	0	0	0	0	0	0	0	0	1.9	2.9	0	2.5	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	3.8	3.1	1.9	0	3.1	0	2.5	5.1	2.5	3.1	0	3.5	1.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.88	2.82	0	0	3.2	0	0	0	0	0	0	1.9	1.9	0	0	0	1.9	0	0	1.9	0	0	1.9	0	0	0	0	0	0	1.9	0	0	1.9	1.9	1.9	4.9	3.8	0	0	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.86	1.16	0	0	2	0	0	2	0	0	0	0	0	2	2.6	0	2	0	0	0	0	0	0	2	0	0	0	0	3	3	0	0	3.5	0	2	4.8	3.5	3	0	3.3	0	2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.18	-0.38	0	0	0	0	0	0	0	0	2.5	2.5	0	1.9	2.5	0	1.9	0	0	0	0	0	2.5	0	0	0	0	0	3.1	3.5	1.9	2.8	4.2	0	0	4.4	3.3	1.9	1.9	3.8	1.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.23	1.85	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	2.2	3.9	0	0	4.8	3.7	2.8	0	3.7	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.35	2.34	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	3.4	0	0	2.1	0	0	2.1	3.1	0	0	3.4	0	0	4.8	0	0	0	3.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.57	-0.64	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	4.4	4.1	3.2	0	3.7	0	2.2	5.2	3.5	2.2	0	3.2	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.61	-1.86	0	0	0	0	2.9	2.3	0	0	2.9	2.3	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	3.3	3.3	2.9	2.9	0	0	2.3	5.1	3.3	4.5	0	2.3	2.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.32	2.06	0	0	2.3	2.3	2.9	2.3	2.3	2.3	2.3	3.3	0	3.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	4.1	2.9	0	3.3	2.3	2.9	4.2	3.3	4.2	0	2.3	0	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.35	0.37	0	0	0	0	0	0	0	0	2.9	3.6	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	2.3	0	0	2.3	2.3	0	0	3.6	0	0	4.9	2.9	0	0	3.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.36	-0.39	0	0	1.5	0	0	1.5	0	1.5	0	1.5	0	0	1.5	0	1.5	0	0	0	0	0	1.5	0	0	0	0	0	2.4	3.8	3.8	0	1.5	1.5	1.5	4.4	3.2	2.7	1.5	3.6	2.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.08	0.12	0	0	0	0	2.7	0	0	0	0	0	2.1	0	0	0	2.7	0	0	0	0	0	2.1	0	0	2.1	0	0	2.1	3.1	0	2.1	4	0	0	4.4	3.1	0	0	3.7	2.1	2.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.45	-2.15	0	0	0	0	2.3	0	2.3	0	3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	3.8	3	2.3	0	4.4	0	2.3	4.9	3.8	3	0	3.4	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.57	2.37	0	0	2.8	0	0	0	0	2.8	0	0	0	0	0	0	3.2	0	2.8	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	3.5	0	0	4.7	3.5	0	0	3.5	2.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.62	-0.19	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.9	0	1.9	0	0	0	0	1.9	0	0	0	0	2.9	1.9	1.9	2.5	3.7	0	1.9	4.9	3.4	1.9	0	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.64	0.28	0	0	3.2	1.9	0	0	0	1.9	0	0	0	2.5	2.5	0	0	0	0	0	0	0	1.9	1.9	0	0	0	0	0	2.9	0	0	4.2	0	0	4.2	3.2	0	0	3.6	2.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.72	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	3.8	0	0	5.2	0	0	0	3.8	3.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.42	0.93	0	0	3.4	0	0	0	0	2.7	0	1.7	0	1.7	1.7	0	1.7	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	1.7	0	4.8	4.3	2.3	0	1.7	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.61	-3.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	1.8	0	0	3	0	0	2.4	0	0	2.8	4	2.8	1.8	1.8	0	0	4.3	3.4	2.4	1.8	3.7	1.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.25	2.48	0	0	0	0	0	0	0	0	3	2.3	0	0	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.3	0	0	0	3.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.43	-1.87	0	0	1.7	0	0	0	0	0	0	2.3	1.7	2.7	1.7	0	2.3	0	0	0	1.7	0	2.3	2.3	0	0	0	0	4.5	4.1	1.7	0	2.9	2.3	2.7	4.7	3.7	2.9	0	1.7	0	1.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.45	1.41	0	2.3	3.3	0	2.3	2.3	0	3.6	0	2.3	2.3	0	2.3	0	2.3	2.3	0	0	0	0	0	0	2.3	2.3	2.3	0	0	2.9	0	0	3.6	0	2.3	4.3	2.9	0	2.3	3.3	0	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.82	-0.78	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	3.7	3	0	3.8	0	2	4.7	3.8	3.7	0	0	2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.5	-2.37	0	0	0	0	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.8	0	0	3.8	0	0	5.2	3.5	2.5	2.5	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.48	-1.13	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	2.9	0	2.2	2.2	0	4.3	4.1	3.7	0	2.9	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.19	1.35	0	0	2.4	2.4	0	0	2.4	0	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	2.4	0	0	0	2.4	2.4	2.4	3.8	2.4	2.4	3.8	4.4	0	0	2.4	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.64	0.85	0	0	2	0	0	0	0	2	0	0	0	0	2.7	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	4.1	0	0	4.3	3.5	0	0	2.7	2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.17	-1.74	0	0	0	0	2.3	1.7	0	0	1.7	1.7	1.7	2.3	1.7	0	1.7	0	0	0	0	0	1.7	0	0	0	0	0	3.6	2.3	0	0	3.4	0	0	4.4	2.3	0	0	4.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.06	0.1	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	4.7	3.6	4	2.3	3.6	2.9	0	5.2	2.9	4.4	2.3	3.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.41	-1.66	0	0	0	0	1.9	1.9	0	1.9	1.9	0	0	2.5	0	0	1.9	0	1.9	0	0	0	2.5	0	0	0	0	1.9	3.1	2.5	1.9	0	3.7	0	0	4.7	4	4.3	0	4.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.46	2.5	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	3.9	0	0	0	0	0	4.9	0	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.62	-3.17	0	0	0	0	3	0	2.4	0	2.4	3	0	3	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3	3	3.7	3	2.4	0	2.4	4.9	3	4.1	0	3	2.4	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.61	-0.43	0	0	3.6	0	3.8	0	3.3	3.3	0	2.3	3.3	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	3.3	0	0	5	3.3	3	0	3.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.04	-0.41	0	0	1.5	1.5	0	0	0	1.5	0	2.1	0	1.5	1.5	0	2.9	0	1.5	1.5	0	0	1.5	1.5	0	0	0	0	4	2.9	2.4	2.4	3.6	2.4	2.4	5	3.1	0	0	3.2	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.14	0.69	0	0	0	0	0	0	0	0	2.2	2.8	1.6	2.2	1.6	1.6	1.6	0	1.6	0	0	0	2.6	0	0	1.6	0	0	3	2.8	3.4	2.8	3.7	2.6	2.2	4.3	4.3	2.8	0	2.8	0	1.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.38	-1.12	0	0	0	0	0	0	0	0	0	3	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3.4	3.4	0	3.9	3	0	4.8	4	3.4	0	2.3	2.3	3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.88	-2.32	0	0	0	0	3.9	3.4	3	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	3	2.4	0	2.4	2.4	0	5.2	3.4	3.4	0	3	0	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.93	0.06	0	2.3	2.7	0	3.4	1.7	2.3	0	0	2.3	0	2.3	0	0	0	0	0	0	2.3	0	0	1.7	0	0	0	2.3	0	1.7	1.7	0	3.5	0	1.7	4.7	3.2	0	0	3.9	0	1.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.37	-2.25	0	1.6	0	2.1	2.1	1.6	1.6	0	0	0	0	2.5	0	0	1.6	1.6	1.6	0	0	0	1.6	0	0	1.6	0	0	4.5	3.8	1.6	1.6	3	0	1.6	5	2.5	1.6	1.6	3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.26	2.81	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	1.8	0	0	0	0	0	0	2.4	0	0	0	0	2.4	1.8	0	2.4	3.2	0	0	4.9	1.8	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.82	-1.74	0	0	0	0	0	0	0	0	0	2.4	1.8	3.2	1.8	0	0	0	0	0	0	0	1.8	0	0	1.8	0	0	4.2	3.2	2.7	1.8	3.5	2.4	0	4.8	3.2	2.7	0	2.7	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.88	0.69	0	0	2.2	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	0	0	2.2	0	3.2	0	3.2	2.2	0	4.7	3.2	3.2	2.2	2.2	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.2	1.46	0	0	2.1	0	0	0	0	0	0	0	0	2.1	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	2.1	0	2.1	3.7	0	0	4.7	3.8	0	0	3.2	2.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.17	1.31	0	0	0	1.8	1.8	0	0	1.8	0	0	1.8	1.8	2.7	1.8	0	0	0	0	0	0	2.4	0	0	0	0	0	2.7	2.4	2.7	0	2.4	1.8	0	4.6	3.9	3.4	0	0	0	1.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.63	-0.24	0	0	2.3	0	2.3	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	2.3	4.5	4	0	2.3	2.3	2.3	0	4.6	0	4.1	0	3.6	0	3.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3	-0.34	0	0	0	0	0	0	2	3	0	2	0	3	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3.7	2	0	4.8	3	2	0	3	0	2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.82	-0.06	0	0	0	2	0	0	0	2	0	0	2	2	0	0	2.6	0	0	0	0	0	2.6	0	0	0	0	0	3.7	2	3.5	0	3	2	2	4.6	4.3	3.3	0	0	0	2.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.96	-3.62	0	0	2.3	0	0	0	2.9	2.3	0	0	0	2.3	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	2.3	3.3	0	0	2.3	0	0	4.8	3.3	0	0	4	2.9	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.24	0.03	0	0	0	0	0	0	0	0	1.9	2.9	0	0	2.5	0	2.5	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	2.5	0	3.4	2.5	0	5	4	2.9	0	3.6	1.9	2.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.52	1.22	0	0	0	2	2	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	2.6	0	2.6	0	0	0	0	2	0	0	3.4	0	0	4.9	3.6	0	0	0	2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.67	-2.73	0	0	0	0	3.5	0	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	0	3.1	0	0	0	0	0	4.3	2.4	0	0	3.1	0	2.4	5	4	3.8	0	4	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.38	2.48	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	0	0	2.2	3.5	2.8	3.7	0	3.2	4.9	3.9	3.7	0	0	2.8	3.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.89	-2.07	0	0	0	0	2.1	0	0	0	2.1	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.7	3.4	3.8	0	3.4	3.1	2.7	4.6	3.4	3.1	0	3.1	0	2.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.41	1.94	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.8	0	0	2.2	0	0	0	0	0	4.4	3.5	0	2.2	4	0	0	4.3	3.5	2.2	0	2.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.97	-4.31	0	0	0	0	2.9	0	0	0	0	0	0	2.9	0	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	2.9	3.3	2.9	0	2.9	0	0	4.8	3.3	2.9	2.2	2.9	0	2.2
