day	Anno	celltype	UMAP_1	UMAP_2	marker:Fstl5	marker:Dscaml1	marker:Lhx2	up:Myt1l	up:Uncx	up:Ebf2	up:Aff3	up:Emx2	up:Nfib	up:Tshz1	up:Ncoa1	up:Fezf1	up:Klf12	up:Pbx1	up:Ebf3	up:Tshz3	up:Zfp608	up:Lcorl	up:Mxi1	up:Foxo6	up:St18	up:Mbd2	up:Foxp1	up:Arid5b	down:Zeb2	down:Setbp1	down:Isl1	down:Pou4f1	down:Zeb1	down:Meis2	down:Tcf4	down:Rora	down:Onecut1	down:Foxn3	down:Neurod1	down:Nr2f2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.09	3.6	0	4	0	0	0	2.9	5.3	0	0	0	0	0	4	4.5	5.4	0	4.8	4.3	0	0	2.9	0	4.7	0	5.8	5.6	4.5	4.5	4.3	4.7	4.7	4	3.6	2.9	4	3.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.39	0.83	0	0	0	0	0	4.7	5.4	0	0	0	5.4	0	0	4.7	5.8	0	0	0	0	0	0	0	0	0	0	0	4.7	0	5.4	0	0	0	4.7	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.71	3.73	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4.6	0	0	0	6	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.16	-5.42	0	3.8	0	0	0	5.2	3.8	0	0	0	0	0	0	4.9	4.9	0	3.8	0	0	0	0	0	0	0	0	5.2	3.8	0	4.9	0	3.8	4.9	0	0	0	3.8
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.99	5.53	0	0	0	0	0	5.2	5.4	0	5.2	5.2	0	0	4.7	5	6.5	0	5	4.3	0	0	5.2	0	4.3	0	5.7	6.4	0	0	4.7	5	5.4	3.6	0	3.6	3.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.8	4.12	0	0	0	0	0	0	4.9	0	0	4.2	0	0	0	0	0	0	4.2	5.3	0	0	0	0	3.5	0	5.7	6	0	4.2	0	0	5.4	4.6	0	4.9	0	4.2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-8.34	5.74	0	0	0	0	0	4.2	3.5	0	0	0	0	0	0	3.5	5.4	0	4.4	2.8	2.8	0	3.9	0	2.8	3.5	5.5	5.7	0	2.8	3.5	0	3.5	4.2	2.8	3.5	4.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.11	3.32	0	0	0	0	0	5.7	4.6	0	0	0	0	0	4.6	4.8	0	0	5.1	4.8	3.5	0	0	0	4.6	0	5.2	6.3	4.2	0	4.2	4.2	5.7	6.2	4.2	4.6	4.8	3.5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.38	-1.46	0	0	0	0	0	5.6	4.9	0	0	0	0	0	4.9	6.1	4.9	0	0	5.3	0	0	4.2	0	5.3	0	4.2	5.3	0	0	4.2	0	5.8	5.3	0	4.9	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.17	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	7	4.7	0	0	0	6.4	5.3	4.7	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.71	3.86	0	6	0	0	0	5.1	5.7	0	0	0	0	0	0	6	5.1	0	0	4.7	4.1	0	4.7	0	0	0	6.1	6	0	0	4.7	0	4.1	0	4.1	4.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.4	3.28	0	0	0	0	0	5.2	0	0	0	0	4.8	0	0	4.1	5.2	0	0	0	0	0	0	0	0	0	0	6.5	0	5.2	6.2	4.1	4.1	4.1	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.15	6.21	0	0	0	0	0	4.9	0	0	0	0	0	0	5.4	4.9	4.5	0	0	0	4.9	0	5.2	0	0	0	4.5	5.6	0	3.8	0	6	4.5	0	3.8	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.69	3.55	0	3.8	0	0	0	4.5	0	0	0	0	3.8	0	4.5	5.6	5.6	0	5.4	0	0	0	3.8	0	4.9	0	0	6.6	5.1	3.8	4.5	4.5	5.8	3.8	5.1	5.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.13	3.8	0	0	0	0	0	3.8	5.1	0	0	3.8	0	0	0	5.3	0	0	4.8	4.4	0	0	0	0	0	0	5.9	6.4	0	4.8	4.8	0	6.1	0	4.4	3.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.17	6.42	4.2	4.2	0	0	0	0	5.8	0	0	0	0	0	0	4.9	0	0	5.3	5.3	0	0	4.2	0	5.8	0	6	6.5	0	0	4.9	4.9	4.2	0	0	4.2	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.97	2.49	0	0	0	0	0	5.2	4.1	0	0	0	4.4	0	0	4.4	4.4	0	4.1	4.4	0	0	0	0	5.1	0	5.5	6.2	0	3.7	5.7	0	5.3	4.4	4.4	5.3	4.1	3
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.37	-1.51	2.8	4.6	0	0	0	4.7	3.5	0	0	0	0	0	4.4	5.1	5.3	0	4.2	4.2	0	0	0	0	0	0	4.7	6.6	4.2	4.4	5.2	3.9	4.6	4.4	3.5	4.6	5.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.33	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	5.4	0	5	4.3	6.9	5.4	5.4	4.3	5.4	5.7	5	0	5	5	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.71	2.86	0	0	0	0	0	6.2	4.1	0	0	0	0	0	0	4.8	0	0	0	4.1	0	0	0	0	4.1	0	4.8	6.6	0	0	5.9	0	0	5.5	0	4.1	4.1	4.1
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.53	0.41	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	5.8	0	0	0	4.7	0	0	6.8	6.3	4.7	5.8	5.8	4.7	4.7	0	4.7	5.4	6.3	5.8
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.9	3.47	0	3.8	0	0	0	5.4	3.2	0	0	0	3.2	0	5.2	5.9	4.2	0	0	0	0	0	3.2	0	5.5	0	4.7	6.1	3.8	3.2	5.5	4.2	4.2	4.2	3.2	4.5	3.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.97	0.96	0	0	0	0	0	5.7	0	0	0	0	0	0	0	4.4	0	0	0	3.7	0	0	3.7	0	4.8	0	0	7.1	5.3	4.8	5.3	0	5.3	4.8	3.7	4.4	3.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.82	3.26	0	0	0	0	0	4.4	4	0	0	0	0	0	0	5.2	4.7	0	3.3	0	0	0	4.9	0	5.4	0	4.9	6.3	5.2	4	5.1	4.4	5.1	0	0	3.3	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.82	4.65	3.7	0	0	0	0	0	4.3	0	0	0	0	0	4.3	0	5	0	0	5	4.3	0	3.7	0	5	0	4.7	5.2	3.7	0	4.7	5.4	5.6	0	3.7	4.3	3.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.65	-1.69	0	3.4	0	0	0	3.4	5.1	0	0	0	3.4	0	4.4	5.1	5.3	0	0	4	0	3.4	3.4	3.4	4	0	6.6	6.5	5.5	0	5.3	4.7	3.4	4.4	4	5.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.04	3.18	0	0	0	0	0	4.3	4.3	0	0	0	0	0	0	4.7	4.3	0	0	5	0	0	0	0	0	0	5.8	6	4.7	4.3	4.7	0	0	3.7	3.7	5	0	3.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.39	-7.08	3.6	3.6	0	0	0	4.7	4.3	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	4.3	5.2	0	5	0	5.4	5	4.7	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.77	0.7	0	5.1	4	0	0	6	5.4	0	4.7	0	0	4.7	4	5.1	4	0	0	0	0	0	0	0	0	0	0	4	0	0	5.1	4	4	0	0	4.7	4.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.83	1.75	0	0	0	0	0	4.4	0	0	0	5.5	0	0	0	5.8	0	0	0	5.1	0	0	0	0	4.4	0	6	0	0	5.5	5.1	4.4	4.4	0	4.4	5.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.35	3	0	0	0	0	0	5.3	3.2	0	0	0	0	0	0	6	4.3	0	3.2	4.3	0	0	0	0	3.9	0	3.9	6.4	5	5.6	5.1	3.2	4.6	3.9	0	4.8	0	4.3
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.42	-3.29	0	4.8	0	0	0	5.3	4.5	0	0	0	0	0	3.4	4.8	3.4	0	0	4.1	0	0	5.2	0	5	0	5	6.4	0	3.4	4.5	4.5	4.1	0	3.4	4.8	4.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.03	0.55	0	0	0	0	0	5.4	0	0	0	0	0	0	5.4	0	4.8	0	0	0	0	0	5.4	0	0	0	4.8	0	4.8	5.9	4.8	5.4	4.8	0	0	5.4	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.26	5.71	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	5.9	4.8	0	0	5.5	5.5	0	4.8	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.38	1.17	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.6	5.2	0	4.5	0	0	0	0	0	5.2	0	5.2	5.2	0	0	6.1	0	4.5	0	0	5.6	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.66	7.15	0	0	0	0	0	0	5.6	0	0	0	0	0	5.6	6.3	0	0	6.3	0	0	0	0	0	0	0	5.6	0	6	0	4.9	5.6	5.6	0	0	5.6	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.35	-1.72	0	0	0	0	0	4.5	0	0	0	0	0	0	0	5.2	0	0	5.6	4.5	0	0	0	0	0	0	6.1	6.1	6.1	5.6	6.4	5.2	4.5	5.2	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.59	0.49	0	0	0	0	0	0	6.2	0	0	0	0	0	0	5.5	6.2	0	0	0	0	0	0	0	0	0	5.5	7.1	0	0	0	6.2	5.5	0	0	0	0	6.2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.47	0.62	0	0	0	0	0	6	5.3	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	5.3	0	6	5.3	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.85	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	4.8	0	0	0	0	0	0	0	0	5.8	5.4	5.8	6.4	0	4.8	0	5.4	0	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.51	3.11	0	4.8	0	0	0	0	0	0	0	0	5.5	0	0	6.4	4.8	0	0	0	0	0	4.8	0	5.5	0	6.6	4.8	6.2	0	0	5.5	0	5.5	0	4.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.31	-0.14	0	4.7	0	0	0	0	5.8	0	0	0	6.3	0	0	6	0	0	0	5.4	0	0	0	0	0	0	4.7	6.3	5.4	0	5.8	0	6	0	0	4.7	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.43	1.13	0	0	0	0	0	5.6	4.9	0	0	0	0	0	0	5.6	5.3	0	0	0	0	0	0	0	0	0	6.3	6.1	5.6	4.9	5.6	0	4.2	0	0	0	5.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.52	1.35	0	0	0	0	0	4.4	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	5.8	0	0	5.5	5.5	5.5	0	0	0	0	4.4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.26	-0.6	0	4.9	0	0	0	5.5	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	6.2	0	5.5	5.5	0	4.9	6.6	0	0	0	0	0	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.88	-0.66	0	4.5	0	0	0	0	0	0	0	0	0	0	3.8	0	4.5	0	4.5	4.5	0	0	0	0	3.8	0	5.4	4.9	0	3.8	0	0	5.2	0	3.8	4.5	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.13	0.71	0	4.1	0	0	0	5.4	0	0	0	0	0	0	0	5.8	4.7	0	0	4.7	0	0	0	0	4.7	0	5.8	6	0	5.1	4.7	0	4.7	0	0	4.1	4.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.16	3.27	0	0	0	0	0	5.2	5.2	0	0	0	0	0	0	5.7	0	0	5.2	4.1	0	0	0	0	4.1	4.1	5.5	5.9	0	0	5.5	0	4.8	5.2	4.1	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.41	-0.82	0	5	0	0	0	5	3.9	0	0	0	5	0	0	5	5.7	0	3.9	3.9	0	0	3.9	0	4.6	0	5.3	6.9	5	5.5	0	3.9	0	3.9	0	5.9	4.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.51	6.02	0	0	0	0	0	4.3	6.1	0	0	0	0	0	5	0	0	0	4.3	0	0	0	0	0	0	0	5	4.3	5.7	5.4	4.3	5	5.7	5.7	0	5.4	4.3	5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.15	0.94	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	6	6.3	0	0	4.9	5.6	0	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.49	2.26	0	0	0	0	0	0	4.8	0	0	0	2.9	0	0	5.3	4.7	0	4.3	5.6	0	0	3.6	3.6	4.9	4	5.4	6.8	4	4	5.6	0	5.4	5.6	3.6	5.1	3.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.85	6.06	0	0	0	0	0	4.4	5.1	0	0	0	0	0	0	0	4.4	0	0	0	5.1	0	4.4	0	0	0	5.5	5.5	0	0	5.1	6.6	5.5	4.4	0	0	5.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.8	-0.76	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	4.6	5.7	0	0	5.3	0	0	5.3	5.3	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.57	0.64	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	6	6.3	0	7	0	0	0	0	5.6	6.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.27	0.92	0	0	0	0	0	4.8	0	0	0	0	4.1	0	0	4.8	4.8	0	0	0	0	0	0	0	0	0	4.8	6.9	0	0	5.2	4.8	6	5.9	4.1	4.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.1	2.53	0	0	0	0	0	4.5	6	0	4.5	0	0	0	0	4.9	0	0	0	4.5	0	0	0	0	0	0	4.9	6.6	3.8	0	5.7	0	5.2	3.8	4.9	4.9	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.21	6.52	4	5.4	0	0	0	0	4	0	5.1	0	0	0	0	0	4.7	0	0	0	0	0	4	5.1	6.9	0	0	6.1	0	0	4	4	5.1	4	0	5.4	4.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.99	-0.31	0	5.4	0	0	0	4.7	0	0	0	0	0	0	4.7	0	4.7	0	0	5.1	0	0	0	0	4	0	6.1	7.1	5.1	4.7	5.4	5.8	5.4	5.4	0	4	4.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.32	3.63	0	0	0	0	0	4.6	4.6	0	0	0	0	0	0	3.9	0	0	0	4.6	3.9	0	0	0	0	0	5	6.4	4.6	0	4.6	0	4.6	0	4.6	4.6	3.9	4.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0	0.39	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	5.1	5.1	4.4	0	0	4.4	0	0	5.5	5.8	4.4	0	5.1	5.5	0	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.52	-0.44	0	0	0	0	0	5.3	0	0	0	0	0	0	0	4.6	0	0	5.3	6	0	0	4.6	0	0	0	6.4	5.3	0	4.6	0	0	0	5.3	5.3	6.9	5.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.71	5.46	0	0	0	0	0	5.2	4.1	0	0	0	0	0	5.2	5.2	4.8	0	4.1	0	0	0	5.2	4.1	4.8	0	5.2	6.3	0	0	4.8	4.1	4.1	0	5.2	4.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.36	-2.51	0	3.6	0	0	0	5.5	5.2	0	0	0	3.6	0	0	5.9	5.2	0	4.9	4.7	0	0	4.3	0	4.3	0	6.3	6.1	3.6	3.6	5.5	5.7	5.5	4.9	4.3	5.3	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.45	-0.31	0	3.9	0	0	0	4.6	3.9	0	0	0	0	0	4.6	6.9	5.5	0	4.6	0	0	0	3.9	0	3.9	0	5	6.6	3.9	3.9	4.6	6.3	5	0	4.6	0	3.9	3.9
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.21	0.5	0	0	0	0	0	4.4	5	0	0	0	5	0	0	6.1	4.4	0	5	4.4	4.4	0	0	4.4	0	0	5	5.5	0	5	5.5	4.4	5	0	5.5	5.5	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.83	-1.73	0	4.7	0	3.4	0	5.5	3.4	0	0	0	0	0	4.5	3.4	5.4	0	0	0	0	0	4.1	0	3.4	0	6.1	5.9	4.1	3.4	5.1	0	4.1	4.5	4.5	6.1	0	4.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.06	5.04	3.1	4.7	0	0	0	4.7	5.4	0	0	0	3.1	0	0	4.5	5.6	0	4.7	3.8	0	0	5.6	0	6	0	6	6.1	5.3	0	5.3	4.5	5.4	4.5	0	5	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.42	4.16	0	3.6	0	0	0	3.6	0	0	0	0	3.6	0	0	4.7	0	0	4.3	5	3.6	0	0	0	4.3	0	5.8	6.7	4.3	0	5.5	0	4.7	4.3	0	4.7	4.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.65	3.77	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6	0	4.6	0	4.6	0	4.6	4.6	4.6	0	0	7.2	0	0	6.2	0	5.3	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.65	2.08	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	5.5	0	0	6	6.2	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.43	1.89	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	7.5	0	0	6.6	0	6.5	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.15	2.64	0	0	0	0	0	5.4	5	0	0	0	0	0	5.7	5	0	0	0	0	0	0	0	0	0	0	5.9	5	0	5	5.4	5.4	0	4.3	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.23	1.04	0	0	0	0	0	4.7	4.7	0	0	0	0	0	0	4.7	4.7	0	6.1	0	0	0	0	0	4.7	0	5.8	6.1	0	0	4.7	0	4.7	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.25	3.93	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	5.9	4.1	0	0	0	0	0	4.1	7.2	4.1	4.1	5.7	4.1	5.5	5.5	0	4.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.47	4.19	0	0	0	0	0	0	5.1	0	0	0	0	0	0	5.4	0	0	0	4	0	0	0	0	4	0	5.1	6.5	0	0	4	5.1	5.6	5.8	4	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.83	4.61	0	0	0	0	0	0	4.2	0	0	0	0	0	4.9	0	6	0	4.2	0	0	0	4.2	0	4.2	0	0	6.7	0	0	5.8	5.3	6.2	4.2	0	0	4.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.41	2.68	0	0	0	0	0	5.5	0	0	0	0	0	0	5.9	5.9	0	0	6.2	0	0	0	0	0	0	0	5.5	5.5	0	5.5	4.8	5.5	4.8	5.9	0	4.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.5	1.28	0	0	0	0	0	5.4	0	0	0	0	0	0	0	5.4	4.3	0	5	0	0	0	0	0	5	0	5	5.4	5	0	5	5.4	4.3	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.7	3.13	0	0	0	0	0	5.6	0	0	0	4.9	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	4.9	6	4.9	4.2	4.2	5.8	4.2	0	4.2	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.47	-0.71	4.4	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	5.1	0	4.4	5.1	5.8	5.1	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.51	3.41	0	0	0	0	0	0	5.6	0	0	4.1	0	0	0	4.1	0	0	0	3.5	0	0	0	0	4.8	0	4.5	6.6	0	5.2	5.1	0	4.5	4.8	3.5	5.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.79	3.55	0	0	0	0	0	5.8	5.1	0	0	0	0	0	0	5.8	4.4	0	0	5.5	0	0	0	0	0	0	6.2	5.8	4.4	0	0	6.7	5.1	4.4	0	5.5	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.67	2.51	0	4.9	0	0	0	5.3	0	0	0	0	0	0	0	0	4.2	0	0	4.2	0	0	0	0	6.2	0	5.5	6.2	0	4.9	5.5	0	5.8	5.3	4.2	0	5.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.87	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	5.1	0	0	5.5	0	0	4.4	0	5.5	0	4.4	6.7	0	4.4	6	6.4	4.4	0	4.4	5.1	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.15	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	5.1	0	4.4	0	0	4.4	0	0	0	4.4	5.1	5.1	0	0	4.4	0	0	0	5.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.04	5.98	0	0	0	0	0	5.8	0	0	0	0	0	0	0	4.2	0	0	0	4.9	0	0	4.2	0	4.2	0	5.8	4.2	0	0	5.3	5.6	4.9	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.95	3.21	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	3.9	4.5	0	0	0	0	0	0	0	6.5	6.7	0	0	4.9	4.9	5.8	0	0	3.9	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.56	2.56	0	0	0	0	0	4.7	0	0	0	4.7	4	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	6.4	0	5.4	5.4	0	4	4.7	0	5.6	5.1	4.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.71	2.69	0	3.8	0	0	0	5.6	3.8	0	0	0	0	0	0	3.8	3.8	0	0	3.8	0	0	0	0	0	0	5.6	6	0	4.9	5.6	0	3.8	4.9	4.5	0	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1	0.59	0	5	0	0	0	4.4	5.4	0	0	0	0	0	0	4.4	4.4	0	5.4	0	0	0	0	0	0	0	5	6.7	0	5.4	5.4	5.4	0	4.4	4.4	5.7	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.14	5.96	4.4	0	3.7	0	0	3.7	0	0	0	0	0	0	4.4	4.8	3.7	0	5.9	3.7	0	0	4.8	0	0	0	0	6.2	3.7	0	4.8	5.5	4.8	4.8	0	4.4	3.7	4.8
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.31	2.88	0	3.8	0	0	0	5.4	4.9	0	0	0	0	0	0	0	4.5	0	5.2	5.2	0	0	0	0	4.9	0	0	6.2	5.4	4.9	4.5	6.6	5.2	4.9	0	5.2	0	4.9
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.38	5.66	0	0	0	0	0	5.2	4.8	0	0	0	0	0	0	5.2	4.8	0	4.1	0	4.8	0	4.8	0	0	0	0	5.9	0	0	5.5	0	5.5	4.1	0	5.2	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.25	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	6.4	0	0	0	0	0	5.1	0	4.4	6.5	0	0	4.4	5.5	0	5.1	0	5.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.48	2.65	0	0	0	0	0	0	0	0	0	0	6	0	0	5.7	6	0	0	4.4	0	0	0	0	0	0	5.7	6.4	0	0	4.4	0	5	4.4	4.4	0	5	5.5
