day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Bmp2	marker:Krt8	marker:Col1a1	marker:Nrp1	up:Lrrfip1	up:Klf6	up:Hoxb2	up:Hoxb6	up:Foxf1	up:Hic2	down:Mesp1	down:Eomes	down:Mixl1	down:Pou5f1	down:Id1	down:T	down:Smad1	down:Etv2	down:Evx1	down:Snai1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.5	0.51	0	0	4.3	0	2.4	2.4	2.7	0	0	3.4	2.4	0	2.7	2.4	3.4	2.7	0	0	3	0	1.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.29	1.9	0	0	3.2	0	0	0	2.9	0	0	2.9	0	3.5	2.5	2.5	3.7	3.5	1.9	3.4	3.2	1.9	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.14	2.58	0	0	3.2	0	0	0	2.9	0	0	3.4	0	3.9	2.6	3.7	3.6	1.9	0	1.9	2.9	2.6	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.06	2.86	0	0	2.6	0	0	0	0	0	0	2.6	0	5.1	3	3.7	3.7	2.6	2	2	3.8	3	2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.56	4.24	0	0	3.2	0	0	0	0	0	0	2.8	0	4.6	2.8	4.5	3.5	3.1	2.8	2.2	5.4	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.76	-3.78	0	0	0	0	0	0	0	0	0	3.5	0	5	2.9	3.4	3.8	3.2	0	3.4	0	3.4	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.49	2.91	0	0	3.8	0	0	0	0	0	0	4.2	2.7	3.6	3.1	0	3.6	0	3.4	0	3.4	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.54	-1.88	0	1.7	3.9	0	0	0	2.3	1.7	0	3.5	1.7	3.6	0	0	4	3.9	1.7	1.7	1.7	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.28	0.9	0	0	0	0	0	1.8	1.8	0	0	3.4	0	4.8	3	3.4	3.7	3.5	1.8	0	3.4	1.8	1.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.35	4.06	1.7	0	2.9	0	0	0	1.7	0	0	0	0	3.6	2.7	3.8	3.5	3.3	2.9	1.7	5.1	0	2.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.34	3.12	0	2.1	0	0	0	0	0	0	0	0	0	3.9	3.6	4.4	3.8	3.8	2.7	0	4.8	2.1	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-4.18	2.99	0	0	1.9	0	0	0	1.9	0	0	3.1	0	1.9	3.1	3.7	3.4	2.9	0	2.9	4.5	1.9	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.48	2.45	0	0	2.8	0	0	0	1.9	0	0	3.1	0	4.6	3.3	4	3.5	1.9	0	0	4.8	0	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.52	-0.3	0	0	3.5	0	0	2	2	3	0	3.3	2.6	2	0	0	3.7	4.1	3.7	0	3.8	2.6	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.91	2.53	0	0	0	0	2.2	0	2.2	0	0	0	0	3.7	3.2	0	2.2	0	0	0	4.3	0	2.2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.2	3.6	0	0	2.2	0	2.6	0	0	1.6	0	1.6	1.6	4.1	1.6	2.6	2.8	3.9	2.2	0	4.6	3.2	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.81	4.35	0	0	0	0	1.6	0	0	0	0	3.1	0	4.6	3.7	3.8	3.3	3.6	2.2	2.2	4.5	2.9	3.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.39	0.19	0	0	4.4	0	0	0	2.4	0	0	3.3	0	0	2.4	3.1	3.1	2.4	0	1.8	2.4	2.4	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.96	3.42	0	0	1.9	0	0	2.6	0	0	0	3.2	0	4	3.2	3.2	3.4	0	0	2.9	3.2	0	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.79	-2.83	0	0	0	0	0	0	0	0	0	3.2	0	4.4	2.5	0	4.1	5.2	4.1	0	0	2.5	3.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.47	0.13	0	0	4	0	2	0	3.2	2	0	3.6	0	0	0	0	3.6	4.2	0	0	0	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.15	-0.16	0	0	3.1	0	0	2.1	2.1	2.1	0	3.9	0	3.6	3.3	3.3	3.3	2.1	0	3.7	2.1	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.33	-4.51	0	0	1.9	0	0	0	2.5	3.2	0	3.2	0	4.6	2.9	4	4.2	3.6	2.5	1.9	0	3.6	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.49	-0.91	0	0	2.7	0	2.4	0	1.8	0	0	3	1.8	3.4	2.7	2.4	3.8	4.1	3.5	2.4	2.4	2.4	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.18	-4.76	0	0	0	0	0	0	0	0	0	2.5	2.5	3.2	0	2.5	2.5	4.4	3.6	3.2	2.5	3.2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.69	-1.65	0	0	2.6	0	0	2.2	1.7	0	0	3.8	0	4.2	3.1	3.6	4	3.8	2.2	1.7	3.3	1.7	3.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.8	0.5	0	0	4.4	0	1.9	2.9	2.5	1.9	0	3.5	0	0	0	0	2.9	3.3	0	1.9	1.9	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.33	4.42	0	0	2.6	0	0	0	2	0	0	0	0	4.4	2.6	2.6	3.7	3.5	2	2	5.3	0	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.51	1.88	0	0	2.4	0	1.5	0	2.4	1.5	0	2.7	1.5	4.8	2.9	3.6	3.7	3.3	2.1	2.4	2.4	2.1	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.02	3.88	0	2.1	1.6	0	0	0	1.6	2.1	0	0	0	3.8	3.3	3.8	3.8	2.5	3	3	5.4	0	2.5
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.98	-1.02	0	0	3.5	0	1.8	0	0	0	0	1.8	0	4.4	2.8	2.4	3.6	3.8	0	2.4	2.8	0	2.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.96	1.63	0	0	0	0	0	0	0	2.9	0	2.9	0	4.7	0	0	5.3	4	4	0	0	0	2.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.57	-1.79	0	0	3.2	0	2.2	0	2.2	0	0	2.8	0	0	0	0	3.9	3.5	2.8	2.2	4.5	2.2	2.2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.56	2.36	0	0	2.1	0	0	2.1	2.7	0	0	3.4	0	3.6	4.3	2.1	3.6	2.7	0	2.7	2.1	2.7	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.56	-0.18	0	0	4	0	0	0	2.5	0	0	1.8	1.8	3.6	1.8	2.5	3.5	3.9	2.8	2.5	5.3	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.39	-1.18	0	0	3.7	2.2	0	0	3.4	2.2	0	3.9	0	3.1	1.6	2.2	4.3	4.3	1.6	2.9	3.7	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.37	2.85	0	0	0	0	0	0	0	0	0	2.9	0	0	3.9	2.9	2.9	2.9	0	2.9	4.4	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.47	1.34	0	0	4.3	0	2.8	0	0	0	0	0	2.8	3.8	2.8	2.8	3.8	0	0	2.8	4.5	0	2.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.34	-4.52	0	2.4	0	0	0	0	3.1	3.1	0	2.4	0	4.5	0	2.4	3.4	4.7	3.1	2.4	2.4	2.4	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.02	0.64	0	0	3.4	0	2.3	0	2.9	2.3	0	4	0	3.3	3.6	1.7	3.6	3.4	1.7	2.9	1.7	0	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.99	1.5	0	0	3.2	0	2.8	1.6	1.6	0	0	3.2	1.6	2.8	3.2	2.8	2.5	2.5	1.6	3	2.5	1.6	1.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.13	0.56	1.7	0	1.7	0	0	0	2.3	2.3	0	2.3	0	4.2	3	2.7	3.6	2.7	0	3	1.7	1.7	3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.21	1.08	0	0	2.1	0	0	0	0	2.1	0	3.6	0	2.7	0	3.6	2.7	2.7	0	3.4	2.1	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.87	1.69	0	0	2.2	0	0	1.6	0	0	0	3.2	0	4.1	2.8	2.8	4.1	2.8	0	2.2	4	2.5	1.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.02	-3.58	0	0	0	0	0	0	0	0	0	3.3	0	4.4	3.3	0	4.1	5.1	4	2	0	3.3	3.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.28	-1.27	0	0	4	0	0	0	1.9	1.9	0	3.7	2.5	3.8	0	0	3.3	3.7	2.9	0	1.9	0	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.89	-1.29	2	2	3.9	0	0	0	2	0	0	3.2	0	3	2.6	0	3.8	3.9	3	2	2	2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.56	-4.37	0	0	0	0	0	0	1.9	0	0	2.5	0	4.7	0	2.5	5	3.8	4.6	2.5	1.9	1.9	2.5
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.14	-5.03	0	0	1.9	0	0	0	2.5	0	0	2.9	0	5.1	2.5	3.1	4.3	4.7	2.5	1.9	0	2.9	2.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.14	-0.64	0	0	4	0	0	0	2.4	1.8	0	2.8	0	1.8	0	0	3.6	3.7	0	2.4	1.8	0	2.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.74	-4.17	2.1	0	2.7	0	0	0	0	0	0	2.7	0	4.5	2.7	2.7	4.7	4.7	4.5	2.1	0	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.35	-3.99	2.2	2.2	2.2	0	0	0	0	0	0	3.5	0	4.2	2.2	0	4.5	4.9	2.2	0	2.8	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.54	-4.2	0	0	0	0	0	0	2	2	0	2.6	0	4.8	2.6	2.6	4.3	4.2	3.7	2.6	0	0	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.47	-4.52	0	0	2.8	0	0	0	2.2	0	0	3.9	0	3.5	0	0	4.3	4	2.8	0	0	2.2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.66	-3.69	0	0	0	0	2	0	0	0	0	3.8	2	3	2.6	2	4.4	3.8	3.3	2	0	0	2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.22	2.45	0	0	2.7	0	0	0	2.7	0	0	3.5	2	2	0	3.5	3.1	3.1	0	2.7	4.8	3.5	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.13	2.21	0	0	0	0	0	0	0	0	0	3.6	0	3.6	0	0	2.9	0	0	0	0	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.25	1.22	0	0	0	0	0	2.3	0	1.7	0	2.7	0	3.3	3.5	3.3	3.2	3	2.3	2.7	0	0	1.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.91	-0.86	0	0	3.1	1.9	0	0	0	0	0	3.3	0	2.5	1.9	1.9	3.8	3.5	0	1.9	1.9	2.5	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.1	1.39	0	2.1	2.7	0	2.1	0	0	2.1	0	2.1	0	3.6	2.7	2.1	4.1	0	0	0	2.7	2.1	3.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.19	3.99	0	0	1.6	0	0	1.6	2.2	0	0	2.5	1.6	4.2	2.5	4.3	4.5	4.2	2.5	2.2	5.5	1.6	3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.58	-1.86	0	0	2.9	0	0	0	2.6	1.9	0	2.6	1.9	3.9	3.6	1.9	4	1.9	1.9	1.9	1.9	0	2.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.15	2.42	0	0	3.1	0	2.7	0	2.7	2.7	0	3.1	0	3.7	2.7	0	3.7	4.1	2.1	2.1	0	2.7	2.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.68	1	0	0	3.6	0	0	1.8	2.8	0	0	3.3	0	0	3.3	1.8	3.1	1.8	0	0	1.8	2.4	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.01	1.73	0	0	4.3	0	0	0	3.1	0	0	3.1	0	3.1	3.1	0	4.4	3.7	0	0	2.4	2.4	2.4
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.2	0.53	0	0	3.6	0	0	0	2.5	2.9	0	3.6	0	4.2	3.2	2.9	3.4	4.4	1.9	2.9	0	1.9	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.25	1.04	0	0	3.8	0	1.7	1.7	1.7	3.1	0	4	1.7	2.9	0	0	4	3.7	1.7	1.7	2.3	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.06	2.33	0	0	3.7	0	0	0	0	0	0	3	0	4.2	4.1	0	2.4	4.4	0	0	5.2	3	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.06	4.4	0	1.8	3	0	0	0	2.4	0	0	3.2	0	3.4	3.2	3.6	3.6	1.8	0	1.8	3.7	2.4	1.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.06	2.38	2.3	0	3.8	0	0	0	0	0	0	2.3	0	0	2.9	0	3.3	2.3	0	2.3	2.9	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-4.7	1.67	0	0	3	0	0	1.6	2.1	0	0	3	1.6	4.2	3	3	4.2	2.1	0	2.5	3.6	2.1	2.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	0.93	1.76	0	0	0	0	0	0	4.1	0	0	4.6	0	0	0	0	3.5	0	0	0	0	2.8	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.63	1.66	0	0	3.4	0	2.4	2.4	2.4	0	0	2.4	0	2.4	3.1	3.1	3.1	3.1	0	3.1	0	3.1	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.92	-4.59	0	0	0	0	0	0	2	2.7	0	3.3	0	4.6	3	3.3	3.9	4.4	2	0	0	0	2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.23	3.76	0	0	0	0	1.9	0	0	0	0	2.5	0	3.5	3.4	4.1	4.2	4.2	1.9	2.5	5.5	2.9	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.08	1.2	0	0	4	0	0	3	3	0	2	3.3	0	0	2	2	3.3	4.5	2	0	2	0	2.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.27	-0.93	0	0	4	0	0	1.7	3.2	2.7	0	3.6	2.3	2.3	0	1.7	3.8	4.5	2.3	2.3	3.3	2.7	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.5	-4.06	0	0	3.1	0	0	0	2.4	1.8	0	3.1	0	3.8	2.8	0	4	3.9	2.4	2.4	2.4	1.8	1.8
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.1	-1.55	0	2.1	0	0	2.1	0	0	0	0	3.1	0	4.3	2.7	3.1	4.2	2.1	2.1	2.1	0	2.1	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-2.39	-4.1	0	0	2.7	0	0	0	1.7	2.3	0	1.7	0	4.3	4.1	3.9	4.1	4.1	3	2.3	4.4	4	1.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.53	-0.46	0	0	0	0	0	0	2.3	2.7	0	2.3	0	4.2	2.7	4.2	4.1	1.7	0	2.7	3.2	0	2.3
E7	E7_Mixed_mesoderm	Mixed_mesoderm	2.51	-0.42	0	0	4.1	0	0	0	3.4	0	0	2.5	1.9	0	0	0	4.4	3.9	0	2.5	2.5	2.5	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.2	-4.6	0	0	0	0	0	0	2	0	0	3.2	0	4.5	3.6	3.9	3.6	3.8	3.2	2.6	4.9	3.2	2
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.56	3.56	0	0	3.5	0	0	2	0	2.7	0	4	0	3.5	2	2	3	3.7	2	2.7	4.5	2	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.43	2.37	0	0	2.7	0	0	0	2.1	0	0	3.1	0	4.1	3.9	3.1	4.1	0	2.1	2.1	0	2.1	2.1
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.72	1.44	1.9	0	2.5	0	0	2.5	2.9	0	0	2.9	1.9	2.5	1.9	2.9	3.7	3.6	0	1.9	4.2	2.5	1.9
E7	E7_Mixed_mesoderm	Mixed_mesoderm	3.44	0.6	0	0	4.6	0	0	2.8	3.5	3.5	0	4.6	0	0	2.8	0	2.8	2.8	0	0	2.8	0	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.45	-1.18	0	0	3	0	0	0	2.3	1.7	0	4	0	3	2.3	0	3.8	3.9	2.7	1.7	1.7	1.7	1.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-1.21	-3.54	0	0	3.2	0	0	0	1.9	0	0	1.9	0	4.4	3.8	2.6	4.2	3.2	0	2.6	0	1.9	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-3.45	0.26	0	0	1.7	0	1.7	1.7	2.3	0	0	3.6	0	4	3.3	3.4	3.4	3.1	0	2.9	2.3	0	2.6
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.29	-3.82	0	0	0	0	0	0	0	0	0	3.8	0	5.1	2.1	2.7	3.8	4.6	3.1	0	2.7	2.1	2.7
E7	E7_Mixed_mesoderm	Mixed_mesoderm	1.9	-4	0	0	2.6	0	0	0	3	2	0	3.5	2	3.9	2.6	2	3.7	3.5	3.3	3.3	0	2.6	0
E7	E7_Mixed_mesoderm	Mixed_mesoderm	-0.59	-0.4	0	0	2.8	0	2.8	1.8	2.8	0	0	3.3	2.4	0	2.8	0	1.8	2.8	0	0	2.4	0	0
