day	Anno	celltype	UMAP_1	UMAP_2	marker:Fgf8	marker:Msx2	marker:Rspo2	up:Trps1	up:Meis1	up:Trp63	up:Rere	up:Tcf4	up:Bach2	up:Dach1	up:Sox6	up:Lef1	up:Setbp1	up:Arid5b	up:Tshz2	up:Foxn3	up:Cux1	up:Zfp521	up:Pou6f2	up:Bbx	up:Etv1	up:Pbx3	up:Etv5	up:Sox13	up:Tox	up:Baz2b	up:Arid1b	up:Zfp710	up:Zim1	up:Foxo3	up:Rfx3	up:Smad5	down:Pknox2	down:Elf1	down:Tead1	down:Jazf1	down:Tfap2b
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-4.73	-2.62	0	0	0	6.2	6.1	5	6	5.1	5.1	5	4	5.1	4	3.4	4.7	5.1	4.4	5.1	0	5	0	4.4	0	0	0	4.7	4.7	3.4	0	0	4.4	0	4.7	4	4.7	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.01	-5.04	4.7	0	4	5.1	6.1	5.1	5.8	5.6	5.6	0	4.7	4	6.3	4.7	0	0	0	0	0	0	0	5.1	0	0	4.7	0	4	0	0	0	4.7	4.7	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.44	-1.44	0	0	0	0	0	0	4.3	5	0	0	4.3	0	0	0	0	5	0	4.3	0	4.3	0	5.4	0	0	0	4.3	0	0	0	0	0	0	0	0	4.3	4.3	4.3
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.52	-2.05	0	0	0	4.2	6.7	5.3	4.9	4.2	4.2	0	5.3	0	0	0	0	4.2	0	5.5	0	5.5	0	4.2	0	4.2	0	5.3	4.9	0	0	0	4.2	0	0	0	0	4.9	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.69	2.46	0	0	0	0	4.7	4.3	4.1	4.3	3	0	3.7	3.7	0	0	0	5.1	4.3	4.6	0	4.7	0	5.4	0	0	0	5	3.7	3.7	0	0	0	3.7	0	0	3	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.28	-0.73	0	0	0	4.1	3.4	3.4	5.3	5.2	0	0	0	4.5	3.4	0	0	4.8	5	0	0	4.1	0	4.5	0	0	0	0	3.4	0	0	0	3.4	3.4	4.5	0	5	5.3	5.2
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.33	-1.34	0	0	0	0	5.6	5.2	6	5.8	0	4.5	5.4	0	3.8	3.8	4.5	3.8	4.9	0	0	5.2	0	0	0	0	0	3.8	0	0	0	0	5.2	0	0	0	5.2	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.89	-5.55	0	0	4.1	6.4	4.1	6.1	6.9	5.9	4.1	6.5	4.1	5.5	5.5	6.6	0	6.3	0	4.8	0	6.4	0	4.1	0	0	0	4.1	5.2	0	0	4.1	4.1	4.1	4.8	0	0	0	4.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.22	-1.25	0	0	5.5	5.5	0	0	0	5.1	0	5.5	5.1	0	0	5.1	0	4.4	4.4	0	0	4.4	0	0	0	0	0	0	0	0	0	0	4.4	0	0	4.4	5.1	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.44	0.03	0	0	0	0	0	0	4.7	6.1	0	0	4.7	0	5.8	0	0	4.7	5.4	5.8	0	0	0	0	5.4	0	0	0	4.7	0	0	0	4.7	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.95	-2.14	0	0	0	6.4	6.3	4.1	5.9	4.1	0	4.8	0	0	4.8	0	5.2	0	4.1	6	0	0	0	4.1	0	0	0	4.1	0	0	0	0	4.1	0	4.8	0	4.1	4.8	4.1
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.96	-5.73	0	0	0	0	0	0	5	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	5.4	4.3	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.72	-3.83	0	0	0	6.6	6	5.1	0	5.8	0	5.1	0	5.1	5.1	5.5	5.1	0	6	5.5	0	6	0	4.4	0	0	0	4.4	5.1	0	5.1	0	5.1	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.23	-0.53	0	0	0	6.2	6.2	6	6.4	6.6	0	3.7	5.1	5.1	5.5	0	0	0	4.8	5.8	0	5.3	0	6.2	0	0	0	4.4	4.4	0	0	0	4.8	3.7	0	0	5.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.22	-3.65	0	0	0	6	6.1	5.6	5.9	4.9	0	3.8	4.9	3.8	5.9	4.5	0	4.5	5.6	5.6	0	0	0	5.6	0	4.5	3.8	5.2	5.4	0	4.5	0	5.6	0	3.8	0	3.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.01	3.66	0	0	0	0	5.2	0	0	5.2	0	0	4.5	4.5	0	5.2	0	0	0	5.2	0	0	0	5.2	0	0	0	5.6	4.5	0	0	0	4.5	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.87	-3.89	0	0	5.2	5.5	0	4.1	0	4.8	0	4.1	0	0	5.9	0	0	0	5.5	4.1	0	4.8	0	4.8	0	0	0	5.5	4.8	4.1	0	0	4.8	0	0	4.1	5.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.44	-4	0	0	0	5.5	6.9	5.1	6.5	4.4	0	0	0	5.1	0	0	5.1	0	5.5	5.1	0	0	0	4.4	0	0	0	5.8	0	0	0	0	0	0	0	4.4	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.01	4.39	0	0	0	5.5	6.1	5.8	5.8	5.8	4	0	5.8	4.7	5.6	5.1	3.3	3.3	3.3	4	0	5.8	0	4.4	3.3	0	0	0	3.3	4	0	0	3.3	3.3	0	0	4	0	4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.15	-2.78	0	0	0	4.8	6.2	4.8	0	4.8	4.8	0	0	0	4.8	0	0	0	6.4	0	0	5.5	0	0	0	0	0	4.8	0	0	0	0	4.8	4.8	0	0	5.9	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-3.37	-5.6	0	0	4.9	6.4	6.8	5.6	6.2	4.9	0	0	4.9	0	0	5.3	4.2	5.3	4.2	0	0	4.2	4.2	4.9	0	0	0	0	0	0	0	0	5.3	0	0	0	4.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.74	-0.63	0	0	0	3.7	5.3	3.7	5.6	4.8	4.4	0	0	0	5.3	0	0	4.4	4.4	4.8	0	5.3	0	5.5	0	0	0	5.1	5.1	0	0	0	0	0	4.4	0	4.4	0	4.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.15	-5.29	0	0	0	0	4.5	4.5	4.5	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	5.6	0	4.5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.05	-3.55	0	0	0	0	0	4.9	0	5.6	0	0	5.6	0	5.6	0	0	0	0	0	0	5.6	0	0	0	0	0	6	0	0	0	0	0	0	0	5.6	4.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.33	-2.71	0	0	0	4.2	4.2	4.9	5.8	4.6	0	0	0	3.5	4.2	0	0	4.2	3.5	5.1	0	4.6	0	5.4	0	0	0	3.5	3.5	0	0	0	5.3	0	4.2	0	4.6	0	3.5
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.39	-5.17	0	0	0	0	0	4.1	4.1	5.5	0	0	0	4.1	0	0	0	5.2	4.1	0	0	0	0	4.8	0	0	0	4.1	4.1	0	0	0	0	0	4.1	4.1	4.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.07	-2.73	0	0	0	4.4	6.2	0	5.8	4.4	0	5.5	4.4	4.4	5.8	4.4	0	0	5.5	5.8	0	5.5	0	5.1	0	0	0	0	0	0	0	0	4.4	0	0	0	5.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-4.49	-4.05	0	0	0	5.5	5.5	4.8	5.9	5.7	0	4.8	5.2	0	4.1	6.2	4.1	4.1	5.2	5.5	0	4.8	0	6.2	0	0	0	6	4.8	0	4.8	0	5.7	4.1	0	0	5.5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.34	-4.2	0	0	0	6	6	5.8	6.5	5.8	0	4.7	5.4	5.4	0	5.4	0	5.4	5.4	4.7	0	6	0	6.3	0	5.4	0	0	4.7	0	0	0	6	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.22	-1.04	0	0	0	5.4	6.4	5.7	5.4	4.8	3.8	5.5	0	3.8	4.8	0	0	4.8	4.4	4.4	0	0	0	3.8	0	0	0	4.8	4.8	0	0	0	4.8	0	4.4	0	3.8	0	5.4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.6	-2.26	0	0	0	5.8	5.3	5	4.6	3.9	0	0	6.3	0	5.5	3.9	0	4.6	5	0	0	0	0	5.5	0	0	0	0	3.9	0	0	3.9	0	3.9	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.88	-3.6	0	0	0	5.1	0	0	5.1	5.5	4.4	0	5.5	4.4	4.4	0	0	0	4.4	4.4	0	0	0	5.8	0	0	0	5.8	0	0	5.5	0	0	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.12	-4.19	0	0	0	6.5	6	5.5	6.5	5	5.4	6.1	5	3.6	4.3	5.2	0	3.6	0	6.6	4.7	5.4	3.6	5	0	0	4.3	5	3.6	0	0	3.6	4.7	0	0	0	4.7	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.96	0.76	0	0	0	4.6	0	5.7	5.9	5.7	0	0	4.6	0	4.6	4.6	0	4.6	0	4.6	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	4.6	0	5.3	0	4.6
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.08	-2.91	0	0	0	5.1	6.1	0	5.1	5.5	0	5.1	5.1	0	6.1	0	0	0	4.5	5.1	0	0	0	0	0	0	0	5.8	0	0	0	0	4.5	0	0	0	4.5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.61	-1.03	0	0	0	5.4	5.5	4.2	5.8	4.7	4.2	0	5.3	3.8	5	5.7	3.1	5	3.1	4.5	0	4.5	0	3.1	0	0	0	4.5	4.5	0	0	3.1	5.2	0	0	3.1	5.3	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.31	-3.37	0	0	0	5.4	6.6	6.1	0	0	0	0	4.7	0	0	0	0	0	4.7	4.7	0	0	0	4.7	0	0	0	4.7	0	0	0	0	6.3	0	0	0	4.7	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.5	-2.15	0	0	0	0	5.1	5.1	5.1	5.5	0	5.5	5.5	0	0	0	0	5.1	0	5.5	0	0	0	5.1	0	0	0	5.1	0	0	0	4.4	0	0	0	4.4	5.1	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.53	-5.78	4.6	0	5.3	0	4.6	5.3	5.3	4.6	5.7	5.3	6.4	0	5.3	6	5.3	4.6	0	0	0	0	0	6	0	0	0	5.7	0	0	0	5.3	5.3	0	0	0	4.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.78	0.02	0	0	0	5.8	0	5.1	5.8	5.3	0	0	4.8	0	0	5.1	0	5.8	0	5.8	0	4.8	0	5.3	0	0	0	5.6	3.7	0	0	0	4.4	0	4.4	3.7	5.3	0	4.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.24	-1.21	0	0	0	0	5.5	5.5	4.8	5.5	4.1	6.1	0	0	5.2	5.5	0	0	0	0	0	4.8	0	0	0	0	0	4.1	5.5	0	0	0	4.8	0	0	4.1	4.8	0	4.1
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.15	-1.03	0	0	0	4.4	4.4	5.1	5.1	0	0	6.9	5.5	0	5.8	0	0	5.1	4.4	0	5.5	0	0	0	0	0	0	5.1	4.4	0	0	0	4.4	0	0	0	0	5.5	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.08	-3.67	0	0	0	5.3	5.7	0	6.4	6.4	0	0	4.6	5.3	0	6	4.6	0	5.3	0	0	4.6	0	0	0	0	0	5.7	5.3	0	0	0	6	0	0	0	6.2	0	4.6
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.29	-4.69	0	0	0	5.1	0	4.4	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	4.4	0	0	5.1	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.19	-3.62	0	0	0	3.8	6.6	4.9	6	0	0	0	5.6	4.5	3.8	0	0	5.2	4.5	6	0	5.6	0	5.9	0	0	4.5	6.2	3.8	0	0	0	5.4	3.8	0	0	6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.01	-2.07	0	0	0	5.5	5.5	4.8	6.4	0	0	5.9	0	0	0	0	0	5.9	4.8	5.9	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	5.5	0	4.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.99	0.46	0	0	0	0	4.4	0	5.3	4.4	0	3.7	5.1	0	0	3.7	0	0	0	0	0	3.7	0	0	0	0	0	0	3.7	0	0	0	4.8	0	4.4	4.4	5.9	0	4.4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.34	-2.52	0	0	0	5	6.6	5.5	5	0	3.9	0	5.5	3.9	5.3	4.6	0	0	0	4.6	0	5.3	0	4.6	0	0	4.6	4.6	3.9	0	0	0	0	0	0	0	5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.51	-2.08	0	0	0	0	6.3	0	5.6	5.9	0	5.2	5.2	0	0	0	0	4.5	4.5	5.2	0	5.2	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.6	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.25	2.64	0	0	0	5.8	3.6	4.2	5.9	5.6	0	0	4.6	0	6.5	4.2	0	4.6	4.6	5.3	0	4.6	0	0	0	3.6	0	3.6	5.7	0	0	0	3.6	3.6	0	0	4.9	0	3.6
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.93	-5	0	0	6.1	0	6.8	5.5	4.8	4.8	0	5.9	0	0	0	0	4.8	0	0	5.5	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.99	-0.81	0	0	0	5.7	6.8	5.4	5.4	5.2	3.6	5	3.6	4.7	4.7	0	0	0	4.7	4.7	0	4.3	0	5.2	0	0	3.6	5.9	3.6	0	0	3.6	3.6	0	0	4.3	4.7	0	3.6
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.42	-1.99	0	0	0	5.7	0	6.3	0	5.3	0	0	0	0	5.3	0	0	5.3	5.3	4.7	0	4.7	0	6	0	0	4.7	4.7	4.7	0	0	0	5.3	0	0	0	4.7	4.7	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.22	-5.92	0	0	5.8	6.3	5.2	5.5	6.6	5.2	5.2	5.6	5.6	3.9	0	4.6	3.9	5.2	4.6	6.3	0	5	0	4.6	0	0	5	3.9	3.9	0	0	0	6.4	0	0	0	3.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.12	-3.86	0	0	0	5.1	0	4.7	5.6	5.1	0	4	0	0	0	0	0	4.7	0	0	0	4.7	0	4.7	0	4	0	4	4.7	0	0	0	5.1	0	5.6	0	4.7	0	4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.3	-0.62	0	0	0	0	4.6	4.6	5	5.6	0	5	0	4	0	5	4.6	5	5.3	0	0	5	0	4.6	4.6	0	0	4.6	4.6	0	4.6	0	5.3	0	0	0	5	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.62	-5.41	0	0	4.9	5.6	6	6	5.6	5.3	5.8	5.6	5.6	0	0	4.9	0	4.2	4.9	5.8	0	5.6	0	0	0	0	4.2	4.9	4.9	0	0	0	4.2	0	0	4.2	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.57	-0.6	0	0	0	4.3	5.4	3.3	5.5	5.7	0	0	4.6	3.3	3.3	4.3	0	5.2	5.2	4.6	0	3.3	0	4.9	0	0	3.3	4.6	5	3.3	0	0	5	0	4.3	0	5	0	3.9
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.01	-0.07	0	0	0	4.9	4.2	4.9	5.6	0	4.2	5.8	4.9	0	0	0	4.2	0	4.9	6	0	0	0	4.9	0	0	0	0	0	0	0	0	4.9	0	0	4.9	4.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.33	-4.42	0	0	0	0	3.9	4.6	5.2	3.9	0	0	4.6	3.9	0	0	0	0	3.9	5	0	5.2	0	0	0	0	0	5	0	0	0	0	0	0	0	3.9	5	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.2	-2.94	0	0	0	4.7	5.8	4.7	5.8	0	0	5.4	5.4	0	0	0	0	5.8	5.4	0	0	0	0	0	0	0	0	4.7	0	0	0	0	4.7	0	0	0	5.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.17	-3.02	0	0	0	4.9	6.3	4.2	4.9	4.9	0	4.9	6.2	0	4.2	4.9	0	4.2	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	4.2	0	0	0	0	0	4.2
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.17	-2.25	0	0	0	5.8	0	4.4	6	4.4	4.4	5.5	5.5	0	4.4	5.5	5.1	0	0	0	0	5.1	0	5.5	0	0	0	5.1	5.1	0	0	0	0	4.4	0	4.4	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-5.82	-5.13	0	0	6.1	5.2	6	6.3	6	5.8	4.8	4.8	4.8	5.2	5.4	4.1	0	4.1	4.8	5.2	0	0	0	0	0	0	5.4	0	0	4.1	0	0	0	0	0	4.1	4.1	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.55	-3.48	0	0	0	0	6.5	5.4	5.4	5	0	0	5	4.3	5.4	5.7	0	0	5.4	5	0	5.4	0	0	5	0	0	5	0	0	0	4.3	4.3	0	4.3	0	4.3	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.89	-4.27	0	0	0	0	6.3	5.2	5.5	5.2	4.1	0	0	0	5.5	0	0	0	5.2	6.1	0	0	0	0	0	0	0	0	5.2	0	0	0	0	4.8	4.1	0	0	0	5.5
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.85	-1.32	0	0	0	0	5.4	4.5	3.8	4.5	3.8	0	5.2	0	4.9	3.8	0	0	0	0	0	4.5	0	0	0	0	0	4.5	0	0	0	4.5	4.5	0	0	0	5.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.26	-3.56	0	0	0	0	6.8	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.29	6.55	0	0	0	4.3	0	3.6	5	5.2	0	3.6	5	0	5.5	4.3	0	0	4.7	4.3	0	3.6	0	0	0	0	0	5	4.3	0	0	0	4.3	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.79	-3.42	0	0	0	4.4	5.5	0	4.4	4.4	4.4	0	5.5	0	4.4	5.1	5.1	7	5.5	0	0	5.1	4.4	0	0	0	0	5.1	4.4	0	0	0	4.4	0	5.5	0	4.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.91	-0.04	0	0	0	0	6.5	4.3	4.3	0	0	0	5.9	4.3	0	4.3	0	0	5	5.7	0	4.3	0	5.4	0	0	0	5.4	5	0	0	0	4.3	0	0	4.3	5.4	0	4.3
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.7	-1.9	0	0	0	0	5.8	4.4	5.5	5.8	4.4	0	5.5	0	4.4	5.1	0	0	5.1	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	4.4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.21	-2.58	0	0	0	0	6.5	4.7	5.6	4.7	0	5.3	5.1	0	0	4.7	0	4	5.6	4	0	4	0	5.3	0	0	0	5.3	0	0	0	0	0	4	0	0	0	0	4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.48	-1.16	0	0	0	6.1	5.6	5.2	5.2	5.2	0	0	0	0	0	5.2	0	0	0	0	0	0	0	6.3	0	0	0	4.5	0	0	0	0	4.5	0	0	0	5.8	5.8	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.8	-2.21	0	0	0	0	6.2	0	6	5.3	0	0	4.6	0	4.6	0	0	5.3	0	6.5	0	0	0	4.6	0	0	0	6	5.3	0	0	0	5.3	0	5.7	0	5.7	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.41	-4.04	0	0	0	5.3	4.2	5.8	6	4.9	0	4.9	0	5.3	5.6	0	0	5.6	6.3	5.6	0	5.3	0	6.3	0	4.2	0	5.3	6	0	0	0	4.2	0	4.2	0	4.9	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-2.13	-4.04	0	0	0	6.9	6	0	5.6	5	0	0	0	0	5	0	0	0	6	6	5	0	0	5	0	5	0	6.6	0	0	0	0	0	0	0	5	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.24	3.94	0	3.5	0	0	3.5	0	0	4.2	0	0	4.6	0	0	0	3.5	3.5	0	0	0	3.5	0	4.6	0	3.5	4.2	5.3	0	0	0	0	0	0	0	0	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.78	1.32	0	0	0	5.2	0	5.2	5	5	0	0	4.6	0	5	0	0	3.9	0	0	0	3.9	3.9	0	0	0	0	0	5	0	0	0	5.8	0	0	0	5.8	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.1	-2.61	0	0	0	4	6.5	4.7	5.4	5.8	4	4.7	6	4	4.7	0	0	0	4	4.7	0	4.7	0	5.4	0	0	0	4	4.7	4	0	0	4.7	0	0	0	4	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-1.96	-3.07	0	5.7	0	5.9	5.4	5.4	5.9	5.7	0	5.4	0	0	5.4	0	0	0	0	6.1	0	5.7	4.3	5.7	0	0	0	5	4.3	0	4.3	5	5.4	0	0	0	5.9	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.56	-2.78	0	0	0	0	0	5.5	4.4	6.3	0	0	5.5	5.7	6.1	0	0	0	0	5	0	4.4	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_Apical_ectodermal_ridge	Apical_ectodermal_ridge	-6.02	-4.87	4.2	0	3.5	5.7	6	5.6	6.2	5.5	3.5	5.7	4.9	4.6	5.1	4.6	3.5	5.1	3.5	5.6	3.5	5.5	3.5	5.3	0	4.2	3.5	5.9	4.6	0	0	0	0	0	0	3.5	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.09	-3.69	0	0	0	0	4.9	5.5	5.9	5.5	0	0	5.9	0	4.2	0	0	0	5.5	5.8	0	0	0	0	0	4.9	5.3	5.9	0	4.2	0	0	4.9	0	0	0	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.68	-2.46	0	0	0	0	6	5.1	0	5.1	0	0	4.4	0	0	0	4.4	0	5.1	5.7	0	6.1	0	4.4	0	0	0	0	5.1	0	0	0	5.7	0	0	0	4.4	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.02	-0.96	0	0	0	4.5	4.5	4.5	4.5	5.8	0	0	3.8	0	4.5	0	0	5.4	5.8	4.5	0	0	0	4.5	0	0	0	5.8	0	0	0	0	6.1	0	0	4.9	5.5	0	3.8
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-6.01	1.77	0	0	0	5.9	0	4.3	0	4.3	0	0	0	0	4.3	4.3	0	0	0	4.3	0	0	0	0	0	0	5.7	0	4.3	0	0	0	4.3	0	0	0	6.1	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.23	-4.41	0	0	0	0	5.5	4.2	5.9	4.8	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	4.2	4.2	0	0	0	4.2	0	0	4.2	4.2	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.79	-4.29	0	0	4.4	0	0	4.4	6.5	5.5	4.4	0	0	0	0	0	0	0	5.8	5.1	0	0	0	5.8	0	0	0	0	0	0	0	0	5.1	0	5.8	0	5.1	0	4.4
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.4	-5.39	0	0	0	0	0	5.2	0	0	0	0	0	5.2	0	0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.25	-4.86	0	0	0	0	5.9	4.5	4.5	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0
