node_id	best_path	gene_use
E125_Ependymal_cell	E125_Ependymal_cell,E115_Ependymal_cell,E105_Ependymal_cell,E95_Ependymal_cell,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Npm1,Utf1,Sall4,Anp32b,Slc16a3,Htr2c,Npnt,Kcnd2,Slco1c1,Vat1l,Gmnc,Sostdc1,Kcne2,Ttr
E125_Olfactory_epithelium	E125_Olfactory_epithelium,E115_Olfactory_epithelium,E105_Olfactory_epithelium,E95_Olfactory_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Sall4,Fgf8,Tdgf1,Ptma,Npm1,Parva,Ece1,Rarb,Rbms3,Hmcn1,Pax3,Six3
E115_Inhibitory_neuron_prog	E115_Inhibitory_neuron_prog,E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Utf1,Cdca8,Slc7a3,Anp32b,Nsg2,Hba-x,Ephb1,Sox11,Sept3,Pax2,Slc6a5
E135_Excitatory_neurons	E135_Excitatory_neurons,E125_Excitatory_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Sall4,Cdca8,Slc16a3,Anp32b,Nnat,Ephb1,Cdh13,Lrrtm3,Csmd3,Ntng1,Car10
E8_Gut	E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Ina,Eomes,Fgf5,Pou5f1,Cdkn1c,Ihh,Pax9,Igfbp5,Cpn1,Apela,Krt8
E825_Spinal_cord	E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Cldn7,Rbpms2,Gstt2,Hes3,Ptn,H2afy,Pknox2,Crabp2,Foxb1,Pax6
E95_Paraxial_mesoderm_B	E95_Paraxial_mesoderm_B,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Pmaip1,Epcam,Vrtn,Sgk1,Lpar1,Hoxb4,Cadm1,Meox1,Hoxa5,Tbx6,Dll1
E95_Foregut_Midgut_Hindgut_epithelium	E95_Foregut_Midgut_Hindgut_epithelium,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Sgk1,Dnmt3b,Dppa5a,Utf1,Igfbp5,Cpm,Fn1,Igdcc3,Hbb-bh1,Hoxa10,Gata4,Prox1,Foxp2
E95_Isthmic_organizer_cells	E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Rbpms2,Tdgf1,Bst2,Ptn,Map1b,Prtg,Map2k6,Wls,Dmbx1,Fgf8,EN2,Fgf15,Fgf17,Pax5
E115_Retina_epithelium	E115_Retina_epithelium,E105_Retina_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Psme2,Slc16a3,Fgf8,Utf1,Tdgf1,Dlk1,Nnat,Fgf13,Pcdh11x,Nfia,Rorb,Pitx1,Pitx2,Glis3
E775_Cardiomyocytes	E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Bcl11a,Vrtn,Car2,Eomes,Csrp2,Prrx2,Mef2c,Gata5,Tnni1,Tnnt2,Myl4,Myl7
E105_White_blood_cells	E105_White_blood_cells,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Car4,Tdgf1,Phlda2,Igfbp2,Arhgdib,Hbb-bh1,Tnfaip8,Taok3,Fermt3,Ms4a4a,Apoe,Lyz2,Selenop,Ptprc,Ly86
E125_Neural_crest	E125_Neural_crest,E115_Neural_crest,E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Npm1,Prdx6,Car14,Anp32b,Hnrnpf,Ptprz1,Ctnnd2,Zfp536,Nfia,Opcml,Sox10,Dlx2,Foxd3
E775_Endothelium	E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Car14,Eomes,Emb,Pou5f1,Rasip1,Ecscr,Eva1b,Grap,Cdh5,Kdr,Pecam1
E775_Intermediate_mesoderm	E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Eomes,Tdgf1,Socs2,Car2,Bcl11a,Aldh1a2,Sct,Cited1,Osr1,Prrx2,Lhx1,Pax2,Pax8
E115_Renal_epithelium	E115_Renal_epithelium,E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Socs2,Tdgf1,Eomes,Pmaip1,Car4,Mpped2,Hoxb6,Ssbp2,Limch1,Bicc1,Sim1,Pax2,Mecom
E775_PGC	E775_PGC,E75_PGC,E725_PGC,E7_PGC,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Eomes,Mfge8,Dppa3,Klf2,Sct,Usp51,Dnd1,Ifitm3
E115_Foregut_Midgut_Hindgut_epithelium	E115_Foregut_Midgut_Hindgut_epithelium,E105_Foregut_Midgut_Hindgut_epithelium,E95_Foregut_Midgut_Hindgut_epithelium,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Tdgf1,Fgf5,Prps1,Npm3,Vgll4,Col27a1,Tgfb2,Parva,Sil1,Hoxa10,Gata4,Prox1,Foxp2
E95_Sensory_neuron	E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Rbpms2,Tdgf1,Pmaip1,Map1b,Prtg,H2afy,Ccnd2,Hba-x,Ppp1r1c,Syt13,Shox2,Ptprr,Pcbp3
E725_Epiblast	E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Dppa5a,Dppa4,Nanog,Sox2,Pou5f1,Utf1,Esrrb,Fgf4
E125_Postmitotic_premature_neurons	E125_Postmitotic_premature_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Anp32b,Nsmce4a,Cdca8,Slc16a3,Nsg2,Ephb1,Podxl2,Fam19a1,Negr1,Tfap2d,Nkx6-3,Nrn1,Slc17a6,Grem2
E105_Neural_crest	E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Rbpms2,Stx3,Ptn,Baz1a,Hba-x,Flrt3,Tfap2a,Sox10,Dlx2,Foxd3
E65_Primitive_Streak	E65_Primitive_Streak,E625_Epiblast	Dppa5a,T,Eomes,Nanog,Wnt3
E105_ExE_mesoderm	E105_ExE_mesoderm,E95_ExE_mesoderm,E85_ExE_mesoderm,E825_ExE_mesoderm,E8_ExE_mesoderm,E775_ExE_mesoderm,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Vrtn,Emb,Tdgf1,Pou5f1,Eomes,Hoxc8,Fstl1,Hoxb6,Hba-x,Parva,Bmp4,Cdx2,Hoxa10
E135_Neural_crest	E135_Neural_crest,E125_Neural_crest,E115_Neural_crest,E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Npm1,Car14,Prdx6,Ncl,Anp32b,Ptprz1,Lama4,Alcam,Zfp536,Ctnnd2,Sox10,Dlx2,Foxd3
E115_Chondrocyte_prog	E115_Chondrocyte_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tomm20,Emb,Pou5f1,Hnrnpf,Tdgf1,Tgfb2,Col2a1,Igfbp5,Ptn,Hba-x,Pax1,Pax9
E725_Notochord	E725_Notochord,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Cfc1,Samd3,Cited2,T,Serpinh1,Noto
E125_Retina_neuron	E125_Retina_neuron,E115_Retina_neuron,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Tdgf1,Cldn7,Fgf5,Slc16a3,A930011G23Rik,Galntl6,Cadm2,Rorb,Ncam1,Trpm3,Epha6
E125_Notoplate	E125_Notoplate,E115_Notoplate,E105_Notoplate,E95_Notoplate,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Car4,Emb,Slc16a3,1110008F13Rik,Ptprz1,4930402H24Rik,Ubash3b,Gnao1,Arhgef4,Metrnl,Shh,Slit1,Ntn1
E135_Somatic_mesoderm_B	E135_Somatic_mesoderm_B,E125_Somatic_mesoderm_B,E115_Somatic_mesoderm_B,E105_Somatic_mesoderm_B,E95_Somatic_mesoderm_B,E85_Somatic_mesoderm_B,E825_Somatic_mesoderm_B,E8_Somatic_mesoderm,E775_Somatic_mesoderm,E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Pgk1,Nhp2l1,Tkt,Ssbp1,Wt1,Dcn,Pcdh9,Gria1,Magi2,Slc2a3,Postn
E75_Gut	E75_Gut,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Sap30,Oxct1,Tmem230,Ss18,Bcl11a,Cpn1,Pdgfa,Akr1c19,Efnb1,Cmtm8,Apela,Krt8
E125_Wnt8b_positive_cell	E125_Wnt8b_positive_cell,E115_Wnt8b_positive_cell,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Rbpms2,Pou3f1,Hnrnpf,Utf1,Trh,Efnb1,Gas1,Lhx2,Ptprs,Fgfr3,Fut9,Id4,Pcdh19,Cdon,Emx1
E115_Hindbrain	E115_Hindbrain,E105_Hindbrain,E95_Hindbrain,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Trh,Slc16a3,Plpp3,Sox9,Notch3,Hba-x,Fez1,Crabp1,Fst,Hoxa2
E825_Hindbrain	E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Bcl11a,Slc7a3,Rbpms2,H2afy,Hes3,Ptn,Lhx5,Greb1l,Crabp1,Fst,Hoxa2
E7_Mixed_mesoderm	E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Bst2,Mt1,Tmem54,Mkrn1,Pim2,Rspo3,Wls,Pdlim4,Cnn2,Peg3,Bmp4,Fzd4
E135_Stromal_cells	E135_Stromal_cells,E125_Stromal_cells,E115_Stromal_cells,E105_Stromal_cells,E95_Stromal_cells,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Rrm2,Fen1,Dut,Ssbp1,Hbb-y,Nfia,Nfib,Hbb-bt,Hbb-bs,Rab5a,Il23a,Bmpr1a,Prtg
E135_Connective_tissue_prog	E135_Connective_tissue_prog,E125_Connective_tissue_prog,E115_Connective_tissue_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Sall4,Tomm20,Emb,Ybx1,Anp32b,Tgfb2,Gas2,Igfbp5,Chd3,Col1a1,Col6a6,Il1rapl2,Meox2,Adamts9,Postn,Ror1
E775_Caudal_neurectoderm	E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Rbpms,Rbpms2,Fgf5,Tdgf1,Hes3,Meis2,Cntfr,Rbp1,Ptn,Gbx2
E115_Hepatocytes	E115_Hepatocytes,E105_Hepatocytes,E95_Hepatocytes,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Fgf5,Pou5f1,Utf1,Npm3,Rbp4,Fn1,Cpn1,Tspan12,Glud1,A1cf,Afp,Alb,Apoa2,Afp29,Pik3c2g,Hoga1
E115_Early_chondrocyte	E115_Early_chondrocyte,E105_Early_chondrocyte,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tomm20,Emb,Hnrnpf,Gar1,Pou5f1,Tgfb2,Col1a1,Spats2l,Hba-x,Aldh1a2,Itga11,Atp1a2,Lamc3,Epha7
E115_Inhibitory_interneurons	E115_Inhibitory_interneurons,E105_Inhibitory_interneurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Utf1,Cldn7,Slc7a3,Trh,Nnat,Ttc3,Nsg2,Sox11,Hba-x,Dlx6,Dlx1,Dlx2
E105_Inhibitory_interneurons	E105_Inhibitory_interneurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Rbpms2,Stx3,Cldn7,Slc7a3,Map1b,Meis2,Hba-x,Igfbpl1,Sox11,Dlx6,Dlx1,Dlx2
E775_Nascent_mesoderm	E775_Nascent_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Eomes,Bcl11a,Tdgf1,Pmepa1,Twist1,Pcdh19,Aldh1a2,Trp53i11,Cpa2,Mesp2,Lefty2,Mesp1
E115_Retina_neuron	E115_Retina_neuron,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Utf1,Slc7a3,Tdgf1,Cldn6,Hba-x,Sfrp2,Hbb-y,A930011G23Rik,Cadm2,Rorb,Trpm3,Epha6
E115_Squamous_epithelium	E115_Squamous_epithelium,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car14,Rbpms2,Hnrnpf,Tdgf1,Utf1,Ahnak,Arhgap29,Hba-x,Dsp,Esrp1,Lmx1b,Notch1
E105_Osteoblast_prog_A	E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Stx3,Slc7a3,Tdgf1,Hba-x,Lix1,Crabp1,Prrx2,Hbb-y,Runx2,Twist2,Prrx1,Pax3
E825_Splanchnic_mesoderm	E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Car2,Socs2,Zic5,Bcl11a,Popdc2,Tgfb2,Prrx2,Hapln1,Aldh1a2,Tcf21,Isl1,Gata4
E105_Radial_glia	E105_Radial_glia,E95_Radial_glia,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Utf1,Cldn7,Dnmt3b,Cldn6,Eml1,Map1b,Meis2,Ptn,Hoxb4,Pth2r,Fabp7,Pax3,Fzd10,Hes5
E825_Rostral_neurectoderm	E825_Rostral_neurectoderm,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Bcl11a,Rbpms2,Cldn7,H2afy,Hesx1,Sfrp1,Greb1l,Lmo1,Six3
E105_Postmitotic_premature_neurons	E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Rbpms2,Tdgf1,Map1b,Meis2,Igfbpl1,Rbms1,Hba-x,Tfap2d,Nkx6-3,Nrn1,Slc17a6,Grem2
E825_Haematoendothelial_prog	E825_Haematoendothelial_prog,E8_Haematoendothelial_prog,E775_Haematoendothelial_prog,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Socs2,Tmem238,Eomes,Emb,Gja4,Eva1b,Dlk1,Foxc2,Hoxb6,Hhex,Etv2
E105_Neuron_prog	E105_Neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Stx3,Pmaip1,Ptn,Hba-x,Map1b,Nsg2,Sox11,Mybl1,Prmt8,Gadd45g,Cdkn1c,Btg2
E775_Rostral_neurectoderm	E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Slc7a3,Tdgf1,Stx3,Pla2g10,Ptn,Zeb2,Sfrp1,H2afy,Hes3,Six3,Hesx1
E95_Neuron_prog	E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Cldn7,Slc7a3,Stx3,Pmaip1,Tdgf1,Map1b,Meis2,Rbms1,Prtg,Eml1,Mybl1,Prmt8,Gadd45g,Cdkn1c,Btg2
E825_Primitive_erythroid	E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Limd2,Rbpms,Ccnd1,Rhoc,Wdr45b,Cpne7,Spns2,Hbb-bt,Sptb,Kcnn4,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E95_Osteoblast_prog_B	E95_Osteoblast_prog_B,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Stx3,Rbpms2,Tdgf1,Rbms1,Ptn,Prtg,Mest,Chd7,Runx2,Twist2,Prrx1,Meis2
E725_PGC	E725_PGC,E7_PGC,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pou3f1,Utf1,Otx2,Rspo3,Peg3,Serpinh1,Pdlim4,Msx2,Dppa3,Dnd1,Ifitm3
E75_Def_endoderm	E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Eomes,Mycl,Bcl11a,Tdgf1,Gng3,Tmprss2,Rbp1,Cpn1,Krt19,Krt18,Cer1
E115_Primitive_erythroid	E115_Primitive_erythroid,E105_Primitive_erythroid,E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Npm1,Fkbp1a,Morf4l2,Rrp15,Ybx1,Dmtn,Rhd,Cldn13,Tmcc2,Creg1,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E125_Early_chondrocyte	E125_Early_chondrocyte,E115_Early_chondrocyte,E105_Early_chondrocyte,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Tomm20,Npm1,Hnrnpf,Ybx1,Tgfb2,Col1a1,Arhgap29,Spats2l,Cacna1g,Itga11,Atp1a2,Lamc3,Epha7
E105_Ependymal_cell	E105_Ependymal_cell,E95_Ependymal_cell,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Tdgf1,Rasgrp2,Meis2,Rbms1,Hba-x,Ptn,Chd7,Gmnc,Sostdc1,Htr2c,Kcne2,Ttr
E95_Otic_epithelium	E95_Otic_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Vrtn,Utf1,Pim2,Rbpms2,Psme2,Rbms1,Npnt,Meis2,Ptn,Dag1,Pax2,Lmx1a
E115_Isthmic_organizer_cells	E115_Isthmic_organizer_cells,E105_Isthmic_organizer_cells,E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Hnrnpf,Utf1,Slc7a3,Cldn7,Cldn6,Map1b,Plpp3,Hba-x,Ptprs,Cntn5,Dmbx1,Fgf8,EN2,Fgf15,Fgf17,Pax5
